node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
human.left_hand,pull-up bar,0.04461507126688957,0.14359912276268005,0.0860043540596962,1.0,0.0,0.0
human.right_hand,pull-up bar,0.10022778809070587,0.20176850259304047,0.14773337543010712,1.0,0.0,0.0
