iter,total,track_reproj_weight,track_reproj_raw,track_reproj_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
20,37.87420654296875,1.0,3.2519805431365967,3.2519805431365967,0.0001,36.103878021240234,0.0036103876773267984,0.0001,46.1479606628418,0.00461479602381587,1000.0,0.00019929581321775913,0.19929581880569458,1000.0,0.000295570440357551,0.295570433139801,1.0,0.0,0.0,0.04,0.004754377529025078,0.0001901750947581604,1000.0,0.034110646694898605,34.11064529418945,13.96,0.0005946321180090308,0.008301064372062683
40,22.328393936157227,1.0,5.91144323348999,5.91144323348999,0.0001,41.22055435180664,0.004122055135667324,0.0001,51.53244400024414,0.005153244361281395,1000.0,0.0003804141597356647,0.3804141581058502,1000.0,0.0008054723730310798,0.8054723739624023,1.0,0.0,0.0,0.08,0.004095193464308977,0.00032761547481641173,1000.0,0.015187237411737442,15.187237739562988,17.92,0.001909812679514289,0.03422384336590767
60,17.65020751953125,1.0,7.862473964691162,7.862473964691162,0.0001,54.53315353393555,0.00545331509783864,0.0001,65.14506530761719,0.0065145064145326614,1000.0,0.00040016588172875345,0.4001658856868744,1000.0,0.0015416868263855577,1.541686773300171,1.0,0.0,0.0,0.12,0.003975602798163891,0.0004770723171532154,1000.0,0.007749727927148342,7.749727725982666,21.880000000000003,0.0038257953710854053,0.08370839804410934
80,16.571577072143555,1.0,7.204766273498535,7.204766273498535,0.0001,53.802589416503906,0.005380258895456791,0.0001,64.34651947021484,0.006434651557356119,1000.0,0.0003407736658118665,0.34077367186546326,1000.0,0.0013791770907118917,1.3791770935058594,1.0,0.0,0.0,0.16,0.003977108281105757,0.0006363373249769211,1000.0,0.0075399000197649,7.539899826049805,25.84,0.0036574609111994505,0.09450878947973251
100,16.129497528076172,1.0,7.188714027404785,7.188714027404785,0.0001,56.254310607910156,0.005625430960208178,0.0001,66.81407928466797,0.006681407801806927,1000.0,0.0004342574393376708,0.434257447719574,1000.0,0.001418704749085009,1.4187047481536865,1.0,0.0,0.0,0.2,0.0041689504869282246,0.0008337901090271771,1000.0,0.00695896428078413,6.9589643478393555,29.8,0.0038831003475934267,0.11571639031171799
120,16.05790138244629,1.0,7.145318031311035,7.145318031311035,0.0001,56.75250244140625,0.005675250198692083,0.0001,67.29862976074219,0.006729862652719021,1000.0,0.0005197845166549087,0.5197845101356506,1000.0,0.0014612869126722217,1.4612869024276733,1.0,0.0,0.0,0.24,0.004288863390684128,0.001029327162541449,1000.0,0.006785350851714611,6.785350799560547,33.760000000000005,0.003931489773094654,0.13272708654403687
140,16.05968475341797,1.0,7.122570514678955,7.122570514678955,0.0001,56.727848052978516,0.005672784522175789,0.0001,67.26532745361328,0.006726532708853483,1000.0,0.0005315426969900727,0.5315427184104919,1000.0,0.0014614572282880545,1.4614572525024414,1.0,0.0,0.0,0.28,0.004299509339034557,0.0012038626009598374,1000.0,0.006783326156437397,6.783326148986816,37.72,0.003902055323123932,0.1471855342388153
160,16.075969696044922,1.0,7.125054836273193,7.125054836273193,0.0001,56.683658599853516,0.005668365862220526,0.0001,67.22472381591797,0.00672247214242816,1000.0,0.000516129715833813,0.516129732131958,1000.0,0.0014668690273538232,1.4668689966201782,1.0,0.0,0.0,0.32,0.004299555439502001,0.0013758577406406403,1000.0,0.006791001185774803,6.791001319885254,41.68,0.003914319444447756,0.16314883530139923
180,16.0855712890625,1.0,7.125616073608398,7.125616073608398,0.0001,56.592376708984375,0.005659237504005432,0.0001,67.13016510009766,0.006713016424328089,1000.0,0.0005081350682303309,0.5081350803375244,1000.0,0.0014612425584346056,1.4612425565719604,1.0,0.0,0.0,0.36,0.004297019448131323,0.0015469270292669535,1000.0,0.006798994727432728,6.798994541168213,45.64,0.003892691107466817,0.1776624172925949
200,16.098094940185547,1.0,7.115642547607422,7.115642547607422,0.0001,56.621490478515625,0.00566214881837368,0.0001,67.15953063964844,0.006715952884405851,1000.0,0.0005092800129204988,0.5092800259590149,1000.0,0.0014639481669291854,1.463948130607605,1.0,0.0,0.0,0.4,0.004301410634070635,0.001720564323477447,1000.0,0.006801513489335775,6.801513671875,49.6,0.0039034581277519464,0.1936115175485611
