iter,total,track_reproj_raw,track_reproj_scaled,smooth_trans_raw,smooth_trans_scaled,smooth_rot_raw,smooth_rot_scaled,scale_prior_raw,scale_prior_scaled,active_pairs
20,7.88549280166626,6.3565802574157715,6.3565802574157715,0.004953842610120773,1.486152783036232,0.0005344996461644769,0.04275997169315815,0.0,0.0,345664
40,3.347154140472412,2.7355360984802246,2.7355360984802246,0.0019629690796136856,0.5888907238841057,0.0002840919769369066,0.022727358154952526,0.0,0.0,345664
60,3.0366337299346924,2.655850410461426,2.655850410461426,0.0012024135794490576,0.3607240738347173,0.0002507415774744004,0.020059326197952032,0.0,0.0,345664
80,2.693605661392212,2.4205808639526367,2.4205808639526367,0.0008447101572528481,0.25341304717585444,0.00024514846154488623,0.0196118769235909,0.0,0.0,345664
100,2.4083945751190186,2.1955008506774902,2.1955008506774902,0.0006485477788373828,0.19456433365121484,0.00022911620908416808,0.018329296726733446,0.0,0.0,345664
120,2.645339250564575,2.4604790210723877,2.4604790210723877,0.0005535818636417389,0.16607455909252167,0.00023482223332393914,0.01878577866591513,0.0,0.0,345664
140,2.5056939125061035,2.34138822555542,2.34138822555542,0.00048513239016756415,0.14553971705026925,0.0002345741813769564,0.018765934510156512,0.0,0.0,345664
160,2.5028908252716064,2.3534457683563232,2.3534457683563232,0.00043598946649581194,0.13079683994874358,0.00023310139658860862,0.01864811172708869,0.0,0.0,345664
180,2.434062957763672,2.2979416847229004,2.2979416847229004,0.00039317295886576176,0.11795188765972853,0.00022711743076797575,0.01816939446143806,0.0,0.0,345664
200,2.5730066299438477,2.443004608154297,2.443004608154297,0.0003713273035828024,0.11139819107484072,0.00023254826373886317,0.018603861099109054,0.0,0.0,345664
220,2.5235838890075684,2.4010632038116455,2.4010632038116455,0.0003468258073553443,0.10404774220660329,0.00023091254115570337,0.01847300329245627,0.0,0.0,345664
240,2.6213066577911377,2.499690294265747,2.499690294265747,0.000343402469297871,0.1030207407893613,0.0002324453671462834,0.01859562937170267,0.0,0.0,345664
