iter,stage,total,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
1,rigid,283.6632995605469,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0,0.0,60.0,0.03556451201438904,2.1338707208633423,0.0,0.0,0.0,800.0,0.3519117832183838,281.52942657470703,0.0,0.0,0.0,700000,700000,21924
2,rigid,282.6938171386719,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,2.49834272381122e-07,2.49834272381122e-07,60.0,0.03611544892191887,2.166926935315132,0.0,0.0,0.0,800.0,0.3506585955619812,280.52687644958496,0.0,0.0,0.0,700000,700000,21850
3,rigid,281.6743469238281,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,9.946508043867652e-07,9.946508043867652e-07,60.0,0.0357685312628746,2.146111875772476,0.0,0.0,0.0,800.0,0.3494102954864502,279.52823638916016,0.0,0.0,0.0,700000,700000,21810
4,rigid,280.6510925292969,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,2.2485082808998413e-06,2.2485082808998413e-06,60.0,0.035296302288770676,2.1177781373262405,0.0,0.0,0.0,800.0,0.34816664457321167,278.53331565856934,0.0,0.0,0.0,700000,700000,21766
5,rigid,279.6861877441406,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,4.006736617157003e-06,4.006736617157003e-06,60.0,0.03573588654398918,2.144153192639351,0.0,0.0,0.0,800.0,0.3469275236129761,277.54201889038086,0.0,0.0,0.0,700000,700000,21721
6,rigid,278.6841125488281,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,6.2575909396400675e-06,6.2575909396400675e-06,60.0,0.03549261763691902,2.1295570582151413,0.0,0.0,0.0,800.0,0.3456931710243225,276.554536819458,0.0,0.0,0.0,700000,700000,21677
7,rigid,277.6973876953125,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,8.994033123599365e-06,8.994033123599365e-06,60.0,0.035442378371953964,2.126542702317238,0.0,0.0,0.0,800.0,0.3444635272026062,275.57082176208496,0.0,0.0,0.0,700000,700000,21622
8,rigid,276.7038269042969,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,1.225830419571139e-05,1.225830419571139e-05,60.0,0.03522072359919548,2.113243415951729,0.0,0.0,0.0,800.0,0.3432382047176361,274.5905637741089,0.0,0.0,0.0,700000,700000,21611
9,rigid,275.7121276855469,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,1.60081654030364e-05,1.60081654030364e-05,60.0,0.034971725195646286,2.098303511738777,0.0,0.0,0.0,800.0,0.342017263174057,273.6138105392456,0.0,0.0,0.0,700000,700000,21472
10,rigid,274.71173095703125,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,2.025769390456844e-05,2.025769390456844e-05,60.0,0.03452225401997566,2.0713352411985397,0.0,0.0,0.0,800.0,0.3408004641532898,272.64037132263184,0.0,0.0,0.0,700000,700000,21467
