iter,total,cd3d,cd3d_raw,cd2d,scale_reg,t_reg,scale,tx,ty,tz
0,39.47553253,0.03947461,1.73360491,9.20127964,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
1,39.44327927,0.03944241,1.68211436,8.65792370,0.00002500,0.00007500,1.00501263,-0.00500000,0.00500000,0.00500000
2,39.40845871,0.03940763,1.63125265,8.32609272,0.00010013,0.00029986,1.01005661,-0.00998466,0.01000232,0.01000617
3,39.37078476,0.03936996,1.58098602,8.23021507,0.00022570,0.00067390,1.01513672,-0.01493442,0.01500598,0.01502265
4,39.32993698,0.03932909,1.53128636,8.43240261,0.00040221,0.00119553,1.02025771,-0.01982632,0.02000762,0.02005360
5,39.28556061,0.03928466,1.48212826,9.01051140,0.00063032,0.00186058,1.02542400,-0.02460935,0.02499578,0.02510319
6,39.23723984,0.03923623,1.43348396,10.04274845,0.00091087,0.00266042,1.03064060,-0.02920740,0.02994631,0.03017556
7,39.18447113,0.03918331,1.38532948,11.54455853,0.00124485,0.00357870,1.03591228,-0.03349615,0.03481948,0.03527480
8,39.12669373,0.03912535,1.33764279,13.43989849,0.00163344,0.00458776,1.04124379,-0.03729863,0.03954755,0.04040497
9,39.06321716,0.03906166,1.29040289,15.52287865,0.00207798,0.00564708,1.04663980,-0.04040688,0.04401965,0.04557007
10,38.99325562,0.03899150,1.24358594,17.48373032,0.00257997,0.00670735,1.05210543,-0.04264034,0.04807441,0.05077401
11,38.91585922,0.03891395,1.19717240,19.00935555,0.00314105,0.00772123,1.05764532,-0.04392710,0.05151056,0.05602058
12,38.82995987,0.03882796,1.15114713,19.88304520,0.00376303,0.00865358,1.06326425,-0.04432180,0.05412779,0.06131349
13,38.73432541,0.03873231,1.10550356,20.01856422,0.00444787,0.00948830,1.06896651,-0.04397238,0.05578238,0.06665625
14,38.62752151,0.03862556,1.06023932,19.49734688,0.00519763,0.01023669,1.07475698,-0.04306920,0.05648187,0.07205226
15,38.50787735,0.03850601,1.01536012,18.48686409,0.00601453,0.01092465,1.08063996,-0.04183328,0.05628188,0.07750469
