iter,total,cd3d,cd3d_raw,cd2d,scale_reg,t_reg,scale,tx,ty,tz
0,42.16905594,0.03867729,1.08149660,34917.69531250,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,3.32206821
1,42.07979202,0.03863997,1.06604242,34398.22265625,0.00002500,0.00007500,1.00501263,-0.00500000,-0.00500000,3.31706810
2,41.98980331,0.03860145,1.05073333,33883.54296875,0.00010002,0.00029997,1.01005125,-0.00999477,-0.01000114,3.31206536
3,41.89902496,0.03856167,1.03556764,33373.54687500,0.00022512,0.00067484,1.01511705,-0.01498036,-0.01500425,3.30705810
4,41.80740738,0.03852059,1.02054298,32868.23828125,0.00040038,0.00119945,1.02021086,-0.01995220,-0.02001019,3.30204439
5,41.71489334,0.03847814,1.00565755,32367.52343750,0.00062592,0.00187357,1.02533400,-0.02490536,-0.02501989,3.29702210
6,41.62142181,0.03843429,0.99090827,31871.33593750,0.00090190,0.00269690,1.03048706,-0.02983495,-0.03003431,3.29198980
7,41.52692413,0.03838896,0.97629410,31379.58203125,0.00122851,0.00366898,1.03567159,-0.03473506,-0.03505445,3.28694487
8,41.43132782,0.03834211,0.96181208,30892.17382812,0.00160598,0.00478922,1.04088855,-0.03959902,-0.04008139,3.28188586
9,41.33456802,0.03829366,0.94745880,30409.02539062,0.00203460,0.00605681,1.04613936,-0.04441953,-0.04511620,3.27681065
10,41.23654556,0.03824353,0.93323106,29930.02929688,0.00251467,0.00747072,1.05142510,-0.04918792,-0.05016004,3.27171707
11,41.13719559,0.03819167,0.91912830,29455.11523438,0.00304655,0.00902970,1.05674720,-0.05389564,-0.05521408,3.26660323
12,41.03642654,0.03813799,0.90514517,28984.19921875,0.00363065,0.01073224,1.06210721,-0.05853303,-0.06027954,3.26146698
13,40.93413162,0.03808240,0.89127862,28517.13671875,0.00426742,0.01257650,1.06750631,-0.06308918,-0.06535769,3.25630641
14,40.83021164,0.03802481,0.87752551,28053.77343750,0.00495735,0.01456016,1.07294631,-0.06755151,-0.07044983,3.25111914
15,40.72454834,0.03796513,0.86388117,27594.02343750,0.00570099,0.01668056,1.07842851,-0.07190643,-0.07555728,3.24590325
16,40.61704254,0.03790324,0.85034329,27137.74218750,0.00649893,0.01893472,1.08395457,-0.07614028,-0.08068143,3.24065638
17,40.50755310,0.03783904,0.83690673,26684.79296875,0.00735180,0.02131908,1.08952582,-0.08023683,-0.08582366,3.23537660
18,40.39593124,0.03777240,0.82356697,26235.00976562,0.00826029,0.02382950,1.09514427,-0.08417800,-0.09098542,3.23006153
19,40.28204346,0.03770318,0.81031901,25788.28125000,0.00922514,0.02646170,1.10081148,-0.08794662,-0.09616818,3.22470927
20,40.16572952,0.03763125,0.79715854,25344.37304688,0.01024713,0.02921073,1.10652900,-0.09152280,-0.10137344,3.21931744
21,40.04678345,0.03755642,0.78407830,24903.19140625,0.01132711,0.03207133,1.11229885,-0.09488581,-0.10660274,3.21388388
