frame_idx,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled,total_raw_local,total_scaled_local
0,20.0,0.0017502362607046962,0.03500472381711006,0.0001,1134.517822265625,0.11345177888870239,0.0001,997.1918334960938,0.09971918165683746,1000.0,0.0,0.0,1000.0,0.0,0.0,4.842,0.004886613693088293,0.02366098389029503,1000.0,0.00099770852830261,0.9977084994316101,489.358,0.0,0.0,2131.71728515625,1.2695451974868774
1,20.0,0.0013859261525794864,0.027718523517251015,0.0001,1075.17724609375,0.10751771926879883,0.0001,898.8343505859375,0.08988343179225922,1000.0,6.862312602606835e-06,0.00686231255531311,1000.0,3.124608701909892e-05,0.031246086582541466,4.842,0.004744887817651033,0.02297474630177021,1000.0,0.000961699930485338,0.961699903011322,489.358,1.1170597645104863e-05,0.0054664211347699165,1974.0186767578125,1.2533692121505737
2,20.0,0.0010758612770587206,0.021517224609851837,0.0001,1023.7796020507812,0.10237795859575272,0.0001,839.1585693359375,0.08391585201025009,1000.0,1.7505954019725323e-05,0.017505954951047897,1000.0,6.87257488607429e-05,0.06872574985027313,4.842,0.005018537398427725,0.024299757555127144,1000.0,0.0009278061334043741,0.9278061389923096,489.358,1.3104833669785876e-05,0.00641295500099659,1862.9453125,1.2525615692138672
3,20.0,0.0008143602753989398,0.01628720574080944,0.0001,938.4212036132812,0.09384211897850037,0.0001,792.450927734375,0.07924509048461914,1000.0,5.989567853248445e-06,0.005989567842334509,1000.0,9.132119157584384e-05,0.0913211926817894,4.842,0.005176948849111795,0.025066785514354706,1000.0,0.0008983268635347486,0.8983268737792969,489.358,1.5893909221631475e-05,0.007777811493724585,1730.8790283203125,1.2178566455841064
4,20.0,0.0005685663782060146,0.011371327564120293,0.0001,907.2495727539062,0.09072495251893997,0.0001,778.704833984375,0.07787048071622849,1000.0,1.6982643501251005e-05,0.01698264293372631,1000.0,0.0002044908469542861,0.20449084043502808,4.842,0.005207985173910856,0.02521706372499466,1000.0,0.000864682428073138,0.8646824359893799,489.358,2.1948178982711397e-05,0.01074051670730114,1685.9613037109375,1.3020802736282349
5,20.0,0.0004010360862594098,0.00802072137594223,0.0001,875.3240356445312,0.0875324010848999,0.0001,763.25390625,0.07632538676261902,1000.0,7.118692792573711e-06,0.007118692621588707,1000.0,0.00017676093557383865,0.1767609417438507,4.842,0.005232368595898151,0.025335129350423813,1000.0,0.0008532698848284781,0.8532698750495911,489.358,1.532723763375543e-05,0.007500506471842527,1638.5845947265625,1.2418636083602905
6,20.0,0.00031016729190014303,0.006203345954418182,0.0001,858.0618896484375,0.08580618351697922,0.0001,761.2177734375,0.07612177729606628,1000.0,1.9526819414750207e-06,0.0019526819232851267,1000.0,0.0002812199236359447,0.2812199294567108,4.842,0.00505424290895462,0.024472644552588463,1000.0,0.0008252885309047997,0.8252885341644287,489.358,1.7946545995073393e-05,0.008782286196947098,1619.2861328125,1.309847354888916
7,20.0,0.0002696654119063169,0.005393308121711016,0.0001,861.64306640625,0.08616430312395096,0.0001,755.0482788085938,0.07550482451915741,1000.0,6.617761414418055e-07,0.0006617761682718992,1000.0,0.0003696868952829391,0.36968690156936646,4.842,0.004478397313505411,0.021684400737285614,1000.0,0.000809897726867348,0.8098977208137512,489.358,1.1816141523013357e-05,0.00578232342377305,1616.6973876953125,1.3747756481170654
8,20.0,0.0002469659084454179,0.004939318168908358,0.0001,880.61474609375,0.08806147426366806,0.0001,750.5660400390625,0.07505660504102707,1000.0,5.298614269122481e-06,0.005298614501953125,1000.0,0.0003409000055398792,0.3409000039100647,4.842,0.004953991621732712,0.02398722805082798,1000.0,0.000807769363746047,0.8077693581581116,489.358,8.437044016318396e-06,0.004128735046833754,1631.187255859375,1.3501412868499756
9,20.0,0.0002326723770238459,0.004653447307646275,0.0001,907.186279296875,0.09071862697601318,0.0001,728.0009765625,0.07280009239912033,1000.0,4.742442797578406e-06,0.0047424426302313805,1000.0,0.0005289146210998297,0.5289146304130554,4.842,0.004798098001629114,0.023232391104102135,1000.0,0.0008024491253308952,0.802449107170105,489.358,1.3457580280373804e-05,0.006585574708878994,1635.193603515625,1.534096360206604
10,20.0,0.00024157056759577245,0.00483141141012311,0.0001,921.7328491210938,0.09217328578233719,0.0001,706.8875732421875,0.07068875432014465,1000.0,6.0453935475379694e-06,0.006045393645763397,1000.0,0.0004443475336302072,0.4443475306034088,4.842,0.004574466496706009,0.022149566560983658,1000.0,0.0008099505794234574,0.809950590133667,489.358,5.958799192740116e-06,0.0029159861151129007,1628.62646484375,1.453102469444275
11,20.0,0.0002596285776235163,0.005192571319639683,0.0001,917.80224609375,0.09178022295236588,0.0001,691.5070190429688,0.06915070116519928,1000.0,4.926698693452636e-06,0.004926698748022318,1000.0,0.0004347217327449471,0.4347217381000519,4.842,0.004768884275108576,0.023090938106179237,1000.0,0.0008104785229079425,0.8104785084724426,489.358,1.0950563591904938e-05,0.005358745809644461,1609.315673828125,1.444700002670288
12,20.0,0.00028862344333902,0.005772468633949757,0.0001,940.3718872070312,0.09403718262910843,0.0001,689.6201171875,0.06896200776100159,1000.0,4.432402874954278e-06,0.004432403016835451,1000.0,0.0005484435823746026,0.5484435558319092,4.842,0.00404393021017313,0.01958071067929268,1000.0,0.000819978944491595,0.8199789524078369,489.358,1.2376619451970328e-05,0.006056597921997309,1629.9976806640625,1.5672638416290283
13,20.0,0.00033097504638135433,0.006619500927627087,0.0001,930.2958374023438,0.09302958101034164,0.0001,675.9304809570312,0.0675930455327034,1000.0,7.138807632145472e-06,0.007138807792216539,1000.0,0.0005044812569394708,0.5044812560081482,4.842,0.004059202503412962,0.019654657691717148,1000.0,0.0008360983920283616,0.8360983729362488,489.358,1.2838058864872437e-05,0.006282406859099865,1606.23193359375,1.5408977270126343
14,20.0,0.0003848547057714313,0.007697094231843948,0.0001,960.7381591796875,0.09607381373643875,0.0001,682.086669921875,0.06820866465568542,1000.0,1.4422889762499835e-05,0.014422889798879623,1000.0,0.0006708581931889057,0.6708582043647766,4.842,0.004388351459056139,0.02124839834868908,1000.0,0.0008415006450377405,0.8415006399154663,489.358,8.007867108972277e-06,0.003918713890016079,1642.8310546875,1.7239285707473755
15,20.0,0.0004106165433768183,0.008212330751121044,0.0001,977.7901611328125,0.09777901321649551,0.0001,691.0762939453125,0.06910762935876846,1000.0,1.81609863147969e-07,0.00018160986655857414,1000.0,0.0005121660651639104,0.5121660828590393,4.842,0.004114889074116945,0.019924292340874672,1000.0,0.0008631267119199038,0.8631266951560974,489.358,1.4946361261536367e-05,0.007314121350646019,1668.8724365234375,1.5778117179870605
16,20.0,0.00040919313323684037,0.008183863013982773,0.0001,1007.5938720703125,0.10075938701629639,0.0001,697.064697265625,0.06970646977424622,1000.0,1.0383957942394773e-06,0.0010383957996964455,1000.0,0.0007055624155327678,0.7055624127388,4.842,0.003613903420045972,0.017498521134257317,1000.0,0.0008790403371676803,0.8790403604507446,489.358,7.808813279552851e-06,0.0038213052321225405,1704.6641845703125,1.7856106758117676
17,20.0,0.0004197742964606732,0.008395485579967499,0.0001,1048.990478515625,0.10489904880523682,0.0001,723.1943359375,0.07231943309307098,1000.0,1.1313811228319537e-05,0.01131381094455719,1000.0,0.0007068897830322385,0.706889808177948,4.842,0.003682683454826474,0.017831552773714066,1000.0,0.0008963050204329193,0.8963050246238708,489.358,9.7407591965748e-06,0.0047667184844613075,1772.1904296875,1.8227208852767944
18,20.0,0.0004415297007653862,0.008830593898892403,0.0001,1073.857421875,0.10738573968410492,0.0001,755.0525512695312,0.07550525665283203,1000.0,9.62357717071427e-06,0.009623576886951923,1000.0,0.0008029112941585481,0.8029112815856934,4.842,0.0033516481053084135,0.016228679567575455,1000.0,0.0009062787867151201,0.9062787890434265,489.358,6.963548003113829e-06,0.0034076678566634655,1828.9154052734375,1.9301717281341553
19,20.0,0.0004605477151926607,0.009210954420268536,0.0001,1089.73046875,0.10897304117679596,0.0001,792.5988159179688,0.07925987988710403,1000.0,3.4989709547517123e-06,0.0034989709965884686,1000.0,0.0007076236652210355,0.7076236605644226,4.842,0.003367908066138625,0.016307411715388298,1000.0,0.0009142552735283971,0.9142552614212036,489.358,9.467285053688101e-06,0.004632891621440649,1882.3348388671875,1.8437621593475342
20,20.0,0.00044508950668387115,0.008901789784431458,0.0001,1085.259765625,0.10852597653865814,0.0001,806.93994140625,0.08069398999214172,1000.0,1.4832236956863198e-05,0.014832236804068089,1000.0,0.0008647266076877713,0.8647266030311584,4.842,0.0032535050995647907,0.015753472223877907,1000.0,0.0009190059499815106,0.9190059304237366,489.358,4.737618837680202e-06,0.00231839157640934,1892.205322265625,2.014758348464966
21,20.0,0.0004279397544451058,0.008558794856071472,0.0001,1115.7147216796875,0.11157146841287613,0.0001,818.5293579101562,0.08185293525457382,1000.0,1.1892442671523895e-05,0.011892442591488361,1000.0,0.0008366163820028305,0.8366163969039917,4.842,0.0031995815224945545,0.015492374077439308,1000.0,0.0009266853448934853,0.9266853332519531,489.358,1.2799179103240022e-06,0.0006263380637392402,1934.2496337890625,1.9932960271835327
22,20.0,0.00042314809979870915,0.00846296176314354,0.0001,1165.420654296875,0.11654206365346909,0.0001,836.008056640625,0.08360080420970917,1000.0,1.1500148502818774e-05,0.011500148102641106,1000.0,0.0008287811069749296,0.8287811279296875,4.842,0.0033058717381209135,0.01600703038275242,1000.0,0.00095381896244362,0.9538189768791199,489.358,1.754112236085348e-05,0.008583888411521912,2001.4342041015625,2.027297019958496
23,20.0,0.00041681891889311373,0.008336378261446953,0.0001,1179.172607421875,0.1179172545671463,0.0001,822.0301513671875,0.08220301568508148,1000.0,7.106787052180152e-06,0.00710678705945611,1000.0,0.0009902379242703319,0.9902379512786865,4.842,0.003178327577188611,0.015389462001621723,1000.0,0.0009667219128459692,0.9667218923568726,489.358,2.2098298359196633e-05,0.010813979431986809,2001.208251953125,2.1987266540527344
