iter,total,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
0,402.6161193847656,20.0,0.0,0.0,0.0001,508.8096008300781,0.05088095739483833,0.0001,3058.06640625,0.30580663681030273,1000.0,0.0006911247037351131,0.691124677658081,1000.0,0.048785801976919174,48.78580093383789,1.0,0.0,0.0,0.0,0.0011843451065942645,0.0,1000.0,0.35266637802124023,352.6663818359375,10.0,0.01161054614931345,0.11610545963048935
25,276.71209716796875,20.0,0.0005048095481470227,0.010096190497279167,0.0001,546.9029541015625,0.054690293967723846,0.0001,2034.6722412109375,0.2034672200679779,1000.0,0.0007072982261888683,0.707298219203949,1000.0,0.04789824038743973,47.89823913574219,1.0,0.0,0.0,0.05,0.004392125643789768,0.00021960628509987146,1000.0,0.2277045100927353,227.7045135498047,14.95,0.008935588411986828,0.133587047457695
50,199.0784912109375,20.0,0.0014759053010493517,0.02951810508966446,0.0001,697.7128295898438,0.06977128237485886,0.0001,1513.3489990234375,0.15133489668369293,1000.0,0.0007061412907205522,0.7061412930488586,1000.0,0.04752453416585922,47.524532318115234,1.0,0.0,0.0,0.1,0.0047563593834638596,0.00047563595580868423,1000.0,0.15045036375522614,150.4503631591797,19.9,0.007354830391705036,0.14636112749576569
75,146.2308807373047,20.0,0.002734518377110362,0.054690368473529816,0.0001,864.35791015625,0.08643578737974167,0.0001,1185.54150390625,0.11855414509773254,1000.0,0.0006895739352330565,0.6895739436149597,1000.0,0.047303445637226105,47.303443908691406,1.0,0.0,0.0,0.15,0.0046252901665866375,0.0006937935249879956,1000.0,0.0978228747844696,97.8228759765625,24.85,0.006221727468073368,0.15460993349552155
100,112.1216812133789,20.0,0.00435774028301239,0.0871548056602478,0.0001,1175.3509521484375,0.11753509193658829,0.0001,1208.62353515625,0.12086234986782074,1000.0,0.0006718755466863513,0.671875536441803,1000.0,0.04652343690395355,46.5234375,1.0,0.0,0.0,0.2,0.004460937809199095,0.0008921875851228833,1000.0,0.0644310787320137,64.43107604980469,29.8,0.005665969103574753,0.16884587705135345
125,90.76124572753906,20.0,0.006186657585203648,0.12373314797878265,0.0001,1490.8082275390625,0.1490808129310608,0.0001,1361.2015380859375,0.13612015545368195,1000.0,0.0006498257862403989,0.6498258113861084,1000.0,0.044947266578674316,44.947265625,1.0,0.0,0.0,0.25,0.004373811185359955,0.0010934527963399887,1000.0,0.044563353061676025,44.5633544921875,34.75,0.005489697679877281,0.19076699018478394
150,76.56533813476562,20.0,0.008190088905394077,0.16380177438259125,0.0001,1712.92822265625,0.17129281163215637,0.0001,1475.708251953125,0.14757081866264343,1000.0,0.0006216868641786277,0.6216868758201599,1000.0,0.042796894907951355,42.79689407348633,1.0,0.0,0.0,0.3,0.004494229331612587,0.0013482688227668405,1000.0,0.03244727477431297,32.44727325439453,39.7,0.005427440628409386,0.2154693901538849
175,66.15470886230469,20.0,0.010442739352583885,0.2088547945022583,0.0001,1867.912841796875,0.1867912858724594,0.0001,1528.120361328125,0.15281203389167786,1000.0,0.0005886121070943773,0.5886120796203613,1000.0,0.040610797703266144,40.61079788208008,1.0,0.0,0.0,0.35,0.00436058035120368,0.001526203122921288,1000.0,0.024171236902475357,24.171236038208008,44.65,0.005242572166025639,0.23408085107803345
200,57.8009033203125,20.0,0.01306930836290121,0.2613861560821533,0.0001,2015.1165771484375,0.20151165127754211,0.0001,1564.83056640625,0.15648305416107178,1000.0,0.0005535748787224293,0.5535748600959778,1000.0,0.038660258054733276,38.66025924682617,1.0,0.0,0.0,0.4,0.004449640866369009,0.0017798563931137323,1000.0,0.017724432051181793,17.72443199157715,49.6,0.00486849807202816,0.24147750437259674
225,51.01877975463867,20.0,0.01621660776436329,0.3243321478366852,0.0001,2158.839111328125,0.21588391065597534,0.0001,1612.46337890625,0.16124632954597473,1000.0,0.0005215118289925158,0.5215118527412415,1000.0,0.036907508969306946,36.907508850097656,1.0,0.0,0.0,0.45,0.004349453840404749,0.0019572542514652014,1000.0,0.012644272297620773,12.644271850585938,54.55,0.0044375318102538586,0.242067351937294
250,45.54491424560547,20.0,0.019975394010543823,0.39950788021087646,0.0001,2290.092529296875,0.2290092408657074,0.0001,1670.837646484375,0.1670837551355362,1000.0,0.0004901670617982745,0.4901670515537262,1000.0,0.03523426502943039,35.2342643737793,1.0,0.0,0.0,0.5,0.004310350865125656,0.002155175432562828,1000.0,0.008785245940089226,8.785245895385742,59.5,0.0039912802167236805,0.23748117685317993
275,41.13896179199219,20.0,0.02439337968826294,0.4878675937652588,0.0001,2429.482177734375,0.24294820427894592,0.0001,1742.8037109375,0.17428036034107208,1000.0,0.0004559357475955039,0.4559357464313507,1000.0,0.033576663583517075,33.576663970947266,1.0,0.0,0.0,0.55,0.004153565503656864,0.0022844611667096615,1000.0,0.005967580247670412,5.967580318450928,64.45,0.003590446198359132,0.23140424489974976
