iter,stage,total,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
11,rigid,3.367737293243408,20.0,0.00015010309289209545,0.003002061857841909,10.0,0.0,0.0,1.0,2.5100855054915883e-05,2.5100855054915883e-05,0.1001001001001001,0.04284477233886719,0.004288765999886606,500.0,0.00672084279358387,3.360421396791935,0.0,0.0,0.0,700000,700000,2336
12,rigid,3.259023427963257,20.0,0.00017119017138611525,0.003423803427722305,10.0,0.0,0.0,1.0,3.0384968340513296e-05,3.0384968340513296e-05,0.11011011011011011,0.04249946400523186,0.004679620661236741,500.0,0.006501778960227966,3.250889480113983,0.0,0.0,0.0,700000,700000,2342
13,rigid,3.152282238006592,20.0,0.00019109412096440792,0.0038218824192881584,10.0,0.0,0.0,1.0,3.6173456464894116e-05,3.6173456464894116e-05,0.12012012012012012,0.04280617833137512,0.005141883283048062,500.0,0.006286564748734236,3.143282374367118,0.0,0.0,0.0,700000,700000,2349
14,rigid,3.047577381134033,20.0,0.00020794842566829175,0.004158968513365835,10.0,0.0,0.0,1.0,4.240516500431113e-05,4.240516500431113e-05,0.13013013013013014,0.04252588376402855,0.005533898788111824,500.0,0.006075683981180191,3.0378419905900955,0.0,0.0,0.0,700000,700000,2357
15,rigid,2.945209503173828,20.0,0.0002218230947619304,0.004436461895238608,10.0,0.0,0.0,1.0,4.923060623696074e-05,4.923060623696074e-05,0.14014014014014015,0.04234374687075615,0.005934058620526388,500.0,0.005869579501450062,2.934789750725031,0.0,0.0,0.0,700000,700000,2355
16,rigid,2.8443424701690674,20.0,0.00023360838531516492,0.0046721677063032985,10.0,0.0,0.0,1.0,5.6459291954524815e-05,5.6459291954524815e-05,0.15015015015015015,0.04190756380558014,0.006292426997834856,500.0,0.0056666424497962,2.8333212248981,0.0,0.0,0.0,700000,700000,2346
17,rigid,2.7471587657928467,20.0,0.0002450784086249769,0.0049015681724995375,10.0,0.0,0.0,1.0,6.418297562049702e-05,6.418297562049702e-05,0.16016016016016016,0.04167792946100235,0.006675143857617994,500.0,0.005471035838127136,2.735517919063568,0.0,0.0,0.0,700000,700000,2346
18,rigid,2.6548714637756348,20.0,0.0002572212542872876,0.005144425085745752,10.0,0.0,0.0,1.0,7.24016354070045e-05,7.24016354070045e-05,0.17017017017017017,0.0416044145822525,0.007079830309292217,500.0,0.005285149440169334,2.642574720084667,0.0,0.0,0.0,700000,700000,2342
19,rigid,2.5658490657806396,20.0,0.0002708357060328126,0.005416714120656252,10.0,0.0,0.0,1.0,8.11152858659625e-05,8.11152858659625e-05,0.18018018018018017,0.040848664939403534,0.007360119808901537,500.0,0.005105982534587383,2.5529912672936916,0.0,0.0,0.0,700000,700000,2356
20,rigid,2.480581521987915,20.0,0.0002866970608010888,0.005733941216021776,10.0,0.0,0.0,1.0,9.036853589350358e-05,9.036853589350358e-05,0.19019019019019018,0.040475033223629,0.007697954266756265,500.0,0.004934118594974279,2.4670592974871397,0.0,0.0,0.0,700000,700000,2376
21,rigid,2.3993937969207764,20.0,0.0003051306994166225,0.00610261398833245,10.0,0.0,0.0,1.0,0.00010007449600379914,0.00010007449600379914,0.2002002002002002,0.04055755212903023,0.008119630055861908,500.0,0.004770142957568169,2.3850714787840843,0.0,0.0,0.0,700000,700000,2363
22,rigid,2.3209967613220215,20.0,0.0003258627839386463,0.006517255678772926,10.0,0.0,0.0,1.0,0.00011017690121661872,0.00011017690121661872,0.21021021021021022,0.04018755629658699,0.008447834656940208,500.0,0.004611843265593052,2.305921632796526,0.0,0.0,0.0,700000,700000,2375
23,rigid,2.2465784549713135,20.0,0.00034832581877708435,0.006966516375541687,10.0,0.0,0.0,1.0,0.00012097139551769942,0.00012097139551769942,0.22022022022022023,0.03992905095219612,0.008793184393877024,500.0,0.004461395554244518,2.230697777122259,0.0,0.0,0.0,700000,700000,2386
24,rigid,2.1749427318573,20.0,0.0003723760019056499,0.007447520038112998,10.0,0.0,0.0,1.0,0.0001321623130934313,0.0001321623130934313,0.23023023023023023,0.03973904252052307,0.009149128908628935,500.0,0.004316427744925022,2.158213872462511,0.0,0.0,0.0,700000,700000,2389
25,rigid,2.1071951389312744,20.0,0.0003978479071520269,0.007956958143040538,10.0,0.0,0.0,1.0,0.00014396084588952363,0.00014396084588952363,0.24024024024024024,0.03958018869161606,0.009508754040027882,500.0,0.004179171286523342,2.089585643261671,0.0,0.0,0.0,700000,700000,2369
26,rigid,2.0413620471954346,20.0,0.00042499994742684066,0.008499998948536813,10.0,0.0,0.0,1.0,0.00015620507474523038,0.00015620507474523038,0.2502502502502503,0.03872571513056755,0.009691119902544433,500.0,0.004046029411256313,2.0230147056281567,0.0,0.0,0.0,700000,700000,2408
27,rigid,1.9791405200958252,20.0,0.00045397295616567135,0.009079459123313427,10.0,0.0,0.0,1.0,0.00016888795653358102,0.00016888795653358102,0.2602602602602603,0.037944331765174866,0.009875401660606072,500.0,0.003920033574104309,1.9600167870521545,0.0,0.0,0.0,700000,700000,2424
28,rigid,1.9184315204620361,20.0,0.00048441096441820264,0.009688219288364053,10.0,0.0,0.0,1.0,0.00018212918075732887,0.00018212918075732887,0.2702702702702703,0.03831304609775543,0.010354877323717685,500.0,0.0037964126095175743,1.8982063047587872,0.0,0.0,0.0,700000,700000,2410
29,rigid,1.8604257106781006,20.0,0.0005168705247342587,0.010337410494685173,10.0,0.0,0.0,1.0,0.00019567307026591152,0.00019567307026591152,0.2802802802802803,0.03833778202533722,0.010745324291385808,500.0,0.0036782945971935987,1.8391472985967994,0.0,0.0,0.0,700000,700000,2396
30,rigid,1.8058156967163086,20.0,0.0005515929078683257,0.011031858157366514,10.0,0.0,0.0,1.0,0.00020970264449715614,0.00020970264449715614,0.2902902902902903,0.037796661257743835,0.010972003768514227,500.0,0.0035672043450176716,1.7836021725088358,0.0,0.0,0.0,700000,700000,2387
31,rigid,1.751666784286499,20.0,0.0005882164696231484,0.011764329392462969,10.0,0.0,0.0,1.0,0.00022400710440706462,0.00022400710440706462,0.3003003003003003,0.03773433342576027,0.011331631659387468,500.0,0.003456693608313799,1.7283468041568995,0.0,0.0,0.0,700000,700000,2383
32,rigid,1.701552152633667,20.0,0.0006268048309721053,0.012536096619442105,10.0,0.0,0.0,1.0,0.00023856599000282586,0.00023856599000282586,0.3103103103103103,0.03710772097110748,0.011514908409452773,500.0,0.0033545251935720444,1.6772625967860222,0.0,0.0,0.0,700000,700000,2408
33,rigid,1.6544692516326904,20.0,0.0006677695782855153,0.013355391565710306,10.0,0.0,0.0,1.0,0.00025350850773975253,0.00025350850773975253,0.3203203203203203,0.036940742284059525,0.011832870401300348,500.0,0.0032580550760030746,1.6290275380015373,0.0,0.0,0.0,700000,700000,2388
34,rigid,1.6085530519485474,20.0,0.0007114682230167091,0.014229364460334182,10.0,0.0,0.0,1.0,0.0002686739608179778,0.0002686739608179778,0.3303303303303303,0.036182701587677,0.011952243767701112,500.0,0.0031642054673284292,1.5821027336642146,0.0,0.0,0.0,700000,700000,2381
35,rigid,1.566932201385498,20.0,0.0007582174148410559,0.015164348296821117,10.0,0.0,0.0,1.0,0.00028404267504811287,0.00028404267504811287,0.34034034034034033,0.036244526505470276,0.01233547448634624,500.0,0.0030782967805862427,1.5391483902931213,0.0,0.0,0.0,700000,700000,2357
36,rigid,1.5266342163085938,20.0,0.0008079762337729335,0.01615952467545867,10.0,0.0,0.0,1.0,0.0002995950635522604,0.0002995950635522604,0.35035035035035034,0.036277275532484055,0.012709756192561981,500.0,0.0029949308373034,1.4974654186517,0.0,0.0,0.0,700000,700000,2324
37,rigid,1.488277554512024,20.0,0.0008611744269728661,0.01722348853945732,10.0,0.0,0.0,1.0,0.0003151451819576323,0.0003151451819576323,0.36036036036036034,0.03596461936831474,0.012960223195789097,500.0,0.002915557473897934,1.457778736948967,0.0,0.0,0.0,700000,700000,2294
38,rigid,1.4529317617416382,20.0,0.0009176923776976764,0.01835384755395353,10.0,0.0,0.0,1.0,0.000330747221596539,0.000330747221596539,0.37037037037037035,0.03557724878191948,0.013176758808118324,500.0,0.0028421408496797085,1.4210704248398542,0.0,0.0,0.0,700000,700000,2266
39,rigid,1.4204062223434448,20.0,0.0009769225725904107,0.019538451451808214,10.0,0.0,0.0,1.0,0.0003460274310782552,0.0003460274310782552,0.38038038038038036,0.03535505384206772,0.013448368828814547,500.0,0.0027741468511521816,1.3870734255760908,0.0,0.0,0.0,700000,700000,2271
40,rigid,1.3920315504074097,20.0,0.0010369704104959965,0.02073940820991993,10.0,0.0,0.0,1.0,0.000360760634066537,0.000360760634066537,0.39039039039039036,0.03476756066083908,0.013572921579306547,500.0,0.0027147168293595314,1.3573584146797657,0.0,0.0,0.0,700000,700000,2235
41,rigid,1.3670084476470947,20.0,0.00109799241181463,0.0219598482362926,10.0,0.0,0.0,1.0,0.0003749827155843377,0.0003749827155843377,0.4004004004004004,0.034386031329631805,0.013768180712565288,500.0,0.0026618109550327063,1.3309054775163531,0.0,0.0,0.0,700000,700000,2187
42,rigid,1.345019817352295,20.0,0.0011557405814528465,0.02311481162905693,10.0,0.0,0.0,1.0,0.0003883689932990819,0.0003883689932990819,0.41041041041041043,0.033923037350177765,0.013922367681254138,500.0,0.0026151887141168118,1.3075943570584059,0.0,0.0,0.0,700000,700000,2167
43,rigid,1.3239775896072388,20.0,0.0012098923325538635,0.02419784665107727,10.0,0.0,0.0,1.0,0.00040057976730167866,0.00040057976730167866,0.42042042042042044,0.03411495313048363,0.014342622937740865,500.0,0.0025700731202960014,1.2850365601480007,0.0,0.0,0.0,700000,700000,2108
44,rigid,1.30449378490448,20.0,0.001259026350453496,0.02518052700906992,10.0,0.0,0.0,1.0,0.00041174059151671827,0.00041174059151671827,0.43043043043043044,0.03373638913035393,0.014521168494546736,500.0,0.0025287605822086334,1.2643802911043167,0.0,0.0,0.0,700000,700000,2059
45,rigid,1.2871042490005493,20.0,0.001303062541410327,0.02606125082820654,10.0,0.0,0.0,1.0,0.000420548691181466,0.000420548691181466,0.44044044044044045,0.03340839222073555,0.01471440698410775,500.0,0.002491815946996212,1.245907973498106,0.0,0.0,0.0,700000,700000,2035
46,rigid,1.271322250366211,20.0,0.0013380707241594791,0.026761414483189583,10.0,0.0,0.0,1.0,0.00042760398355312645,0.00042760398355312645,0.45045045045045046,0.03348863869905472,0.015084972386961585,500.0,0.002458096481859684,1.229048240929842,0.0,0.0,0.0,700000,700000,1985
47,rigid,1.2579401731491089,20.0,0.0013659641845151782,0.027319283690303564,10.0,0.0,0.0,1.0,0.0004323727043811232,0.0004323727043811232,0.46046046046046046,0.033497925847768784,0.015424470360333975,500.0,0.0024295279290527105,1.2147639645263553,0.0,0.0,0.0,700000,700000,1928
48,rigid,1.2456082105636597,20.0,0.0013863430358469486,0.027726860716938972,10.0,0.0,0.0,1.0,0.00043501160689629614,0.00043501160689629614,0.47047047047047047,0.033000897616147995,0.015525947827416975,500.0,0.0024038408882915974,1.2019204441457987,0.0,0.0,0.0,700000,700000,1907
49,rigid,1.2339943647384644,20.0,0.001397833926603198,0.02795667853206396,10.0,0.0,0.0,1.0,0.00043520741746760905,0.00043520741746760905,0.4804804804804805,0.03274019435048103,0.01573102431254344,500.0,0.002379742916673422,1.189871458336711,0.0,0.0,0.0,700000,700000,1876
50,rigid,1.2236131429672241,20.0,0.0014005966950207949,0.028011933900415897,10.0,0.0,0.0,1.0,0.00043325143633410335,0.00043325143633410335,0.4904904904904905,0.032847192138433456,0.01611123538321561,500.0,0.0023581134155392647,1.1790567077696323,0.0,0.0,0.0,700000,700000,1817
51,rigid,1.212882399559021,20.0,0.001392933540046215,0.0278586708009243,10.0,0.0,0.0,1.0,0.0004291582154110074,0.0004291582154110074,0.5005005005005005,0.03255270794034004,0.01629264661678681,500.0,0.0023366038221865892,1.1683019110932946,0.0,0.0,0.0,700000,700000,1791
52,rigid,1.2023478746414185,20.0,0.0013777497224509716,0.027554994449019432,10.0,0.0,0.0,1.0,0.0004233444342389703,0.0004233444342389703,0.5105105105105106,0.03224828466773033,0.016463088268811283,500.0,0.0023158127442002296,1.1579063721001148,0.0,0.0,0.0,700000,700000,1764
53,rigid,1.1921648979187012,20.0,0.0013564920518547297,0.027129841037094593,10.0,0.0,0.0,1.0,0.00041642028372734785,0.00041642028372734785,0.5205205205205206,0.032195717096328735,0.016758531421512457,500.0,0.0022957201581448317,1.1478600790724158,0.0,0.0,0.0,700000,700000,1744
54,rigid,1.180982232093811,20.0,0.0013283690204843879,0.026567380409687757,10.0,0.0,0.0,1.0,0.0004081296792719513,0.0004081296792719513,0.5305305305305306,0.03204815089702606,0.017002522497921734,500.0,0.0022740084677934647,1.1370042338967323,0.0,0.0,0.0,700000,700000,1730
55,rigid,1.1693012714385986,20.0,0.0012971707619726658,0.025943415239453316,10.0,0.0,0.0,1.0,0.0003985158691648394,0.0003985158691648394,0.5405405405405406,0.03188870847225189,0.017237139714730752,500.0,0.002251444384455681,1.1257221922278404,0.0,0.0,0.0,700000,700000,1719
56,rigid,1.1571506261825562,20.0,0.0012642022920772433,0.025284045841544867,10.0,0.0,0.0,1.0,0.0003880915464833379,0.0003880915464833379,0.5505505505505506,0.03161066770553589,0.01740327050855329,500.0,0.002228150377050042,1.114075188525021,0.0,0.0,0.0,700000,700000,1715
57,rigid,1.1449071168899536,20.0,0.0012293501058593392,0.024587002117186785,10.0,0.0,0.0,1.0,0.0003772582276724279,0.0003772582276724279,0.5605605605605606,0.031202413141727448,0.01749084220156894,500.0,0.0022049040999263525,1.1024520499631763,0.0,0.0,0.0,700000,700000,1724
58,rigid,1.132502794265747,20.0,0.001191651332192123,0.02383302664384246,10.0,0.0,0.0,1.0,0.00036576995626091957,0.00036576995626091957,0.5705705705705706,0.03072349727153778,0.01752992336814468,500.0,0.002181548159569502,1.090774079784751,0.0,0.0,0.0,700000,700000,1714
59,rigid,1.1206332445144653,20.0,0.0011511542834341526,0.023023085668683052,10.0,0.0,0.0,1.0,0.00035401759669184685,0.00035401759669184685,0.5805805805805806,0.030828068032860756,0.017898177636695933,500.0,0.002158715855330229,1.0793579276651144,0.0,0.0,0.0,700000,700000,1717
60,rigid,1.1089587211608887,20.0,0.0011072898050770164,0.022145796101540327,10.0,0.0,0.0,1.0,0.00034210990997962654,0.00034210990997962654,0.5905905905905906,0.03037828393280506,0.01794112864900399,500.0,0.0021370593458414078,1.0685296729207039,0.0,0.0,0.0,700000,700000,1724
61,rigid,1.0973986387252808,20.0,0.0010594413615763187,0.021188827231526375,10.0,0.0,0.0,1.0,0.00033023531432263553,0.00033023531432263553,0.6006006006006006,0.029795575886964798,0.01789524077295183,500.0,0.0021159686148166656,1.0579843074083328,0.0,0.0,0.0,700000,700000,1733
62,rigid,1.0863903760910034,20.0,0.0010083470260724425,0.02016694052144885,10.0,0.0,0.0,1.0,0.00031848662183620036,0.00031848662183620036,0.6106106106106106,0.02937912568449974,0.01793920587341826,500.0,0.0020959314424544573,1.0479657212272286,0.0,0.0,0.0,700000,700000,1746
63,rigid,1.0758790969848633,20.0,0.0009549435926601291,0.01909887185320258,10.0,0.0,0.0,1.0,0.00030670416890643537,0.00030670416890643537,0.6206206206206206,0.029243990778923035,0.01814942370663892,500.0,0.0020766481757164,1.0383240878582,0.0,0.0,0.0,700000,700000,1743
64,rigid,1.0656981468200684,20.0,0.0009015907417051494,0.018031814834102988,10.0,0.0,0.0,1.0,0.0002955470117740333,0.0002955470117740333,0.6306306306306306,0.028990067541599274,0.018282024575783325,500.0,0.002058177487924695,1.0290887439623475,0.0,0.0,0.0,700000,700000,1768
65,rigid,1.0560418367385864,20.0,0.0008506827289238572,0.017013654578477144,10.0,0.0,0.0,1.0,0.00028435912099666893,0.00028435912099666893,0.6406406406406406,0.028737755492329597,0.01841057408918012,500.0,0.002040666528046131,1.0203332640230656,0.0,0.0,0.0,700000,700000,1776
66,rigid,1.047118902206421,20.0,0.0008039175299927592,0.016078350599855185,10.0,0.0,0.0,1.0,0.0002740859636105597,0.0002740859636105597,0.6506506506506506,0.02874128334224224,0.01870053470716462,500.0,0.002024131827056408,1.012065913528204,0.0,0.0,0.0,700000,700000,1762
67,rigid,1.038394808769226,20.0,0.0007625562138855457,0.015251124277710915,10.0,0.0,0.0,1.0,0.00026438324130140245,0.00026438324130140245,0.6606606606606606,0.028187492862343788,0.018622367656803702,500.0,0.0020085140131413937,1.0042570065706968,0.0,0.0,0.0,700000,700000,1775
68,rigid,1.030505657196045,20.0,0.00072748854290694,0.0145497708581388,10.0,0.0,0.0,1.0,0.00025545511743985116,0.00025545511743985116,0.6706706706706707,0.02831513248383999,0.01899012889306586,500.0,0.001993420533835888,0.996710266917944,0.0,0.0,0.0,700000,700000,1789
69,rigid,1.0230343341827393,20.0,0.0006989917601458728,0.013979835202917457,10.0,0.0,0.0,1.0,0.0002470489707775414,0.0002470489707775414,0.6806806806806807,0.028266403824090958,0.01924039499537723,500.0,0.0019791340455412865,0.9895670227706432,0.0,0.0,0.0,700000,700000,1770
70,rigid,1.016230821609497,20.0,0.0006762907141819596,0.013525814283639193,10.0,0.0,0.0,1.0,0.0002396545751253143,0.0002396545751253143,0.6906906906906907,0.028506610542535782,0.019689250524874562,500.0,0.0019655521027743816,0.9827760513871908,0.0,0.0,0.0,700000,700000,1761
71,rigid,1.0096120834350586,20.0,0.0006580096087418497,0.013160192174836993,10.0,0.0,0.0,1.0,0.0002332318399567157,0.0002332318399567157,0.7007007007007007,0.028398722410202026,0.019899004691833252,500.0,0.001952639315277338,0.976319657638669,0.0,0.0,0.0,700000,700000,1761
72,rigid,1.0031521320343018,20.0,0.0006425913306884468,0.012851826613768935,10.0,0.0,0.0,1.0,0.0002273207501275465,0.0002273207501275465,0.7107107107107107,0.028355231508612633,0.020152366737852822,500.0,0.0019398413132876158,0.9699206566438079,0.0,0.0,0.0,700000,700000,1751
73,rigid,0.9965308308601379,20.0,0.0006285656709223986,0.012571313418447971,10.0,0.0,0.0,1.0,0.00022218452068045735,0.00022218452068045735,0.7207207207207207,0.028050921857357025,0.020216880617914972,500.0,0.001927040982991457,0.9635204914957285,0.0,0.0,0.0,700000,700000,1742
74,rigid,0.9902239441871643,20.0,0.0006157576572149992,0.012315153144299984,10.0,0.0,0.0,1.0,0.00021752208704128861,0.00021752208704128861,0.7307307307307307,0.027730410918593407,0.020263463434007194,500.0,0.001914855558425188,0.957427779212594,0.0,0.0,0.0,700000,700000,1751
75,rigid,0.9848105907440186,20.0,0.0006050358642823994,0.012100717285647988,10.0,0.0,0.0,1.0,0.00021332019241526723,0.00021332019241526723,0.7407407407407407,0.028126509860157967,0.02083445174826516,500.0,0.0019033242715522647,0.9516621357761323,0.0,0.0,0.0,700000,700000,1728
76,rigid,0.9788471460342407,20.0,0.0005975257372483611,0.011950514744967222,10.0,0.0,0.0,1.0,0.00020943087292835116,0.00020943087292835116,0.7507507507507507,0.027315884828567505,0.020507421042468096,500.0,0.0018923594616353512,0.9461797308176756,0.0,0.0,0.0,700000,700000,1764
77,rigid,0.9737905263900757,20.0,0.0005948528996668756,0.011897057993337512,10.0,0.0,0.0,1.0,0.0002056446101050824,0.0002056446101050824,0.7607607607607607,0.02748177759349346,0.020907058029084113,500.0,0.0018815614748746157,0.9407807374373078,0.0,0.0,0.0,700000,700000,1746
78,rigid,0.9688825011253357,20.0,0.000597024685703218,0.01194049371406436,10.0,0.0,0.0,1.0,0.000201892908080481,0.000201892908080481,0.7707707707707707,0.027637453749775887,0.02130214152885629,500.0,0.001870875945314765,0.9354379726573825,0.0,0.0,0.0,700000,700000,1729
79,rigid,0.9639747142791748,20.0,0.0006036977283656597,0.012073954567313194,10.0,0.0,0.0,1.0,0.00019817575230263174,0.00019817575230263174,0.7807807807807807,0.02746713161468506,0.021445808467922267,500.0,0.0018605135846883059,0.9302567923441529,0.0,0.0,0.0,700000,700000,1726
80,rigid,0.9591655731201172,20.0,0.0006148130632936954,0.012296261265873909,10.0,0.0,0.0,1.0,0.00019449311366770416,0.00019449311366770416,0.7907907907907908,0.027227073907852173,0.021530919306509726,500.0,0.0018502877792343497,0.9251438896171749,0.0,0.0,0.0,700000,700000,1730
81,rigid,0.954990804195404,20.0,0.000629215850494802,0.01258431700989604,10.0,0.0,0.0,1.0,0.00019078019249718636,0.00019078019249718636,0.8008008008008008,0.027322042733430862,0.021879513700445136,500.0,0.0018406723393127322,0.9203361696563661,0.0,0.0,0.0,700000,700000,1724
82,rigid,0.9507743120193481,20.0,0.000645460793748498,0.01290921587496996,10.0,0.0,0.0,1.0,0.0001869746920419857,0.0001869746920419857,0.8108108108108109,0.027029825374484062,0.021916074627960053,500.0,0.0018315240740776062,0.9157620370388031,0.0,0.0,0.0,700000,700000,1723
83,rigid,0.9472489953041077,20.0,0.0006617023027502,0.013234046055004,10.0,0.0,0.0,1.0,0.0001830169785534963,0.0001830169785534963,0.8208208208208209,0.027366798371076584,0.022463237902184983,500.0,0.0018227373948320746,0.9113686974160373,0.0,0.0,0.0,700000,700000,1727
84,rigid,0.9435210824012756,20.0,0.0006783401477150619,0.013566802954301238,10.0,0.0,0.0,1.0,0.00017866223060991615,0.00017866223060991615,0.8308308308308309,0.02720438316464424,0.022602240266921644,500.0,0.0018143467605113983,0.9071733802556992,0.0,0.0,0.0,700000,700000,1711
85,rigid,0.9405725002288818,20.0,0.0006966596702113748,0.013933193404227495,10.0,0.0,0.0,1.0,0.0001738026039674878,0.0001738026039674878,0.8408408408408409,0.027685776352882385,0.023279331467889092,500.0,0.0018063723109662533,0.9031861554831266,0.0,0.0,0.0,700000,700000,1700
86,rigid,0.9374433159828186,20.0,0.0007157893851399422,0.014315787702798843,10.0,0.0,0.0,1.0,0.00016846127982717007,0.00016846127982717007,0.8508508508508509,0.02775944396853447,0.023619146519774075,500.0,0.001798679819330573,0.8993399096652865,0.0,0.0,0.0,700000,700000,1715
87,rigid,0.9336367249488831,20.0,0.0007363326731137931,0.014726653462275863,10.0,0.0,0.0,1.0,0.00016248463361989707,0.00016248463361989707,0.8608608608608609,0.026914779096841812,0.023169879903187147,500.0,0.001791155431419611,0.8955777157098055,0.0,0.0,0.0,700000,700000,1751
88,rigid,0.9309774041175842,20.0,0.0007554477779194713,0.015108955558389425,10.0,0.0,0.0,1.0,0.00015614641597494483,0.00015614641597494483,0.8708708708708709,0.027294548228383064,0.023770026985678944,500.0,0.0017838844796642661,0.891942239832133,0.0,0.0,0.0,700000,700000,1755
89,rigid,0.9279962182044983,20.0,0.0007705296156927943,0.015410592313855886,10.0,0.0,0.0,1.0,0.00014941752306185663,0.00014941752306185663,0.8808808808808809,0.026991933584213257,0.023776678232340007,500.0,0.0017773191211745143,0.8886595605872571,0.0,0.0,0.0,700000,700000,1737
90,rigid,0.9255083799362183,20.0,0.0007809351081959903,0.015618702163919806,10.0,0.0,0.0,1.0,0.00014222048048395663,0.00014222048048395663,0.8908908908908909,0.02726414054632187,0.02428937446068715,500.0,0.0017709162784740329,0.8854581392370164,0.0,0.0,0.0,700000,700000,1741
91,rigid,0.9227057099342346,20.0,0.0007844669744372368,0.015689339488744736,10.0,0.0,0.0,1.0,0.00013481933274306357,0.00013481933274306357,0.9009009009009009,0.027243172749876976,0.024543398873763042,500.0,0.0017646763008087873,0.8823381504043937,0.0,0.0,0.0,700000,700000,1752
92,rigid,0.9203076362609863,20.0,0.0007839486934244633,0.015678973868489265,10.0,0.0,0.0,1.0,0.00012750994937960058,0.00012750994937960058,0.9109109109109109,0.027149900794029236,0.024731140863430034,500.0,0.001759540056809783,0.8797700284048915,0.0,0.0,0.0,700000,700000,1779
93,rigid,0.918005108833313,20.0,0.0007849906105548143,0.015699812211096287,10.0,0.0,0.0,1.0,0.00012004403106402606,0.00012004403106402606,0.9209209209209209,0.02679455652832985,0.0246756676737372,500.0,0.0017550191842019558,0.8775095921009779,0.0,0.0,0.0,700000,700000,1783
