iter,stage,total,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
11,rigid,44.29338455200195,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,2.5006891519296914e-05,2.5006891519296914e-05,0.1500750375187594,0.021520748734474182,0.0032297271737580066,0.0,0.08963946998119354,0.0,800.0,0.05536266416311264,44.29013133049011,0.0,0.0,0.0,700000,700000,3466,10475,10416,1634
12,rigid,43.96038055419922,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,3.025575824722182e-05,3.025575824722182e-05,0.16508254127063532,0.021891850978136063,0.0036139623925887446,0.0,0.08826643973588943,0.0,800.0,0.0549459233880043,43.95673871040344,0.0,0.0,0.0,700000,700000,3458,10475,10416,1625
13,rigid,43.63136291503906,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,3.606063182814978e-05,3.606063182814978e-05,0.18009004502251125,0.02191850356757641,0.0039473042943109085,0.0,0.08689017593860626,0.0,800.0,0.05453422665596008,43.627381324768066,0.0,0.0,0.0,700000,700000,3485,10475,10418,1617
14,rigid,43.30637741088867,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,4.2313527956139296e-05,4.2313527956139296e-05,0.1950975487743872,0.021870795637369156,0.004266938618596284,0.0,0.08564381301403046,0.0,800.0,0.05412758141756058,43.30206513404846,0.0,0.0,0.0,700000,700000,3526,10475,10416,1607
15,rigid,42.985313415527344,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,4.9131864216178656e-05,4.9131864216178656e-05,0.21010505252626313,0.021771658211946487,0.004574335392204865,0.0,0.08442956954240799,0.0,800.0,0.05372586473822594,42.98069179058075,0.0,0.0,0.0,700000,700000,3586,10475,10417,1597
16,rigid,42.66812515258789,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,5.638878428726457e-05,5.638878428726457e-05,0.22511255627813906,0.022366898134350777,0.0050350696150364424,0.0,0.08336003124713898,0.0,800.0,0.05332878977060318,42.663031816482544,0.0,0.0,0.0,700000,700000,3570,10475,10416,1585
17,rigid,42.35477066040039,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,6.418297562049702e-05,6.418297562049702e-05,0.24012006003001501,0.022278359159827232,0.00534948093882795,0.0,0.08249496668577194,0.0,800.0,0.05293669551610947,42.34935641288757,0.0,0.0,0.0,700000,700000,3586,10475,10415,1569
18,rigid,42.04429626464844,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,7.252149225678295e-05,7.252149225678295e-05,0.25512756378189094,0.022044483572244644,0.005624155388616692,0.0,0.0813041478395462,0.0,800.0,0.052548252046108246,42.0386016368866,0.0,0.0,0.0,700000,700000,3632,10475,10415,1561
19,rigid,41.73752212524414,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,8.128445915644988e-05,8.128445915644988e-05,0.27013506753376687,0.021935973316431046,0.005925675633253008,0.0,0.08111582696437836,0.0,800.0,0.05216439440846443,41.731515526771545,0.0,0.0,0.0,700000,700000,3668,10475,10414,1533
20,rigid,41.43372344970703,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,9.06364293769002e-05,9.06364293769002e-05,0.2851425712856428,0.02243966981768608,0.006398505150615841,0.0,0.080464206635952,0.0,800.0,0.05178404226899147,41.427233815193176,0.0,0.0,0.0,700000,700000,3694,10475,10416,1517
21,rigid,41.13237380981445,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.00010049751290353015,0.00010049751290353015,0.3001500750375188,0.02237328700721264,0.006715343774050818,0.0,0.07986055314540863,0.0,800.0,0.051406946033239365,41.12555682659149,0.0,0.0,0.0,700000,700000,3672,10475,10416,1501
22,rigid,40.833980560302734,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.00011081825505243614,0.00011081825505243614,0.3151575787893947,0.022183584049344063,0.006991324637862311,0.0,0.07925949990749359,0.0,800.0,0.05103359743952751,40.82687795162201,0.0,0.0,0.0,700000,700000,3738,10475,10415,1485
23,rigid,40.53826904296875,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0001216951641254127,0.0001216951641254127,0.33016508254127064,0.021642304956912994,0.00714553340248253,0.0,0.07911662757396698,0.0,800.0,0.05066375434398651,40.53100347518921,0.0,0.0,0.0,700000,700000,3810,10475,10414,1461
24,rigid,40.24570083618164,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.00013308115012478083,0.00013308115012478083,0.34517258629314657,0.02224692329764366,0.00767902805171292,0.0,0.07856450229883194,0.0,800.0,0.05029736086726189,40.23788869380951,0.0,0.0,0.0,700000,700000,3835,10475,10412,1446
25,rigid,39.95538330078125,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.00014497623487841338,0.00014497623487841338,0.3601800900450225,0.021782949566841125,0.00784578473643102,0.0,0.07837559282779694,0.0,800.0,0.04993423819541931,39.94739055633545,0.0,0.0,0.0,700000,700000,3879,10475,10412,1427
26,rigid,39.667320251464844,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0001574392954353243,0.0001574392954353243,0.3751875937968984,0.02175236865878105,0.00816121885647113,0.0,0.07826082408428192,0.0,800.0,0.04957374930381775,39.6589994430542,0.0,0.0,0.0,700000,700000,3965,10475,10411,1408
27,rigid,39.38137435913086,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.00017035493510775268,0.00017035493510775268,0.3901950975487744,0.0219033882021904,0.008546594696202357,0.0,0.0787697434425354,0.0,800.0,0.04921582341194153,39.37265872955322,0.0,0.0,0.0,700000,700000,3944,10475,10410,1379
28,rigid,39.09794616699219,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.00018377970263827592,0.00018377970263827592,0.40520260130065033,0.021917756646871567,0.008881132007986979,0.0,0.07859132438898087,0.0,800.0,0.04886110499501228,39.08888399600983,0.0,0.0,0.0,700000,700000,3997,10475,10410,1364
29,rigid,38.81681442260742,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.00019777953275479376,0.00019777953275479376,0.42021010505252626,0.02195732481777668,0.009226689768350381,0.0,0.07887990772724152,0.0,800.0,0.04850923642516136,38.80738914012909,0.0,0.0,0.0,700000,700000,4021,10475,10412,1343
30,rigid,38.53736877441406,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.00021236158499959856,0.00021236158499959856,0.4352176088044022,0.021882671862840652,0.009523724122396882,0.0,0.07848965376615524,0.0,800.0,0.04815953969955444,38.527631759643555,0.0,0.0,0.0,700000,700000,4042,10475,10412,1334
31,rigid,38.26011657714844,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0002273207501275465,0.0002273207501275465,0.4502251125562781,0.021634569391608238,0.009740426439443428,0.0,0.07828278839588165,0.0,800.0,0.04781268537044525,38.2501482963562,0.0,0.0,0.0,700000,700000,4112,10475,10411,1323
32,rigid,37.984596252441406,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.00024286210827995092,0.00024286210827995092,0.4652326163081541,0.0216403529047966,0.010067797999730285,0.0,0.07856795936822891,0.0,800.0,0.04746785759925842,37.97428607940674,0.0,0.0,0.0,700000,700000,4133,10475,10412,1306
33,rigid,37.71110916137695,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.00025899283355101943,0.00025899283355101943,0.48024012006003003,0.021488454192876816,0.010319617821491617,0.0,0.07860180735588074,0.0,800.0,0.04712566360831261,37.700530886650085,0.0,0.0,0.0,700000,700000,4204,10475,10412,1293
34,rigid,37.43905258178711,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.00027556426357477903,0.00027556426357477903,0.49524762381190596,0.021621322259306908,0.010707908472593217,0.0,0.0788232758641243,0.0,800.0,0.04678508639335632,37.42806911468506,0.0,0.0,0.0,700000,700000,4234,10475,10412,1279
35,rigid,37.16810607910156,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.00029289047233760357,0.00029289047233760357,0.5102551275637819,0.021487534046173096,0.01096412442576116,0.0,0.07919429987668991,0.0,800.0,0.0464460588991642,37.15684711933136,0.0,0.0,0.0,700000,700000,4275,10475,10410,1264
36,rigid,36.898536682128906,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0003104967181570828,0.0003104967181570828,0.5252626313156579,0.021443644538521767,0.011263545155301579,0.0,0.07938580214977264,0.0,800.0,0.046108704060316086,36.88696324825287,0.0,0.0,0.0,700000,700000,4267,10475,10409,1253
37,rigid,36.630428314208984,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0003287869621999562,0.0003287869621999562,0.5402701350675337,0.021650033071637154,0.011696866291829977,0.0,0.07954421639442444,0.0,800.0,0.04577300697565079,36.61840558052063,0.0,0.0,0.0,700000,700000,4285,10475,10410,1244
38,rigid,36.36370849609375,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.00034768818295560777,0.00034768818295560777,0.5552776388194097,0.02113262191414833,0.011734472398551599,0.0,0.07961347699165344,0.0,800.0,0.04543953388929367,36.35162711143494,0.0,0.0,0.0,700000,700000,4380,10475,10409,1238
39,rigid,36.098793029785156,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0003670276200864464,0.0003670276200864464,0.5702851425712856,0.021244732663035393,0.012115555395627987,0.0,0.07952683418989182,0.0,800.0,0.0451078899204731,36.08631193637848,0.0,0.0,0.0,700000,700000,4355,10475,10408,1236
40,rigid,35.83488464355469,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0003867982013616711,0.0003867982013616711,0.5852926463231616,0.02115130051970482,0.012379700654354496,0.0,0.07960765808820724,0.0,800.0,0.04477764666080475,35.8221173286438,0.0,0.0,0.0,700000,700000,4362,10475,10410,1233
41,rigid,35.5723876953125,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.00040737155359238386,0.00040737155359238386,0.6003001500750376,0.021114647388458252,0.012675125996072989,0.0,0.07984928786754608,0.0,800.0,0.044449131935834885,35.55930554866791,0.0,0.0,0.0,700000,700000,4418,10475,10410,1227
42,rigid,35.310760498046875,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.00042828358709812164,0.00042828358709812164,0.6153076538269134,0.0211333017796278,0.013003482335638916,0.0,0.0799533948302269,0.0,800.0,0.04412166029214859,35.29732823371887,0.0,0.0,0.0,700000,700000,4403,10475,10411,1224
43,rigid,35.05080032348633,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.00045011728070676327,0.00045011728070676327,0.6303151575787894,0.021058309823274612,0.013273371874600306,0.0,0.08019000291824341,0.0,800.0,0.043796345591545105,35.037076473236084,0.0,0.0,0.0,700000,700000,4383,10475,10408,1219
44,rigid,34.79218292236328,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.00047208581236191094,0.00047208581236191094,0.6453226613306653,0.02120453491806984,0.013683766905607849,0.0,0.08012671023607254,0.0,800.0,0.0434725321829319,34.77802574634552,0.0,0.0,0.0,700000,700000,4373,10475,10412,1221
45,rigid,34.534366607666016,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0004947864799760282,0.0004947864799760282,0.6603301650825413,0.02125181257724762,0.014033212907437148,0.0,0.08002924919128418,0.0,800.0,0.04314979910850525,34.5198392868042,0.0,0.0,0.0,700000,700000,4358,10475,10413,1221
46,rigid,34.277645111083984,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.000518233806360513,0.000518233806360513,0.6753376688344173,0.021609405055642128,0.014593645235176025,0.0,0.08000044524669647,0.0,800.0,0.04282816872000694,34.262534976005554,0.0,0.0,0.0,700000,700000,4345,10475,10416,1222
47,rigid,34.02206802368164,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0005420055240392685,0.0005420055240392685,0.6903451725862931,0.02165761962532997,0.014951233158056708,0.0,0.08010652661323547,0.0,800.0,0.04250821843743324,34.006574749946594,0.0,0.0,0.0,700000,700000,4348,10475,10416,1224
48,rigid,33.76803970336914,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0005665335920639336,0.0005665335920639336,0.7053526763381691,0.021256694570183754,0.014993466405182138,0.0,0.08031141757965088,0.0,800.0,0.04219060018658638,33.752480149269104,0.0,0.0,0.0,700000,700000,4355,10475,10416,1227
49,rigid,33.51499938964844,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0005916043883189559,0.0005916043883189559,0.720360180090045,0.02124454453587532,0.015303723927794126,0.0,0.080670066177845,0.0,800.0,0.04187387973070145,33.49910378456116,0.0,0.0,0.0,700000,700000,4353,10475,10419,1229
50,rigid,33.263397216796875,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0006174513255245984,0.0006174513255245984,0.735367683841921,0.021254098042845726,0.015629576849916567,0.0,0.08135826885700226,0.0,800.0,0.04155893996357918,33.24715197086334,0.0,0.0,0.0,700000,700000,4364,10475,10417,1227
51,rigid,33.013973236083984,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0006436125840991735,0.0006436125840991735,0.7503751875937968,0.021614303812384605,0.016218837277927417,0.0,0.08174692839384079,0.0,800.0,0.04124638810753822,32.99711048603058,0.0,0.0,0.0,700000,700000,4270,10475,10417,1229
52,rigid,32.76590347290039,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.000670438224915415,0.000670438224915415,0.7653826913456728,0.02139590121805668,0.01637605245804238,0.0,0.08206421881914139,0.0,800.0,0.040936071425676346,32.74885714054108,0.0,0.0,0.0,700000,700000,4271,10475,10420,1232
53,rigid,32.51995849609375,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0006979354657232761,0.0006979354657232761,0.7803901950975488,0.021516364067792892,0.016791159552654783,0.0,0.08204133063554764,0.0,800.0,0.040628086775541306,32.502469420433044,0.0,0.0,0.0,700000,700000,4301,10475,10419,1239
54,rigid,32.275508880615234,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0007261118735186756,0.0007261118735186756,0.7953976988494247,0.020960552617907524,0.01667197531889593,0.0,0.08238095045089722,0.0,800.0,0.04032263904809952,32.258111238479614,0.0,0.0,0.0,700000,700000,4320,10475,10422,1245
55,rigid,32.03308868408203,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0007549746660515666,0.0007549746660515666,0.8104052026013007,0.020914191380143166,0.016948969502667298,0.0,0.08296039700508118,0.0,800.0,0.04001922905445099,32.01538324356079,0.0,0.0,0.0,700000,700000,4342,10475,10418,1248
56,rigid,31.792402267456055,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0007842686609365046,0.0007842686609365046,0.8254127063531765,0.02112501487135887,0.017436855696719426,0.0,0.08345677703619003,0.0,800.0,0.03971772640943527,31.774181127548218,0.0,0.0,0.0,700000,700000,4283,10475,10418,1255
57,rigid,31.552722930908203,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0008141201105900109,0.0008141201105900109,0.8404202101050525,0.020687628537416458,0.01738630112199082,0.0,0.08422425389289856,0.0,800.0,0.03941815346479416,31.534522771835327,0.0,0.0,0.0,700000,700000,4279,10475,10416,1259
58,rigid,31.31522560119629,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0008446656283922493,0.0008446656283922493,0.8554277138569285,0.021052110940217972,0.018008559133453093,0.0,0.08497417718172073,0.0,800.0,0.03912046551704407,31.296372413635254,0.0,0.0,0.0,700000,700000,4242,10475,10416,1261
59,rigid,31.07880401611328,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0008761903154663742,0.0008761903154663742,0.8704352176088044,0.020837992429733276,0.018138122475105503,0.0,0.08540799468755722,0.0,800.0,0.03882473707199097,31.059789657592773,0.0,0.0,0.0,700000,700000,4213,10475,10415,1268
60,rigid,30.84379005432129,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0009080096497200429,0.0009080096497200429,0.8854427213606804,0.021090157330036163,0.01867412630023212,0.0,0.08593469113111496,0.0,800.0,0.03853026032447815,30.82420825958252,0.0,0.0,0.0,700000,700000,4188,10475,10416,1274
61,rigid,30.61000633239746,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.000940684461966157,0.000940684461966157,0.9004502251125562,0.021274123340845108,0.019156289151336263,0.0,0.08672738820314407,0.0,800.0,0.03823738545179367,30.589908361434937,0.0,0.0,0.0,700000,700000,4164,10475,10417,1274
62,rigid,30.37692642211914,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0009739367524161935,0.0009739367524161935,0.9154577288644322,0.020633764564990997,0.01888933924659006,0.0,0.08694073557853699,0.0,800.0,0.03794632852077484,30.357062816619873,0.0,0.0,0.0,700000,700000,4151,10475,10416,1283
63,rigid,30.146604537963867,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0010077666956931353,0.0010077666956931353,0.9304652326163082,0.021189598366618156,0.019716184573241508,0.0,0.08767726272344589,0.0,800.0,0.037657350301742554,30.125880241394043,0.0,0.0,0.0,700000,700000,4132,10475,10416,1287
64,rigid,29.917001724243164,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0010421740589663386,0.0010421740589663386,0.9454727363681841,0.0207684226334095,0.019635977377260607,0.0,0.08832734078168869,0.0,800.0,0.037370406091213226,29.89632487297058,0.0,0.0,0.0,700000,700000,4161,10475,10417,1292
65,rigid,29.689123153686523,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0010776212438941002,0.0010776212438941002,0.9604802401200601,0.020615404471755028,0.01980068863720343,0.0,0.08891256153583527,0.0,800.0,0.03708530589938164,29.66824471950531,0.0,0.0,0.0,700000,700000,4104,10475,10417,1297
66,rigid,29.462860107421875,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0011135044042021036,0.0011135044042021036,0.9754877438719359,0.020717745646834373,0.020209906959143084,0.0,0.08953499048948288,0.0,800.0,0.03680191934108734,29.441535472869873,0.0,0.0,0.0,700000,700000,4114,10475,10417,1302
67,rigid,29.23735809326172,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.001149975461885333,0.001149975461885333,0.9904952476238119,0.020549006760120392,0.02035369353928883,0.0,0.09034927934408188,0.0,800.0,0.036519818007946014,29.21585440635681,0.0,0.0,0.0,700000,700000,4066,10475,10417,1303
68,rigid,29.013704299926758,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0011871958849951625,0.0011871958849951625,1.0055027513756878,0.020710278302431107,0.020824241814850687,0.0,0.09070050716400146,0.0,800.0,0.0362396165728569,28.991693258285522,0.0,0.0,0.0,700000,700000,4092,10475,10419,1309
69,rigid,28.791162490844727,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0012251734733581543,0.0012251734733581543,1.0205102551275638,0.020754974335432053,0.021180664154217804,0.0,0.09124838560819626,0.0,800.0,0.03596094623208046,28.768756985664368,0.0,0.0,0.0,700000,700000,4084,10475,10418,1313
70,rigid,28.569866180419922,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0012637486215680838,0.0012637486215680838,1.0355177588794398,0.020563146099448204,0.0212935029644111,0.0,0.09165000915527344,0.0,800.0,0.03568413853645325,28.547310829162598,0.0,0.0,0.0,700000,700000,4025,10475,10418,1318
71,rigid,28.350934982299805,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.00130309141241014,0.00130309141241014,1.0505252626313157,0.021061472594738007,0.022125609028989402,0.0,0.09226254373788834,0.0,800.0,0.03540938347578049,28.32750678062439,0.0,0.0,0.0,700000,700000,3925,10475,10418,1319
72,rigid,28.13250160217285,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0013430370017886162,0.0013430370017886162,1.0655327663831915,0.020736055448651314,0.022094946526076686,0.0,0.09256502240896225,0.0,800.0,0.035136330872774124,28.1090646982193,0.0,0.0,0.0,700000,700000,3952,10475,10417,1323
73,rigid,27.916105270385742,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0013839351013302803,0.0013839351013302803,1.0805402701350675,0.020903829485177994,0.02258742955877162,0.0,0.09273368120193481,0.0,800.0,0.03486516699194908,27.892133593559265,0.0,0.0,0.0,700000,700000,3939,10475,10418,1329
74,rigid,27.701173782348633,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0014250918757170439,0.0014250918757170439,1.0955477738869435,0.020967604592442513,0.022971012534992046,0.0,0.09338326752185822,0.0,800.0,0.03459597006440163,27.6767760515213,0.0,0.0,0.0,700000,700000,3913,10475,10419,1328
75,rigid,27.487762451171875,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0014673913829028606,0.0014673913829028606,1.1105552776388194,0.02104724384844303,0.023374127735639585,0.0,0.09391404688358307,0.0,800.0,0.0343286506831646,27.462920546531677,0.0,0.0,0.0,700000,700000,3871,10475,10419,1326
76,rigid,27.2759952545166,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0015101268654689193,0.0015101268654689193,1.1255627813906954,0.021318869665265083,0.02399572623654149,0.0,0.09372762590646744,0.0,800.0,0.03406311199069023,27.250489592552185,0.0,0.0,0.0,700000,700000,3823,10475,10419,1334
77,rigid,27.0650691986084,100.0,7.077671781985373e-16,7.077671781985373e-14,250.0,0.0,0.0,1.0,0.0015534759731963277,0.0015534759731963277,1.1405702851425712,0.021059205755591393,0.024019504313530952,0.0,0.09406396746635437,0.0,800.0,0.033799368888139725,27.03949511051178,0.0,0.0,0.0,700000,700000,3872,10475,10419,1335
