node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
"person 1, left hand",target object 1,0.004796144897784023,0.13876423358795495,0.08922446650216449,0.996675,0.01380778733385285,0.059353812048825574
"person 1, right hand",target object 2,0.005416534555615344,0.13913395250100835,0.06435253513953271,0.996675,0.01380778733385285,0.059353812048825574
"person 1, left foot",floor,0.07935837736316705,0.1191466436780841,0.11090970275829067,0.996675,0.01380778733385285,0.059353812048825574
"person 1, right foot",floor,0.03209159559959197,0.07963266518032094,0.06576726731990884,0.996675,0.01380778733385285,0.059353812048825574
