iter,stage,total,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
13,rigid,15.818338394165039,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,9.078683433472179e-06,9.078683433472179e-06,60.0,0.0463225319981575,2.77935191988945,30.0,0.07299227267503738,2.1897681802511215,800.0,0.013561510480940342,10.849208384752274,0.0,0.0,0.0,700000,700000,16132,10475,10472,2468
14,rigid,15.776227951049805,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,1.063952822732972e-05,1.063952822732972e-05,60.0,0.04608750715851784,2.7652504295110703,30.0,0.07285952568054199,2.1857857704162598,800.0,0.013531476259231567,10.825181007385254,0.0,0.0,0.0,700000,700000,16139,10475,10471,2458
15,rigid,15.740545272827148,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,1.2274742402951233e-05,1.2274742402951233e-05,60.0,0.045884136110544205,2.7530481666326523,30.0,0.07287643849849701,2.1862931549549103,800.0,0.013501488603651524,10.801190882921219,0.0,0.0,0.0,700000,700000,16236,10475,10471,2443
16,rigid,15.732531547546387,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,1.4079580978432205e-05,1.4079580978432205e-05,60.0,0.04618518799543381,2.7711112797260284,30.0,0.0727749615907669,2.183248847723007,800.0,0.013472696766257286,10.778157413005829,0.0,0.0,0.0,700000,700000,16220,10475,10471,2432
17,rigid,15.692093849182129,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,1.5989393432391807e-05,1.5989393432391807e-05,60.0,0.045958444476127625,2.7575066685676575,30.0,0.07261469960212708,2.1784409880638123,800.0,0.013445163145661354,10.756130516529083,0.0,0.0,0.0,700000,700000,16330,10475,10472,2423
18,rigid,15.68165397644043,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,1.806049476726912e-05,1.806049476726912e-05,60.0,0.04621303081512451,2.7727818489074707,30.0,0.07245610654354095,2.1736831963062286,800.0,0.013418963178992271,10.735170543193817,0.0,0.0,0.0,700000,700000,16378,10475,10473,2414
19,rigid,15.691404342651367,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,2.025769390456844e-05,2.025769390456844e-05,60.0,0.046728674322366714,2.803720459342003,30.0,0.07242225855588913,2.172667756676674,800.0,0.013393744826316833,10.714995861053467,0.0,0.0,0.0,700000,700000,16382,10475,10473,2401
20,rigid,15.623329162597656,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,2.262560883536935e-05,2.262560883536935e-05,60.0,0.04599376022815704,2.7596256136894226,30.0,0.07230009138584137,2.169002741575241,800.0,0.01336834765970707,10.694678127765656,0.0,0.0,0.0,700000,700000,16447,10475,10473,2391
21,rigid,15.66130542755127,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,2.5147906853817403e-05,2.5147906853817403e-05,60.0,0.046947821974754333,2.81686931848526,30.0,0.07230206578969955,2.1690619736909866,800.0,0.01334418635815382,10.675349086523056,0.0,0.0,0.0,700000,700000,16499,10475,10473,2377
22,rigid,15.616800308227539,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,2.7803467673948035e-05,2.7803467673948035e-05,60.0,0.04662250727415085,2.797350436449051,30.0,0.0721234679222107,2.163704037666321,800.0,0.013319646939635277,10.655717551708221,0.0,0.0,0.0,700000,700000,16443,10475,10473,2369
23,rigid,15.559398651123047,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,3.0644227081211284e-05,3.0644227081211284e-05,60.0,0.04608253389596939,2.7649520337581635,30.0,0.07191876322031021,2.1575628966093063,800.0,0.013296066783368587,10.63685342669487,0.0,0.0,0.0,700000,700000,16526,10475,10472,2362
24,rigid,15.534135818481445,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,3.367758836247958e-05,3.367758836247958e-05,60.0,0.04605908319354057,2.7635449916124344,30.0,0.07172051817178726,2.151615545153618,800.0,0.013273676857352257,10.618941485881805,0.0,0.0,0.0,700000,700000,16529,10475,10472,2355
25,rigid,15.517193794250488,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,3.682559690787457e-05,3.682559690787457e-05,60.0,0.04609612002968788,2.765767201781273,30.0,0.07165243476629257,2.149573042988777,800.0,0.013252271339297295,10.601817071437836,0.0,0.0,0.0,700000,700000,16572,10475,10472,2344
26,rigid,15.485987663269043,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,4.0173712477553636e-05,4.0173712477553636e-05,60.0,0.04597556218504906,2.7585337311029434,30.0,0.07143811136484146,2.143143340945244,800.0,0.0132303386926651,10.58427095413208,0.0,0.0,0.0,700000,700000,16519,10475,10473,2338
27,rigid,15.462647438049316,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,4.3729523895308375e-05,4.3729523895308375e-05,60.0,0.045938026160001755,2.7562815696001053,30.0,0.07128871977329254,2.1386615931987762,800.0,0.013209574855864048,10.567659884691238,0.0,0.0,0.0,700000,700000,16589,10475,10472,2330
28,rigid,15.458102226257324,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,4.746843478642404e-05,4.746843478642404e-05,60.0,0.04625730961561203,2.775438576936722,30.0,0.07102153450250626,2.1306460350751877,800.0,0.013189963065087795,10.551970452070236,0.0,0.0,0.0,700000,700000,16615,10475,10472,2326
29,rigid,15.453763008117676,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,5.136068648425862e-05,5.136068648425862e-05,60.0,0.04656907543540001,2.7941445261240005,30.0,0.07076083868741989,2.1228251606225967,800.0,0.01317092776298523,10.536742210388184,0.0,0.0,0.0,700000,700000,16661,10475,10473,2322
30,rigid,15.42932415008545,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,5.5476190027548e-05,5.5476190027548e-05,60.0,0.0464838482439518,2.789030894637108,30.0,0.07062728703022003,2.118818610906601,800.0,0.013151774182915688,10.52141934633255,0.0,0.0,0.0,700000,700000,16627,10475,10472,2314
31,rigid,15.418731689453125,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,5.978656918159686e-05,5.978656918159686e-05,60.0,0.046650856733322144,2.7990514039993286,30.0,0.07050622999668121,2.1151868999004364,800.0,0.013130541890859604,10.504433512687683,0.0,0.0,0.0,700000,700000,16747,10475,10472,2306
32,rigid,15.327156066894531,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,6.422058504540473e-05,6.422058504540473e-05,60.0,0.045420508831739426,2.7252305299043655,30.0,0.07046210020780563,2.113863006234169,800.0,0.013109998777508736,10.487999022006989,0.0,0.0,0.0,700000,700000,16701,10475,10472,2296
33,rigid,15.373029708862305,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,6.893002864671871e-05,6.893002864671871e-05,60.0,0.04652271047234535,2.791362628340721,30.0,0.07031650096178055,2.1094950288534164,800.0,0.013090129010379314,10.472103208303452,0.0,0.0,0.0,700000,700000,16703,10475,10472,2290
34,rigid,15.344293594360352,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,7.38060989533551e-05,7.38060989533551e-05,60.0,0.04634580388665199,2.7807482331991196,30.0,0.0702253058552742,2.106759175658226,800.0,0.013070890679955482,10.456712543964386,0.0,0.0,0.0,700000,700000,16809,10475,10473,2283
35,rigid,15.338788986206055,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,7.893217116361484e-05,7.893217116361484e-05,60.0,0.04661800339818001,2.7970802038908005,30.0,0.06999752670526505,2.0999258011579514,800.0,0.013052130118012428,10.441704094409943,0.0,0.0,0.0,700000,700000,16761,10475,10473,2281
36,rigid,15.304788589477539,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,8.427339344052598e-05,8.427339344052598e-05,60.0,0.04640280455350876,2.7841682732105255,30.0,0.06979068368673325,2.0937205106019974,800.0,0.013033520430326462,10.42681634426117,0.0,0.0,0.0,700000,700000,16832,10475,10473,2279
37,rigid,15.282918930053711,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,8.987844194052741e-05,8.987844194052741e-05,60.0,0.04630372300744057,2.778223380446434,30.0,0.06975812464952469,2.0927437394857407,800.0,0.013014827854931355,10.411862283945084,0.0,0.0,0.0,700000,700000,16729,10475,10474,2272
38,rigid,15.285871505737305,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,9.561803744873032e-05,9.561803744873032e-05,60.0,0.046698492020368576,2.8019095212221146,30.0,0.06962589174509048,2.0887767523527145,800.0,0.012993860989809036,10.395088791847229,0.0,0.0,0.0,700000,700000,16821,10475,10474,2269
39,rigid,15.300999641418457,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00010158254735870287,0.00010158254735870287,60.0,0.047343116253614426,2.8405869752168655,30.0,0.06942837685346603,2.082851305603981,800.0,0.01297182496637106,10.377459973096848,0.0,0.0,0.0,700000,700000,16827,10475,10474,2268
40,rigid,15.213787078857422,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00010763012687675655,0.00010763012687675655,60.0,0.04628678783774376,2.7772072702646255,30.0,0.0691981166601181,2.075943499803543,800.0,0.012950660660862923,10.360528528690338,0.0,0.0,0.0,700000,700000,16820,10475,10474,2268
41,rigid,15.218137741088867,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00011395270121283829,0.00011395270121283829,60.0,0.04668433219194412,2.8010599315166473,30.0,0.06908752769231796,2.072625830769539,800.0,0.012930423021316528,10.344338417053223,0.0,0.0,0.0,700000,700000,16834,10475,10474,2264
42,rigid,15.201973915100098,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00012045574840158224,0.00012045574840158224,60.0,0.04674234613776207,2.804540768265724,30.0,0.0689481869339943,2.068445608019829,800.0,0.012911083176732063,10.32886654138565,0.0,0.0,0.0,700000,700000,16792,10475,10474,2261
43,rigid,15.207588195800781,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00012713923933915794,0.00012713923933915794,60.0,0.047137875109910965,2.828272506594658,30.0,0.06884042173624039,2.0652126520872116,800.0,0.012892470695078373,10.313976556062698,0.0,0.0,0.0,700000,700000,16816,10475,10473,2257
44,rigid,15.183103561401367,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00013394883717410266,0.00013394883717410266,60.0,0.047033727169036865,2.822023630142212,30.0,0.06870559602975845,2.0611678808927536,800.0,0.012874722480773926,10.29977798461914,0.0,0.0,0.0,700000,700000,16836,10475,10473,2254
45,rigid,15.110166549682617,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.0001411590346833691,0.0001411590346833691,60.0,0.04607710987329483,2.76462659239769,30.0,0.0686362013220787,2.059086039662361,800.0,0.012857891619205475,10.28631329536438,0.0,0.0,0.0,700000,700000,16834,10475,10473,2249
46,rigid,15.07680892944336,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.0001485582033637911,0.0001485582033637911,60.0,0.045782119035720825,2.7469271421432495,30.0,0.06854722648859024,2.056416794657707,800.0,0.012841645628213882,10.273316502571106,0.0,0.0,0.0,700000,700000,16807,10475,10472,2245
47,rigid,15.141755104064941,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.0001562637189636007,0.0001562637189636007,60.0,0.04714293032884598,2.8285758197307587,30.0,0.06844405084848404,2.053321525454521,800.0,0.01282462663948536,10.259701311588287,0.0,0.0,0.0,700000,700000,16861,10475,10472,2242
48,rigid,15.103562355041504,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00016422418411821127,0.00016422418411821127,60.0,0.04669203981757164,2.8015223890542984,30.0,0.06851395219564438,2.0554185658693314,800.0,0.012808071449398994,10.246457159519196,0.0,0.0,0.0,700000,700000,16892,10475,10471,2234
49,rigid,15.074005126953125,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00017250566452275962,0.00017250566452275962,60.0,0.04646420478820801,2.7878522872924805,30.0,0.06841535121202469,2.0524605363607407,800.0,0.012791899964213371,10.233519971370697,0.0,0.0,0.0,700000,700000,16847,10475,10470,2232
50,rigid,15.101248741149902,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00018099088629242033,0.00018099088629242033,60.0,0.047230131924152374,2.8338079154491425,30.0,0.0682554543018341,2.047663629055023,800.0,0.012774495407938957,10.219596326351166,0.0,0.0,0.0,700000,700000,16838,10475,10467,2232
51,rigid,15.088537216186523,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00018961513706017286,0.00018961513706017286,60.0,0.047285694628953934,2.837141677737236,30.0,0.06820817291736603,2.046245187520981,800.0,0.012756201438605785,10.204961150884628,0.0,0.0,0.0,700000,700000,16926,10475,10463,2228
52,rigid,15.066880226135254,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00019850622629746795,0.00019850622629746795,60.0,0.04718143120408058,2.830885872244835,30.0,0.06815578788518906,2.0446736365556717,800.0,0.012738903053104877,10.191122442483902,0.0,0.0,0.0,700000,700000,16959,10475,10459,2224
53,rigid,15.028548240661621,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00020773631695192307,0.00020773631695192307,60.0,0.046742502599954605,2.8045501559972763,30.0,0.06819410622119904,2.045823186635971,800.0,0.012722458690404892,10.177966952323914,0.0,0.0,0.0,700000,700000,16853,10475,10456,2217
54,rigid,14.995335578918457,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00021696867770515382,0.00021696867770515382,60.0,0.04642590135335922,2.7855540812015533,30.0,0.06814632564783096,2.044389769434929,800.0,0.012706467881798744,10.165174305438995,0.0,0.0,0.0,700000,700000,16853,10475,10454,2213
55,rigid,14.973555564880371,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00022668432211503386,0.00022668432211503386,60.0,0.046274956315755844,2.7764973789453506,30.0,0.06812727451324463,2.043818235397339,800.0,0.01269126683473587,10.153013467788696,0.0,0.0,0.0,700000,700000,16863,10475,10453,2208
56,rigid,15.019041061401367,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00023654058168176562,0.00023654058168176562,60.0,0.04720180481672287,2.832108289003372,30.0,0.06817463040351868,2.0452389121055603,800.0,0.012676822021603584,10.141457617282867,0.0,0.0,0.0,700000,700000,16796,10475,10451,2201
57,rigid,15.003996849060059,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.0002467540034558624,0.0002467540034558624,60.0,0.04717433825135231,2.8304602950811386,30.0,0.06810523569583893,2.043157070875168,800.0,0.012662665918469429,10.130132734775543,0.0,0.0,0.0,700000,700000,16895,10475,10448,2198
58,rigid,14.957420349121094,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.0002572585653979331,0.0002572585653979331,60.0,0.04662283882498741,2.7973703294992447,30.0,0.0680820420384407,2.042461261153221,800.0,0.01264666486531496,10.117331892251968,0.0,0.0,0.0,700000,700000,16879,10475,10445,2194
59,rigid,14.957536697387695,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00026790527044795454,0.00026790527044795454,60.0,0.04688769206404686,2.8132615238428116,30.0,0.06799650192260742,2.0398950576782227,800.0,0.012630140408873558,10.104112327098846,0.0,0.0,0.0,700000,700000,16868,10475,10444,2192
60,rigid,14.998063087463379,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00027868946199305356,0.00027868946199305356,60.0,0.047830600291490555,2.8698360174894333,30.0,0.0678921565413475,2.036764696240425,800.0,0.01261398009955883,10.091184079647064,0.0,0.0,0.0,700000,700000,16818,10475,10444,2191
61,rigid,14.902390480041504,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.0002898462407756597,0.0002898462407756597,60.0,0.04645537957549095,2.787322774529457,30.0,0.06786985695362091,2.0360957086086273,800.0,0.012598352506756783,10.078682005405426,0.0,0.0,0.0,700000,700000,16863,10475,10444,2188
62,rigid,14.883089065551758,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.0003012219094671309,0.0003012219094671309,60.0,0.04633945971727371,2.7803675830364227,30.0,0.06786314398050308,2.0358943194150925,800.0,0.012583157047629356,10.066525638103485,0.0,0.0,0.0,700000,700000,16816,10475,10444,2185
63,rigid,14.890454292297363,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00031273358035832644,0.00031273358035832644,60.0,0.04668723791837692,2.8012342751026154,30.0,0.0678146705031395,2.034440115094185,800.0,0.01256808452308178,10.054467618465424,0.0,0.0,0.0,700000,700000,16796,10475,10447,2184
64,rigid,14.865643501281738,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00032479941728524864,0.00032479941728524864,60.0,0.04652675986289978,2.791605591773987,30.0,0.06772733479738235,2.0318200439214706,800.0,0.01255236566066742,10.041892528533936,0.0,0.0,0.0,700000,700000,16841,10475,10447,2185
65,rigid,14.874277114868164,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.0003370935737621039,0.0003370935737621039,60.0,0.04684753343462944,2.8108520060777664,30.0,0.06778860837221146,2.0336582511663437,800.0,0.012536786496639252,10.029429197311401,0.0,0.0,0.0,700000,700000,16748,10475,10446,2182
66,rigid,14.83803653717041,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00034970385604538023,0.00034970385604538023,60.0,0.046418920159339905,2.7851352095603943,30.0,0.06784271448850632,2.0352814346551895,800.0,0.012521587312221527,10.017269849777222,0.0,0.0,0.0,700000,700000,16832,10475,10448,2180
67,rigid,14.844475746154785,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00036272447323426604,0.00036272447323426604,60.0,0.046735089272260666,2.80410535633564,30.0,0.0678175613284111,2.034526839852333,800.0,0.012506850995123386,10.005480796098709,0.0,0.0,0.0,700000,700000,16857,10475,10447,2181
68,rigid,14.843622207641602,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.0003764382272493094,0.0003764382272493094,60.0,0.046916257590055466,2.814975455403328,30.0,0.06780994683504105,2.0342984050512314,800.0,0.012492464855313301,9.99397188425064,0.0,0.0,0.0,700000,700000,16830,10475,10451,2182
69,rigid,14.809967041015625,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.0003903136821463704,0.0003903136821463704,60.0,0.04653790593147278,2.7922743558883667,30.0,0.06781063228845596,2.034318968653679,800.0,0.012478729709982872,9.982983767986298,0.0,0.0,0.0,700000,700000,16821,10475,10451,2183
70,rigid,14.762075424194336,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.0004048179544042796,0.0004048179544042796,60.0,0.04593329131603241,2.7559974789619446,30.0,0.06779245287179947,2.033773586153984,800.0,0.012464873492717743,9.971898794174194,0.0,0.0,0.0,700000,700000,16722,10475,10453,2185
71,rigid,14.793913841247559,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00041977904038503766,0.00041977904038503766,60.0,0.046608470380306244,2.7965082228183746,30.0,0.06787285953760147,2.036185786128044,800.0,0.01245100051164627,9.960800409317017,0.0,0.0,0.0,700000,700000,16787,10475,10452,2184
72,rigid,14.816142082214355,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00043530535185709596,0.00043530535185709596,60.0,0.0471012145280838,2.826072871685028,30.0,0.06800076365470886,2.040022909641266,800.0,0.012437013909220695,9.949611127376556,0.0,0.0,0.0,700000,700000,16650,10475,10453,2182
73,rigid,14.747965812683105,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.0004510139115154743,0.0004510139115154743,60.0,0.046137917786836624,2.7682750672101974,30.0,0.06802544742822647,2.040763422846794,800.0,0.012423096224665642,9.938476979732513,0.0,0.0,0.0,700000,700000,16720,10475,10454,2183
74,rigid,14.70616340637207,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.0004673051880672574,0.0004673051880672574,60.0,0.045546431094408035,2.732785865664482,30.0,0.06815741211175919,2.0447223633527756,800.0,0.012410234659910202,9.928187727928162,0.0,0.0,0.0,700000,700000,16672,10475,10453,2180
75,rigid,14.757661819458008,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00048378235078416765,0.00048378235078416765,60.0,0.04649108648300171,2.7894651889801025,30.0,0.06829538196325302,2.0488614588975906,800.0,0.01239856518805027,9.918852150440216,0.0,0.0,0.0,700000,700000,16623,10475,10454,2176
76,rigid,14.737781524658203,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.00050096504855901,0.00050096504855901,60.0,0.04630018025636673,2.778010815382004,30.0,0.06829562038183212,2.0488686114549637,800.0,0.012388002127408981,9.910401701927185,0.0,0.0,0.0,700000,700000,16631,10475,10456,2176
77,rigid,14.715444564819336,50.0,9.71445146547012e-17,4.85722573273506e-15,150.0,0.0,0.0,1.0,0.0005183406756259501,0.0005183406756259501,60.0,0.04603007063269615,2.761804237961769,30.0,0.06834067404270172,2.0502202212810516,800.0,0.012378627434372902,9.902901947498322,0.0,0.0,0.0,700000,700000,16568,10475,10456,2174
