iter,total,track_reproj_weight,track_reproj_raw,track_reproj_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
220,39.618316650390625,1.0,21.779495239257812,21.779495239257812,0.0001,25.796951293945312,0.0025796950794756413,0.0001,239.62066650390625,0.02396206557750702,1000.0,3.399101478862576e-05,0.0339910164475441,1000.0,6.57119817333296e-05,0.06571198254823685,1.0,0.0,0.0,2.2,0.0042080809362232685,0.009257778525352478,1000.0,0.017639484256505966,17.639484405517578,227.8,0.0002802365052048117,0.06383787840604782
240,36.387123107910156,1.0,22.410261154174805,22.410261154174805,0.0001,25.915067672729492,0.0025915068108588457,0.0001,239.7228546142578,0.0239722840487957,1000.0,3.0368304578587413e-05,0.030368303880095482,1000.0,6.554253923241049e-05,0.0655425414443016,1.0,0.0,0.0,2.4,0.002215669257566333,0.005317606497555971,1000.0,0.013780385255813599,13.78038501739502,247.6,0.0002774106105789542,0.06868686527013779
260,33.82593536376953,1.0,22.391361236572266,22.391361236572266,0.0001,26.089353561401367,0.002608935348689556,0.0001,240.47402954101562,0.024047402665019035,1000.0,2.679307544894982e-05,0.02679307572543621,1000.0,6.551896512974054e-05,0.06551896780729294,1.0,0.0,0.0,2.6,0.002259681699797511,0.005875172093510628,1000.0,0.0112383421510458,11.23834228515625,267.4,0.0002669791574589908,0.07139022648334503
280,31.577880859375,1.0,21.670381546020508,21.670381546020508,0.0001,26.125869750976562,0.0026125868316739798,0.0001,241.65750122070312,0.024165749549865723,1000.0,2.345050233998336e-05,0.02345050312578678,1000.0,6.640714127570391e-05,0.06640714406967163,1.0,0.0,0.0,2.8,0.00224724761210382,0.006292293313890696,1000.0,0.009713090024888515,9.713089942932129,287.2,0.0002488882455509156,0.07148070633411407
300,29.392492294311523,1.0,20.35967254638672,20.35967254638672,0.0001,26.086912155151367,0.002608691109344363,0.0001,243.1527862548828,0.024315277114510536,1000.0,2.0297064111218788e-05,0.020297063514590263,1000.0,6.85462073306553e-05,0.06854620575904846,1.0,0.0,0.0,3.0,0.0021920492872595787,0.006576147861778736,1000.0,0.008841932751238346,8.84193229675293,307.0,0.00022327061742544174,0.06854408234357834
320,27.191158294677734,1.0,18.67948341369629,18.67948341369629,0.0001,25.921239852905273,0.0025921238120645285,0.0001,244.74850463867188,0.024474849924445152,1000.0,1.7278558516409248e-05,0.017278557643294334,1000.0,7.199357787612826e-05,0.07199357450008392,1.0,0.0,0.0,3.2,0.0022860912140458822,0.007315491791814566,1000.0,0.008324425667524338,8.32442569732666,326.8,0.00019459507893770933,0.06359367072582245
340,25.015249252319336,1.0,16.843231201171875,16.843231201171875,0.0001,25.718658447265625,0.0025718656834214926,0.0001,246.47195434570312,0.024647194892168045,1000.0,1.4671871213067789e-05,0.014671871438622475,1000.0,7.629270839970559e-05,0.07629270851612091,1.0,0.0,0.0,3.4,0.0024289716966450214,0.00825850386172533,1000.0,0.007987902499735355,7.987902641296387,346.6,0.00016639864770695567,0.05767377093434334
360,22.918502807617188,1.0,15.003042221069336,15.003042221069336,0.0001,25.45307731628418,0.0025453076232224703,0.0001,248.11277770996094,0.02481127716600895,1000.0,1.2579925169120543e-05,0.01257992535829544,1000.0,8.157005504472181e-05,0.08157005161046982,1.0,0.0,0.0,3.6,0.0025546588003635406,0.009196771308779716,1000.0,0.007732990197837353,7.732990264892578,366.4,0.0001412854326190427,0.051766980439424515
380,20.930185317993164,1.0,13.23946762084961,13.23946762084961,0.0001,25.176977157592773,0.00251769763417542,0.0001,249.71795654296875,0.024971794337034225,1000.0,1.088306999008637e-05,0.010883069597184658,1000.0,8.728921238798648e-05,0.08728921413421631,1.0,0.0,0.0,3.8,0.002675260417163372,0.010165989398956299,1000.0,0.007508416660130024,7.508416652679443,386.2,0.00012033393431920558,0.04647296667098999
400,19.091411590576172,1.0,11.627815246582031,11.627815246582031,0.0001,24.926029205322266,0.002492602914571762,0.0001,251.19253540039062,0.025119252502918243,1000.0,9.561365004628897e-06,0.009561365470290184,1000.0,9.259665966965258e-05,0.09259665757417679,1.0,0.0,0.0,4.0,0.0027358962688595057,0.010943585075438023,1000.0,0.007280976045876741,7.280975818634033,406.0,0.00010321842273697257,0.041906680911779404
420,17.439865112304688,1.0,10.221145629882812,10.221145629882812,0.0001,24.72663116455078,0.002472663065418601,0.0001,252.65155029296875,0.025265153497457504,1000.0,8.599970897193998e-06,0.008599970489740372,1000.0,9.641949873184785e-05,0.09641949832439423,1.0,0.0,0.0,4.2,0.002842053072527051,0.01193662267178297,1000.0,0.007035518065094948,7.035518169403076,425.8,9.043625323101878e-05,0.03850775584578514
440,16.010265350341797,1.0,9.071866035461426,9.071866035461426,0.0001,24.570695877075195,0.0024570694658905268,0.0001,253.80072021484375,0.025380071252584457,1000.0,7.690108759561554e-06,0.007690108846873045,1000.0,9.884859173325822e-05,0.09884858876466751,1.0,0.0,0.0,4.4,0.002894728910177946,0.012736807577311993,1000.0,0.006755407899618149,6.755407810211182,445.6,8.051807526499033e-05,0.03587885573506355
460,14.80672836303711,1.0,8.180505752563477,8.180505752563477,0.0001,24.495393753051758,0.0024495392572134733,0.0001,255.00193786621094,0.025500193238258362,1000.0,6.9182042352622375e-06,0.006918204016983509,1000.0,0.0001002923963824287,0.1002923995256424,1.0,0.0,0.0,4.6,0.0028388819191604853,0.013058856129646301,1000.0,0.006443856284022331,6.443856239318848,465.4,7.33708729967475e-05,0.03414680436253548
480,13.816965103149414,1.0,7.510197639465332,7.510197639465332,0.0001,24.404722213745117,0.0024404721334576607,0.0001,256.10333251953125,0.025610333308577538,1000.0,6.347044745780295e-06,0.006347044836729765,1000.0,0.00010088783164974302,0.10088783502578735,1.0,0.0,0.0,4.8,0.002882719039916992,0.013837051577866077,1000.0,0.006124147679656744,6.124147891998291,485.2,6.903623580001295e-05,0.03349638357758522
500,13.008665084838867,1.0,7.006738185882568,7.006738185882568,0.0001,24.394390106201172,0.0024394390638917685,0.0001,257.09393310546875,0.02570939250290394,1000.0,6.002144800731912e-06,0.006002144888043404,1000.0,0.00010092822776641697,0.10092822462320328,1.0,0.0,0.0,5.0,0.002883991226553917,0.014419956132769585,1000.0,0.005819234997034073,5.819234848022461,505.0,6.572874553967267e-05,0.03319301828742027
520,12.370414733886719,1.0,6.631495952606201,6.631495952606201,0.0001,24.3647403717041,0.0024364739656448364,0.0001,258.07989501953125,0.02580798976123333,1000.0,5.7651168390293606e-06,0.005765116773545742,1000.0,0.00010026693053077906,0.10026693344116211,1.0,0.0,0.0,5.2,0.00279950350522995,0.01455741748213768,1000.0,0.005557357333600521,5.557357311248779,524.8,6.236285844352096e-05,0.03272802755236626
540,11.883659362792969,1.0,6.352712631225586,6.352712631225586,0.0001,24.381816864013672,0.002438181545585394,0.0001,258.9786376953125,0.025897862389683723,1000.0,5.527993380383123e-06,0.005527993198484182,1000.0,9.95302980300039e-05,0.09953029453754425,1.0,0.0,0.0,5.4,0.0027887504547834396,0.015059252269566059,1000.0,0.005349613726139069,5.349613666534424,544.6,6.037295679561794e-05,0.03287911042571068
560,11.521684646606445,1.0,6.149422645568848,6.149422645568848,0.0001,24.381349563598633,0.002438134979456663,0.0001,259.7488708496094,0.025974886491894722,1000.0,5.399608198786154e-06,0.005399608053267002,1000.0,9.81105404207483e-05,0.09811054170131683,1.0,0.0,0.0,5.6,0.0027923807501792908,0.015637332573533058,1000.0,0.005191628821194172,5.191628932952881,564.4,5.859734665136784e-05,0.033072344958782196
580,11.267239570617676,1.0,6.009693145751953,6.009693145751953,0.0001,24.362985610961914,0.0024362984113395214,0.0001,260.47625732421875,0.02604762464761734,1000.0,5.325320671545342e-06,0.005325320642441511,1000.0,9.668413258623332e-05,0.09668413549661636,1.0,0.0,0.0,5.8,0.002785099670290947,0.016153577715158463,1000.0,0.005076980218291283,5.076980113983154,584.2,5.80608393647708e-05,0.03391914442181587
600,11.091447830200195,1.0,5.912793159484863,5.912793159484863,0.0001,24.336532592773438,0.00243365322239697,0.0001,261.0560607910156,0.0261056050658226,1000.0,5.160030923434533e-06,0.005160030908882618,1000.0,9.498443978372961e-05,0.09498444199562073,1.0,0.0,0.0,6.0,0.002772118430584669,0.01663270965218544,1000.0,0.004998662509024143,4.99866247177124,604.0,5.7408913562539965e-05,0.034674983471632004
620,10.980052947998047,1.0,5.851540565490723,5.851540565490723,0.0001,24.32904052734375,0.0024329039733856916,0.0001,261.4198303222656,0.026141982525587082,1000.0,5.1413248911558185e-06,0.005141324829310179,1000.0,9.339871758129448e-05,0.09339872002601624,1.0,0.0,0.0,6.2,0.0027769170701503754,0.017216885462403297,1000.0,0.004948465619236231,4.948465824127197,623.8,5.725305527448654e-05,0.03571445494890213
640,10.897623062133789,1.0,5.802476406097412,5.802476406097412,0.0001,24.33588218688965,0.0024335882626473904,0.0001,261.87506103515625,0.026187505573034286,1000.0,5.080125447420869e-06,0.005080125294625759,1000.0,9.145207877736539e-05,0.09145207703113556,1.0,0.0,0.0,6.4,0.002769896760582924,0.017727339640259743,1000.0,0.004915841389447451,4.915841579437256,643.6,5.6595214118715376e-05,0.036424677819013596
660,10.867050170898438,1.0,5.791574001312256,5.791574001312256,0.0001,24.298999786376953,0.0024298999924212694,0.0001,261.8976135253906,0.026189761236310005,1000.0,5.073676220490597e-06,0.005073676351457834,1000.0,9.01459134183824e-05,0.09014591574668884,1.0,0.0,0.0,6.6,0.0027498130220919847,0.018148764967918396,1000.0,0.004896001890301704,4.896001815795898,663.4,5.650615639751777e-05,0.037486184388399124
680,10.82413101196289,1.0,5.760035514831543,5.760035514831543,0.0001,24.31047248840332,0.002431047149002552,0.0001,262.2782287597656,0.02622782252728939,1000.0,5.122028596815653e-06,0.005122028756886721,1000.0,8.835979679133743e-05,0.08835979551076889,1.0,0.0,0.0,6.8,0.002730092266574502,0.018564628437161446,1000.0,0.004884722642600536,4.884722709655762,683.2,5.659795715473592e-05,0.038667723536491394
700,10.802572250366211,1.0,5.748745441436768,5.748745441436768,0.0001,24.311105728149414,0.002431110478937626,0.0001,262.34832763671875,0.026234831660985947,1000.0,5.157344276085496e-06,0.005157344043254852,1000.0,8.702371997060254e-05,0.08702372014522552,1.0,0.0,0.0,7.0,0.0027234256267547607,0.019063979387283325,1000.0,0.004874405916780233,4.874405860900879,703.0,5.62019667995628e-05,0.039509981870651245
720,10.772721290588379,1.0,5.7259721755981445,5.7259721755981445,0.0001,24.30846405029297,0.0024308464489877224,0.0001,262.45257568359375,0.026245256885886192,1000.0,5.183265784580726e-06,0.005183266010135412,1000.0,8.550069469492882e-05,0.08550069481134415,1.0,0.0,0.0,7.2,0.0027139645535498857,0.019540544599294662,1000.0,0.004867256619036198,4.8672566413879395,722.8,5.615928239421919e-05,0.040591929107904434
740,10.759206771850586,1.0,5.721862316131592,5.721862316131592,0.0001,24.27611541748047,0.0024276115000247955,0.0001,262.4288635253906,0.02624288573861122,1000.0,5.192879598325817e-06,0.0051928795874118805,1000.0,8.420494123129174e-05,0.08420494198799133,1.0,0.0,0.0,7.4,0.0027418723329901695,0.02028985507786274,1000.0,0.004857186693698168,4.857186794281006,742.6,5.6288794439751655e-05,0.04180005565285683
760,10.731767654418945,1.0,5.699832439422607,5.699832439422607,0.0001,24.279747009277344,0.0024279747158288956,0.0001,262.5373229980469,0.026253731921315193,1000.0,5.2031591621926054e-06,0.005203159060329199,1000.0,8.288823300972581e-05,0.08288823068141937,1.0,0.0,0.0,7.6,0.0027173813432455063,0.020652098581194878,1000.0,0.004851976875215769,4.8519768714904785,762.4,5.578843047260307e-05,0.04253309965133667
780,10.715106964111328,1.0,5.689671039581299,5.689671039581299,0.0001,24.289525985717773,0.002428952604532242,0.0001,262.46484375,0.026246484369039536,1000.0,5.269382199912798e-06,0.005269382148981094,1000.0,8.165306644514203e-05,0.08165306597948074,1.0,0.0,0.0,7.8,0.0027044080197811127,0.02109438367187977,1000.0,0.0048453304916620255,4.845330715179443,782.2,5.550120476982556e-05,0.04341304302215576
800,10.697848320007324,1.0,5.678715229034424,5.678715229034424,0.0001,24.28009033203125,0.0024280089419335127,0.0001,262.5355529785156,0.026253554970026016,1000.0,5.2574828259821516e-06,0.005257482640445232,1000.0,8.07994874776341e-05,0.08079949021339417,1.0,0.0,0.0,8.0,0.0027054890524595976,0.02164391241967678,1000.0,0.004838129505515099,4.83812952041626,802.0,5.5636861361563206e-05,0.04462076351046562
820,10.684904098510742,1.0,5.673080921173096,5.673080921173096,0.0001,24.27301788330078,0.002427301835268736,0.0001,262.5222473144531,0.026252223178744316,1000.0,5.29823410033714e-06,0.005298234056681395,1000.0,7.972416642587632e-05,0.07972416281700134,1.0,0.0,0.0,8.2,0.002696563024073839,0.022111816331744194,1000.0,0.004830693826079369,4.83069372177124,821.8,5.514213989954442e-05,0.045315809547901154
840,10.669246673583984,1.0,5.660902500152588,5.660902500152588,0.0001,24.293230056762695,0.002429323038086295,0.0001,262.51153564453125,0.02625115215778351,1000.0,5.355700523068663e-06,0.005355700384825468,1000.0,7.882429054006934e-05,0.07882428914308548,1.0,0.0,0.0,8.4,0.0026832963339984417,0.022539688274264336,1000.0,0.0048265475779771805,4.826547622680664,841.6,5.512932693818584e-05,0.04639684036374092
860,10.65317153930664,1.0,5.650732517242432,5.650732517242432,0.0001,24.305875778198242,0.0024305875413119793,0.0001,262.58746337890625,0.026258746162056923,1000.0,5.378355126595125e-06,0.005378355272114277,1000.0,7.79478286858648e-05,0.07794782519340515,1.0,0.0,0.0,8.6,0.0026675546541810036,0.022940970957279205,1000.0,0.004820072092115879,4.820072174072266,861.4,5.5039006838342175e-05,0.04741060361266136
880,10.646728515625,1.0,5.647658348083496,5.647658348083496,0.0001,24.319061279296875,0.002431906061246991,0.0001,262.6374816894531,0.026263747364282608,1000.0,5.36687730345875e-06,0.005366877187043428,1000.0,7.758804713375866e-05,0.0775880441069603,1.0,0.0,0.0,8.8,0.0026956386864185333,0.023721620440483093,1000.0,0.004815096966922283,4.815096855163574,881.2,5.51538796571549e-05,0.048601601272821426
900,10.62675952911377,1.0,5.6334123611450195,5.6334123611450195,0.0001,24.314075469970703,0.0024314075708389282,0.0001,262.61993408203125,0.026261992752552032,1000.0,5.4106103561935015e-06,0.005410610232502222,1000.0,7.673565414734185e-05,0.07673565298318863,1.0,0.0,0.0,9.0,0.002692554844543338,0.02423299290239811,1000.0,0.004809086211025715,4.809086322784424,901.0,5.459305612021126e-05,0.049188341945409775
920,10.61553955078125,1.0,5.62673282623291,5.62673282623291,0.0001,24.304527282714844,0.0024304527323693037,0.0001,262.5327453613281,0.026253273710608482,1000.0,5.434384092950495e-06,0.005434384103864431,1000.0,7.616712537128478e-05,0.07616712898015976,1.0,0.0,0.0,9.2,0.002690209075808525,0.02474992349743843,1000.0,0.004803767427802086,4.803767204284668,920.8,5.4304717195918784e-05,0.050003781914711
940,10.605252265930176,1.0,5.620113849639893,5.620113849639893,0.0001,24.31812858581543,0.002431812696158886,0.0001,262.6221923828125,0.02626221813261509,1000.0,5.515262273547705e-06,0.005515262484550476,1000.0,7.550585723947734e-05,0.07550586014986038,1.0,0.0,0.0,9.4,0.0026762664783746004,0.025156904011964798,1000.0,0.004799033515155315,4.7990336418151855,940.6,5.446823706733994e-05,0.051232822239398956
960,10.591734886169434,1.0,5.6117844581604,5.6117844581604,0.0001,24.29683494567871,0.0024296834599226713,0.0001,262.4371337890625,0.02624371275305748,1000.0,5.510223672899883e-06,0.005510223563760519,1000.0,7.483300578314811e-05,0.07483300566673279,1.0,0.0,0.0,9.6,0.002680140547454357,0.025729350745677948,1000.0,0.00479300320148468,4.793003082275391,960.4,5.435385537566617e-05,0.052201442420482635
980,10.581174850463867,1.0,5.603621482849121,5.603621482849121,0.0001,24.32379913330078,0.0024323798716068268,0.0001,262.6130676269531,0.026261305436491966,1000.0,5.543802672036691e-06,0.005543802864849567,1000.0,7.425794319715351e-05,0.07425794005393982,1.0,0.0,0.0,9.8,0.0026563643477857113,0.026032371446490288,1000.0,0.004790047183632851,4.7900471687316895,980.2,5.4049080063123256e-05,0.05297891050577164
1000,10.576891899108887,1.0,5.60296630859375,5.60296630859375,0.0001,24.336040496826172,0.002433604095131159,0.0001,262.5421447753906,0.026254214346408844,1000.0,5.565124411077704e-06,0.005565124563872814,1000.0,7.379370072158054e-05,0.07379370182752609,1.0,0.0,0.0,10.0,0.0026679427828639746,0.026679428294301033,1000.0,0.004784854128956795,4.784853935241699,1000.0,5.4345382523024455e-05,0.05434538424015045
