iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale_reg,t_reg,scale,tx,ty,tz
31,39.94981766,0.03994315,0.03994315,0.00000000,5.30127239,5.30127239,0.00000000,6.61305189,6.61305189,0.00000000,0.02893269,0.02674099,1.18541873,-0.00608077,0.01478189,0.16274370
32,39.94645691,0.03993972,0.03993972,0.00000000,5.14795256,5.14795256,0.00000000,6.67987490,6.67987490,0.00000000,0.03117224,0.02883559,1.19310200,-0.00575649,0.01680516,0.16887878
33,39.94277191,0.03993596,0.03993596,0.00000000,4.99442101,4.99442101,0.00000000,6.74936438,6.74936438,0.00000000,0.03352702,0.03103086,1.20093918,-0.00558007,0.01824605,0.17511940
34,39.93871307,0.03993183,0.03993183,0.00000000,4.84080315,4.84080315,0.00000000,6.80959368,6.80959368,0.00000000,0.03600100,0.03331983,1.20893431,-0.00553079,0.01894441,0.18146722
35,39.93422318,0.03992730,0.03992730,0.00000000,4.68713856,4.68713856,0.00000000,6.85230207,6.85230207,0.00000000,0.03859823,0.03570381,1.21709192,-0.00556415,0.01892159,0.18792239
36,39.92926407,0.03992230,0.03992230,0.00000000,4.53348923,4.53348923,0.00000000,6.88371849,6.88371849,0.00000000,0.04132270,0.03819218,1.22541547,-0.00573885,0.01826450,0.19448818
37,39.92378616,0.03991676,0.03991676,0.00000000,4.37986851,4.37986851,0.00000000,6.93594790,6.93594790,0.00000000,0.04417849,0.04079779,1.23390853,-0.00595674,0.01721074,0.20116188
38,39.91770554,0.03991060,0.03991060,0.00000000,4.22594500,4.22594500,0.00000000,7.01394796,7.01394796,0.00000000,0.04716963,0.04356178,1.24257481,-0.00618891,0.01686234,0.20794024
39,39.91091919,0.03990372,0.03990372,0.00000000,4.07168579,4.07168579,0.00000000,7.10313511,7.10313511,0.00000000,0.05030014,0.04649790,1.25141752,-0.00636014,0.01754577,0.21482457
40,39.90330124,0.03989600,0.03989600,0.00000000,3.91728115,3.91728115,0.00000000,7.19397926,7.19397926,0.00000000,0.05357399,0.04960912,1.26043952,-0.00647471,0.01907503,0.22181827
41,39.89473343,0.03988732,0.03988732,0.00000000,3.76295495,3.76295495,0.00000000,7.29874992,7.29874992,0.00000000,0.05699513,0.05290157,1.26964402,-0.00650363,0.02130051,0.22892262
42,39.88508224,0.03987753,0.03987753,0.00000000,3.60897136,3.60897136,0.00000000,7.43309355,7.43309355,0.00000000,0.06056738,0.05637247,1.27903318,-0.00637152,0.02389065,0.23613791
43,39.87416840,0.03986645,0.03986645,0.00000000,3.45559764,3.45559764,0.00000000,7.58779144,7.58779144,0.00000000,0.06429441,0.06001981,1.28860915,-0.00612176,0.02660321,0.24346377
44,39.86179352,0.03985389,0.03985389,0.00000000,3.30314684,3.30314684,0.00000000,7.76834345,7.76834345,0.00000000,0.06817973,0.06382474,1.29837370,-0.00567113,0.02902455,0.25089869
45,39.84767151,0.03983960,0.03983960,0.00000000,3.15198946,3.15198946,0.00000000,7.93264580,7.93264580,0.00000000,0.07222655,0.06774965,1.30832791,-0.00500625,0.03055228,0.25843984
46,39.83149719,0.03982328,0.03982328,0.00000000,3.00233459,3.00233459,0.00000000,8.06364536,8.06364536,0.00000000,0.07643789,0.07178865,1.31847274,-0.00421872,0.03114958,0.26608375
47,39.81290436,0.03980456,0.03980456,0.00000000,2.85419989,2.85419989,0.00000000,8.19528103,8.19528103,0.00000000,0.08081641,0.07598681,1.32880783,-0.00346903,0.03152696,0.27382627
48,39.79145432,0.03978297,0.03978297,0.00000000,2.70780492,2.70780492,0.00000000,8.32415581,8.32415581,0.00000000,0.08536451,0.08034194,1.33933342,-0.00282451,0.03161989,0.28166318
49,39.76659012,0.03975794,0.03975794,0.00000000,2.56320333,2.56320333,0.00000000,8.47224998,8.47224998,0.00000000,0.09008418,0.08489398,1.35004818,-0.00234656,0.03203256,0.28959003
50,39.73760223,0.03972879,0.03972879,0.00000000,2.42065263,2.42065263,0.00000000,8.62513542,8.62513542,0.00000000,0.09497708,0.08964113,1.36095071,-0.00192401,0.03271876,0.29760194
51,39.70365524,0.03969465,0.03969465,0.00000000,2.28033829,2.28033829,0.00000000,8.80779171,8.80779171,0.00000000,0.10004447,0.09459968,1.37203908,-0.00150204,0.03389120,0.30569398
52,39.66368103,0.03965442,0.03965442,0.00000000,2.14239144,2.14239144,0.00000000,9.05909348,9.05909348,0.00000000,0.10528713,0.09979075,1.38331091,-0.00093708,0.03579246,0.31386107
53,39.61632156,0.03960674,0.03960674,0.00000000,2.00712109,2.00712109,0.00000000,9.36596870,9.36596870,0.00000000,0.11070529,0.10520215,1.39476228,-0.00010688,0.03814634,0.32209781
54,39.55987167,0.03954990,0.03954990,0.00000000,1.87477052,1.87477052,0.00000000,9.74845791,9.74845791,0.00000000,0.11629866,0.11084922,1.40638959,0.00102441,0.04104879,0.33039850
55,39.49216080,0.03948169,0.03948169,0.00000000,1.74554729,1.74554729,0.00000000,10.23070812,10.23070812,0.00000000,0.12206654,0.11676206,1.41818833,0.00265439,0.04470498,0.33875725
56,39.41048050,0.03939931,0.03939931,0.00000000,1.61975229,1.61975229,0.00000000,10.92067719,10.92067719,0.00000000,0.12800768,0.12295631,1.43015337,0.00479731,0.04906504,0.34716842
57,39.31129074,0.03929922,0.03929922,0.00000000,1.49771738,1.49771738,0.00000000,11.81037521,11.81037521,0.00000000,0.13412040,0.12942213,1.44227898,0.00746966,0.05381872,0.35562605
