iter,stage,total,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
1,rigid,4.418593883514404,20.0,1.1148489891874675e-15,2.229697978374935e-14,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.007527709472924471,0.0,500.0,0.00883718766272068,4.41859383136034,0.0,0.0,0.0,700000,700000,812
2,rigid,4.285881042480469,20.0,1.3764106370217633e-06,2.7528212740435265e-05,10.0,0.0,0.0,1.0,2.474939151397848e-07,2.474939151397848e-07,0.01001001001001001,0.00748034380376339,7.487831635398788e-05,500.0,0.008571556769311428,4.285778384655714,0.0,0.0,0.0,700000,700000,838
3,rigid,4.157291412353516,20.0,5.4999691201373935e-06,0.00010999938240274787,10.0,0.0,0.0,1.0,1.0040341749117943e-06,1.0040341749117943e-06,0.02002002002002002,0.007834244519472122,0.00015684173212156401,500.0,0.008314047008752823,4.157023504376411,0.0,0.0,0.0,700000,700000,812
4,rigid,4.031865119934082,20.0,1.2352187695796601e-05,0.00024704375391593203,10.0,0.0,0.0,1.0,2.2485082808998413e-06,2.2485082808998413e-06,0.03003003003003003,0.008193225599825382,0.00024604281080556703,500.0,0.008062738925218582,4.031369462609291,0.0,0.0,0.0,700000,700000,809
5,rigid,3.9100043773651123,20.0,2.192155079683289e-05,0.0004384310159366578,10.0,0.0,0.0,1.0,4.006736617157003e-06,4.006736617157003e-06,0.04004004004004004,0.007611332926899195,0.0003047580751511189,500.0,0.007818514481186867,3.9092572405934334,0.0,0.0,0.0,700000,700000,904
6,rigid,3.791322946548462,20.0,3.418147753109224e-05,0.0006836295506218448,10.0,0.0,0.0,1.0,6.2575909396400675e-06,6.2575909396400675e-06,0.05005005005005005,0.007878324948251247,0.00039431055797053293,500.0,0.007580477744340897,3.7902388721704483,0.0,0.0,0.0,700000,700000,898
7,rigid,3.675489902496338,20.0,4.912385702482425e-05,0.000982477140496485,10.0,0.0,0.0,1.0,9.036308256327175e-06,9.036308256327175e-06,0.06006006006006006,0.007885432802140713,0.0004735995676961389,500.0,0.007348049432039261,3.6740247160196304,0.0,0.0,0.0,700000,700000,930
8,rigid,3.5632286071777344,20.0,6.672408926533535e-05,0.001334481785306707,10.0,0.0,0.0,1.0,1.2274742402951233e-05,1.2274742402951233e-05,0.07007007007007007,0.007748574949800968,0.0005429431896757436,500.0,0.007122677750885487,3.5613388754427433,0.0,0.0,0.0,700000,700000,969
9,rigid,3.454174757003784,20.0,8.694544521858916e-05,0.0017389089043717831,10.0,0.0,0.0,1.0,1.6083366062957793e-05,1.6083366062957793e-05,0.08008008008008008,0.007636136841028929,0.0006115024497320463,500.0,0.0069036162458360195,3.4518081229180098,0.0,0.0,0.0,700000,700000,1006
10,rigid,3.347973108291626,20.0,0.00010973889584420249,0.0021947779168840498,10.0,0.0,0.0,1.0,2.0384633899084292e-05,2.0384633899084292e-05,0.09009009009009009,0.007508098613470793,0.0006764052804928642,500.0,0.006690163165330887,3.3450815826654434,0.0,0.0,0.0,700000,700000,1048
11,rigid,3.244591236114502,20.0,0.0001350867678411305,0.00270173535682261,10.0,0.0,0.0,1.0,2.5195000489475206e-05,2.5195000489475206e-05,0.1001001001001001,0.007745056878775358,0.0007752809688463823,500.0,0.006482178345322609,3.2410891726613045,0.0,0.0,0.0,700000,700000,1048
12,rigid,3.144298553466797,20.0,0.00016291462816298008,0.0032582925632596016,10.0,0.0,0.0,1.0,3.054039552807808e-05,3.054039552807808e-05,0.11011011011011011,0.007835914380848408,0.0008628133952886135,500.0,0.00628029415383935,3.140147076919675,0.0,0.0,0.0,700000,700000,1052
13,rigid,3.0465927124023438,20.0,0.00019317799888085574,0.0038635599776171148,10.0,0.0,0.0,1.0,3.637131521827541e-05,3.637131521827541e-05,0.12012012012012012,0.008012917824089527,0.0009625126515422855,500.0,0.00608346052467823,3.041730262339115,0.0,0.0,0.0,700000,700000,1038
14,rigid,2.9516103267669678,20.0,0.00022585302940569818,0.004517060588113964,10.0,0.0,0.0,1.0,4.2711340938694775e-05,4.2711340938694775e-05,0.13013013013013014,0.008266540244221687,0.0010757259577065259,500.0,0.005891949869692326,2.945974934846163,0.0,0.0,0.0,700000,700000,1008
15,rigid,2.8594257831573486,20.0,0.00026085361605510116,0.005217072321102023,10.0,0.0,0.0,1.0,4.965962943970226e-05,4.965962943970226e-05,0.14014014014014015,0.008338590152561665,0.0011685711925511842,500.0,0.005705980584025383,2.8529902920126915,0.0,0.0,0.0,700000,700000,1004
16,rigid,2.7699265480041504,20.0,0.0002981791622005403,0.005963583244010806,10.0,0.0,0.0,1.0,5.702494308934547e-05,5.702494308934547e-05,0.15015015015015015,0.008584675379097462,0.0012889902971617811,500.0,0.005525233689695597,2.7626168448477983,0.0,0.0,0.0,700000,700000,988
17,rigid,2.683227300643921,20.0,0.00033774093026295304,0.006754818605259061,10.0,0.0,0.0,1.0,6.497499271063134e-05,6.497499271063134e-05,0.16016016016016016,0.008441947400569916,0.0013520636477389254,500.0,0.005350111052393913,2.6750555261969566,0.0,0.0,0.0,700000,700000,980
18,rigid,2.599720001220703,20.0,0.00037948921089991927,0.007589784217998385,10.0,0.0,0.0,1.0,7.344366167671978e-05,7.344366167671978e-05,0.17017017017017017,0.00867634080350399,0.001476454390986665,500.0,0.005181160289794207,2.5905801448971033,0.0,0.0,0.0,700000,700000,995
19,rigid,2.519268035888672,20.0,0.00042337278136983514,0.008467455627396703,10.0,0.0,0.0,1.0,8.2430946349632e-05,8.2430946349632e-05,0.18018018018018017,0.008643118664622307,0.0015573186783103255,500.0,0.005018321331590414,2.509160665795207,0.0,0.0,0.0,700000,700000,989
20,rigid,2.4417612552642822,20.0,0.0004693116061389446,0.009386232122778893,10.0,0.0,0.0,1.0,9.198183397529647e-05,9.198183397529647e-05,0.19019019019019018,0.008978220634162426,0.0017075694899808416,500.0,0.004861150868237019,2.4305754341185093,0.0,0.0,0.0,700000,700000,953
21,rigid,2.3676018714904785,20.0,0.0005171725060790777,0.010343450121581554,10.0,0.0,0.0,1.0,0.00010210354957962409,0.00010210354957962409,0.2002002002002002,0.009103395976126194,0.001822501696922161,500.0,0.00471066776663065,2.355333883315325,0.0,0.0,0.0,700000,700000,930
22,rigid,2.2958881855010986,20.0,0.0005668063531629741,0.011336127063259482,10.0,0.0,0.0,1.0,0.00011265384091529995,0.00011265384091529995,0.21021021021021022,0.009040496312081814,0.0019004046301673483,500.0,0.00456507783383131,2.282538916915655,0.0,0.0,0.0,700000,700000,948
23,rigid,2.2265326976776123,20.0,0.000618211692199111,0.01236423384398222,10.0,0.0,0.0,1.0,0.0001237227115780115,0.0001237227115780115,0.22022022022022023,0.009076978079974651,0.0019989341117061295,500.0,0.004424091894179583,2.2120459470897913,0.0,0.0,0.0,700000,700000,935
24,rigid,2.160369634628296,20.0,0.0006711924215778708,0.013423848431557417,10.0,0.0,0.0,1.0,0.00013552869495470077,0.00013552869495470077,0.23023023023023023,0.009050652384757996,0.002083733782276616,500.0,0.004289452917873859,2.1447264589369297,0.0,0.0,0.0,700000,700000,948
25,rigid,2.0978667736053467,20.0,0.0007254951633512974,0.014509903267025948,10.0,0.0,0.0,1.0,0.0001477584446547553,0.0001477584446547553,0.24024024024024024,0.009152665734291077,0.002198838614844703,500.0,0.004162020515650511,2.0810102578252554,0.0,0.0,0.0,700000,700000,936
26,rigid,2.038532018661499,20.0,0.0007806612993590534,0.015613225987181067,10.0,0.0,0.0,1.0,0.00016057587345130742,0.00016057587345130742,0.2502502502502503,0.00939332414418459,0.0023506817177639115,500.0,0.004040814936161041,2.0204074680805206,0.0,0.0,0.0,700000,700000,927
27,rigid,1.981324553489685,20.0,0.0008365954272449017,0.016731908544898033,10.0,0.0,0.0,1.0,0.00017398827185388654,0.00017398827185388654,0.2602602602602603,0.009432305581867695,0.002454854305591192,500.0,0.003923927433788776,1.9619637168943882,0.0,0.0,0.0,700000,700000,939
28,rigid,1.926695466041565,20.0,0.0008932619821280241,0.017865239642560482,10.0,0.0,0.0,1.0,0.00018806727894116193,0.00018806727894116193,0.2702702702702703,0.009635258466005325,0.002604123909731169,500.0,0.0038120760582387447,1.9060380291193724,0.0,0.0,0.0,700000,700000,928
29,rigid,1.8748974800109863,20.0,0.0009504008339717984,0.01900801667943597,10.0,0.0,0.0,1.0,0.00020262713951524347,0.00020262713951524347,0.2802802802802803,0.009564981795847416,0.0026808757786158923,500.0,0.0037060119211673737,1.8530059605836868,0.0,0.0,0.0,700000,700000,931
30,rigid,1.8262230157852173,20.0,0.0010076486505568027,0.020152973011136055,10.0,0.0,0.0,1.0,0.00021800686954520643,0.00021800686954520643,0.2902902902902903,0.0096127949655056,0.002790501041037662,500.0,0.0036061229184269905,1.8030614592134953,0.0,0.0,0.0,700000,700000,949
31,rigid,1.7799460887908936,20.0,0.0010646259179338813,0.021292518358677626,10.0,0.0,0.0,1.0,0.0002338773920200765,0.0002338773920200765,0.3003003003003003,0.009482218883931637,0.0028475131783578488,500.0,0.0035111443139612675,1.7555721569806337,0.0,0.0,0.0,700000,700000,973
32,rigid,1.7366143465042114,20.0,0.001120873144827783,0.022417462896555662,10.0,0.0,0.0,1.0,0.00025052824639715254,0.00025052824639715254,0.3103103103103103,0.009269235655665398,0.0028763393926489224,500.0,0.0034221401438117027,1.7110700719058514,0.0,0.0,0.0,700000,700000,1015
33,rigid,1.6958075761795044,20.0,0.0011761392233893275,0.02352278446778655,10.0,0.0,0.0,1.0,0.00026775163132697344,0.00026775163132697344,0.3203203203203203,0.009300267323851585,0.002979064608240748,500.0,0.003338075941428542,1.669037970714271,0.0,0.0,0.0,700000,700000,1006
34,rigid,1.6579385995864868,20.0,0.0012298068031668663,0.024596136063337326,10.0,0.0,0.0,1.0,0.0002857855288311839,0.0002857855288311839,0.3303303303303303,0.009501324035227299,0.0031385755071321408,500.0,0.0032598362304270267,1.6299181152135134,0.0,0.0,0.0,700000,700000,999
35,rigid,1.6220204830169678,20.0,0.0012816203525289893,0.025632407050579786,10.0,0.0,0.0,1.0,0.00030448895995505154,0.00030448895995505154,0.34034034034034033,0.00966374110430479,0.0032889609364000288,500.0,0.0031855893321335316,1.5927946660667658,0.0,0.0,0.0,700000,700000,994
36,rigid,1.5885835886001587,20.0,0.001330933882854879,0.026618677657097578,10.0,0.0,0.0,1.0,0.0003240385849494487,0.0003240385849494487,0.35035035035035034,0.01008805725723505,0.003534354394426694,500.0,0.0031162130180746317,1.5581065090373158,0.0,0.0,0.0,700000,700000,953
37,rigid,1.5569835901260376,20.0,0.0013774631079286337,0.027549262158572674,10.0,0.0,0.0,1.0,0.0003443706373218447,0.0003443706373218447,0.36036036036036034,0.010089310817420483,0.003635787681953327,500.0,0.003050908213481307,1.5254541067406535,0.0,0.0,0.0,700000,700000,947
38,rigid,1.5275779962539673,20.0,0.0014209321234375238,0.028418642468750477,10.0,0.0,0.0,1.0,0.00036532123340293765,0.00036532123340293765,0.37037037037037035,0.010370357893407345,0.003840873293854572,500.0,0.0029899063520133495,1.4949531760066748,0.0,0.0,0.0,700000,700000,947
39,rigid,1.5002321004867554,20.0,0.0014603675808757544,0.029207351617515087,10.0,0.0,0.0,1.0,0.0003871675580739975,0.0003871675580739975,0.38038038038038036,0.010122914798557758,0.0038505581816335815,500.0,0.0029335739091038704,1.4667869545519352,0.0,0.0,0.0,700000,700000,974
40,rigid,1.4751099348068237,20.0,0.0014948295429348946,0.02989659085869789,10.0,0.0,0.0,1.0,0.0004098381905350834,0.0004098381905350834,0.39039039039039036,0.010538608767092228,0.0041141715907567255,500.0,0.002881378633901477,1.4406893169507384,0.0,0.0,0.0,700000,700000,963
41,rigid,1.4514824151992798,20.0,0.0015242090448737144,0.03048418089747429,10.0,0.0,0.0,1.0,0.0004333491378929466,0.0004333491378929466,0.4004004004004004,0.01058993861079216,0.004240215659976841,500.0,0.002832649275660515,1.4163246378302574,0.0,0.0,0.0,700000,700000,972
42,rigid,1.4295133352279663,20.0,0.00154796929564327,0.0309593859128654,10.0,0.0,0.0,1.0,0.0004579174565151334,0.0004579174565151334,0.41041041041041043,0.010496193543076515,0.004307747099761132,500.0,0.0027875767555087805,1.3937883777543902,0.0,0.0,0.0,700000,700000,1002
43,rigid,1.4092473983764648,20.0,0.0015653626760467887,0.031307253520935774,10.0,0.0,0.0,1.0,0.00048336954205296934,0.00048336954205296934,0.42042042042042044,0.010939675383269787,0.004599262923897208,500.0,0.002745714969933033,1.3728574849665165,0.0,0.0,0.0,700000,700000,966
44,rigid,1.3898354768753052,20.0,0.0015757669461891055,0.03151533892378211,10.0,0.0,0.0,1.0,0.0005096158129163086,0.0005096158129163086,0.43043043043043044,0.010768241249024868,0.0046349787157964895,500.0,0.002706350991502404,1.353175495751202,0.0,0.0,0.0,700000,700000,1036
45,rigid,1.3713771104812622,20.0,0.0015789528843015432,0.031579057686030865,10.0,0.0,0.0,1.0,0.0005369909922592342,0.0005369909922592342,0.44044044044044045,0.010610334575176239,0.0046732204335110565,500.0,0.002669175621122122,1.334587810561061,0.0,0.0,0.0,700000,700000,1063
