final_iter,final_total_loss,total_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
1000,0.44984787702560425,0.44984787702560425,20.0,1.5446978068212047e-05,0.00030893956136424094,10.0,0.004049770534038544,0.04049770534038544,1.0,0.00016627545119263232,0.00016627545119263232,10.0,0.006357032340019941,0.06357032340019941,500.0,0.000597599835600704,0.298799917800352,0.001,46.504703521728516,0.046504703521728516,700000,700000,1470
