frame_idx,pnp_ok,num_alive,ransac_inliers,reproj_mean,reproj_p90,visibility_mean,delta_t,delta_rot_deg
34,1,1024,463,11.72496223449707,29.221672058105476,1.0,0.5059677362442017,6.6094258077353105
35,1,1022,479,11.461679458618164,28.810924148559568,1.0,0.1167449802160263,1.6598895830581941
36,1,1002,464,10.830601692199707,26.36015586853027,1.0,0.9702926874160767,12.297413033042766
37,1,983,474,10.814990997314453,26.351655197143558,1.0,0.026774493977427483,0.9577706899445313
38,1,972,439,12.03078556060791,30.367224693298333,1.0,1.0223445892333984,13.113601858300996
39,1,972,413,10.27998161315918,23.294918632507322,1.0,1.301448941230774,15.871099932073552
40,1,970,412,12.285175323486328,30.977490997314455,1.0,0.9877057075500488,13.02352620694526
41,1,968,400,10.941353797912598,24.21884975433351,1.0,1.056013584136963,14.636937967076893
42,1,966,395,11.665669441223145,25.618568420410156,1.0,2.898115873336792,38.918026871232215
43,1,950,385,15.809569358825684,47.593949508666995,1.0,3.5267927646636963,56.183393983527544
44,1,944,384,14.961814880371094,46.34496459960938,1.0,0.16426880657672882,4.767071775437694
45,1,925,417,14.820548057556152,45.51687850952149,1.0,0.3014873266220093,3.9025421347234768
46,1,900,415,14.264259338378906,43.1642765045166,1.0,0.11407008022069931,2.505147005387234
47,1,877,377,13.275046348571777,39.22453460693358,1.0,0.8006110191345215,10.215345316117759
48,1,859,419,14.100698471069336,42.824609375000016,1.0,0.2405869960784912,3.969113433168156
49,1,841,402,13.712970733642578,40.44506072998047,1.0,0.23125159740447998,4.026620025782942
50,1,814,395,13.870475769042969,41.34303703308106,1.0,0.28380462527275085,4.4736957011922485
51,1,789,374,14.253512382507324,43.599949645996105,1.0,0.10769602656364441,3.369064276867987
52,1,747,373,13.337623596191406,39.553104400634766,1.0,0.232374906539917,3.313280279095811
53,1,658,325,14.135489463806152,46.29746971130377,1.0,0.19253210723400116,5.430113127687176
54,1,635,323,14.108407974243164,45.54252853393555,1.0,0.2647806406021118,3.5086662508951383
55,1,608,316,13.283637046813965,41.8717769622803,1.0,0.3685171604156494,4.969643596839814
56,1,577,268,15.427302360534668,51.95960845947265,1.0,0.2874956429004669,9.664709325022931
57,1,554,274,12.79261589050293,40.217383193969724,1.0,0.3860762417316437,8.60089922877476
58,1,529,253,9.345499992370605,21.731063842773438,1.0,1.699796438217163,28.214005334997882
59,1,471,238,9.168631553649902,22.418088912963867,1.0,0.15588277578353882,3.3184760731794665
60,1,452,226,9.051080703735352,21.328677749633794,1.0,0.21804232895374298,3.169532669548554
61,1,429,200,13.460211753845215,37.288736724853514,1.0,1.2723145484924316,21.25204777384583
62,1,419,196,10.58488941192627,26.411100769042964,1.0,6.030221939086914,103.91223718769994
63,1,411,187,9.712738990783691,23.163171768188477,1.0,5.441782474517822,88.65934717531131
64,1,376,179,10.188027381896973,23.78573989868164,1.0,0.20390069484710693,2.4408797414244154
65,1,319,149,9.307185173034668,21.83817634582519,1.0,0.2876327931880951,3.7474244833136927
66,1,273,145,13.296445846557617,48.717019653320314,1.0,7.473044395446777,131.1799726902995
67,1,245,143,8.86316204071045,18.394766998291015,1.0,1.0896766185760498,15.770235701193252
68,1,223,135,7.538130760192871,14.232866287231447,1.0,0.3162521421909332,3.7600482132774937
69,1,219,136,7.405599594116211,16.014871215820314,1.0,0.44112294912338257,4.747966117623593
70,1,217,136,6.973837375640869,14.888648986816406,1.0,0.22865338623523712,3.6660748000088055
71,1,203,128,5.61398983001709,11.71671180725098,1.0,0.035119250416755676,0.6452838435675193
72,1,198,134,5.29588508605957,10.022023773193364,1.0,0.19025562703609467,1.909673571559313
73,1,192,126,6.2934112548828125,17.343109893798832,1.0,1.243506908416748,17.59606598230939
74,1,185,132,5.597001552581787,14.166370773315425,1.0,0.6824700832366943,10.779593672956512
75,1,180,124,9.199914932250977,25.47447967529297,1.0,3.8089048862457275,61.258119273851406
76,1,180,126,8.948945045471191,24.905797386169432,1.0,0.47085410356521606,6.605626893353489
77,1,177,124,5.453162670135498,12.543569564819338,1.0,3.567756414413452,59.754438897713435
78,1,175,117,5.594620704650879,13.568532180786132,1.0,0.5070976614952087,6.555921935486395
79,1,137,89,24.050310134887695,42.720883178710935,1.0,3.2068886756896973,36.26942027255517
80,1,114,81,5.326904773712158,12.727255058288575,1.0,3.0582592487335205,50.20544365876176
