iter,stage,total,e_img,e_smooth,e_vel,term_img,term_smooth_weighted,term_vel_weighted,total_from_terms,e_img_raw,e_smooth_raw,e_vel_raw,e_img_denom,e_smooth_denom,e_vel_denom,active_pairs,sum_weight,mean_reproj_px,max_translation
20,adam,45.709991455078125,36.13982009887695,0.6689597964286804,0.2880573868751526,36.13982009887695,6.689597964286804,2.880573868751526,45.70999193191528,4467207.0,317.0869445800781,138.26754760742188,123609.0,474.0,480.0,123609,123609.0,7.432898044586182,7.674320697784424
40,adam,42.48219299316406,33.19935989379883,0.6477054357528687,0.280577689409256,33.19935989379883,6.4770543575286865,2.80577689409256,42.482191145420074,4103739.5,307.01239013671875,134.6772918701172,123609.0,474.0,480.0,123609,123609.0,6.923285007476807,7.6565070152282715
60,adam,41.80900955200195,32.85456085205078,0.6234213709831238,0.2720232605934143,32.85456085205078,6.234213709831238,2.720232605934143,41.80900716781616,4061119.5,295.5017395019531,130.5711669921875,123609.0,474.0,480.0,123609,123609.0,6.87034273147583,7.631152153015137
80,adam,41.267860412597656,32.659637451171875,0.5977855920791626,0.263036847114563,32.659637451171875,5.977855920791626,2.63036847114563,41.26786184310913,4037025.0,283.3503723144531,126.25768280029297,123609.0,474.0,480.0,123609,123609.0,6.8316168785095215,7.604034423828125
100,adam,40.8079719543457,32.55751037597656,0.5713489651679993,0.25369709730148315,32.55751037597656,5.713489651679993,2.5369709730148315,40.80797100067139,4024401.5,270.81939697265625,121.77461242675781,123609.0,474.0,480.0,123609,123609.0,6.815171241760254,7.575563430786133
120,adam,40.36076354980469,32.473060607910156,0.544590175151825,0.24418014287948608,32.473060607910156,5.4459017515182495,2.441801428794861,40.36076378822327,4013962.75,258.1357421875,117.20646667480469,123609.0,474.0,480.0,123609,123609.0,6.8011794090271,7.600123405456543
140,adam,39.92212677001953,32.39725875854492,0.5178741812705994,0.23461250960826874,32.39725875854492,5.178741812705994,2.3461250960826874,39.9221256673336,4004592.75,245.4723663330078,112.61400604248047,123609.0,474.0,480.0,123609,123609.0,6.78846549987793,7.623612880706787
160,adam,39.49560546875,32.330474853515625,0.49143463373184204,0.22507867217063904,32.330474853515625,4.91434633731842,2.2507867217063904,39.495607912540436,3996337.75,232.9400177001953,108.03776550292969,123609.0,474.0,480.0,123609,123609.0,6.7773261070251465,7.645662784576416
180,adam,39.07566452026367,32.26490783691406,0.46543067693710327,0.21564486622810364,32.26490783691406,4.654306769371033,2.1564486622810364,39.07566326856613,3988233.0,220.6141357421875,103.50953674316406,123609.0,474.0,480.0,123609,123609.0,6.766315937042236,7.666062355041504
200,adam,38.66849136352539,32.20510482788086,0.43997785449028015,0.20636086165905,32.20510482788086,4.3997785449028015,2.0636086165905,38.66849198937416,3980841.0,208.54949951171875,99.05321502685547,123609.0,474.0,480.0,123609,123609.0,6.756263732910156,7.684689521789551
220,adam,38.2739143371582,32.14946365356445,0.41517558693885803,0.19726930558681488,32.14946365356445,4.15175586938858,1.9726930558681488,38.27391257882118,3973963.25,196.79322814941406,94.68927001953125,123609.0,474.0,480.0,123609,123609.0,6.746918678283691,7.701499938964844
240,adam,37.892879486083984,32.09766387939453,0.3911135494709015,0.18840806186199188,32.09766387939453,3.911135494709015,1.8840806186199188,37.892879992723465,3967560.0,185.3878173828125,90.43586730957031,123609.0,474.0,480.0,123609,123609.0,6.738234519958496,7.716495990753174
