iter,stage,total,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
1,rigid,98.09317016601562,50.0,2.04581686640492e-15,1.0229084332024599e-13,150.0,0.0,0.0,1.0,5.50671747784337e-12,5.50671747784337e-12,60.0,0.01089304219931364,0.6535825319588184,0.0,0.0,0.0,800.0,0.12179948389530182,97.43958711624146,0.0,0.0,0.0,700000,700000,117
2,rigid,97.78128051757812,50.0,2.04581686640492e-15,1.0229084332024599e-13,150.0,0.0,0.0,1.0,6.304641431142954e-08,6.304641431142954e-08,60.0,0.011101334355771542,0.6660800613462925,0.0,0.0,0.0,800.0,0.12139400839805603,97.11520671844482,0.0,0.0,0.0,700000,700000,118
3,rigid,97.43295288085938,50.0,2.04581686640492e-15,1.0229084332024599e-13,150.0,0.0,0.0,1.0,2.49834272381122e-07,2.49834272381122e-07,60.0,0.01068495400249958,0.6410972401499748,0.0,0.0,0.0,800.0,0.12098981440067291,96.79185152053833,0.0,0.0,0.0,700000,700000,116
4,rigid,97.05769348144531,50.0,2.04581686640492e-15,1.0229084332024599e-13,150.0,0.0,0.0,1.0,5.638879088110116e-07,5.638879088110116e-07,60.0,0.00980174820870161,0.5881048925220966,0.0,0.0,0.0,800.0,0.12058698385953903,96.46958708763123,0.0,0.0,0.0,700000,700000,115
5,rigid,96.75700378417969,50.0,2.04581686640492e-15,1.0229084332024599e-13,150.0,0.0,0.0,1.0,1.0040341749117943e-06,1.0040341749117943e-06,60.0,0.010141262784600258,0.6084757670760155,0.0,0.0,0.0,800.0,0.12018565833568573,96.14852666854858,0.0,0.0,0.0,700000,700000,113
6,rigid,96.46775817871094,50.0,2.04581686640492e-15,1.0229084332024599e-13,150.0,0.0,0.0,1.0,1.5526794641118613e-06,1.5526794641118613e-06,60.0,0.010651621967554092,0.6390973180532455,0.0,0.0,0.0,800.0,0.11978582292795181,95.82865834236145,0.0,0.0,0.0,700000,700000,98
7,rigid,96.08995056152344,50.0,2.04581686640492e-15,1.0229084332024599e-13,150.0,0.0,0.0,1.0,2.2485082808998413e-06,2.2485082808998413e-06,60.0,0.009666594676673412,0.5799956806004047,0.0,0.0,0.0,800.0,0.11938744783401489,95.50995826721191,0.0,0.0,0.0,700000,700000,97
8,rigid,95.7595443725586,50.0,2.04581686640492e-15,1.0229084332024599e-13,150.0,0.0,0.0,1.0,3.0563658128812676e-06,3.0563658128812676e-06,60.0,0.00945266243070364,0.5671597458422184,0.0,0.0,0.0,800.0,0.11899048089981079,95.19238471984863,0.0,0.0,0.0,700000,700000,95
9,rigid,95.4480972290039,50.0,2.04581686640492e-15,1.0229084332024599e-13,150.0,0.0,0.0,1.0,3.98797010348062e-06,3.98797010348062e-06,60.0,0.009535807184875011,0.5721484310925007,0.0,0.0,0.0,800.0,0.1185949370265007,94.87594962120056,0.0,0.0,0.0,700000,700000,90
10,rigid,95.0728759765625,50.0,2.04581686640492e-15,1.0229084332024599e-13,150.0,0.0,0.0,1.0,5.043320925324224e-06,5.043320925324224e-06,60.0,0.00853721797466278,0.5122330784797668,0.0,0.0,0.0,800.0,0.11820079386234283,94.56063508987427,0.0,0.0,0.0,700000,700000,88
