iter,stage,total,e_img,e_smooth_trans,e_smooth_rot,term_img,term_smooth_trans_weighted,term_smooth_rot_weighted,total_from_terms,e_img_raw,e_smooth_trans_raw,e_smooth_rot_raw,e_img_denom,e_smooth_trans_denom,e_smooth_rot_denom,active_pairs,sum_weight,mean_reproj_px,max_translation
20,adam,6.6898112297058105,6.207812309265137,0.0014784913510084152,0.0004806431825272739,6.207812309265137,0.44354740530252457,0.03845145460218191,6.689811169169843,1518033.625,0.0014784913510084152,0.0004806431825272739,244536.0,1.0,1.0,244536,244536.0,2.339108467102051,0.02550727128982544
40,adam,1.2385599613189697,1.1536622047424316,0.00027009943732991815,4.834789797314443e-05,1.1536622047424316,0.08102983119897544,0.003867831837851554,1.2385598677792586,282111.9375,0.00027009943732991815,4.834789797314443e-05,244536.0,1.0,1.0,244536,244536.0,0.9940384030342102,0.019994070753455162
60,adam,0.2887730300426483,0.26771172881126404,6.596451567020267e-05,1.589917519595474e-05,0.26771172881126404,0.019789354701060802,0.0012719340156763792,0.2887730175280012,65465.15625,6.596451567020267e-05,1.589917519595474e-05,244536.0,1.0,1.0,244536,244536.0,0.46784037351608276,0.01600654609501362
80,adam,0.12992051243782043,0.1228240355849266,2.29067536565708e-05,2.805669282679446e-06,0.1228240355849266,0.00687202609697124,0.00022445354261435568,0.1299205152245122,30034.8984375,2.29067536565708e-05,2.805669282679446e-06,244536.0,1.0,1.0,244536,244536.0,0.3061380684375763,0.01254640519618988
100,adam,0.10769607871770859,0.10435964912176132,1.075567433872493e-05,1.371587359244586e-06,0.10435964912176132,0.003226702301617479,0.00010972698873956688,0.10769607841211837,25519.69140625,1.075567433872493e-05,1.371587359244586e-06,244536.0,1.0,1.0,244536,244536.0,0.27978307008743286,0.011010207235813141
120,adam,0.1029043048620224,0.10100644081830978,6.10608549322933e-06,8.254934300566674e-07,0.10100644081830978,0.0018318256479687989,6.60394744045334e-05,0.10290430594068312,24699.7109375,6.10608549322933e-06,8.254934300566674e-07,244536.0,1.0,1.0,244536,244536.0,0.27487993240356445,0.009941263124346733
140,adam,0.10152941942214966,0.10027078539133072,4.025221187475836e-06,6.382913966263004e-07,0.10027078539133072,0.0012075663562427508,5.106331173010403e-05,0.10152941505930357,24519.81640625,4.025221187475836e-06,6.382913966263004e-07,244536.0,1.0,1.0,244536,244536.0,0.273786336183548,0.009369204752147198
160,adam,0.10095381736755371,0.1000254824757576,2.948232804556028e-06,5.482542064783047e-07,0.1000254824757576,0.0008844698413668084,4.3860336518264376e-05,0.10095381265364267,24459.83203125,2.948232804556028e-06,5.482542064783047e-07,244536.0,1.0,1.0,244536,244536.0,0.27343857288360596,0.008921486325562
180,adam,0.10063865035772324,0.09990543872117996,2.3122413495002547e-06,4.942385771755653e-07,0.09990543872117996,0.0006936724048500764,3.9539086174045224e-05,0.10063865021220408,24430.4765625,2.3122413495002547e-06,4.942385771755653e-07,244536.0,1.0,1.0,244536,244536.0,0.27327781915664673,0.008536784909665585
200,adam,0.10043388605117798,0.09982781112194061,1.8981558014274924e-06,4.5781268909195205e-07,0.09982781112194061,0.0005694467404282477,3.6625015127356164e-05,0.10043388287749622,24411.494140625,1.8981558014274924e-06,4.5781268909195205e-07,244536.0,1.0,1.0,244536,244536.0,0.2731877565383911,0.008197995834052563
220,adam,0.10028917342424393,0.09976913779973984,1.618078158571734e-06,4.3269989191685454e-07,0.09976913779973984,0.00048542344757152023,3.461599135334836e-05,0.1002891772386647,24397.146484375,1.618078158571734e-06,4.3269989191685454e-07,244536.0,1.0,1.0,244536,244536.0,0.27312660217285156,0.00790376216173172
240,adam,0.1001833975315094,0.09972232580184937,1.4261615888244705e-06,4.1528511474098195e-07,0.09972232580184937,0.00042784847664734116,3.3222809179278556e-05,0.10018339708767598,24385.69921875,1.4261615888244705e-06,4.1528511474098195e-07,244536.0,1.0,1.0,244536,244536.0,0.27308088541030884,0.007650337181985378
260,adam,0.10010474920272827,0.09968437254428864,1.2937598512507975e-06,4.0310521853825776e-07,0.09968437254428864,0.00038812795537523925,3.224841748306062e-05,0.10010474891714694,24376.41796875,1.2937598512507975e-06,4.0310521853825776e-07,244536.0,1.0,1.0,244536,244536.0,0.27304574847221375,0.0074489233084023
280,adam,0.10004545748233795,0.09965349733829498,1.2013252899123472e-06,3.944920194953738e-07,0.09965349733829498,0.00036039758697370416,3.1559361559629906e-05,0.10004545428682832,24368.8671875,1.2013252899123472e-06,3.944920194953738e-07,244536.0,1.0,1.0,244536,244536.0,0.2730197608470917,0.007281237747520208
300,adam,0.09999974817037582,0.09962806105613708,1.1354150046827272e-06,3.8827619164294447e-07,0.09962806105613708,0.00034062450140481815,3.106209533143556e-05,0.09999974765287334,24362.6484375,1.1354150046827272e-06,3.8827619164294447e-07,244536.0,1.0,1.0,244536,244536.0,0.27300024032592773,0.007133901119232178
320,adam,0.09996402263641357,0.09960722178220749,1.0870119240280474e-06,3.8371948107851495e-07,0.09960722178220749,0.0003261035772084142,3.0697558486281196e-05,0.09996402291790218,24357.55078125,1.0870119240280474e-06,3.8371948107851495e-07,244536.0,1.0,1.0,244536,244536.0,0.27298614382743835,0.0070206779055297375
340,adam,0.09993550926446915,0.09959002584218979,1.0501718179511954e-06,3.803138497460168e-07,0.09959002584218979,0.0003150515453853586,3.0425107979681343e-05,0.09993550249555483,24353.345703125,1.0501718179511954e-06,3.803138497460168e-07,244536.0,1.0,1.0,244536,244536.0,0.2729789614677429,0.006962103303521872
360,adam,0.13020004332065582,0.12975893914699554,1.2717385970972828e-06,7.449508530044113e-07,0.12975893914699554,0.00038152157912918483,5.9596068240352906e-05,0.13020005679436508,31730.73046875,1.2717385970972828e-06,7.449508530044113e-07,244536.0,1.0,1.0,244536,244536.0,0.2938597798347473,0.006906998809427023
380,adam,0.5109298825263977,0.50883549451828,5.355531811801484e-06,6.097079221945023e-06,0.50883549451828,0.0016066595435404452,0.00048776633775560185,0.5109299203995761,124428.59375,5.355531811801484e-06,6.097079221945023e-06,244536.0,1.0,1.0,244536,244536.0,0.4544917643070221,0.008452404290437698
400,adam,0.13468202948570251,0.13419704139232635,1.3841212194165564e-06,8.718625394976698e-07,0.13419704139232635,0.0004152363658249669,6.974900315981358e-05,0.13468202676131114,32816.0078125,1.3841212194165564e-06,8.718625394976698e-07,244536.0,1.0,1.0,244536,244536.0,0.3074859380722046,0.00707040773704648
420,adam,0.10667578876018524,0.10632821172475815,1.04109165022237e-06,4.405623030834249e-07,0.10632821172475815,0.000312327495066711,3.5244984246673994e-05,0.10667578420407153,26001.076171875,1.04109165022237e-06,4.405623030834249e-07,244536.0,1.0,1.0,244536,244536.0,0.2818073332309723,0.006884770002216101
440,adam,0.10053897649049759,0.10022278130054474,9.535220897305408e-07,3.76765342480212e-07,0.10022278130054474,0.0002860566269191622,3.014122739841696e-05,0.10053897915486232,24508.078125,9.535220897305408e-07,3.76765342480212e-07,244536.0,1.0,1.0,244536,244536.0,0.27418771386146545,0.006735539995133877
460,adam,0.09994222968816757,0.099632628262043,9.330826742370846e-07,3.709289444486785e-07,0.099632628262043,0.00027992480227112537,2.9674315555894282e-05,0.09994222737987002,24363.763671875,9.330826742370846e-07,3.709289444486785e-07,244536.0,1.0,1.0,244536,244536.0,0.2730744481086731,0.0066902972757816315
480,adam,0.09985388070344925,0.09954799711704254,9.211124734065379e-07,3.6940011227670766e-07,0.09954799711704254,0.00027633374202196137,2.9552008982136613e-05,0.09985388286804664,24343.068359375,9.211124734065379e-07,3.6940011227670766e-07,244536.0,1.0,1.0,244536,244536.0,0.27300113439559937,0.00665851216763258
500,adam,0.09984742105007172,0.099544458091259,9.117452464124653e-07,3.6793014146496716e-07,0.099544458091259,0.0002735235739237396,2.9434411317197373e-05,0.09984741607649994,24342.203125,9.117452464124653e-07,3.6793014146496716e-07,244536.0,1.0,1.0,244536,244536.0,0.2730196416378021,0.00662792706862092
520,adam,0.3574430048465729,0.3560374677181244,3.823398401436862e-06,3.2314708278136095e-06,0.3560374677181244,0.0011470195204310585,0.00025851766622508876,0.35744300490478054,87063.9765625,3.823398401436862e-06,3.2314708278136095e-06,244536.0,1.0,1.0,244536,244536.0,0.41406533122062683,0.007305458653718233
540,adam,0.1615734100341797,0.16102246940135956,1.5700113635830348e-06,9.990432090489776e-07,0.16102246940135956,0.00047100340907491045,7.992345672391821e-05,0.1615733962671584,39375.7890625,1.5700113635830348e-06,9.990432090489776e-07,244536.0,1.0,1.0,244536,244536.0,0.32798752188682556,0.006613843142986298
560,adam,0.1466008573770523,0.14613348245620728,1.3264564131532097e-06,8.67915446178813e-07,0.14613348245620728,0.0003979369239459629,6.943323569430504e-05,0.14660085261584754,35734.8984375,1.3264564131532097e-06,8.67915446178813e-07,244536.0,1.0,1.0,244536,244536.0,0.31789082288742065,0.0065796151757240295
