final_iter,final_total_loss,total_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
2000,0.5584313273429871,0.5584313273429871,20.0,0.00013099118950776756,0.002619823790155351,50.0,0.0010600764071568847,0.053003820357844234,1.0,0.00031564527307637036,0.00031564527307637036,10.0,0.007341538090258837,0.07341538090258837,500.0,0.0007507337140850723,0.37536685704253614,0.001,53.70977783203125,0.05370977783203125,700000,700000,476
