scene_id,scene_type,diverse_score,category_score,visual_usability,scene_type_bonus,primary_category,core_category_count,non_table_category_count,sit_table_dominance,clutter_label_ratio,annotated_object_count,clutter_label_count,open_ratio,visual_clutter,edge_density,laplacian_var,center_detail,exposure_balance,images_total,images_sampled,category_summary,interaction_ideas,useful_labels,representative_image
281ba69af1,apartment,0.6864579881872352,0.7305763456476153,0.8210115865988077,0.0,kitchen_cook,6,9,0.10476190476190476,0.32587064676616917,402,131,0.8819780349731445,0.11303008589244964,0.04255159571766853,34.708980560302734,0.12829500436782837,0.7955069541931152,1453,8,bathroom_wash:24;kitchen_cook:15;storage_open:12;bed_lie:11;sit_table:11;eat_drink:10;door_transition:7;play_exercise_music:5;clean_laundry:5;screen_work:5,cook / wash dishes / use appliance; wash hands / shower / towel / toilet; lie down / make bed / pack near bed; open cabinet / shelf / closet; exercise / play music / game,light switch:9;shoes:9;power outlet:8;shelf:8;window:8;doorframe:7;plant:7;bottle:6;crate:6;door:6;pillow:6;towel:5;basket:4;heater:4;jacket:4;plant pot:4;smoke detector:4;table:4,/mnt/hdd/Scannet++/4DHOI/data/281ba69af1/dslr/resized_undistorted_images/DSC07750.JPG
6ad6cef000,bedroom / hotel,0.6825321149086134,0.7204292147396905,0.8021349073737283,0.08,bathroom_wash,6,9,0.046153846153846156,0.15469613259668508,181,28,0.8821409940719604,0.10409596939015647,0.039223507046699524,38.823490142822266,0.1124742180109024,0.7557581663131714,790,8,bathroom_wash:21;clean_laundry:11;eat_drink:7;storage_open:6;bed_lie:6;door_transition:4;sit_table:3;kitchen_cook:3;screen_work:3;play_exercise_music:1,wash hands / shower / towel / toilet; clean / mop / vacuum / laundry; lie down / make bed / pack near bed; open cabinet / shelf / closet; drink / eat / handle containers,book:8;doorframe:4;phone charger:4;toiletry:4;door:3;extension cord:3;heater:3;spray bottle:3;window:3;bath towel:2;bathroom mat:2;cabinet:2;cleaner bottle:2;pillow:2;plant pot:2;power adapter:2;power socket:2;power sockets:2,/mnt/hdd/Scannet++/4DHOI/data/6ad6cef000/dslr/resized_undistorted_images/DSC09352.JPG
928c9da20c,apartment,0.6779242475430154,0.7330292178150309,0.7898978162821795,0.0,bathroom_wash,5,8,0.09090909090909091,0.08571428571428572,140,12,0.8827094435691833,0.20515713436802246,0.049910347908735275,60.89073181152344,0.1423584520816803,0.682873010635376,1342,8,bathroom_wash:16;eat_drink:15;kitchen_cook:8;clean_laundry:7;sit_table:6;storage_open:4;bed_lie:4;door_transition:4;screen_work:2,wash hands / shower / towel / toilet; cook / wash dishes / use appliance; clean / mop / vacuum / laundry; drink / eat / handle containers; lie down / make bed / pack near bed,bottle:11;light switch:7;ceiling lamp:5;shower wall:5;power socket:4;shoes:4;box:3;paper:3;backpack:2;book:2;cloth:2;door:2;door frame:2;kitchen cabinet:2;office chair:2;pillow:2;sink:2;sponge:2,/mnt/hdd/Scannet++/4DHOI/data/928c9da20c/dslr/resized_undistorted_images/DSC05745.JPG
95d525fbfd,living room / lounge,0.6748423571884239,0.7421521366635985,0.7512316185110526,0.04,kitchen_cook,6,9,0.11320754716981132,0.07734806629834254,181,14,0.8516954779624939,0.16378260629022576,0.04093969613313675,45.75410461425781,0.14389613270759583,0.7507957220077515,2265,8,kitchen_cook:32;storage_open:24;eat_drink:17;sit_table:12;door_transition:7;bathroom_wash:5;clean_laundry:5;screen_work:2;whiteboard_present:1;bed_lie:1,cook / wash dishes / use appliance; open cabinet / shelf / closet; drink / eat / handle containers; wash hands / shower / towel / toilet; clean / mop / vacuum / laundry,kitchen cabinet:15;cabinet:7;cushion:7;vase:6;dining chair:5;door:4;brick wall:3;couch:3;decoration piece:3;decorative mirror:3;doorframe:3;floor lamp:3;plant:3;bottle:2;box:2;candle holder:2;coffee machine:2;cup:2,/mnt/hdd/Scannet++/4DHOI/data/95d525fbfd/dslr/resized_undistorted_images/DSC09141.JPG
5942004064,apartment,0.6746377966429669,0.7298858311346671,0.7853250455776871,0.0,kitchen_cook,6,9,0.09859154929577464,0.20125786163522014,159,32,0.8648570775985718,0.16033484877852283,0.04217469319701195,48.53273010253906,0.1398657113313675,0.8783953189849854,648,8,bathroom_wash:17;kitchen_cook:13;door_transition:8;sit_table:7;bed_lie:7;storage_open:6;play_exercise_music:5;eat_drink:4;clean_laundry:2;screen_work:2,cook / wash dishes / use appliance; wash hands / shower / towel / toilet; lie down / make bed / pack near bed; exercise / play music / game; enter / exit / open door,paper:9;plant:6;plant pot:6;toilet paper:6;box:4;door:4;dumbbell:4;pillow:4;bunny chocolate:3;cosmetic bag:3;curtain:3;door frame:3;plant pot mat:3;bag:2;cabinet:2;heater:2;light switch:2;photo frame:2,/mnt/hdd/Scannet++/4DHOI/data/5942004064/dslr/resized_undistorted_images/DSC09794.JPG
d6a77f7c22,living room / lounge,0.6718822913970199,0.6714207104174135,0.8701821229841251,0.04,kitchen_cook,4,7,0.10416666666666667,0.03669724770642202,109,4,0.8927925825119019,0.1272043128020315,0.04274919629096985,47.174041748046875,0.1602899581193924,0.7009748220443726,2030,8,kitchen_cook:19;eat_drink:11;sit_table:5;bathroom_wash:4;storage_open:4;clean_laundry:3;screen_work:1;door_transition:1,cook / wash dishes / use appliance; drink / eat / handle containers; wash hands / shower / towel / toilet; clean / mop / vacuum / laundry; open cabinet / shelf / closet,cushion:7;bottle:4;power socket:4;box:3;food supply:3;kitchen cabinet:3;storage box:3;window:3;bottle/detergent:2;cutting board:2;dish sponge:2;food supply/food packet:2;knife:2;pipe:2;power adapter:2;sofa:2;air fryer:1;bag:1,/mnt/hdd/Scannet++/4DHOI/data/d6a77f7c22/dslr/resized_undistorted_images/1831ec71_DSC08269.JPG
0f25f24a4f,office,0.6699768097044587,0.7336167381048089,0.7546221925114674,0.03,door_transition,5,8,0.2857142857142857,0.03783783783783784,185,7,0.8510172963142395,0.21471311477768093,0.04399333894252777,62.140464782714844,0.16555719077587128,0.8522024154663086,640,8,sit_table:24;eat_drink:19;door_transition:14;storage_open:7;screen_work:6;bathroom_wash:6;kitchen_cook:4;clean_laundry:3;whiteboard_present:1,enter / exit / open door; wash hands / shower / towel / toilet; drink / eat / handle containers; type / use monitor / print; open cabinet / shelf / closet,bottle crate:16;picture:10;chair:9;door frame:7;ceiling light:6;door:6;table:6;window:6;office chair:5;box:4;monitor:4;storage cabinet:4;paper:3;trash can:3;bottle crates:2;heater:2;light switch:2;sink:2,/mnt/hdd/Scannet++/4DHOI/data/0f25f24a4f/dslr/resized_undistorted_images/DSC01875.JPG
61adeff7d5,apartment,0.6697936432545952,0.6870413431501443,0.8478427007109737,0.0,kitchen_cook,6,9,0.07272727272727272,0.24932975871313673,373,93,0.9050631523132324,0.05476787242856096,0.039172276854515076,28.408485412597656,0.09920824319124222,0.6624162793159485,619,8,eat_drink:41;bathroom_wash:20;kitchen_cook:19;sit_table:8;storage_open:6;door_transition:5;play_exercise_music:5;clean_laundry:4;bed_lie:1;screen_work:1,cook / wash dishes / use appliance; wash hands / shower / towel / toilet; exercise / play music / game; drink / eat / handle containers; open cabinet / shelf / closet,bottle:30;box:26;light switch:18;jar:9;paper bag:7;towel:7;window:7;notebook:6;cushion:5;door:5;doorframe:5;shoes:5;weight plate:5;backpack:4;ceiling lamp:4;chair:4;cloth:4;paper:4,/mnt/hdd/Scannet++/4DHOI/data/61adeff7d5/dslr/resized_undistorted_images/DSC07996.JPG
c6c184cec0,bedroom / hotel,0.6664090827960285,0.7037404934510944,0.7819987393574807,0.08,bathroom_wash,5,8,0.0851063829787234,0.043478260869565216,115,5,0.8683310747146606,0.17764335114995333,0.04853995889425278,42.92925262451172,0.1382659673690796,0.8689814805984497,1861,8,bathroom_wash:15;bed_lie:10;storage_open:8;sit_table:4;screen_work:4;clean_laundry:2;eat_drink:2;kitchen_cook:1;door_transition:1,wash hands / shower / towel / toilet; lie down / make bed / pack near bed; open cabinet / shelf / closet; type / use monitor / print; clean / mop / vacuum / laundry,ceiling lamp:8;switch:8;socket:6;tiled wall:5;shelf:4;clothes:3;hanger:3;toilet paper:3;backpack:2;bedside shelf:2;curtain:2;laptop:2;luggage:2;mattress:2;mirror:2;pillow:2;plastic bottle:2;towel:2,/mnt/hdd/Scannet++/4DHOI/data/c6c184cec0/dslr/resized_undistorted_images/b029de73_DSC09374.JPG
d27235711b,living room / lounge,0.6661337404224972,0.7530378680199743,0.7042868030341003,0.04,kitchen_cook,6,9,0.171875,0.1078838174273859,241,26,0.8689195513725281,0.3629377963550154,0.06845542788505554,82.32917022705078,0.17173174023628235,0.6880165338516235,1157,8,kitchen_cook:13;sit_table:11;door_transition:7;eat_drink:7;storage_open:7;bathroom_wash:6;play_exercise_music:4;clean_laundry:4;bed_lie:4;screen_work:1,cook / wash dishes / use appliance; wash hands / shower / towel / toilet; exercise / play music / game; open cabinet / shelf / closet; clean / mop / vacuum / laundry,shoes:21;door:7;doorframe:7;paper:7;photograph:5;table:5;box:4;ceiling light:4;chair:4;pillow:4;boots:3;bottles:3;egg carton:3;kitchen cabinet:3;light switch:3;trash can:3;baking tray:2;bluetooth speaker:2,/mnt/hdd/Scannet++/4DHOI/data/d27235711b/dslr/resized_undistorted_images/1377284c_DSC07136.JPG
d918af9c5f,apartment,0.6625523534106866,0.7581313496699209,0.6963630331316641,0.0,kitchen_cook,6,9,0.2014388489208633,0.22587719298245615,456,103,0.865837812423706,0.3389197730323808,0.06521698832511902,77.14572143554688,0.1891666054725647,0.8104803562164307,1872,8,kitchen_cook:30;sit_table:28;storage_open:24;bathroom_wash:14;clean_laundry:10;bed_lie:10;door_transition:8;eat_drink:8;screen_work:6;whiteboard_present:1,cook / wash dishes / use appliance; wash hands / shower / towel / toilet; clean / mop / vacuum / laundry; lie down / make bed / pack near bed; open cabinet / shelf / closet,plant pot:13;books:11;painting:11;cabinet:10;chair:10;picture:10;shelf:10;window:10;plant:9;door:8;pillow:8;box:7;ceiling light:7;doorframe:7;jacket:6;stool:5;blinds:4;cleaning product:4,/mnt/hdd/Scannet++/4DHOI/data/d918af9c5f/dslr/resized_undistorted_images/DSC00891.JPG
3d0b7d4b4e,bedroom / hotel,0.6623542926040342,0.6689290416325103,0.8324232764286822,0.08,clean_laundry,5,8,0.08695652173913043,0.16560509554140126,157,26,0.888640284538269,0.07510683753300715,0.034525029361248016,40.36724853515625,0.11747880280017853,0.7225936055183411,1235,8,eat_drink:10;clean_laundry:8;bed_lie:6;bathroom_wash:5;screen_work:5;storage_open:4;sit_table:4;kitchen_cook:2;door_transition:2,clean / mop / vacuum / laundry; lie down / make bed / pack near bed; wash hands / shower / towel / toilet; drink / eat / handle containers; type / use monitor / print,shoes:9;shampoo bottle:7;shoebox:5;book:4;backpack:3;blanket:3;cardboard box:3;detergent bottle:3;file binder:3;bathroom tiled wall:2;cabinet:2;chair:2;documents:2;dustpan:2;laptop charger:2;light switch:2;paper bag:2;pillow:2,/mnt/hdd/Scannet++/4DHOI/data/3d0b7d4b4e/dslr/resized_undistorted_images/f7226bb3_DSC01634.JPG
a003a6585e,bedroom / hotel,0.661214626298999,0.6610507103303694,0.8431412947105771,0.08,bathroom_wash,5,8,0.17391304347826086,0.11570247933884298,121,14,0.8873471021652222,0.0542883844369334,0.030673667788505554,38.0615234375,0.12517191469669342,0.651258111000061,2114,8,bathroom_wash:17;sit_table:8;bed_lie:6;eat_drink:4;clean_laundry:4;door_transition:2;storage_open:2;kitchen_cook:2;screen_work:1,wash hands / shower / towel / toilet; lie down / make bed / pack near bed; clean / mop / vacuum / laundry; cook / wash dishes / use appliance; drink / eat / handle containers,ceiling lamp:6;power socket:5;light switch:4;towel:4;jacket:3;shower wall:3;table:3;backpack:2;bag:2;bedside table:2;chair:2;clothes:2;door:2;doorframe:2;mug:2;picture:2;pillow:2;shoes:2,/mnt/hdd/Scannet++/4DHOI/data/a003a6585e/dslr/resized_undistorted_images/DSC07568.JPG
6115eddb86,bedroom / hotel,0.6611866992998312,0.7075137576550592,0.7588397495621777,0.08,bed_lie,5,8,0.13636363636363635,0.02247191011235955,89,2,0.8874667882919312,0.24262208563020363,0.052923738956451416,74.03065490722656,0.11608438938856125,0.7977560758590698,597,8,bed_lie:12;bathroom_wash:11;sit_table:6;door_transition:5;storage_open:4;screen_work:2;kitchen_cook:2;clean_laundry:1;eat_drink:1,lie down / make bed / pack near bed; wash hands / shower / towel / toilet; enter / exit / open door; open cabinet / shelf / closet; cook / wash dishes / use appliance,ceiling light:5;pillow:5;light switch:4;power socket:4;shower wall:3;bedside lamp:2;door:2;smoke detector:2;telephone:2;toilet paper:2;bath cabinet:1;bathroom shelf:1;bed:1;bedside counter:1;bedside table:1;blanket:1;box:1;cabinet:1,/mnt/hdd/Scannet++/4DHOI/data/6115eddb86/dslr/resized_undistorted_images/DSC09453.JPG
390eda9157,bedroom / hotel,0.6594464201279835,0.7346385520689327,0.7042376872750078,0.08,kitchen_cook,5,8,0.14285714285714285,0.010810810810810811,185,2,0.8514295220375061,0.27605837817799056,0.04898272827267647,79.3087387084961,0.14275482296943665,0.819940984249115,3958,8,kitchen_cook:21;eat_drink:14;sit_table:10;door_transition:7;storage_open:7;bed_lie:6;bathroom_wash:3;whiteboard_present:1;screen_work:1,cook / wash dishes / use appliance; lie down / make bed / pack near bed; drink / eat / handle containers; open cabinet / shelf / closet; enter / exit / open door,ceiling lamp:11;cup:8;picture:8;power socket:8;chair:6;plant:6;cabinet:5;door:5;pillow:5;carpet:4;decoration:4;knife:4;light switch:4;plant pot:4;shoe rack:3;wall lamp:3;window:3;window frame:3,/mnt/hdd/Scannet++/4DHOI/data/390eda9157/dslr/resized_undistorted_images/9fa0b392_DSC00824.JPG
6855e1ac32,bedroom / hotel,0.6576833433310347,0.6853449671661817,0.7880726949207795,0.08,bathroom_wash,5,8,0.05,0.056179775280898875,89,5,0.8589361906051636,0.16007552604782868,0.045521076768636703,36.684967041015625,0.15708568692207336,0.7927201390266418,1526,8,bathroom_wash:13;eat_drink:7;bed_lie:6;storage_open:4;door_transition:3;screen_work:2;kitchen_cook:2;sit_table:2;clean_laundry:1,wash hands / shower / towel / toilet; lie down / make bed / pack near bed; drink / eat / handle containers; open cabinet / shelf / closet; cook / wash dishes / use appliance,ceiling lamp:8;towel:5;bottle:4;light switch:3;pillow:3;shelf:3;suitcase:3;blanket:2;cup:2;door:2;jacket:2;toilet paper:2;backpack:1;bag:1;bed:1;cabinet:1;chair:1;curtain:1,/mnt/hdd/Scannet++/4DHOI/data/6855e1ac32/dslr/resized_undistorted_images/DSC01242.JPG
98cc0b7c9a,apartment,0.6567791585374354,0.6982441332297356,0.7868673789505899,0.0,bathroom_wash,5,8,0.06382978723404255,0.09090909090909091,110,10,0.875605046749115,0.20688313864298113,0.04978959262371063,57.96489334106445,0.1534373164176941,0.664304256439209,1093,8,bathroom_wash:17;kitchen_cook:7;clean_laundry:5;door_transition:4;bed_lie:3;sit_table:3;storage_open:3;eat_drink:3;screen_work:2,wash hands / shower / towel / toilet; cook / wash dishes / use appliance; clean / mop / vacuum / laundry; lie down / make bed / pack near bed; enter / exit / open door,light switch:4;power socket:4;tote bag:4;wall lamp:4;bag:3;box:3;shower wall:3;bottle:2;door:2;door frame:2;kitchen cabinet:2;sink:2;vent:2;air fryer:1;backpack:1;bed:1;blanket:1;bowls:1,/mnt/hdd/Scannet++/4DHOI/data/98cc0b7c9a/dslr/resized_undistorted_images/DSC02735.JPG
cc0aa81452,lounge,0.6563381648448221,0.6646842274200925,0.8338166029411517,0.04,kitchen_cook,4,7,0.35294117647058826,0.008547008547008548,117,1,0.8999700546264648,0.08479987230328273,0.042074061930179596,32.64710235595703,0.11198234558105469,0.5863360166549683,1561,8,sit_table:12;kitchen_cook:8;bathroom_wash:4;storage_open:3;clean_laundry:2;eat_drink:2;screen_work:2;door_transition:1,cook / wash dishes / use appliance; wash hands / shower / towel / toilet; open cabinet / shelf / closet; clean / mop / vacuum / laundry; type / use monitor / print,ceiling lamp:12;chair:4;light switch:4;power socket:4;power sockets:4;vent:4;window:3;window frame:3;book:2;cable raceway:2;coffe table:2;curtain rail:2;decorative wall:2;kitchen cabinet:2;light switches:2;sign:2;smoke detector:2;sofa:2,/mnt/hdd/Scannet++/4DHOI/data/cc0aa81452/dslr/resized_undistorted_images/02dd3b53_DSC09394.JPG
dfa70fb232,Community Room,0.6545531610668864,0.7558764966007928,0.6754524782450833,0.0,kitchen_cook,6,9,0.3392857142857143,0.005128205128205128,195,1,0.869488000869751,0.39427192150758944,0.06607874482870102,103.58525085449219,0.1840474009513855,0.6841917037963867,3545,8,sit_table:19;kitchen_cook:11;storage_open:7;play_exercise_music:6;clean_laundry:3;bed_lie:3;door_transition:2;bathroom_wash:2;eat_drink:2;screen_work:1,cook / wash dishes / use appliance; exercise / play music / game; open cabinet / shelf / closet; clean / mop / vacuum / laundry; lie down / make bed / pack near bed,cable raceway:12;window:12;ceiling lamp:8;poster:6;kitchen cabinet:5;pool cue:5;roller blinds:5;sofa:5;beer crate:3;bench:3;curtain rod:3;mattress:3;power socket:3;radiator:3;table:3;table leg:3;window frame:3;armchair:2,/mnt/hdd/Scannet++/4DHOI/data/dfa70fb232/dslr/resized_undistorted_images/f438976c_DSC03493.JPG
992cd74f2c,bedroom / hotel,0.6508795304959349,0.6281121456034977,0.870545268893457,0.08,kitchen_cook,5,7,0.06060606060606061,0.1346153846153846,104,14,0.9252592921257019,0.01749994275759517,0.0287306047976017,36.112186431884766,0.09116175770759583,0.6101318597793579,1866,8,storage_open:11;kitchen_cook:7;bed_lie:5;bathroom_wash:4;sit_table:2;door_transition:2;screen_work:1;clean_laundry:1,cook / wash dishes / use appliance; open cabinet / shelf / closet; lie down / make bed / pack near bed; wash hands / shower / towel / toilet; enter / exit / open door,book:10;shelf:5;shelf rail:5;box:4;refrigerator:4;suitcase:4;towel:3;bag:2;door:2;doorframe:2;electrical duct:2;plant:2;plant pot:2;power socket:2;power strip:2;backpack:1;basket:1;bed:1,/mnt/hdd/Scannet++/4DHOI/data/992cd74f2c/dslr/resized_undistorted_images/1af5f040_DSC02932.JPG
