node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
human.left_hand,wooden door,0.7066631317138672,0.8682894706726074,0.7685486078262329,0.9995357142857143,0.005456810817122459,0.014346674084663391
human.left_foot,floor,0.005450657103210688,0.03897134214639664,0.020553629845380783,0.9995357142857143,0.005456810817122459,0.014346674084663391
human.right_foot,floor,0.003533976851031184,0.05262353643774986,0.025944100692868233,0.9995357142857143,0.005456810817122459,0.014346674084663391
