iter,stage,total,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
1,rigid,13.133678436279297,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,0.0,0.0,60.0,0.044593364000320435,2.675601840019226,10.0,0.13457021117210388,1.3457021117210388,800.0,0.01139046810567379,9.112374484539032,0.0,0.0,0.0,700000,700000,4245,10475,10475,310
2,rigid,12.99769115447998,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,2.49834272381122e-07,2.49834272381122e-07,60.0,0.04379728436470032,2.627837061882019,10.0,0.13259439170360565,1.3259439170360565,800.0,0.011304887942969799,9.04391035437584,0.0,0.0,0.0,700000,700000,4189,10475,10475,311
3,rigid,12.964080810546875,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,9.946508043867652e-07,9.946508043867652e-07,60.0,0.04426492750644684,2.6558956503868103,10.0,0.13299855589866638,1.3299855589866638,800.0,0.011222749017179012,8.97819921374321,0.0,0.0,0.0,700000,700000,4136,10475,10475,306
4,rigid,12.848069190979004,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,2.227445293101482e-06,2.227445293101482e-06,60.0,0.043452028185129166,2.60712169110775,10.0,0.13255274295806885,1.3255274295806885,800.0,0.011144272051751614,8.915417641401291,0.0,0.0,0.0,700000,700000,4070,10475,10475,304
5,rigid,12.741877555847168,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,3.950568498112261e-06,3.950568498112261e-06,60.0,0.04295004531741142,2.5770027190446854,10.0,0.13101182878017426,1.3101182878017426,800.0,0.011068440973758698,8.854752779006958,0.0,0.0,0.0,700000,700000,4042,10475,10475,305
6,rigid,12.607868194580078,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,6.082725576561643e-06,6.082725576561643e-06,60.0,0.04175693914294243,2.5054163485765457,10.0,0.13052240014076233,1.3052240014076233,800.0,0.01099652610719204,8.797220885753632,0.0,0.0,0.0,700000,700000,3991,10475,10475,303
7,rigid,12.582469940185547,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,8.700883881829213e-06,8.700883881829213e-06,60.0,0.042410045862197876,2.5446027517318726,10.0,0.1295870691537857,1.295870691537857,800.0,0.010927485302090645,8.741988241672516,0.0,0.0,0.0,700000,700000,3930,10475,10475,303
8,rigid,12.500356674194336,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,1.1641838682407979e-05,1.1641838682407979e-05,60.0,0.0420289970934391,2.521739825606346,10.0,0.12908653914928436,1.2908653914928436,800.0,0.010859675705432892,8.687740564346313,0.0,0.0,0.0,700000,700000,3878,10475,10475,300
9,rigid,12.418268203735352,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,1.4648753676738124e-05,1.4648753676738124e-05,60.0,0.04174401983618736,2.5046411901712418,10.0,0.12797072529792786,1.2797072529792786,800.0,0.010792382061481476,8.63390564918518,0.0,0.0,0.0,700000,700000,3832,10475,10474,298
10,rigid,12.377792358398438,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,1.806049476726912e-05,1.806049476726912e-05,60.0,0.04212469980120659,2.5274819880723953,10.0,0.12699414789676666,1.2699414789676666,800.0,0.010725438594818115,8.580350875854492,0.0,0.0,0.0,700000,700000,3789,10475,10474,296
11,rigid,12.304861068725586,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,2.20929978240747e-05,2.20929978240747e-05,60.0,0.04203396290540695,2.522037774324417,10.0,0.12556543946266174,1.2556543946266174,800.0,0.010658933781087399,8.527147024869919,0.0,0.0,0.0,700000,700000,3762,10475,10475,295
12,rigid,12.213499069213867,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,2.6725248972070403e-05,2.6725248972070403e-05,60.0,0.04146279767155647,2.4877678602933884,10.0,0.12510652840137482,1.2510652840137482,800.0,0.010593298822641373,8.474639058113098,0.0,0.0,0.0,700000,700000,3709,10475,10475,292
13,rigid,12.089927673339844,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,3.2010109862312675e-05,3.2010109862312675e-05,60.0,0.040414560586214066,2.424873635172844,10.0,0.12420282512903214,1.2420282512903214,800.0,0.010528742335736752,8.422993868589401,0.0,0.0,0.0,700000,700000,3657,10475,10475,291
14,rigid,12.047893524169922,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,3.780031329370104e-05,3.780031329370104e-05,60.0,0.040757130831480026,2.4454278498888016,10.0,0.12300233542919159,1.230023354291916,800.0,0.010465504601597786,8.372403681278229,0.0,0.0,0.0,700000,700000,3610,10475,10475,291
15,rigid,11.988170623779297,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,4.354351040092297e-05,4.354351040092297e-05,60.0,0.04058697819709778,2.4352186918258667,10.0,0.12284905463457108,1.2284905463457108,800.0,0.010405521839857101,8.324417471885681,0.0,0.0,0.0,700000,700000,3582,10475,10475,289
16,rigid,11.951440811157227,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,4.886904207523912e-05,4.886904207523912e-05,60.0,0.04056834056973457,2.4341004341840744,10.0,0.12381384521722794,1.2381384521722794,800.0,0.010348941199481487,8.27915295958519,0.0,0.0,0.0,700000,700000,3504,10475,10475,284
17,rigid,11.9020357131958,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,5.377653724281117e-05,5.377653724281117e-05,60.0,0.04059961065649986,2.4359766393899918,10.0,0.12305288761854172,1.2305288761854172,800.0,0.010294346138834953,8.235476911067963,0.0,0.0,0.0,700000,700000,3472,10475,10475,283
18,rigid,11.765483856201172,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,5.7735975133255124e-05,5.7735975133255124e-05,60.0,0.03916351869702339,2.3498111218214035,10.0,0.12215124070644379,1.2215124070644379,800.0,0.010242628864943981,8.194103091955185,0.0,0.0,0.0,700000,700000,3418,10475,10474,283
19,rigid,11.692715644836426,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,6.257635686779395e-05,6.257635686779395e-05,60.0,0.03873174637556076,2.3239047825336456,10.0,0.12150846421718597,1.2150846421718597,800.0,0.010192079469561577,8.153663575649261,0.0,0.0,0.0,700000,700000,3363,10475,10474,282
20,rigid,11.667814254760742,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,6.811417551944032e-05,6.811417551944032e-05,60.0,0.039028532803058624,2.3417119681835175,10.0,0.12114402651786804,1.2114402651786804,800.0,0.010143241845071316,8.114593476057053,0.0,0.0,0.0,700000,700000,3319,10475,10474,280
21,rigid,11.621322631835938,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,7.4250296165701e-05,7.4250296165701e-05,60.0,0.039021771401166916,2.341306284070015,10.0,0.12027542293071747,1.2027542293071747,800.0,0.010096484795212746,8.077187836170197,0.0,0.0,0.0,700000,700000,3284,10475,10475,279
22,rigid,11.643198013305664,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,8.107303438009694e-05,8.107303438009694e-05,60.0,0.04009834676980972,2.4059008061885834,10.0,0.11967377364635468,1.1967377364635468,800.0,0.010050598531961441,8.040478825569153,0.0,0.0,0.0,700000,700000,3195,10475,10475,277
23,rigid,11.444967269897461,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,8.863692346494645e-05,8.863692346494645e-05,60.0,0.03765207529067993,2.259124517440796,10.0,0.11809132248163223,1.1809132248163223,800.0,0.010006051510572433,8.004841208457947,0.0,0.0,0.0,700000,700000,3172,10475,10475,277
24,rigid,11.442741394042969,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,9.713848703540862e-05,9.713848703540862e-05,60.0,0.03832053393125534,2.2992320358753204,10.0,0.11736978590488434,1.1736978590488434,800.0,0.009962143376469612,7.96971470117569,0.0,0.0,0.0,700000,700000,3117,10475,10474,275
25,rigid,11.389166831970215,100.0,1.195802786692758e-15,1.195802786692758e-13,250.0,0.0,0.0,1.0,0.00010583610855974257,0.00010583610855974257,60.0,0.038404807448387146,2.3042884469032288,10.0,0.11486206203699112,1.1486206203699112,800.0,0.009920190088450909,7.936152070760727,0.0,0.0,0.0,700000,700000,3087,10475,10475,277
