iter,total,mask_weight,mask_raw,mask_scaled,intersect_weight,intersect_raw,intersect_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled
20,9.341792106628418,500.0,2.792480881907977e-05,0.013962404409539886,0.1425712856428214,0.0,0.0,0.19009504752376188,0.2978764474391937,0.05662483743216289,500.0,0.01680528186261654,8.40264093130827,200.0,0.0031723673455417156,0.6344734691083431
21,8.705534934997559,500.0,2.9118211386958137e-05,0.014559105693479069,0.1500750375187594,0.0,0.0,0.2001000500250125,0.2964767813682556,0.05932501878304264,500.0,0.015589804388582706,7.794902194291353,200.0,0.0030002400744706392,0.6000480148941278
22,8.112725257873535,500.0,3.0337429052451625e-05,0.015168714526225813,0.15757878939469736,0.0,0.0,0.21010505252626313,0.2956311106681824,0.06211359003533597,500.0,0.014442762359976768,7.221381179988384,200.0,0.0028313586954027414,0.5662717390805483
23,7.554450988769531,500.0,3.156644379487261e-05,0.015783221897436306,0.16508254127063532,0.0,0.0,0.22011005502751377,0.29515594244003296,0.06496679073217335,500.0,0.013365330174565315,6.682665087282658,200.0,0.0026642424054443836,0.5328484810888767
24,7.030694961547852,500.0,3.2811072742333636e-05,0.016405536371166818,0.17258629314657328,0.0,0.0,0.23011505752876438,0.2947307825088501,0.06782199097252178,500.0,0.01235286146402359,6.176430732011795,200.0,0.0024994760751724243,0.49989521503448486
25,6.538449287414551,500.0,3.4075808798661456e-05,0.017037904399330728,0.18009004502251125,0.0011538820108398795,0.00020780266328281971,0.24012006003001501,0.29480689764022827,0.07078904995863411,500.0,0.011397181078791618,5.698590539395809,200.0,0.0023418646305799484,0.4683729261159897
26,6.096289157867432,500.0,3.536788426572457e-05,0.017683942132862285,0.1875937968984492,0.0011399562936276197,0.00021384872941988863,0.25012506253126565,0.29563605785369873,0.07394598745715326,500.0,0.01049808133393526,5.24904066696763,200.0,0.002193351974710822,0.4386703949421644
27,5.664122104644775,500.0,3.669610669021495e-05,0.018348053345107473,0.1950975487743872,0.0007747309864498675,0.00015114811641593213,0.26013006503251623,0.2968514859676361,0.07721999634976026,500.0,0.009649757295846939,4.8248786479234695,200.0,0.002048864495009184,0.4097728990018368
28,5.2584381103515625,500.0,3.803619620157406e-05,0.01901809810078703,0.20260130065032517,0.0010523985838517547,0.00021321732189092578,0.27013506753376687,0.29792752861976624,0.08048067306386882,500.0,0.008851997554302216,4.425998777151108,200.0,0.0019157930510118604,0.3831586102023721
29,4.881422996520996,500.0,3.938701411243528e-05,0.01969350705621764,0.21010505252626313,0.0014156140387058258,0.000297427661959203,0.2801400700350175,0.29872462153434753,0.08368473639781622,500.0,0.008100521750748158,4.050260875374079,200.0,0.0017887614667415619,0.3577522933483124
30,4.5264458656311035,500.0,4.0769318729871884e-05,0.020384659364935942,0.2176088044022011,0.0015365881845355034,0.0003343751176953196,0.29014507253626814,0.299608439207077,0.08692991232621546,500.0,0.007395876571536064,3.697938285768032,200.0,0.0016708768671378493,0.33417537342756987
31,4.199789524078369,500.0,4.220534538035281e-05,0.021102672690176405,0.22511255627813906,0.0009342754492536187,0.0002103171346493889,0.3001500750375188,0.3009065091609955,0.09031711130395063,500.0,0.006736042909324169,3.3680214546620846,200.0,0.0015613350551575422,0.31226701103150845
32,3.902893304824829,500.0,4.368775989860296e-05,0.02184387994930148,0.23261630815407705,0.001045001088641584,0.00024308429525679668,0.31015507753876936,0.3025960624217987,0.09385170520335927,500.0,0.006119329947978258,3.059664973989129,200.0,0.001458908198401332,0.2917816396802664
33,3.6295886039733887,500.0,4.524534961092286e-05,0.02262267480546143,0.24012006003001501,0.0014586724573746324,0.00035025651802892625,0.32016008004002,0.3037854731082916,0.09725998138534599,500.0,0.005546726286411285,2.7733631432056427,200.0,0.0013661396224051714,0.2732279244810343
34,3.383829116821289,500.0,4.6665765694342554e-05,0.023332882847171277,0.24762381190595298,0.001720503205433488,0.00042603756212585117,0.33016508254127064,0.30533599853515625,0.10081128515918115,500.0,0.005019033327698708,2.509516663849354,200.0,0.001286442275159061,0.2572884550318122
35,3.159043312072754,500.0,4.7972003812901676e-05,0.023986001906450838,0.25512756378189094,0.001964739989489317,0.0005012593269832675,0.3401700850425213,0.30607718229293823,0.10411830113016408,500.0,0.004535729996860027,2.2678649984300137,200.0,0.0012126417132094502,0.24252834264189005
36,2.9496941566467285,500.0,4.923672167933546e-05,0.02461836083966773,0.26263131565782893,0.0026174907106906176,0.0006874350290708226,0.3501750875437719,0.3063967823982239,0.10729252009942808,500.0,0.004091653972864151,2.0458269864320755,200.0,0.001143172848969698,0.2286345697939396
37,2.766803741455078,500.0,5.059432442067191e-05,0.025297162210335955,0.27013506753376687,0.003863077610731125,0.0010435527312630353,0.3601800900450225,0.3064894378185272,0.11039139331132546,500.0,0.00369042856618762,1.84521428309381,200.0,0.001078361994586885,0.215672398917377
38,2.6006991863250732,500.0,5.188908107811585e-05,0.025944540539057925,0.27763881940970486,0.004013631958514452,0.0011143400385070139,0.37018509254627313,0.3062720000743866,0.11337732869186898,500.0,0.003321518190205097,1.6607590951025486,200.0,0.0010197364026680589,0.20394728053361177
39,2.4580512046813965,500.0,5.345838508219458e-05,0.02672919254109729,0.2851425712856428,0.004182645119726658,0.0011926501842142044,0.38019009504752377,0.30620279908180237,0.11641527128672827,500.0,0.002979669254273176,1.489834627136588,200.0,0.0009712440078146756,0.19424880156293511
40,2.337820529937744,500.0,5.522446008399129e-05,0.027612230041995645,0.2926463231615808,0.005728359799832106,0.0016763834331674746,0.3901950975487744,0.30664148926734924,0.1196500058171748,500.0,0.0026677593123167753,1.3338796561583877,200.0,0.0009312307229265571,0.1862461445853114
41,2.227036714553833,500.0,5.697698361473158e-05,0.02848849180736579,0.3001500750375188,0.003444201312959194,0.0010337772825290228,0.400200100050025,0.3065938353538513,0.12269888358333218,500.0,0.002388707362115383,1.1943536810576916,200.0,0.0008961858693510294,0.17923717387020588
42,2.119248628616333,500.0,5.883116682525724e-05,0.02941558341262862,0.3076538269134567,0.002955558244138956,0.0009092888044749664,0.4102051025512756,0.30633196234703064,0.1256589340292972,500.0,0.002137373434379697,1.0686867171898484,200.0,0.0008659242885187268,0.17318485770374537
43,2.0312888622283936,500.0,6.089750968385488e-05,0.03044875484192744,0.3151575787893947,0.0033000162802636623,0.0010400251408534803,0.42021010505252626,0.30626213550567627,0.12869444413445125,500.0,0.0019241170957684517,0.9620585478842258,200.0,0.0008385803084820509,0.16771606169641018
44,1.9724169969558716,500.0,6.336449587251991e-05,0.031682247936259955,0.32266133066533265,0.004293352831155062,0.0013852989375162654,0.4302151075537769,0.30544668436050415,0.13140777816409885,500.0,0.0017331854905933142,0.8665927452966571,200.0,0.0008195757400244474,0.1639151480048895
45,1.9294947385787964,500.0,6.62503662169911e-05,0.03312518310849555,0.33016508254127064,0.005164504051208496,0.0017051389063519797,0.44022011005502754,0.30504322052001953,0.13428616010886305,500.0,0.0015639709308743477,0.7819854654371738,200.0,0.0008040242246352136,0.16080484492704272
46,1.878760576248169,500.0,6.924742774572223e-05,0.03462371387286112,0.33766883441720863,0.005299244541674852,0.0017893897276791023,0.4502251125562781,0.30427971482276917,0.13699436885467345,500.0,0.0014185711042955518,0.7092855521477759,200.0,0.0007954699685797095,0.1590939937159419
47,1.844145655632019,500.0,7.242112042149529e-05,0.036210560210747644,0.34517258629314657,0.006309596821665764,0.002177899853401389,0.46023011505752875,0.30410146713256836,0.13995665320758524,500.0,0.001302489428780973,0.6512447143904865,200.0,0.0007868604734539986,0.1573720946907997
48,1.8073639869689941,500.0,7.545250991825014e-05,0.03772625495912507,0.35267633816908456,0.006044119596481323,0.002131617966743038,0.4702351175587794,0.3035069406032562,0.14271962189447768,500.0,0.001209715032018721,0.6048575160093606,200.0,0.0007805951172485948,0.15611902344971895
49,1.7782431840896606,500.0,7.864063081797212e-05,0.03932031540898606,0.3601800900450225,0.0053059435449540615,0.0019110952237953597,0.48024012006003003,0.3026149570941925,0.14532784332687584,500.0,0.0011317289900034666,0.5658644950017333,200.0,0.0007753674290142953,0.15507348580285907
50,1.7546617984771729,500.0,8.175813127309084e-05,0.04087906563654542,0.3676838419209605,0.004376024007797241,0.001608993319525249,0.49024512256128067,0.3021150231361389,0.14811041654498056,500.0,0.0010727292392402887,0.5363646196201444,200.0,0.0007684564916417003,0.15369129832834005
51,1.7211828231811523,500.0,8.402431558351964e-05,0.04201215779175982,0.3751875937968984,0.003534499555826187,0.0013261003836266335,0.5002501250625313,0.3017394542694092,0.15094519973457188,500.0,0.0010417976882308722,0.5208988441154361,200.0,0.0007613322231918573,0.15226644463837147
52,1.6997969150543213,500.0,8.53233432280831e-05,0.04266167161404155,0.3826913456728364,0.0033571345265954733,0.0012847463295875623,0.5102551275637819,0.30120849609375,0.1536931795976113,500.0,0.0010294363601133227,0.5147181800566614,200.0,0.0007565084379166365,0.1513016875833273
53,1.687016248703003,500.0,8.55587495607324e-05,0.0427793747803662,0.3901950975487744,0.0036824727430939674,0.0014368828112122534,0.5202601300650325,0.3005722761154175,0.15637577146574996,500.0,0.0010304355528205633,0.5152177764102817,200.0,0.000753205269575119,0.1506410539150238
54,1.6548722982406616,500.0,8.565056486986578e-05,0.04282528243493289,0.39769884942471234,0.004066818859428167,0.001617369181213303,0.5302651325662832,0.29978710412979126,0.1589666485130459,500.0,0.0010411272523924708,0.5205636261962354,200.0,0.000747566344216466,0.1495132688432932
55,1.6421120166778564,500.0,8.518368122167885e-05,0.042591840610839427,0.40520260130065033,0.004477251321077347,0.001814193881977314,0.5402701350675337,0.29929429292678833,0.16169976806449793,500.0,0.0010526564437896013,0.5263282218948007,200.0,0.0007396357832476497,0.14792715664952993
56,1.6134461164474487,500.0,8.40963693917729e-05,0.04204818469588645,0.41270635317658827,0.0049438863061368465,0.0020403732879254117,0.5502751375687844,0.2987572252750397,0.16439867323789079,500.0,0.0010676032397896051,0.5338016198948026,200.0,0.0007338343420997262,0.14676686841994524
57,1.5985040664672852,500.0,8.266731310868636e-05,0.04133365655434318,0.42021010505252626,0.005141683854162693,0.0021605875125045833,0.560280140070035,0.298337459564209,0.16715255363277343,500.0,0.0010834785643965006,0.5417392821982503,200.0,0.0007290220819413662,0.14580441638827324
58,1.5879731178283691,500.0,8.115081436699256e-05,0.04057540718349628,0.42771385692846425,0.0051214382983744144,0.0021905101276188717,0.5702851425712856,0.2980683147907257,0.16998393139641185,500.0,0.0010973747121170163,0.5486873560585082,200.0,0.0007240800186991692,0.14481600373983383
59,1.5723958015441895,500.0,8.017229993129149e-05,0.040086149965645745,0.4352176088044022,0.004406655207276344,0.0019178539421362778,0.5802901450725363,0.2978159785270691,0.17281967738439227,500.0,0.001107429969124496,0.553714984562248,200.0,0.0007190934848040342,0.14381869696080685
60,1.553912878036499,500.0,7.881564670242369e-05,0.039407823351211846,0.4427213606803402,0.004178221337497234,0.0018497878357604065,0.5902951475737869,0.2979651391506195,0.1758873757867589,500.0,0.0011171387741342187,0.5585693870671093,200.0,0.0007160892710089684,0.14321785420179367
61,1.545863389968872,500.0,7.743477181065828e-05,0.03871738590532914,0.4502251125562781,0.0035853013396263123,0.0016141926991814313,0.6003001500750376,0.29805973172187805,0.17892530168396883,500.0,0.0011255700374022126,0.5627850187011063,200.0,0.0007107677520252764,0.14215355040505528
62,1.5411138534545898,500.0,7.605542486999184e-05,0.03802771243499592,0.4577288644322161,0.0034302775748074055,0.00157013705900389,0.6103051525762881,0.2981366813182831,0.18195435278054295,500.0,0.0011332409922033548,0.5666204961016774,200.0,0.0007073902525007725,0.1414780505001545
63,1.5393187999725342,500.0,7.521900988649577e-05,0.037609504943247885,0.4652326163081541,0.0037167519330978394,0.001729154226003497,0.6203101550775387,0.2981353998184204,0.18493641609546838,500.0,0.0011368475388735533,0.5684237694367766,200.0,0.0006996358861215413,0.13992717722430825
64,1.5275018215179443,500.0,7.394146086880937e-05,0.036970730434404686,0.47273636818409204,0.0034701796248555183,0.0016404801128006327,0.6303151575787894,0.2980961501598358,0.1878945218616274,500.0,0.0011389220599085093,0.5694610299542546,200.0,0.000693552428856492,0.1387104857712984
65,1.5264673233032227,500.0,7.250016642501578e-05,0.03625008321250789,0.48024012006003003,0.003552367677912116,0.0017059894801378847,0.64032016008004,0.29816049337387085,0.19091817484670068,500.0,0.00113523134496063,0.567615672480315,200.0,0.000688914442434907,0.1377828884869814
66,1.5295294523239136,500.0,7.082478987285867e-05,0.03541239493642934,0.48774387193596797,0.0033807880245149136,0.001648958641271656,0.6503251625812907,0.2980021834373474,0.19379831839347256,500.0,0.0011288829846307635,0.5644414923153818,200.0,0.0006870873039588332,0.13741746079176664
67,1.5301495790481567,500.0,6.966131331864744e-05,0.03483065665932372,0.49524762381190596,0.0032426812686026096,0.0016059301930548193,0.6603301650825413,0.298130601644516,0.1968646294000806,500.0,0.0011226650094613433,0.5613325047306716,200.0,0.0006805048324167728,0.13610096648335457
68,1.5326348543167114,500.0,6.880001456011087e-05,0.034400007280055434,0.5027513756878439,0.0033372838515788317,0.001677824047442084,0.6703351675837919,0.29797565937042236,0.19974356355996295,500.0,0.001118081039749086,0.559040519874543,200.0,0.0006710462039336562,0.13420924078673124
69,1.5377562046051025,500.0,6.764245335943997e-05,0.033821226679719985,0.5102551275637819,0.003055986948311329,0.0015593330101438497,0.6803401700850426,0.2978178858757019,0.20261747113104284,500.0,0.0011143942829221487,0.5571971414610744,200.0,0.0006619298364967108,0.13238596729934216
70,1.5373588800430298,500.0,6.621942156925797e-05,0.03310971078462899,0.5177588794397199,0.003260597586631775,0.0016882033527583227,0.6903451725862931,0.2974286377429962,0.20532842425479478,500.0,0.001114439801312983,0.5572199006564915,200.0,0.0006545066135004163,0.13090132270008326
71,1.537582278251648,500.0,6.557493179570884e-05,0.03278746589785442,0.5252626313156579,0.003261435078456998,0.0017131099711755117,0.7003501750875438,0.2969810962677002,0.20799076276877454,500.0,0.0011103324359282851,0.5551662179641426,200.0,0.0006455546244978905,0.1291109248995781
72,1.5328731536865234,500.0,6.56208285363391e-05,0.03281041426816955,0.5327663831915957,0.0030065474566072226,0.001601787414350521,0.7103551775887944,0.29692715406417847,0.2109237412561948,500.0,0.0011000488884747028,0.5500244442373514,200.0,0.000637348392046988,0.1274696784093976
73,1.5209753513336182,500.0,6.624266825383529e-05,0.033121334126917645,0.5402701350675337,0.0031838142313063145,0.0017201197447777987,0.720360180090045,0.2969381809234619,0.2139024414856354,500.0,0.001083483686670661,0.5417418433353305,200.0,0.0006294174236245453,0.12588348472490907
74,1.5190532207489014,500.0,6.727447907906026e-05,0.03363723953953013,0.5477738869434717,0.002800394780933857,0.0015339831341283508,0.7303651825912957,0.296970009803772,0.21689655543447078,500.0,0.0010631023906171322,0.5315511953085661,200.0,0.0006211968138813972,0.12423936277627945
75,1.5291827917099,500.0,6.81431993143633e-05,0.03407159965718165,0.5552776388194097,0.003149233292788267,0.0017486988269109437,0.7403701850925463,0.29720044136047363,0.2200383457796403,500.0,0.001046638935804367,0.5233194679021835,200.0,0.0006165566737763584,0.12331133475527167
76,1.5274162292480469,500.0,6.827227480243891e-05,0.03413613740121946,0.5627813906953477,0.002851177705451846,0.0016045897541937604,0.7503751875937968,0.29714861512184143,0.2229729478152887,500.0,0.001039896160364151,0.5199480801820755,200.0,0.0006136658485047519,0.12273316970095038
77,1.5259127616882324,500.0,6.860095163574442e-05,0.03430047581787221,0.5702851425712856,0.002587319118902087,0.0014755096526004898,0.7603801900950475,0.2973330616950989,0.22608616997326178,500.0,0.0010350628290325403,0.5175314145162702,200.0,0.0006098656449466944,0.12197312898933887
78,1.5011875629425049,500.0,6.828341429354623e-05,0.034141707146773115,0.5777888944472236,0.002534350845962763,0.0014643197734302107,0.7703851925962981,0.2974435091018677,0.22914607504596107,500.0,0.0010325873736292124,0.5162936868146062,200.0,0.0006079229060560465,0.1215845812112093
79,1.4981900453567505,500.0,6.743254198227078e-05,0.03371627099113539,0.5852926463231616,0.002551951678469777,0.0014936385511804097,0.7803901950975488,0.29712530970573425,0.23187367840967757,500.0,0.00103048887103796,0.51524443551898,200.0,0.0006066904752515256,0.12133809505030513
80,1.5235145092010498,500.0,6.616746395593509e-05,0.033083731977967545,0.5927963981990996,0.0026893611066043377,0.001594243577451796,0.7903951975987994,0.29669392108917236,0.234505450385639,500.0,0.00102798524312675,0.513992621563375,200.0,0.000606791814789176,0.1213583629578352
81,1.5073212385177612,500.0,6.488091457867995e-05,0.032440457289339975,0.6003001500750376,0.0025928921531885862,0.0015565135486874956,0.80040020010005,0.29601016640663147,0.23692659642351693,500.0,0.0010279661510139704,0.5139830755069852,200.0,0.0006069999653846025,0.12139999307692051
82,1.5075414180755615,500.0,6.391206989064813e-05,0.03195603494532406,0.6078039019509754,0.0022269361652433872,0.0013535404906306729,0.8104052026013007,0.29545310139656067,0.23943673049646239,500.0,0.0010308992350474,0.5154496175237,200.0,0.0006052705575712025,0.1210541115142405
83,1.4786784648895264,500.0,6.322930130409077e-05,0.031614650652045384,0.6153076538269134,0.002182450145483017,0.001342878278611361,0.8204102051025512,0.29462188482284546,0.24171080095521089,500.0,0.0010362282628193498,0.5181141314096749,200.0,0.0006029427167959511,0.12058854335919023
84,1.476441740989685,500.0,6.260111695155501e-05,0.03130055847577751,0.6228114057028514,0.0021551032550632954,0.0013422228877207618,0.8304152076038019,0.2935439944267273,0.24376339707272002,500.0,0.0010494035668671131,0.5247017834335566,200.0,0.0006018769927322865,0.12037539854645729
85,1.4817192554473877,500.0,6.205467798281461e-05,0.031027338991407305,0.6303151575787894,0.0020471480675041676,0.0012903484567560037,0.8404202101050525,0.29218730330467224,0.24556011483334136,500.0,0.0010634392965584993,0.5317196482792497,200.0,0.0006041204323992133,0.12082408647984266
86,1.514113426208496,500.0,6.13979937043041e-05,0.03069899685215205,0.6378189094547274,0.0018119656015187502,0.0011557059239301684,0.8504252126063031,0.2903878688812256,0.24695316513160753,500.0,0.0010837988229468465,0.5418994114734232,200.0,0.0006074158009141684,0.12148316018283367
87,1.5204252004623413,500.0,6.116983422543854e-05,0.030584917112719268,0.6453226613306653,0.001729484647512436,0.0011160756354632528,0.8604302151075538,0.2894449234008789,0.24904715770360766,500.0,0.0010958804050460458,0.5479402025230229,200.0,0.0006078751175664365,0.1215750235132873
88,1.4915964603424072,500.0,6.126157677499577e-05,0.030630788387497887,0.6528264132066033,0.001866055652499199,0.0012182104184649597,0.8704352176088044,0.2891216278076172,0.251661647016135,500.0,0.0011001263046637177,0.5500631523318589,200.0,0.0006054301047697663,0.12108602095395327
89,1.4875297546386719,500.0,6.165788363432512e-05,0.03082894181716256,0.6603301650825413,0.0019692005589604378,0.0013003225301789784,0.8804402201100551,0.2893890142440796,0.2547897273984893,500.0,0.0010969189461320639,0.5484594730660319,200.0,0.0006007008487358689,0.12014016974717379
90,1.48625648021698,500.0,6.24027379672043e-05,0.03120136898360215,0.6678339169584793,0.0020418239291757345,0.0013635992723609834,0.8904452226113057,0.28988227248191833,0.25812428465123294,500.0,0.001090161851607263,0.5450809258036315,200.0,0.0005946449236944318,0.11892898473888636
91,1.486875295639038,500.0,6.313728226814419e-05,0.031568641134072095,0.6753376688344173,0.0021063885651528835,0.0014225235432498214,0.9004502251125562,0.2903200089931488,0.2614187174525602,500.0,0.0010840329341590405,0.5420164670795202,200.0,0.0005907324957661331,0.11814649915322661
92,1.490463376045227,500.0,6.367523019434884e-05,0.03183761509717442,0.6828414207103551,0.0021209975238889456,0.001448304962535473,0.9104552276138069,0.2901670038700104,0.2641840655544867,500.0,0.0010809926316142082,0.5404963158071041,200.0,0.0005890512256883085,0.1178102451376617
93,1.4908872842788696,500.0,6.414565723389387e-05,0.032072828616946936,0.6903451725862931,0.002133250003680587,0.001472678841960585,0.9204602301150575,0.28952476382255554,0.26649603073211714,500.0,0.0010709711350500584,0.5354855675250292,200.0,0.0005883310222998261,0.11766620445996523
94,1.5187686681747437,500.0,6.436695548472926e-05,0.03218347774236463,0.6978489244622311,0.002296364400535822,0.0016025154270872795,0.9304652326163082,0.28825613856315613,0.2682123150212458,500.0,0.0010605767602100968,0.5302883801050484,200.0,0.0005880307289771736,0.11760614579543471
95,1.5191264152526855,500.0,6.454174581449479e-05,0.032270872907247394,0.7053526763381691,0.0023888738360255957,0.0016849985536748825,0.9404702351175588,0.28690558671951294,0.2698261645986415,500.0,0.0010502089280635118,0.5251044640317559,200.0,0.0005865349667146802,0.11730699334293604
96,1.5217952728271484,500.0,6.461161683546379e-05,0.032305808417731896,0.7128564282141071,0.0021375510841608047,0.0015237670309800634,0.9504752376188094,0.28627684712409973,0.2720990542950423,500.0,0.001036808011122048,0.518404005561024,200.0,0.0005844562547281384,0.11689125094562769
97,1.5227046012878418,500.0,6.447925989050418e-05,0.03223962994525209,0.720360180090045,0.0020447075366973877,0.0014729258893668026,0.9604802401200601,0.28585565090179443,0.2745587042178316,500.0,0.0010225395672023296,0.5112697836011648,200.0,0.0005821507074870169,0.11643014149740338
98,1.5243080854415894,500.0,6.450243381550536e-05,0.03225121690775268,0.727863931965983,0.0022062077187001705,0.0016058190248668075,0.9704852426213106,0.28566476702690125,0.27723344073646244,500.0,0.0010110498405992985,0.5055249202996492,200.0,0.0005790941067971289,0.11581882135942578
99,1.507744312286377,500.0,6.47591077722609e-05,0.03237955388613045,0.735367683841921,0.002387342508882284,0.0017555745312941259,0.9804902451225613,0.28628137707710266,0.2806960975843528,500.0,0.0009984036441892385,0.4992018220946193,200.0,0.0005755076417699456,0.11510152835398912
100,1.5113797187805176,500.0,6.479673902504146e-05,0.03239836951252073,0.742871435717859,0.0023358571343123913,0.0017352415429984498,0.9904952476238119,0.28727176785469055,0.2845413208365619,500.0,0.0009870089124888182,0.4935044562444091,200.0,0.0005739684565924108,0.11479369131848216
101,1.515484094619751,500.0,6.45908439764753e-05,0.03229542198823765,0.7503751875937968,0.002229217439889908,0.0016727494546447531,1.0005002501250626,0.28787752985954285,0.2880215406298578,500.0,0.0009792749769985676,0.4896374884992838,200.0,0.0005743140354752541,0.11486280709505081
102,1.5187885761260986,500.0,6.423687591450289e-05,0.032118437957251444,0.7578789394697348,0.002155850874260068,0.001633873974239121,1.0105052526263132,0.28761711716651917,0.2906386076420054,500.0,0.0009767053415998816,0.4883526707999408,200.0,0.0005760426865890622,0.11520853731781244
103,1.5179870128631592,500.0,6.389480404322967e-05,0.031947402021614835,0.7653826913456728,0.0022017185110598803,0.0016851572395805987,1.0205102551275638,0.2867528200149536,0.2926341935120087,500.0,0.0009792936034500599,0.48964680172502995,200.0,0.000578643346671015,0.115728669334203
104,1.5129824876785278,500.0,6.367750756908208e-05,0.03183875378454104,0.7728864432216108,0.002274587517604232,0.0017579978562774078,1.0305152576288144,0.2855510711669922,0.29426473566983685,500.0,0.0009870033245533705,0.49350166227668524,200.0,0.0005812157178297639,0.11624314356595278
