frame_idx,pnp_ok,num_alive,ransac_inliers,reproj_mean,reproj_p90,visibility_mean,delta_t,delta_rot_deg
66,1,141,141,0.6396481990814209,1.1238471269607544,1.0,1.2765816450119019,40.04611065196512
67,1,141,138,0.7678012847900391,1.3017750978469849,1.0,0.17936940491199493,6.9591132479767515
68,1,141,138,1.28420889377594,2.4800472259521484,1.0,3.0806431770324707,102.15594337786197
69,1,141,138,1.0606821775436401,1.9214189052581787,1.0,3.2091124057769775,108.97149301084269
70,1,141,140,1.0854012966156006,1.9427776336669922,1.0,0.019779743626713753,1.1616324862842402
71,1,141,139,1.8418501615524292,3.426832675933838,1.0,3.160632371902466,110.22299337381128
72,1,141,138,1.9528908729553223,3.598802089691162,1.0,0.022245487198233604,1.273800089779976
73,1,141,140,1.9746743440628052,3.6573596000671387,1.0,0.019747262820601463,0.47395255267836683
74,1,141,139,2.0192298889160156,3.813538074493408,1.0,0.024097001180052757,0.43160074478910265
75,1,141,140,1.9469833374023438,3.666431427001953,1.0,0.07270573079586029,2.4389544662590454
76,1,141,140,0.9988563656806946,1.7471542358398438,1.0,3.0906198024749756,105.64921710290908
77,1,141,140,0.8476715087890625,1.5571860074996948,1.0,0.21025054156780243,8.927199714962391
78,1,141,140,0.7239048480987549,1.313285231590271,1.0,0.08865439146757126,3.904147502054598
79,1,141,141,0.7019354701042175,1.191994547843933,1.0,0.18057002127170563,7.0194537362515685
80,1,141,140,0.7045397162437439,1.2171096801757812,1.0,0.135904923081398,6.195111277410585
