iter,stage,total,e_img,e_smooth,e_vel,term_img,term_smooth_weighted,term_vel_weighted,total_from_terms,e_img_raw,e_smooth_raw,e_vel_raw,e_img_denom,e_smooth_denom,e_vel_denom,active_pairs,sum_weight,mean_reproj_px,max_translation
20,adam,200.45449829101562,35.78157043457031,0.48695284128189087,0.23233848810195923,35.78157043457031,146.08585238456726,18.58707904815674,200.4545018672943,4422924.0,230.81564331054688,111.52247619628906,123609.0,474.0,480.0,123609,123609.0,7.373795032501221,7.555245876312256
40,adam,148.83242797851562,33.409515380859375,0.3362046480178833,0.18201914429664612,33.409515380859375,100.86139440536499,14.56153154373169,148.83244132995605,4129717.0,159.3610076904297,87.36918640136719,123609.0,474.0,480.0,123609,123609.0,6.958050727844238,7.601321220397949
60,adam,114.36335754394531,33.0923957824707,0.23250818252563477,0.14398141205310822,33.0923957824707,69.75245475769043,11.518512964248657,114.36336350440979,4090517.75,110.20887756347656,69.11107635498047,123609.0,474.0,480.0,123609,123609.0,6.909963130950928,7.6543684005737305
80,adam,91.64675903320312,32.94055938720703,0.16467803716659546,0.11628483235836029,32.94055938720703,49.40341114997864,9.302786588668823,91.64675712585449,4071749.5,78.05738830566406,55.81671905517578,123609.0,474.0,480.0,123609,123609.0,6.878847599029541,7.662956237792969
100,adam,76.63395690917969,32.843807220458984,0.1203717589378357,0.09598276019096375,32.843807220458984,36.11152768135071,7.6786208152771,76.63395571708679,4059790.25,57.05621337890625,46.07172393798828,123609.0,474.0,480.0,123609,123609.0,6.862654209136963,7.645590782165527
120,adam,66.3448486328125,32.71921920776367,0.09056220203638077,0.08071216195821762,32.71921920776367,27.16866061091423,6.45697295665741,66.34485277533531,4044390.0,42.926483154296875,38.74183654785156,123609.0,474.0,480.0,123609,123609.0,6.841832637786865,7.661406517028809
140,adam,58.967369079589844,32.56631851196289,0.06962708383798599,0.06891153752803802,32.56631851196289,20.888125151395798,5.512923002243042,58.96736666560173,4025490.25,33.003238677978516,33.077537536621094,123609.0,474.0,480.0,123609,123609.0,6.816147327423096,7.668216228485107
160,adam,53.46824645996094,32.39776611328125,0.05434134602546692,0.059600915759801865,32.39776611328125,16.302403807640076,4.768073260784149,53.468243181705475,4004655.5,25.757797241210938,28.608440399169922,123609.0,474.0,480.0,123609,123609.0,6.787890911102295,7.667133808135986
180,adam,49.266239166259766,32.23397445678711,0.04286811500787735,0.05214785039424896,32.23397445678711,12.860434502363205,4.171828031539917,49.26623699069023,3984409.25,20.319486618041992,25.030967712402344,123609.0,474.0,480.0,123609,123609.0,6.760551452636719,7.660684108734131
200,adam,46.015201568603516,32.09309768676758,0.0341084823012352,0.046119511127471924,32.09309768676758,10.23254469037056,3.689560890197754,46.01520326733589,3966995.5,16.167421340942383,22.137365341186523,123609.0,474.0,480.0,123609,123609.0,6.73706579208374,7.650566101074219
220,adam,43.48482131958008,31.982624053955078,0.02735251933336258,0.04120548442006111,31.982624053955078,8.205755800008774,3.296438753604889,43.48481860756874,3953340.25,12.965094566345215,19.77863311767578,123609.0,474.0,480.0,123609,123609.0,6.718501091003418,7.637901306152344
240,adam,41.510231018066406,31.90302085876465,0.02211078256368637,0.037174686789512634,31.90302085876465,6.633234769105911,2.9739749431610107,41.51023057103157,3943500.5,10.480510711669922,17.843849182128906,123609.0,474.0,480.0,123609,123609.0,6.7053022384643555,7.623538017272949
260,adam,39.954341888427734,31.83803367614746,0.01802741177380085,0.03385103493928909,31.83803367614746,5.408223532140255,2.7080827951431274,39.95434000343084,3935467.5,8.54499340057373,16.248497009277344,123609.0,474.0,480.0,123609,123609.0,6.694367408752441,7.6111321449279785
280,adam,38.72782897949219,31.79035758972168,0.014832406304776669,0.03109690733253956,31.79035758972168,4.449721891433001,2.4877525866031647,38.727832067757845,3929574.25,7.030560493469238,14.926515579223633,123609.0,474.0,480.0,123609,123609.0,6.686433792114258,7.603977203369141
300,adam,37.75199508666992,31.752317428588867,0.012318088673055172,0.0288031455129385,31.752317428588867,3.6954266019165516,2.30425164103508,37.7519956715405,3924872.25,5.83877420425415,13.825510025024414,123609.0,474.0,480.0,123609,123609.0,6.680086612701416,7.594912052154541
320,adam,36.96937561035156,31.72120475769043,0.010325256735086441,0.02688240259885788,31.72120475769043,3.0975770205259323,2.1505922079086304,36.96937398612499,3921026.5,4.894171714782715,12.903553009033203,123609.0,474.0,480.0,123609,123609.0,6.674895763397217,7.584434986114502
340,adam,36.33638000488281,31.69524383544922,0.008733159862458706,0.025264853611588478,31.69524383544922,2.6199479587376118,2.0211882889270782,36.33638008311391,3917817.5,4.139517784118652,12.127129554748535,123609.0,474.0,480.0,123609,123609.0,6.670550346374512,7.5729451179504395
360,adam,35.820194244384766,31.673301696777344,0.0074509610421955585,0.023895053192973137,31.673301696777344,2.2352883126586676,1.911604255437851,35.82019426487386,3915105.25,3.5317554473876953,11.469625473022461,123609.0,474.0,480.0,123609,123609.0,6.6668524742126465,7.560765743255615
380,adam,35.39595031738281,31.654537200927734,0.006410357542335987,0.022728821262717247,31.654537200927734,1.9231072627007961,1.8183057010173798,35.39595016464591,3912785.75,3.0385093688964844,10.909833908081055,123609.0,474.0,480.0,123609,123609.0,6.663664817810059,7.548133850097656
400,adam,35.04469680786133,31.638364791870117,0.005559597630053759,0.02173064462840557,31.638364791870117,1.6678792890161276,1.7384515702724457,35.04469565115869,3910786.75,2.635249376296997,10.430709838867188,123609.0,474.0,480.0,123609,123609.0,6.660900115966797,7.535244941711426
420,adam,34.75185012817383,31.624303817749023,0.00485927565023303,0.020872049033641815,31.624303817749023,1.457782695069909,1.6697639226913452,34.75185043551028,3909048.5,2.3032965660095215,10.018583297729492,123609.0,474.0,480.0,123609,123609.0,6.6584792137146,7.522250652313232
440,adam,34.50665283203125,31.61248016357422,0.004279210697859526,0.020130101591348648,31.61248016357422,1.2837632093578577,1.6104081273078918,34.50665150023997,3907587.0,2.028345823287964,9.66244888305664,123609.0,474.0,480.0,123609,123609.0,6.656442642211914,7.509284019470215
460,adam,34.298606872558594,31.600975036621094,0.0037958829198032618,0.019485877826809883,31.600975036621094,1.1387648759409785,1.5588702261447906,34.29861013870686,3906165.0,1.799248456954956,9.35322093963623,123609.0,474.0,480.0,123609,123609.0,6.654444217681885,7.496440887451172
480,adam,34.12202835083008,31.590883255004883,0.0033908088225871325,0.018923761323094368,31.590883255004883,1.0172426467761397,1.5139009058475494,34.12202680762857,3904917.5,1.6072434186935425,9.083405494689941,123609.0,474.0,480.0,123609,123609.0,6.652679920196533,7.4838666915893555
500,adam,33.97225570678711,31.582914352416992,0.003049482824280858,0.018431173637509346,31.582914352416992,0.9148448472842574,1.4744938910007477,33.972253090702,3903932.5,1.4454548358917236,8.846962928771973,123609.0,474.0,480.0,123609,123609.0,6.651277542114258,7.471627235412598
520,adam,33.84128952026367,31.57338523864746,0.002760322066023946,0.017997585237026215,31.57338523864746,0.8280966198071837,1.4398068189620972,33.84128867741674,3902754.5,1.3083926439285278,8.638840675354004,123609.0,474.0,480.0,123609,123609.0,6.649559020996094,7.459750652313232
540,adam,33.729148864746094,31.565710067749023,0.002514260821044445,0.017614522948861122,31.565710067749023,0.7542782463133335,1.4091618359088898,33.72915014997125,3901805.75,1.1917595863342285,8.454971313476562,123609.0,474.0,480.0,123609,123609.0,6.648191928863525,7.448286056518555
560,adam,33.63175964355469,31.558631896972656,0.0023038110230118036,0.01727478951215744,31.558631896972656,0.6911433069035411,1.3819831609725952,33.63175836484879,3900931.0,1.0920064449310303,8.291898727416992,123609.0,474.0,480.0,123609,123609.0,6.646915435791016,7.43728494644165
580,adam,33.54656982421875,31.551870346069336,0.0021230338606983423,0.016972335055470467,31.551870346069336,0.6369101582095027,1.3577868044376373,33.546567308716476,3900095.25,1.0063180923461914,8.146720886230469,123609.0,474.0,480.0,123609,123609.0,6.645689487457275,7.426824569702148
600,adam,33.47529220581055,31.548978805541992,0.00196712464094162,0.016702212393283844,31.548978805541992,0.590137392282486,1.3361769914627075,33.475293189287186,3899737.75,0.932417094707489,8.017062187194824,123609.0,474.0,480.0,123609,123609.0,6.6452107429504395,7.416861534118652
620,adam,33.40591812133789,31.53937530517578,0.0018323013791814446,0.01646064594388008,31.53937530517578,0.5496904137544334,1.3168516755104065,33.40591739444062,3898550.75,0.8685108423233032,7.90110969543457,123609.0,474.0,480.0,123609,123609.0,6.643369197845459,7.407423973083496
640,adam,33.347469329833984,31.5334529876709,0.0017151238862425089,0.01624350994825363,31.5334529876709,0.5145371658727527,1.2994807958602905,33.34747094940394,3897818.5,0.8129687309265137,7.796884536743164,123609.0,474.0,480.0,123609,123609.0,6.642336368560791,7.398611068725586
660,adam,33.30378341674805,31.536022186279297,0.0016130616422742605,0.016048040241003036,31.536022186279297,0.48391849268227816,1.283843219280243,33.30378389824182,3898136.25,0.7645912170410156,7.703059196472168,123609.0,474.0,480.0,123609,123609.0,6.643187999725342,7.390237331390381
680,adam,33.24979782104492,31.522920608520508,0.0015238659689202905,0.015871470794081688,31.522920608520508,0.45715979067608714,1.269717663526535,33.24979806272313,3896516.75,0.7223124504089355,7.618305683135986,123609.0,474.0,480.0,123609,123609.0,6.64032506942749,7.382381916046143
700,adam,33.20769500732422,31.51703643798828,0.0014457128709182143,0.015711819753050804,31.51703643798828,0.4337138612754643,1.2569455802440643,33.20769587950781,3895789.25,0.6852679252624512,7.54167366027832,123609.0,474.0,480.0,123609,123609.0,6.639255523681641,7.375005722045898
720,adam,33.170860290527344,31.512357711791992,0.0013770911609753966,0.01556719932705164,31.512357711791992,0.413127348292619,1.2453759461641312,33.17086100624874,3895211.0,0.6527411937713623,7.472255706787109,123609.0,474.0,480.0,123609,123609.0,6.638478755950928,7.36807107925415
740,adam,33.13844680786133,31.50857925415039,0.0013166526332497597,0.015435886569321156,31.50857925415039,0.3949957899749279,1.2348709255456924,33.13844596967101,3894744.0,0.6240933537483215,7.4092254638671875,123609.0,474.0,480.0,123609,123609.0,6.637746334075928,7.361613750457764
760,adam,33.10681915283203,31.502500534057617,0.0012633121805265546,0.015316563658416271,31.502500534057617,0.3789936541579664,1.2253250926733017,33.106819280888885,3893992.5,0.5988099575042725,7.351950645446777,123609.0,474.0,480.0,123609,123609.0,6.636657238006592,7.355971336364746
780,adam,33.0793342590332,31.497892379760742,0.0012160964542999864,0.015207676216959953,31.497892379760742,0.3648289362899959,1.2166140973567963,33.079335413407534,3893423.0,0.5764297246932983,7.299684524536133,123609.0,474.0,480.0,123609,123609.0,6.635787010192871,7.3507609367370605
800,adam,33.057430267333984,31.496524810791016,0.0011741736670956016,0.015108136460185051,31.496524810791016,0.35225210012868047,1.208650916814804,33.0574278277345,3893254.0,0.5565583109855652,7.25190544128418,123609.0,474.0,480.0,123609,123609.0,6.635509490966797,7.345871448516846
820,adam,33.03297424316406,31.490520477294922,0.0011369198327884078,0.015017211437225342,31.490520477294922,0.34107594983652234,1.2013769149780273,33.03297334210947,3892511.75,0.5389000177383423,7.208261489868164,123609.0,474.0,480.0,123609,123609.0,6.634468078613281,7.34126615524292
840,adam,33.01118087768555,31.485395431518555,0.001103644142858684,0.014933663420379162,31.485395431518555,0.3310932428576052,1.194693073630333,33.01118174800649,3891878.25,0.5231273174285889,7.168158531188965,123609.0,474.0,480.0,123609,123609.0,6.633525371551514,7.336915493011475
860,adam,32.991851806640625,31.481121063232422,0.001073914230801165,0.014856982044875622,31.481121063232422,0.32217426924034953,1.1885585635900497,32.99185389606282,3891350.0,0.5090353488922119,7.131351470947266,123609.0,474.0,480.0,123609,123609.0,6.632737159729004,7.332859992980957
880,adam,32.9749870300293,31.4779052734375,0.0010472505819052458,0.014786360785365105,31.4779052734375,0.31417517457157373,1.1829088628292084,32.97498931083828,3890952.5,0.4963967502117157,7.0974531173706055,123609.0,474.0,480.0,123609,123609.0,6.632241249084473,7.3289666175842285
900,adam,32.95852279663086,31.473846435546875,0.0010232728673145175,0.014721163548529148,31.473846435546875,0.30698186019435525,1.1776930838823318,32.95852137962356,3890450.75,0.4850313365459442,7.066158294677734,123609.0,474.0,480.0,123609,123609.0,6.63134241104126,7.325268745422363
920,adam,32.946388244628906,31.472986221313477,0.0010017307940870523,0.014661037363111973,31.472986221313477,0.3005192382261157,1.1728829890489578,32.94638844858855,3890344.25,0.47482040524482727,7.03729772567749,123609.0,474.0,480.0,123609,123609.0,6.631255149841309,7.321744441986084
940,adam,32.92953872680664,31.46645736694336,0.0009821829153224826,0.01460533868521452,31.46645736694336,0.2946548745967448,1.1684270948171616,32.929539336357266,3889537.25,0.46555471420288086,7.010562419891357,123609.0,474.0,480.0,123609,123609.0,6.629986763000488,7.318405628204346
960,adam,32.917667388916016,31.46408462524414,0.0009643812081776559,0.014553348533809185,31.46408462524414,0.2893143624532968,1.1642678827047348,32.91766687040217,3889244.0,0.4571166932582855,6.985607147216797,123609.0,474.0,480.0,123609,123609.0,6.629516124725342,7.315291881561279
