node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
"person 1, left hand",target object,0.17440623946630673,0.27129208366940144,0.21921892615645422,0.998015,0.013388990748215453,0.03525232242446153
"person 1, right hand",target object,0.0005085828804692631,0.051744518016778596,0.02361336725269057,0.998015,0.013388990748215453,0.03525232242446153
"person 1, left foot",floor,0.05944535518802355,0.1293917952661791,0.09363004292043955,0.998015,0.013388990748215453,0.03525232242446153
"person 1, right foot",floor,0.05085720692397847,0.09259297348011203,0.07043822931897512,0.998015,0.013388990748215453,0.03525232242446153
