iter,total,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
0,64.48255157470703,20.0,0.0,0.0,0.0001,34.0542106628418,0.0034054210409522057,0.0001,36.75685119628906,0.003675685031339526,1000.0,0.00011871160677401349,0.11871160566806793,1000.0,0.00021288832067511976,0.21288831532001495,1.0,0.0,0.0,0.0,0.005914847832173109,0.0,1000.0,0.06414210796356201,64.14210510253906,10.0,0.00017658337310422212,0.0017658337019383907
25,22.800369262695312,20.0,0.00043629223364405334,0.008725844323635101,0.0001,139.84849548339844,0.013984848745167255,0.0001,142.41513061523438,0.01424151286482811,1000.0,9.967228106688708e-05,0.09967228025197983,1000.0,7.478012412320822e-05,0.07478012144565582,1.0,0.0,0.0,0.05,0.005101773422211409,0.00025508867111057043,1000.0,0.022586174309253693,22.58617401123047,14.95,0.00016957434127107263,0.002535136416554451
50,6.580929756164551,20.0,0.0006095765857025981,0.01219153217971325,0.0001,172.06356811523438,0.017206355929374695,0.0001,174.61802673339844,0.017461802810430527,1000.0,0.00012342674017418176,0.12342674285173416,1000.0,0.00015928168431855738,0.1592816859483719,1.0,0.0,0.0,0.1,0.005449344869703054,0.0005449344753287733,1000.0,0.006239968352019787,6.239968299865723,19.9,0.0005451448378153145,0.010848382487893105
75,4.269414901733398,20.0,0.0008874607738107443,0.01774921640753746,0.0001,205.40525817871094,0.020540526136755943,0.0001,207.9965057373047,0.020799649879336357,1000.0,0.00011182043817825615,0.11182043701410294,1000.0,0.00027017854154109955,0.27017855644226074,1.0,0.0,0.0,0.15,0.0051753222942352295,0.0007762984023429453,1000.0,0.0038068669382482767,3.8068668842315674,24.85,0.0008323166402988136,0.02068306878209114
100,4.162893295288086,20.0,0.0010224449215456843,0.020448898896574974,0.0001,198.5950469970703,0.01985950395464897,0.0001,201.20237731933594,0.02012023702263832,1000.0,9.55168652581051e-05,0.0955168679356575,1000.0,0.0002769757411442697,0.27697575092315674,1.0,0.0,0.0,0.2,0.005317144561558962,0.0010634289355948567,1000.0,0.003703346010297537,3.703346014022827,29.8,0.0008578117121942341,0.025562789291143417
125,4.1412553787231445,20.0,0.0011096755042672157,0.022193510085344315,0.0001,196.687255859375,0.01966872438788414,0.0001,199.27659606933594,0.01992766000330448,1000.0,6.7575165303424e-05,0.06757516413927078,1000.0,0.0002736377064138651,0.27363771200180054,1.0,0.0,0.0,0.25,0.005280632991343737,0.0013201582478359342,1000.0,0.0037075967993587255,3.707596778869629,34.75,0.0008441863465122879,0.029335476458072662
150,4.130908966064453,20.0,0.0012179544428363442,0.024359088391065598,0.0001,192.46688842773438,0.01924668811261654,0.0001,195.05372619628906,0.019505372270941734,1000.0,5.484503344632685e-05,0.05484503507614136,1000.0,0.0002720808843150735,0.2720808982849121,1.0,0.0,0.0,0.3,0.005303078796714544,0.0015909237554296851,1000.0,0.00370607222430408,3.7060723304748535,39.7,0.0008364933310076594,0.03320878744125366
175,4.125263214111328,20.0,0.001324465498328209,0.02648930996656418,0.0001,189.52488708496094,0.018952488899230957,0.0001,192.09820556640625,0.01920982077717781,1000.0,4.602592525770888e-05,0.046025924384593964,1000.0,0.00026982068084180355,0.2698206901550293,1.0,0.0,0.0,0.35,0.005310840904712677,0.0018587942468002439,1000.0,0.0037059313617646694,3.7059314250946045,44.65,0.0008281043265014887,0.03697485849261284
200,4.1222100257873535,20.0,0.0014363754307851195,0.028727509081363678,0.0001,187.0389404296875,0.018703892827033997,0.0001,189.58767700195312,0.018958767876029015,1000.0,4.007066672784276e-05,0.04007066786289215,1000.0,0.00026789194089360535,0.26789194345474243,1.0,0.0,0.0,0.4,0.005316897761076689,0.0021267591509968042,1000.0,0.0037049909587949514,3.704990863800049,49.6,0.0008213652763515711,0.04073971509933472
225,4.120972156524658,20.0,0.001547780935652554,0.030955618247389793,0.0001,184.17242431640625,0.0184172410517931,0.0001,186.69387817382812,0.018669387325644493,1000.0,3.566014129319228e-05,0.035660140216350555,1000.0,0.0002662839542608708,0.26628395915031433,1.0,0.0,0.0,0.45,0.00532034644857049,0.0023941558320075274,1000.0,0.0037041129544377327,3.704113006591797,54.55,0.0008153696544468403,0.044478412717580795
250,4.121043682098389,20.0,0.0016578587237745523,0.03315717354416847,0.0001,182.00173950195312,0.01820017397403717,0.0001,184.49729919433594,0.018449729308485985,1000.0,3.262783138779923e-05,0.032627832144498825,1000.0,0.0002644789929036051,0.26447898149490356,1.0,0.0,0.0,0.5,0.0053194062784314156,0.0026597031392157078,1000.0,0.0037033120170235634,3.7033119201660156,59.5,0.0008093782817013562,0.048158008605241776
275,4.1203742027282715,20.0,0.0017679742304608226,0.03535948321223259,0.0001,178.03604125976562,0.017803603783249855,0.0001,180.51242065429688,0.01805124245584011,1000.0,2.9473922040779144e-05,0.02947392128407955,1000.0,0.00026190755306743085,0.26190754771232605,1.0,0.0,0.0,0.55,0.005304022692143917,0.0029172124341130257,1000.0,0.0037033245898783207,3.703324556350708,64.45,0.0007996391505002975,0.051536742597818375
300,4.12111234664917,20.0,0.0018838257528841496,0.03767651319503784,0.0001,175.02601623535156,0.017502600327134132,0.0001,177.49085998535156,0.017749086022377014,1000.0,2.7477917683427222e-05,0.027477918192744255,1000.0,0.0002600900479592383,0.26009005308151245,1.0,0.0,0.0,0.6,0.005311126355081797,0.003186675952747464,1000.0,0.003702271031215787,3.702270984649658,69.4,0.0007947940612211823,0.05515870824456215
325,4.122811317443848,20.0,0.0019975025206804276,0.03995005041360855,0.0001,172.71261596679688,0.017271261662244797,0.0001,175.17408752441406,0.01751740835607052,1000.0,2.648995905474294e-05,0.02648995816707611,1000.0,0.0002583220775704831,0.2583220899105072,1.0,0.0,0.0,0.65,0.005319745745509863,0.0034578347112983465,1000.0,0.003701218869537115,3.701218843460083,74.35,0.000787948549259454,0.058583974838256836
350,4.124874591827393,20.0,0.0020988218020647764,0.0419764369726181,0.0001,171.11285400390625,0.017111284658312798,0.0001,173.5587615966797,0.01735587604343891,1000.0,2.5836354325292632e-05,0.02583635412156582,1000.0,0.0002566251496318728,0.25662514567375183,1.0,0.0,0.0,0.7,0.005321253556758165,0.0037248774897307158,1000.0,0.0037001646123826504,3.700164556503296,79.3,0.0007828483358025551,0.06207987666130066
375,4.127574443817139,20.0,0.0021939403377473354,0.04387880861759186,0.0001,169.51681518554688,0.016951680183410645,0.0001,171.95091247558594,0.017195090651512146,1000.0,2.5264833311666735e-05,0.025264833122491837,1000.0,0.0002548512420617044,0.25485125184059143,1.0,0.0,0.0,0.75,0.0053283460438251495,0.003996259532868862,1000.0,0.0036999182775616646,3.699918270111084,84.25,0.0007776637794449925,0.06551817059516907
400,4.13015079498291,20.0,0.0022836485877633095,0.04567297175526619,0.0001,168.09515380859375,0.01680951565504074,0.0001,170.52032470703125,0.01705203205347061,1000.0,2.4618409952381626e-05,0.02461840957403183,1000.0,0.0002530087367631495,0.25300872325897217,1.0,0.0,0.0,0.8,0.0053200265392661095,0.004256021231412888,1000.0,0.003699993947520852,3.699993848800659,89.2,0.0007706198375672102,0.06873928755521774
425,4.1331000328063965,20.0,0.0023668163921684027,0.04733632877469063,0.0001,165.67091369628906,0.016567090526223183,0.0001,168.08277893066406,0.016808276996016502,1000.0,2.4543123799958266e-05,0.024543123319745064,1000.0,0.00025174999609589577,0.25174999237060547,1.0,0.0,0.0,0.85,0.005314124748110771,0.00451700622215867,1000.0,0.0036992765963077545,3.6992766857147217,94.15,0.0007679387927055359,0.07230143994092941
450,4.136086463928223,20.0,0.0024443496949970722,0.048886992037296295,0.0001,163.6510772705078,0.016365107148885727,0.0001,166.06024169921875,0.016606023535132408,1000.0,2.4396633307333104e-05,0.024396633729338646,1000.0,0.0002507490571588278,0.25074905157089233,1.0,0.0,0.0,0.9,0.005291602108627558,0.004762441851198673,1000.0,0.0036985459737479687,3.6985459327697754,99.1,0.0007646240992471576,0.07577424496412277
475,4.138456344604492,20.0,0.0025174834299832582,0.05034966766834259,0.0001,159.4337158203125,0.015943370759487152,0.0001,161.84671020507812,0.016184670850634575,1000.0,2.430288805044256e-05,0.024302888661623,1000.0,0.00024887314066290855,0.24887314438819885,1.0,0.0,0.0,0.95,0.005314757116138935,0.005049019120633602,1000.0,0.0036989280488342047,3.698928117752075,104.05,0.0007575724739581347,0.07882542163133621
