node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
human.left_hand,pull-up bar,0.000491458922624588,0.08320440351963043,0.03592688590288162,0.9906185714285715,0.01775612123310566,0.054269805550575256
human.right_hand,pull-up bar,0.0009060680167749524,0.10458940267562866,0.032099559903144836,0.9906185714285715,0.01775612123310566,0.054269805550575256
