final_iter,final_total_loss,total_scaled,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
2000,1.224729299545288,1.224729299545288,100.0,5.462628905661404e-05,0.005462628905661404,250.0,0.0007552895694971085,0.18882239237427711,1.0,0.0008030433091334999,0.0008030433091334999,60.0,0.0032238177955150604,0.19342906773090363,0.0,0.0,0.0,800.0,0.0009860789868980646,0.7888631895184517,0.001,47.34892272949219,0.04734892272949219,700000,700000,134
