final_iter,final_total_loss,total_scaled,mask_weight,mask_raw,mask_scaled,root_trans_gvhmr_weight,root_trans_gvhmr_raw,root_trans_gvhmr_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,scale_prior_weight,scale_prior_raw,scale_prior_scaled,intersect_weight,intersect_raw,intersect_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled
2000,0.6552444100379944,0.6552444100379944,1.0,0.00010843496420420706,0.00010843496420420706,20.0,0.0014639550354331732,0.029279100708663464,20.0,4.390141839394346e-05,0.0008780283678788692,10.0,0.011173508130013943,0.11173508130013943,25.0,0.0003731950419023633,0.009329876047559083,15.0,0.004283594898879528,0.06425392348319292,0.0,0.005240046884864569,0.0,500.0,0.0005370227736420929,0.26851138682104647,200.0,0.0005654424894601107,0.11308849789202213,1.0,0.05806010216474533,0.05806010216474533,0.0,0.0,0.0
