final_iter,final_total_loss,total_scaled,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
2000,2.527296781539917,2.527296781539917,100.0,0.0003729539457708597,0.03729539457708597,250.0,0.004193938337266445,1.0484845843166113,1.0,0.014869553036987782,0.014869553036987782,60.0,0.006776710972189903,0.4066026583313942,0.0,0.0,0.0,800.0,0.0011150678619742393,0.8920542895793915,0.001,127.9905014038086,0.1279905014038086,700000,700000,2394
