iter,stage,total,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
1,rigid,96.42973327636719,100.0,5.366078128820121e-16,5.3660781288201206e-14,250.0,0.0,0.0,1.0,0.0,0.0,60.0,0.01886069029569626,1.1316414177417755,0.0,0.0,0.0,800.0,0.11912262439727783,95.29809951782227,0.0,0.0,0.0,700000,700000,10724
2,rigid,95.80271911621094,100.0,5.366078128820121e-16,5.3660781288201206e-14,250.0,0.0,0.0,1.0,2.49834272381122e-07,2.49834272381122e-07,60.0,0.01933857798576355,1.160314679145813,0.0,0.0,0.0,800.0,0.11830300092697144,94.64240074157715,0.0,0.0,0.0,700000,700000,10668
3,rigid,95.12368774414062,100.0,5.366078128820121e-16,5.3660781288201206e-14,250.0,0.0,0.0,1.0,9.99337089524488e-07,9.99337089524488e-07,60.0,0.01887821964919567,1.1326931789517403,0.0,0.0,0.0,800.0,0.11748874187469482,93.99099349975586,0.0,0.0,0.0,700000,700000,10595
4,rigid,94.47347259521484,100.0,5.366078128820121e-16,5.3660781288201206e-14,250.0,0.0,0.0,1.0,2.2485082808998413e-06,2.2485082808998413e-06,60.0,0.018833786249160767,1.130027174949646,0.0,0.0,0.0,800.0,0.11667930334806442,93.34344267845154,0.0,0.0,0.0,700000,700000,10484
5,rigid,93.8253402709961,100.0,5.366078128820121e-16,5.3660781288201206e-14,250.0,0.0,0.0,1.0,3.98797010348062e-06,3.98797010348062e-06,60.0,0.018757963553071022,1.1254778131842613,0.0,0.0,0.0,800.0,0.11587482690811157,92.69986152648926,0.0,0.0,0.0,700000,700000,10495
6,rigid,93.18299865722656,100.0,5.366078128820121e-16,5.3660781288201206e-14,250.0,0.0,0.0,1.0,6.2575909396400675e-06,6.2575909396400675e-06,60.0,0.018706658855080605,1.1223995313048363,0.0,0.0,0.0,800.0,0.1150757372379303,92.06058979034424,0.0,0.0,0.0,700000,700000,10391
7,rigid,92.55791473388672,100.0,5.366078128820121e-16,5.3660781288201206e-14,250.0,0.0,0.0,1.0,9.008113920572214e-06,9.008113920572214e-06,60.0,0.01887393370270729,1.1324360221624374,0.0,0.0,0.0,800.0,0.11428183317184448,91.42546653747559,0.0,0.0,0.0,700000,700000,10292
8,rigid,91.92911529541016,100.0,5.366078128820121e-16,5.3660781288201206e-14,250.0,0.0,0.0,1.0,1.2291191524127498e-05,1.2291191524127498e-05,60.0,0.01890556514263153,1.1343339085578918,0.0,0.0,0.0,800.0,0.11349346488714218,90.79477190971375,0.0,0.0,0.0,700000,700000,10218
9,rigid,91.27547454833984,100.0,5.366078128820121e-16,5.3660781288201206e-14,250.0,0.0,0.0,1.0,1.6064546798588708e-05,1.6064546798588708e-05,60.0,0.018448106944561005,1.1068864166736603,0.0,0.0,0.0,800.0,0.11271071434020996,90.16857147216797,0.0,0.0,0.0,700000,700000,10180
10,rigid,90.62800598144531,100.0,5.366078128820121e-16,5.3660781288201206e-14,250.0,0.0,0.0,1.0,2.034227509284392e-05,2.034227509284392e-05,60.0,0.018020160496234894,1.0812096297740936,0.0,0.0,0.0,800.0,0.11193346977233887,89.5467758178711,0.0,0.0,0.0,700000,700000,10067
11,rigid,90.00999450683594,100.0,5.366078128820121e-16,5.3660781288201206e-14,250.0,0.0,0.0,1.0,2.5124378225882538e-05,2.5124378225882538e-05,60.0,0.018016425892710686,1.0809855535626411,0.0,0.0,0.0,800.0,0.1111612319946289,88.92898559570312,0.0,0.0,0.0,700000,700000,9900
12,rigid,89.45166778564453,100.0,5.366078128820121e-16,5.3660781288201206e-14,250.0,0.0,0.0,1.0,3.0462633731076494e-05,3.0462633731076494e-05,60.0,0.018937725573778152,1.1362635344266891,0.0,0.0,0.0,800.0,0.11039422452449799,88.31537961959839,0.0,0.0,0.0,700000,700000,9858
13,rigid,88.76095581054688,100.0,5.366078128820121e-16,5.3660781288201206e-14,250.0,0.0,0.0,1.0,3.6286452086642385e-05,3.6286452086642385e-05,60.0,0.017588507384061813,1.0553104430437088,0.0,0.0,0.0,800.0,0.10963201522827148,87.70561218261719,0.0,0.0,0.0,700000,700000,9779
14,rigid,88.1631088256836,100.0,5.366078128820121e-16,5.3660781288201206e-14,250.0,0.0,0.0,1.0,4.265001552994363e-05,4.265001552994363e-05,60.0,0.01772267185151577,1.0633603110909462,0.0,0.0,0.0,800.0,0.10887463390827179,87.09970712661743,0.0,0.0,0.0,700000,700000,9666
15,rigid,87.57221221923828,100.0,5.366078128820121e-16,5.3660781288201206e-14,250.0,0.0,0.0,1.0,4.9494399718241766e-05,4.9494399718241766e-05,60.0,0.017901845276355743,1.0741107165813446,0.0,0.0,0.0,800.0,0.1081225723028183,86.49805784225464,0.0,0.0,0.0,700000,700000,9600
16,rigid,86.93751525878906,100.0,5.366078128820121e-16,5.3660781288201206e-14,250.0,0.0,0.0,1.0,5.68832692806609e-05,5.68832692806609e-05,60.0,0.017278818413615227,1.0367291048169136,0.0,0.0,0.0,800.0,0.10737590491771698,85.90072393417358,0.0,0.0,0.0,700000,700000,9506
