node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
human.hips,sofa,0.07963529974222183,0.22158196568489075,0.16385887563228607,0.9967657142857143,0.03186243772506714,0.07173460721969604
human.left_hand,sofa,0.527965247631073,0.6324759125709534,0.5856359601020813,0.9967657142857143,0.03186243772506714,0.07173460721969604
human.right_hand,sofa,0.20604056119918823,0.2989722490310669,0.2504253387451172,0.9967657142857143,0.03186243772506714,0.07173460721969604
human.left_foot,floor,0.004937390331178904,0.06178942322731018,0.029316777363419533,0.9967657142857143,0.03186243772506714,0.07173460721969604
human.right_foot,floor,0.002864307025447488,0.06796800345182419,0.028970686718821526,0.9967657142857143,0.03186243772506714,0.07173460721969604
