iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale_reg,t_reg,scale,tx,ty,tz
0,40.00581741,0.03998582,0.03998393,0.03998771,10.69138432,9.97579002,11.40697861,19.99590302,11.09566689,28.89613914,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
1,40.00358200,0.03998543,0.03998346,0.03998739,10.54923344,9.83467007,11.26379681,18.15653419,10.54205227,25.77101707,0.00002500,0.00007500,1.00501251,-0.00500000,-0.00500000,0.00500000
2,40.00260925,0.03998502,0.03998298,0.03998707,10.40761185,9.69390678,11.12131596,17.58511734,10.35133362,24.81889915,0.00010004,0.00027812,1.01005244,-0.00933910,-0.00957862,0.00995771
3,40.00217819,0.03998460,0.03998247,0.03998673,10.26608467,9.55264473,10.97952461,17.57643127,10.42251015,24.73035240,0.00022538,0.00052654,1.01512599,-0.01183150,-0.01287347,0.01486040
4,40.00160980,0.03998416,0.03998194,0.03998638,10.12438965,9.41038609,10.83839321,17.45083809,10.48335361,24.41832352,0.00040145,0.00074449,1.02023840,-0.01246181,-0.01417645,0.01970339
5,40.00072479,0.03998370,0.03998138,0.03998602,9.98256302,9.26734066,10.69778633,17.02326202,10.40947914,23.63704300,0.00062875,0.00092991,1.02539206,-0.01183133,-0.01377615,0.02449796
6,39.99965668,0.03998322,0.03998079,0.03998565,9.84076023,9.12395573,10.55756474,16.43799591,10.27621841,22.59977150,0.00090778,0.00111666,1.03058791,-0.01039676,-0.01235522,0.02925605
7,39.99861145,0.03998271,0.03998017,0.03998526,9.69904423,8.98050785,10.41758060,15.89478874,10.17794800,21.61162949,0.00123903,0.00133566,1.03582668,-0.00847479,-0.01040522,0.03399370
8,39.99765396,0.03998219,0.03997952,0.03998486,9.55747604,8.83721066,10.27774143,15.46591282,10.15900993,20.77281570,0.00162302,0.00160827,1.04110932,-0.00645995,-0.00820321,0.03872006
9,39.99682999,0.03998164,0.03997884,0.03998444,9.41603279,8.69416332,10.13790226,15.18406677,10.18872929,20.17940331,0.00206047,0.00194444,1.04643846,-0.00457137,-0.00600065,0.04344572
10,39.99607849,0.03998107,0.03997813,0.03998400,9.27472305,8.55147743,9.99796963,15.00180244,10.20269775,19.80090714,0.00255221,0.00234747,1.05181730,-0.00317215,-0.00401840,0.04817944
11,39.99530792,0.03998046,0.03997739,0.03998354,9.13347244,8.40919209,9.85775185,14.83421898,10.20804119,19.46039772,0.00309925,0.00281446,1.05724967,-0.00247308,-0.00249962,0.05293483
12,39.99443436,0.03997983,0.03997660,0.03998306,8.99225712,8.26732445,9.71718979,14.59571934,10.15692711,19.03451157,0.00370284,0.00333896,1.06274056,-0.00247765,-0.00160059,0.05770842
13,39.99347305,0.03997917,0.03997578,0.03998256,8.85099983,8.12574387,9.57625580,14.29559898,10.05995846,18.53124046,0.00436440,0.00391671,1.06829464,-0.00305892,-0.00122397,0.06249683
14,39.99246597,0.03997847,0.03997492,0.03998203,8.70963860,7.98431969,9.43495846,13.98361015,9.94591618,18.02130318,0.00508550,0.00454558,1.07391703,-0.00403468,-0.00122215,0.06728899
15,39.99146652,0.03997774,0.03997400,0.03998148,8.56813622,7.84295702,9.29331589,13.70963669,9.85364532,17.56562805,0.00586788,0.00522412,1.07961237,-0.00520964,-0.00150873,0.07207429
16,39.99047470,0.03997697,0.03997304,0.03998090,8.42641926,7.70151567,9.15132236,13.48323250,9.80390644,17.16255760,0.00671342,0.00594883,1.08538580,-0.00635010,-0.00193309,0.07684252
17,39.98946381,0.03997616,0.03997202,0.03998029,8.28443623,7.55989838,9.00897408,13.29034996,9.78034401,16.80035591,0.00762414,0.00671643,1.09124184,-0.00735917,-0.00238835,0.08158781
18,39.98844528,0.03997530,0.03997094,0.03997966,8.14213371,7.41801310,8.86625481,13.13181305,9.78004169,16.48358345,0.00860218,0.00752172,1.09718513,-0.00808813,-0.00279290,0.08630469
19,39.98739243,0.03997439,0.03996979,0.03997898,7.99945545,7.27576447,8.72314644,12.98692226,9.78910446,16.18474007,0.00964985,0.00835944,1.10322046,-0.00842369,-0.00306287,0.09098955
20,39.98627472,0.03997342,0.03996858,0.03997827,7.85635757,7.13311195,8.57960320,12.83182335,9.79586411,15.86778259,0.01076947,0.00922738,1.10935199,-0.00837464,-0.00315481,0.09564146
21,39.98508835,0.03997240,0.03996728,0.03997752,7.71278572,6.98999262,8.43557930,12.66340733,9.81326008,15.51355457,0.01196350,0.01012448,1.11558378,-0.00792050,-0.00301933,0.10026282
22,39.98382950,0.03997131,0.03996589,0.03997674,7.56872654,6.84643602,8.29101753,12.49466610,9.83963490,15.14969730,0.01323439,0.01105478,1.12191927,-0.00718707,-0.00273014,0.10486025
23,39.98252869,0.03997016,0.03996441,0.03997590,7.42416000,6.70243597,8.14588451,12.34489250,9.87587452,14.81391048,0.01458475,0.01202123,1.12836230,-0.00629617,-0.00227252,0.10943687
24,39.98116302,0.03996892,0.03996283,0.03997501,7.27906895,6.55801153,8.00012684,12.21393013,9.91559410,14.51226711,0.01601730,0.01302768,1.13491690,-0.00538932,-0.00168534,0.11399912
25,39.97974396,0.03996760,0.03996113,0.03997407,7.13340616,6.41315365,7.85365868,12.10585213,9.96530151,14.24640179,0.01753483,0.01407811,1.14158666,-0.00458062,-0.00100384,0.11855850
26,39.97822571,0.03996619,0.03995931,0.03997307,6.98713493,6.26786566,7.70640373,12.00264359,9.99573994,14.00954819,0.01914031,0.01517619,1.14837575,-0.00403805,-0.00028799,0.12312516
27,39.97661972,0.03996468,0.03995736,0.03997201,6.84021568,6.12212610,7.55830479,11.90163994,10.01040649,13.79287338,0.02083688,0.01632335,1.15528822,-0.00375667,0.00045173,0.12770681
28,39.97489548,0.03996306,0.03995525,0.03997087,6.69260979,5.97592068,7.40929890,11.79488754,10.00388527,13.58588886,0.02262779,0.01752191,1.16232860,-0.00375884,0.00118657,0.13231167
29,39.97303772,0.03996132,0.03995297,0.03996966,6.54429722,5.82924986,7.25934458,11.68233681,9.98188496,13.38278961,0.02451643,0.01877434,1.16950107,-0.00404999,0.00187350,0.13694681
30,39.97104263,0.03995943,0.03995050,0.03996836,6.39522457,5.68205738,7.10839128,11.56586838,9.94250011,13.18923759,0.02650630,0.02008422,1.17681015,-0.00457750,0.00255694,0.14162177
31,39.96891022,0.03995740,0.03994783,0.03996696,6.24537754,5.53433609,6.95641899,11.46401978,9.91421890,13.01382065,0.02860104,0.02145340,1.18426037,-0.00521573,0.00320441,0.14634180
32,39.96661758,0.03995519,0.03994492,0.03996546,6.09475517,5.38608408,6.80342627,11.37065792,9.89226055,12.84905529,0.03080438,0.02288455,1.19185603,-0.00589663,0.00378548,0.15111403
33,39.96413040,0.03995280,0.03994175,0.03996384,5.94333553,5.23727322,6.64939737,11.27736664,9.87348938,12.68124390,0.03312017,0.02438087,1.19960153,-0.00654575,0.00430957,0.15594696
34,39.96144867,0.03995019,0.03993829,0.03996210,5.79109621,5.08789921,6.49429321,11.19503498,9.86745834,12.52261162,0.03555227,0.02594707,1.20750117,-0.00712005,0.00479134,0.16085216
35,39.95853043,0.03994735,0.03993449,0.03996021,5.63803387,4.93796015,6.33810711,11.12068653,9.87283325,12.36853981,0.03810474,0.02758610,1.21555936,-0.00754856,0.00527079,0.16583528
36,39.95536041,0.03994424,0.03993031,0.03995816,5.48418999,4.78752947,6.18085051,11.04952812,9.89362526,12.20543003,0.04078170,0.02930078,1.22378051,-0.00779605,0.00568655,0.17090249
37,39.95187759,0.03994083,0.03992571,0.03995594,5.32960320,4.63665247,6.02255440,10.98040771,9.92530155,12.03551292,0.04358733,0.03109469,1.23216867,-0.00783201,0.00604698,0.17605902
38,39.94806290,0.03993707,0.03992063,0.03995351,5.17430210,4.48537970,5.86322498,10.91097260,9.95827103,11.86367321,0.04652581,0.03297484,1.24072826,-0.00768914,0.00636052,0.18131536
39,39.94385529,0.03993293,0.03991499,0.03995086,5.01832390,4.33377123,5.70287704,10.84412193,9.99553108,11.69271374,0.04960136,0.03494898,1.24946272,-0.00739330,0.00665958,0.18668146
40,39.93921280,0.03992834,0.03990871,0.03994796,4.86172247,4.18188667,5.54155827,10.78177166,10.03845787,11.52508545,0.05281821,0.03702477,1.25837624,-0.00698109,0.00697595,0.19216496
41,39.93407440,0.03992325,0.03990171,0.03994478,4.70457172,4.02983904,5.37930489,10.72507477,10.08798981,11.36216068,0.05618062,0.03921122,1.26747215,-0.00650306,0.00734132,0.19777523
42,39.92835236,0.03991757,0.03989387,0.03994128,4.54693556,3.87771487,5.21615648,10.67706966,10.14709377,11.20704556,0.05969276,0.04151876,1.27675414,-0.00599948,0.00776148,0.20352523
43,39.92197800,0.03991123,0.03988506,0.03993741,4.38890171,3.72563410,5.05216885,10.63375282,10.21021843,11.05728626,0.06335878,0.04395757,1.28622520,-0.00553306,0.00822649,0.20942608
44,39.91482544,0.03990412,0.03987511,0.03993313,4.23058081,3.57372856,4.88743305,10.59403610,10.27854156,10.90953159,0.06718273,0.04653610,1.29588819,-0.00507009,0.00865514,0.21548894
45,39.90678406,0.03989610,0.03986384,0.03992837,4.07209110,3.42212105,4.72206163,10.55976200,10.35821819,10.76130581,0.07116854,0.04926543,1.30574572,-0.00465937,0.00906476,0.22172405
46,39.89769745,0.03988704,0.03985101,0.03992307,3.91357040,3.27096868,4.55617189,10.52947712,10.43209362,10.62686062,0.07532001,0.05215752,1.31580019,-0.00439264,0.00950729,0.22813995
