iter,stage,total,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
11,rigid,50.99649429321289,20.0,0.00010892182763200253,0.0021784365526400506,50.0,0.0,0.0,1.0,2.503036375856027e-05,2.503036375856027e-05,0.05002501250625312,0.015925856307148933,0.0007966911609379155,0.05002501250625312,0.3090030550956726,0.015457881695631445,800.0,0.06372254341840744,50.97803473472595,0.0,0.0,0.0,700000,700000,1092,10475,10475,1444
12,rigid,50.57460403442383,20.0,0.00013374962145462632,0.0026749924290925264,50.0,0.0,0.0,1.0,3.03074066323461e-05,3.03074066323461e-05,0.05502751375687844,0.01613399013876915,0.0008878133643144605,0.05502751375687844,0.30737534165382385,0.016914100841381004,800.0,0.06319262087345123,50.554096698760986,0.0,0.0,0.0,700000,700000,1082,10475,10475,1446
13,rigid,50.154300689697266,20.0,0.00016124732792377472,0.0032249465584754944,50.0,0.0,0.0,1.0,3.606063182814978e-05,3.606063182814978e-05,0.060030015007503754,0.016217947006225586,0.0009735636021746225,0.060030015007503754,0.30487489700317383,0.018301644642511685,800.0,0.0626647025346756,50.13176202774048,0.0,0.0,0.0,700000,700000,1083,10475,10475,1452
14,rigid,49.73542785644531,20.0,0.00019139910000376403,0.0038279820000752807,50.0,0.0,0.0,1.0,4.234406151226722e-05,4.234406151226722e-05,0.06503251625812906,0.015935523435473442,0.0010363271868992232,0.06503251625812906,0.3013913333415985,0.0196002367855967,800.0,0.06213865429162979,49.71092343330383,0.0,0.0,0.0,700000,700000,1090,10475,10475,1463
15,rigid,49.319244384765625,20.0,0.00022396902204491198,0.00447938044089824,50.0,0.0,0.0,1.0,4.909896961180493e-05,4.909896961180493e-05,0.07003501750875438,0.01588417775928974,0.0011124486674840238,0.07003501750875438,0.2991718649864197,0.0209525068024506,800.0,0.06161581724882126,49.29265379905701,0.0,0.0,0.0,700000,700000,1088,10475,10475,1468
16,rigid,48.90557098388672,20.0,0.00025835493579506874,0.005167098715901375,50.0,0.0,0.0,1.0,5.638878428726457e-05,5.638878428726457e-05,0.0750375187593797,0.01586000621318817,0.001190095513745986,0.0750375187593797,0.2971819043159485,0.022299792720056166,800.0,0.06109607219696045,48.87685775756836,0.0,0.0,0.0,700000,700000,1086,10475,10475,1472
17,rigid,48.49441146850586,20.0,0.0002938781399279833,0.005877562798559666,50.0,0.0,0.0,1.0,6.418297562049702e-05,6.418297562049702e-05,0.080040020010005,0.01585376262664795,0.0012689354778707713,0.080040020010005,0.2947874367237091,0.02359479233406376,800.0,0.060579508543014526,48.46360683441162,0.0,0.0,0.0,700000,700000,1067,10475,10475,1478
18,rigid,48.0853385925293,20.0,0.00032985617872327566,0.006597123574465513,50.0,0.0,0.0,1.0,7.248151814565063e-05,7.248151814565063e-05,0.08504252126063032,0.015851536765694618,0.0013480546524102478,0.08504252126063032,0.2924136221408844,0.02486759167781408,800.0,0.06006556376814842,48.05245101451874,0.0,0.0,0.0,700000,700000,1082,10475,10475,1484
19,rigid,47.67768859863281,20.0,0.0003659827634692192,0.007319655269384384,50.0,0.0,0.0,1.0,8.132678340189159e-05,8.132678340189159e-05,0.09004502251125562,0.015526446513831615,0.0013980792258577743,0.09004502251125562,0.2912408709526062,0.02622479078112512,800.0,0.05955333262681961,47.64266610145569,0.0,0.0,0.0,700000,700000,1077,10475,10475,1484
20,rigid,47.271236419677734,20.0,0.0004026929382234812,0.008053858764469624,50.0,0.0,0.0,1.0,9.06364293769002e-05,9.06364293769002e-05,0.09504752376188094,0.015540361404418945,0.0014770728698547272,0.09504752376188094,0.29006052017211914,0.02756953418344304,800.0,0.0590425580739975,47.234046459198,0.0,0.0,0.0,700000,700000,1069,10475,10475,1484
21,rigid,46.86598587036133,20.0,0.0004406317602843046,0.008812635205686092,50.0,0.0,0.0,1.0,0.00010045045928563923,0.00010045045928563923,0.10005002501250625,0.015556476078927517,0.0015564258208031533,0.10005002501250625,0.28751352429389954,0.02876573529703847,800.0,0.0585334375500679,46.82675004005432,0.0,0.0,0.0,700000,700000,1053,10475,10475,1491
22,rigid,46.46245574951172,20.0,0.0004802555195055902,0.009605110390111804,50.0,0.0,0.0,1.0,0.00011076886585215107,0.00011076886585215107,0.10505252626313157,0.01550239697098732,0.0016285659649361366,0.10505252626313157,0.28650903701782227,0.030098498135939306,800.0,0.0580262653529644,46.42101228237152,0.0,0.0,0.0,700000,700000,1056,10475,10475,1490
23,rigid,46.060302734375,20.0,0.0005220274906605482,0.010440549813210964,50.0,0.0,0.0,1.0,0.0001216951641254127,0.0001216951641254127,0.11005502751375688,0.015345138497650623,0.0016888096395613493,0.11005502751375688,0.2850843071937561,0.03137496127194915,800.0,0.057520847767591476,46.01667821407318,0.0,0.0,0.0,700000,700000,1040,10475,10475,1491
24,rigid,45.659507751464844,20.0,0.0005663345800712705,0.01132669160142541,50.0,0.0,0.0,1.0,0.00013302700244821608,0.00013302700244821608,0.11505752876438219,0.015560788102447987,0.0017903858246938653,0.11505752876438219,0.2830680012702942,0.03256910469843305,800.0,0.057017114013433456,45.613691210746765,0.0,0.0,0.0,700000,700000,1028,10475,10475,1495
25,rigid,45.26011276245117,20.0,0.0006134193390607834,0.012268386781215668,50.0,0.0,0.0,1.0,0.00014497623487841338,0.00014497623487841338,0.12006003001500751,0.015609021298587322,0.0018740195656132854,0.12006003001500751,0.28202754259109497,0.03386023522854567,800.0,0.056514956057071686,45.21196484565735,0.0,0.0,0.0,700000,700000,1025,10475,10475,1494
26,rigid,44.861873626708984,20.0,0.0006635262398049235,0.01327052479609847,50.0,0.0,0.0,1.0,0.0001573215558892116,0.0001573215558892116,0.12506253126563283,0.015598106198012829,0.0019507386440736406,0.12506253126563283,0.27986207604408264,0.035000259635328,800.0,0.05601436644792557,44.811493158340454,0.0,0.0,0.0,700000,700000,995,10475,10475,1499
27,rigid,44.465423583984375,20.0,0.00071694579673931,0.0143389159347862,50.0,0.0,0.0,1.0,0.00017023245163727552,0.00017023245163727552,0.13006503251625812,0.015599409118294716,0.0020289376542054157,0.13006503251625812,0.2789922058582306,0.03628713032673334,800.0,0.055515747517347336,44.41259801387787,0.0,0.0,0.0,700000,700000,996,10475,10475,1497
28,rigid,44.07059097290039,20.0,0.0007739177672192454,0.015478355344384909,50.0,0.0,0.0,1.0,0.00018365246069151908,0.00018365246069151908,0.13506753376688344,0.015366770327091217,0.0020755517700423356,0.13506753376688344,0.2777613401412964,0.037516539188669346,800.0,0.05501917004585266,44.01533603668213,0.0,0.0,0.0,700000,700000,982,10475,10475,1497
29,rigid,43.67714309692383,20.0,0.000834781676530838,0.01669563353061676,50.0,0.0,0.0,1.0,0.0001975815830519423,0.0001975815830519423,0.14007003501750875,0.015695450827479362,0.002198462347020621,0.14007003501750875,0.27634507417678833,0.0387076642168588,800.0,0.05452417954802513,43.619343638420105,0.0,0.0,0.0,700000,700000,969,10475,10475,1498
30,rigid,43.2840461730957,20.0,0.0008998106932267547,0.017996213864535093,50.0,0.0,0.0,1.0,0.0002120881254086271,0.0002120881254086271,0.14507253626813407,0.015111016109585762,0.002192193432606239,0.14507253626813407,0.2747497260570526,0.03985863959807166,800.0,0.05402973294258118,43.22378635406494,0.0,0.0,0.0,700000,700000,967,10475,10475,1500
31,rigid,42.8927001953125,20.0,0.0009693924221210182,0.019387848442420363,50.0,0.0,0.0,1.0,0.0002270377881359309,0.0002270377881359309,0.1500750375187594,0.015335102565586567,0.0023014160928844273,0.1500750375187594,0.2733300030231476,0.04102001045870149,800.0,0.05353720486164093,42.829763889312744,0.0,0.0,0.0,700000,700000,957,10475,10475,1501
32,rigid,42.502899169921875,20.0,0.0010437087621539831,0.020874175243079662,50.0,0.0,0.0,1.0,0.00024256962933577597,0.00024256962933577597,0.15507753876938468,0.015100585296750069,0.002341761601797159,0.15507753876938468,0.27207985520362854,0.042193474293709274,800.0,0.053046561777591705,42.437249422073364,0.0,0.0,0.0,700000,700000,952,10475,10475,1501
33,rigid,42.11439895629883,20.0,0.0011229447554796934,0.022458895109593868,50.0,0.0,0.0,1.0,0.00025861532776616514,0.00025861532776616514,0.16008004002001,0.015216721221804619,0.002435893342159819,0.16008004002001,0.2708210349082947,0.043353042106380336,800.0,0.052557364106178284,42.04589128494263,0.0,0.0,0.0,700000,700000,918,10475,10475,1501
34,rigid,41.72733688354492,20.0,0.0012072745012119412,0.024145490024238825,50.0,0.0,0.0,1.0,0.00027517485432326794,0.00027517485432326794,0.16508254127063532,0.015286363661289215,0.0025235117599927167,0.16508254127063532,0.26939210295677185,0.044471932954344526,800.0,0.052069902420043945,41.655921936035156,0.0,0.0,0.0,700000,700000,904,10475,10475,1502
35,rigid,41.341678619384766,20.0,0.0012967828661203384,0.02593565732240677,50.0,0.0,0.0,1.0,0.0002923285064753145,0.0002923285064753145,0.17008504252126064,0.015173768624663353,0.002580831081733637,0.17008504252126064,0.2677916884422302,0.04554736071553691,800.0,0.0515841543674469,41.26732349395752,0.0,0.0,0.0,700000,700000,896,10475,10475,1504
36,rigid,40.957820892333984,20.0,0.0013915612362325191,0.027831224724650383,50.0,0.0,0.0,1.0,0.0003098354791291058,0.0003098354791291058,0.17508754377188596,0.015540611930191517,0.0027209675715693005,0.17508754377188596,0.26619431376457214,0.04660730856308167,800.0,0.051100440323352814,40.88035225868225,0.0,0.0,0.0,700000,700000,883,10475,10475,1506
37,rigid,40.575687408447266,20.0,0.0014916695654392242,0.029833391308784485,50.0,0.0,0.0,1.0,0.0003280215314589441,0.0003280215314589441,0.18009004502251125,0.015736211091279984,0.002833934963912353,0.18009004502251125,0.26494163274765015,0.04771335056986196,800.0,0.050618723034858704,40.49497842788696,0.0,0.0,0.0,700000,700000,864,10475,10475,1506
38,rigid,40.19487762451172,20.0,0.001597199821844697,0.03194399643689394,50.0,0.0,0.0,1.0,0.0003466388152446598,0.0003466388152446598,0.18509254627313657,0.01557402778416872,0.0028826364583003634,0.18509254627313657,0.2635098397731781,0.04877370721164377,800.0,0.05013866350054741,40.11093080043793,0.0,0.0,0.0,700000,700000,865,10475,10475,1507
39,rigid,39.81536102294922,20.0,0.001708287512883544,0.03416575025767088,50.0,0.0,0.0,1.0,0.0003658597415778786,0.0003658597415778786,0.19009504752376188,0.015451922081410885,0.0029373338623992678,0.19009504752376188,0.2615472674369812,0.049718840233143,800.0,0.04966021329164505,39.72817063331604,0.0,0.0,0.0,700000,700000,845,10475,10475,1511
40,rigid,39.4375,20.0,0.0018250964349135756,0.03650192869827151,50.0,0.0,0.0,1.0,0.0003855070099234581,0.0003855070099234581,0.1950975487743872,0.01537574827671051,0.0029997707993582286,0.1950975487743872,0.26043856143951416,0.05081092494317685,800.0,0.04918350279331207,39.34680223464966,0.0,0.0,0.0,700000,700000,841,10475,10475,1510
41,rigid,39.06114196777344,20.0,0.001947734272107482,0.03895468544214964,50.0,0.0,0.0,1.0,0.00040576275205239654,0.00040576275205239654,0.2001000500250125,0.015636218711733818,0.0031288081464199732,0.2001000500250125,0.25860396027565,0.051746665387823916,800.0,0.048708632588386536,38.96690607070923,0.0,0.0,0.0,700000,700000,820,10475,10475,1513
42,rigid,38.68620300292969,20.0,0.0020762314088642597,0.041524628177285194,50.0,0.0,0.0,1.0,0.0004266340401954949,0.0004266340401954949,0.2051025512756378,0.015377290546894073,0.0031539215228747223,0.2051025512756378,0.2567642033100128,0.0526629931751402,800.0,0.04823554307222366,38.58843445777893,0.0,0.0,0.0,700000,700000,823,10475,10475,1516
43,rigid,38.312965393066406,20.0,0.002210622187703848,0.04421244375407696,50.0,0.0,0.0,1.0,0.0004479294002521783,0.0004479294002521783,0.21010505252626313,0.01511290855705738,0.0031752984462051527,0.21010505252626313,0.25594362616539,0.05377504901924152,800.0,0.047764189541339874,38.2113516330719,0.0,0.0,0.0,700000,700000,828,10475,10475,1513
44,rigid,37.94104766845703,20.0,0.002351085189729929,0.04702170379459858,50.0,0.0,0.0,1.0,0.00046974336146377027,0.00046974336146377027,0.21510755377688845,0.015161886811256409,0.003261436382611434,0.21510755377688845,0.25512197613716125,0.05487866420159047,800.0,0.047294266521930695,37.835413217544556,0.0,0.0,0.0,700000,700000,824,10475,10475,1510
45,rigid,37.57054901123047,20.0,0.0024977854918688536,0.04995570983737707,50.0,0.0,0.0,1.0,0.0004922841326333582,0.0004922841326333582,0.22011005502751377,0.015304861590266228,0.003368753926821981,0.22011005502751377,0.253935307264328,0.055893714455379856,800.0,0.04682604596018791,37.46083676815033,0.0,0.0,0.0,700000,700000,800,10475,10475,1509
46,rigid,37.20186996459961,20.0,0.002650665584951639,0.053013311699032784,50.0,0.0,0.0,1.0,0.0005152466474100947,0.0005152466474100947,0.22511255627813906,0.015320921316742897,0.0034489317621482257,0.22511255627813906,0.2529096305370331,0.056933133437551214,800.0,0.04635994881391525,37.0879590511322,0.0,0.0,0.0,700000,700000,793,10475,10475,1507
47,rigid,36.83468246459961,20.0,0.00280962185934186,0.056192437186837196,50.0,0.0,0.0,1.0,0.0005386236007325351,0.0005386236007325351,0.23011505752876438,0.01527533121407032,0.003515083721096722,0.23011505752876438,0.2513793110847473,0.057846164631807785,800.0,0.045895740389823914,36.71659231185913,0.0,0.0,0.0,700000,700000,801,10475,10475,1508
48,rigid,36.46892166137695,20.0,0.0029746955260634422,0.059493910521268845,50.0,0.0,0.0,1.0,0.0005626304191537201,0.0005626304191537201,0.2351175587793897,0.015288598835468292,0.003594618035352725,0.2351175587793897,0.25034376978874207,0.058860216008358564,800.0,0.045433010905981064,36.34640872478485,0.0,0.0,0.0,700000,700000,784,10475,10475,1506
49,rigid,36.10417175292969,20.0,0.0031460232567042112,0.06292046513408422,50.0,0.0,0.0,1.0,0.0005871607572771609,0.0005871607572771609,0.24012006003001501,0.01514203567057848,0.003635906514195933,0.24012006003001501,0.24913020431995392,0.059821159616597244,800.0,0.04497150704264641,35.97720563411713,0.0,0.0,0.0,700000,700000,777,10475,10475,1505
50,rigid,35.74079132080078,20.0,0.0033237708266824484,0.06647541653364897,50.0,0.0,0.0,1.0,0.0006123306229710579,0.0006123306229710579,0.24512256128064033,0.015299981459975243,0.0037503706430154424,0.24512256128064033,0.2479144036769867,0.06076941360766558,800.0,0.04451148211956024,35.60918569564819,0.0,0.0,0.0,700000,700000,768,10475,10475,1504
51,rigid,35.379093170166016,20.0,0.003507899586111307,0.07015799172222614,50.0,0.0,0.0,1.0,0.0006380286067724228,0.0006380286067724228,0.25012506253126565,0.01514084730297327,0.0037871053784325343,0.25012506253126565,0.2466895580291748,0.06170324112785763,800.0,0.04405350610613823,35.24280488491058,0.0,0.0,0.0,700000,700000,761,10475,10475,1503
52,rigid,35.01866912841797,20.0,0.003698376938700676,0.07396753877401352,50.0,0.0,0.0,1.0,0.0006643757806159556,0.0006643757806159556,0.25512756378189094,0.014956850558519363,0.00381590484484486,0.25512756378189094,0.2452794909477234,0.06257755897115504,800.0,0.04359705373644829,34.87764298915863,0.0,0.0,0.0,700000,700000,763,10475,10475,1503
53,rigid,34.65995788574219,20.0,0.0038954289630055428,0.07790857926011086,50.0,0.0,0.0,1.0,0.0006910093361511827,0.0006910093361511827,0.26013006503251623,0.01484697312116623,0.0038621440835449918,0.26013006503251623,0.24386921525001526,0.06343771482241517,800.0,0.04314257204532623,34.514057636260986,0.0,0.0,0.0,700000,700000,754,10475,10475,1503
54,rigid,34.30291748046875,20.0,0.004099152982234955,0.0819830596446991,50.0,0.0,0.0,1.0,0.0007185435970313847,0.0007185435970313847,0.2651325662831416,0.014917031861841679,0.003954990938857474,0.2651325662831416,0.24277257919311523,0.06436691694464787,800.0,0.042689867317676544,34.151893854141235,0.0,0.0,0.0,700000,700000,754,10475,10475,1501
55,rigid,33.94671630859375,20.0,0.004309936426579952,0.08619872853159904,50.0,0.0,0.0,1.0,0.0007463593501597643,0.0007463593501597643,0.27013506753376687,0.0150314811617136,0.004060530178752048,0.27013506753376687,0.24165575206279755,0.06527969290340704,800.0,0.04223804175853729,33.790433406829834,0.0,0.0,0.0,700000,700000,738,10475,10475,1499
56,rigid,33.59153366088867,20.0,0.004528236575424671,0.09056473150849342,50.0,0.0,0.0,1.0,0.0007749645737931132,0.0007749645737931132,0.2751375687843922,0.014958520419895649,0.004115650940941774,0.2751375687843922,0.2403431385755539,0.06612742682168816,800.0,0.041787438094615936,33.42995047569275,0.0,0.0,0.0,700000,700000,732,10475,10475,1498
57,rigid,33.23778533935547,20.0,0.004753956105560064,0.09507912211120129,50.0,0.0,0.0,1.0,0.0008039745735004544,0.0008039745735004544,0.2801400700350175,0.014808474108576775,0.004148446973888441,0.2801400700350175,0.23948585987091064,0.0670895855566333,800.0,0.04133832827210426,33.07066261768341,0.0,0.0,0.0,700000,700000,729,10475,10475,1494
58,rigid,32.885093688964844,20.0,0.004986819811165333,0.09973639622330666,50.0,0.0,0.0,1.0,0.0008337887120433152,0.0008337887120433152,0.2851425712856428,0.014570847153663635,0.0041547688232057385,0.2851425712856428,0.23849205672740936,0.0680042382864549,800.0,0.04089045524597168,32.712364196777344,0.0,0.0,0.0,700000,700000,731,10475,10475,1491
59,rigid,32.533573150634766,20.0,0.005227002315223217,0.10454004630446434,50.0,0.0,0.0,1.0,0.0008638697327114642,0.0008638697327114642,0.29014507253626814,0.014536943286657333,0.004217822464362808,0.29014507253626814,0.23731906712055206,0.06885695794393207,800.0,0.040443867444992065,32.35509395599365,0.0,0.0,0.0,700000,700000,732,10475,10475,1489
60,rigid,32.183746337890625,20.0,0.005474630743265152,0.10949261486530304,50.0,0.0,0.0,1.0,0.0008947645546868443,0.0008947645546868443,0.29514757378689344,0.014724434353411198,0.0043458810747937,0.29514757378689344,0.23583553731441498,0.06960628665107796,800.0,0.039999257773160934,31.999406218528748,0.0,0.0,0.0,700000,700000,711,10475,10475,1489
61,rigid,31.834869384765625,20.0,0.005729624070227146,0.11459248140454292,50.0,0.0,0.0,1.0,0.0009260592632927,0.0009260592632927,0.3001500750375188,0.01420542597770691,0.004263759673148648,0.3001500750375188,0.23418143391609192,0.07028957496230874,800.0,0.03955599665641785,31.644797325134277,0.0,0.0,0.0,700000,700000,719,10475,10475,1490
62,rigid,31.488080978393555,20.0,0.0059921457432210445,0.11984291486442089,50.0,0.0,0.0,1.0,0.000958037213422358,0.000958037213422358,0.3051525762881441,0.014387102797627449,0.004390261484018381,0.3051525762881441,0.23300732672214508,0.07110278604327588,800.0,0.039114732295274734,31.291785836219788,0.0,0.0,0.0,700000,700000,704,10475,10475,1488
63,rigid,31.142732620239258,20.0,0.006262685172259808,0.12525370344519615,50.0,0.0,0.0,1.0,0.0009907056810334325,0.0009907056810334325,0.31015507753876936,0.014187395572662354,0.004400292773912285,0.31015507753876936,0.23150786757469177,0.07180334061846368,800.0,0.03867535665631294,30.940285325050354,0.0,0.0,0.0,700000,700000,710,10475,10475,1488
64,rigid,30.7988338470459,20.0,0.0065414151176810265,0.13082830235362053,50.0,0.0,0.0,1.0,0.001023921649903059,0.001023921649903059,0.3151575787893947,0.014126931317150593,0.004452209469637256,0.3151575787893947,0.23030929267406464,0.07258371905185629,800.0,0.03823743015527725,30.5899441242218,0.0,0.0,0.0,700000,700000,695,10475,10475,1486
65,rigid,30.456499099731445,20.0,0.0068281604908406734,0.13656320981681347,50.0,0.0,0.0,1.0,0.0010573803447186947,0.0010573803447186947,0.32016008004002,0.013749297708272934,0.004401976254774726,0.32016008004002,0.2286394089460373,0.07320121146846617,800.0,0.037801593542099,30.2412748336792,0.0,0.0,0.0,700000,700000,696,10475,10475,1487
66,rigid,30.115758895874023,20.0,0.007123121526092291,0.14246243052184582,50.0,0.0,0.0,1.0,0.0010919970227405429,0.0010919970227405429,0.32516258129064535,0.013685083016753197,0.004449876918904241,0.32516258129064535,0.2272694706916809,0.07389952773866564,800.0,0.0373673178255558,29.89385426044464,0.0,0.0,0.0,700000,700000,694,10475,10475,1486
67,rigid,29.776254653930664,20.0,0.007427148055285215,0.1485429611057043,50.0,0.0,0.0,1.0,0.0011268563102930784,0.0011268563102930784,0.33016508254127064,0.013690670020878315,0.004520181197488589,0.33016508254127064,0.22634506225585938,0.07473123616251486,800.0,0.03693416714668274,29.54733371734619,0.0,0.0,0.0,700000,700000,689,10475,10475,1482
68,rigid,29.43811798095703,20.0,0.007739660795778036,0.15479321591556072,50.0,0.0,0.0,1.0,0.0011624230537563562,0.0011624230537563562,0.33516758379189593,0.013654089532792568,0.004576408197584302,0.33516758379189593,0.2249433696269989,0.07539372568788857,800.0,0.036502741277217865,29.202193021774292,0.0,0.0,0.0,700000,700000,687,10475,10475,1481
69,rigid,29.101755142211914,20.0,0.00806070864200592,0.1612141728401184,50.0,0.0,0.0,1.0,0.0011985424207523465,0.0011985424207523465,0.3401700850425213,0.013574253767728806,0.004617555058557073,0.3401700850425213,0.22397947311401367,0.07619111641697314,800.0,0.036073166877031326,28.85853350162506,0.0,0.0,0.0,700000,700000,691,10475,10475,1477
70,rigid,28.766857147216797,20.0,0.008390623144805431,0.16781246289610863,50.0,0.0,0.0,1.0,0.0012352147605270147,0.0012352147605270147,0.34517258629314657,0.013176747597754002,0.004548252047248754,0.34517258629314657,0.2225889265537262,0.07683159545876492,800.0,0.035645537078380585,28.516429662704468,0.0,0.0,0.0,700000,700000,688,10475,10475,1476
71,rigid,28.433948516845703,20.0,0.008729117922484875,0.1745823584496975,50.0,0.0,0.0,1.0,0.001272606779821217,0.001272606779821217,0.3501750875437719,0.01321802195161581,0.004628621994062565,0.3501750875437719,0.22120361030101776,0.0774599936021573,800.0,0.03522000461816788,28.1760036945343,0.0,0.0,0.0,700000,700000,693,10475,10475,1475
72,rigid,28.102264404296875,20.0,0.009076898917555809,0.18153797835111618,50.0,0.0,0.0,1.0,0.001310726278461516,0.001310726278461516,0.3551775887943972,0.013080878183245659,0.004646034772438429,0.3551775887943972,0.21965695917606354,0.07801722912206359,800.0,0.034795939922332764,27.83675193786621,0.0,0.0,0.0,700000,700000,694,10475,10475,1475
73,rigid,27.772550582885742,20.0,0.009434242732822895,0.1886848546564579,50.0,0.0,0.0,1.0,0.001349408645182848,0.001349408645182848,0.3601800900450225,0.012906634248793125,0.0046487126859084795,0.3601800900450225,0.21854950487613678,0.07871718034558203,800.0,0.034373939037323,27.4991512298584,0.0,0.0,0.0,700000,700000,703,10475,10475,1472
74,rigid,27.445270538330078,20.0,0.009800441563129425,0.1960088312625885,50.0,0.0,0.0,1.0,0.0013884783256798983,0.0013884783256798983,0.36518259129564784,0.012418163008987904,0.004534896946753962,0.36518259129564784,0.21729089319705963,0.0793508514426481,800.0,0.033954985439777374,27.1639883518219,0.0,0.0,0.0,700000,700000,707,10475,10475,1470
75,rigid,27.120235443115234,20.0,0.010174843482673168,0.20349686965346336,50.0,0.0,0.0,1.0,0.0014284603530541062,0.0014284603530541062,0.37018509254627313,0.012618956156075,0.004671349452473987,0.37018509254627313,0.2158946543931961,0.07992098261679095,800.0,0.033538397401571274,26.83071792125702,0.0,0.0,0.0,700000,700000,702,10475,10475,1469
