iter,total,cd3d,cd3d_raw,cd2d,scale_reg,t_reg,scale,tx,ty,tz
0,0.00228142,0.00000081,0.00089849,14.74144650,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.66877043
1,0.00140761,0.00000060,0.00077711,8.03614616,0.00002500,0.00007500,1.00501251,0.00500000,0.00500000,0.67377043
2,0.00113704,0.00000063,0.00079606,5.02995396,0.00008785,0.00026544,1.00941694,0.00990428,0.00942848,0.67762756
3,0.00115280,0.00000072,0.00085005,4.29616928,0.00014092,0.00045831,1.01194179,0.01458189,0.01241458,0.67833912
4,0.00116357,0.00000073,0.00085658,4.29110050,0.00015024,0.00060318,1.01233256,0.01875669,0.01366472,0.67681062
5,0.00115754,0.00000071,0.00084263,4.46693563,0.00013248,0.00070818,1.01157618,0.02217918,0.01361250,0.67433470
6,0.00116587,0.00000070,0.00083912,4.60878468,0.00010924,0.00077544,1.01050663,0.02460704,0.01271854,0.67162883
7,0.00118705,0.00000072,0.00084768,4.67609453,0.00009398,0.00080749,1.00974166,0.02604820,0.01134664,0.66925395
8,0.00120441,0.00000073,0.00085291,4.76071453,0.00009287,0.00080499,1.00968337,0.02660013,0.00980635,0.66764814
9,0.00120213,0.00000071,0.00084370,4.89438391,0.00010694,0.00077044,1.01039493,0.02639727,0.00837880,0.66692096
10,0.00117744,0.00000068,0.00082471,4.96457386,0.00013510,0.00071158,1.01169097,0.02557119,0.00735818,0.66688603
11,0.00113550,0.00000065,0.00080675,4.83847952,0.00017488,0.00063863,1.01331198,0.02425203,0.00694018,0.66725427
12,0.00108609,0.00000064,0.00079783,4.48778820,0.00022086,0.00056251,1.01497245,0.02259744,0.00712179,0.66769910
13,0.00103941,0.00000064,0.00079751,4.02641153,0.00026389,0.00049042,1.01637745,0.02071158,0.00779111,0.66790354
14,0.00100441,0.00000064,0.00079855,3.66016698,0.00029462,0.00042727,1.01731253,0.01870801,0.00871788,0.66764069
15,0.00098398,0.00000063,0.00079542,3.50613475,0.00030849,0.00037657,1.01771891,0.01670264,0.00968984,0.66684592
16,0.00098283,0.00000062,0.00078940,3.59046674,0.00030760,0.00033980,1.01769340,0.01481399,0.01050126,0.66559726
17,0.00099519,0.00000061,0.00078411,3.79749417,0.00029861,0.00031709,1.01743054,0.01321503,0.01096234,0.66405022
18,0.00101038,0.00000061,0.00078217,3.97995400,0.00028922,0.00030676,1.01715195,0.01203563,0.01100563,0.66238457
19,0.00101852,0.00000061,0.00078227,4.05985022,0.00028670,0.00030546,1.01707637,0.01133440,0.01064502,0.66079098
20,0.00101302,0.00000061,0.00078123,4.02105427,0.00029615,0.00030998,1.01735795,0.01111037,0.00995804,0.65942270
21,0.00099793,0.00000060,0.00077701,3.93565679,0.00031995,0.00031931,1.01804793,0.01131553,0.00910313,0.65835893
22,0.00098154,0.00000059,0.00077061,3.87016129,0.00035846,0.00033419,1.01911330,0.01186658,0.00828348,0.65760076
23,0.00097008,0.00000058,0.00076464,3.84642863,0.00041009,0.00035612,1.02045703,0.01266770,0.00768338,0.65708214
24,0.00095971,0.00000058,0.00076211,3.78050113,0.00047107,0.00038640,1.02194130,0.01360160,0.00743989,0.65668559
25,0.00095142,0.00000058,0.00076412,3.66589856,0.00053513,0.00042620,1.02340245,0.01456352,0.00758501,0.65625769
26,0.00094309,0.00000059,0.00076913,3.50469470,0.00059509,0.00047574,1.02469456,0.01545331,0.00807731,0.65566730
27,0.00093773,0.00000060,0.00077468,3.36440086,0.00064479,0.00053536,1.02571785,0.01623291,0.00879168,0.65482211
28,0.00093455,0.00000061,0.00077869,3.26918197,0.00068117,0.00060065,1.02644277,0.01680129,0.00956163,0.65370595
29,0.00093453,0.00000061,0.00078137,3.22626734,0.00070573,0.00067041,1.02692163,0.01720007,0.01026910,0.65236574
30,0.00093678,0.00000061,0.00078311,3.22059345,0.00072355,0.00073846,1.02726400,0.01740867,0.01077492,0.65090138
31,0.00093745,0.00000061,0.00078416,3.21002316,0.00074123,0.00079920,1.02759945,0.01744501,0.01099465,0.64943171
32,0.00093389,0.00000061,0.00078379,3.17955065,0.00076583,0.00084683,1.02806020,0.01730862,0.01092013,0.64808244
33,0.00092626,0.00000061,0.00078101,3.14611173,0.00080214,0.00087892,1.02872694,0.01702651,0.01058963,0.64693278
34,0.00091579,0.00000060,0.00077602,3.11846209,0.00085158,0.00089663,1.02961183,0.01662202,0.01008869,0.64599854
35,0.00090745,0.00000059,0.00077003,3.12701607,0.00091277,0.00090377,1.03067315,0.01610175,0.00953252,0.64524102
36,0.00090209,0.00000059,0.00076493,3.15103698,0.00098091,0.00090784,1.03181505,0.01549270,0.00905650,0.64456725
37,0.00090020,0.00000058,0.00076141,3.18496537,0.00104987,0.00091620,1.03293228,0.01482916,0.00873432,0.64387053
38,0.00089933,0.00000058,0.00075944,3.20535707,0.00111426,0.00093741,1.03394389,0.01422144,0.00861087,0.64306027
39,0.00089613,0.00000057,0.00075827,3.19014978,0.00117013,0.00097516,1.03479886,0.01369335,0.00868334,0.64208245
40,0.00089237,0.00000057,0.00075761,3.16149187,0.00121641,0.00103029,1.03549242,0.01325154,0.00893158,0.64093328
41,0.00088774,0.00000057,0.00075761,3.11422825,0.00125551,0.00110188,1.03606832,0.01294363,0.00928277,0.63964707
42,0.00088467,0.00000058,0.00075848,3.06898046,0.00129297,0.00118578,1.03661215,0.01279600,0.00966075,0.63829565
43,0.00088250,0.00000058,0.00075984,3.02534556,0.00133520,0.00127581,1.03721619,0.01282723,0.00997282,0.63696146
44,0.00088021,0.00000058,0.00076081,2.98634791,0.00138768,0.00136455,1.03795409,0.01298561,0.01016954,0.63571739
45,0.00087581,0.00000058,0.00076071,2.94230986,0.00145307,0.00144787,1.03885496,0.01325413,0.01020750,0.63459438
46,0.00087012,0.00000058,0.00075964,2.90025926,0.00153078,0.00152508,1.03990066,0.01359299,0.01010630,0.63358271
47,0.00086516,0.00000057,0.00075823,2.87044930,0.00161770,0.00159796,1.04104042,0.01394003,0.00991741,0.63264173
48,0.00086249,0.00000057,0.00075705,2.85996556,0.00170751,0.00167110,1.04218757,0.01424038,0.00971168,0.63170308
49,0.00086060,0.00000057,0.00075611,2.85362911,0.00179482,0.00174885,1.04327559,0.01447486,0.00953072,0.63071132
50,0.00085851,0.00000057,0.00075532,2.84297228,0.00187548,0.00183503,1.04425836,0.01464035,0.00941119,0.62962806
51,0.00085624,0.00000057,0.00075459,2.82957959,0.00194786,0.00193046,1.04512298,0.01471564,0.00938227,0.62844819
52,0.00085327,0.00000057,0.00075408,2.80593324,0.00201333,0.00203435,1.04589212,0.01470217,0.00945914,0.62719250
53,0.00084962,0.00000057,0.00075384,2.77125573,0.00207567,0.00214313,1.04661334,0.01460003,0.00961491,0.62590408
54,0.00084576,0.00000057,0.00075383,2.73116374,0.00213921,0.00225224,1.04733789,0.01440726,0.00981601,0.62463069
55,0.00084223,0.00000057,0.00075362,2.69735026,0.00220923,0.00235692,1.04812455,0.01415131,0.01000777,0.62342179
56,0.00083858,0.00000057,0.00075308,2.66710830,0.00228808,0.00245534,1.04899633,0.01384984,0.01017052,0.62229377
57,0.00083547,0.00000057,0.00075210,2.64904952,0.00237575,0.00254753,1.04994893,0.01350684,0.01027323,0.62123561
58,0.00083225,0.00000056,0.00075069,2.63614631,0.00246991,0.00263691,1.05095387,0.01316070,0.01029034,0.62021309
59,0.00082932,0.00000056,0.00074901,2.63012671,0.00256687,0.00272834,1.05196965,0.01285371,0.01021031,0.61918342
60,0.00082677,0.00000056,0.00074724,2.62926269,0.00266255,0.00282803,1.05295444,0.01264092,0.01006568,0.61810565
61,0.00082368,0.00000056,0.00074555,2.62148619,0.00275404,0.00294014,1.05388033,0.01253729,0.00990519,0.61695498
62,0.00082090,0.00000055,0.00074423,2.61111760,0.00284113,0.00306518,1.05474842,0.01254020,0.00978144,0.61573982
63,0.00081769,0.00000055,0.00074330,2.59066820,0.00292605,0.00320089,1.05558276,0.01262711,0.00970855,0.61448240
64,0.00081502,0.00000055,0.00074286,2.56837559,0.00301242,0.00334240,1.05641973,0.01275181,0.00971240,0.61322349
65,0.00081179,0.00000055,0.00074298,2.53197002,0.00310316,0.00348600,1.05728686,0.01289513,0.00981144,0.61199504
66,0.00080896,0.00000055,0.00074339,2.49510360,0.00320035,0.00362794,1.05820239,0.01302197,0.00999892,0.61081880
67,0.00080613,0.00000055,0.00074390,2.45673966,0.00330445,0.00376615,1.05916870,0.01310899,0.01023214,0.60969752
68,0.00080392,0.00000055,0.00074415,2.42848516,0.00341345,0.00389989,1.06016517,0.01311489,0.01043272,0.60861194
69,0.00080144,0.00000055,0.00074380,2.40650916,0.00352459,0.00403087,1.06116593,0.01303780,0.01053887,0.60753471
70,0.00079850,0.00000055,0.00074281,2.38940096,0.00363382,0.00416385,1.06213510,0.01290542,0.01052822,0.60642898
71,0.00079534,0.00000055,0.00074133,2.37733293,0.00373885,0.00430247,1.06305420,0.01274745,0.01042987,0.60527879
72,0.00079225,0.00000055,0.00073966,2.36872125,0.00383958,0.00444809,1.06392443,0.01257703,0.01029435,0.60408711
73,0.00078994,0.00000054,0.00073804,2.36702180,0.00393820,0.00460029,1.06476605,0.01242473,0.01016113,0.60287154
74,0.00078785,0.00000054,0.00073676,2.36249995,0.00403800,0.00475670,1.06560779,0.01229103,0.01007544,0.60165775
75,0.00078501,0.00000054,0.00073592,2.34380770,0.00414180,0.00491502,1.06647289,0.01218302,0.01007868,0.60046953
76,0.00078281,0.00000054,0.00073541,2.32664180,0.00425141,0.00507309,1.06737542,0.01209936,0.01014135,0.59931648
77,0.00077992,0.00000054,0.00073507,2.29997134,0.00436676,0.00523067,1.06831360,0.01203585,0.01024823,0.59819579
78,0.00077768,0.00000054,0.00073498,2.27620959,0.00448620,0.00538970,1.06927323,0.01201438,0.01037884,0.59709311
79,0.00077505,0.00000054,0.00073485,2.24902081,0.00460716,0.00555207,1.07023275,0.01202775,0.01049509,0.59598821
80,0.00077299,0.00000054,0.00073456,2.22963715,0.00472666,0.00571949,1.07116914,0.01204889,0.01056984,0.59486109
