iter,stage,total,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
1,rigid,11.992301940917969,20.0,1.1021277189900104e-15,2.2042554379800208e-14,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03474210202693939,0.0,0.0,0.11201521754264832,0.0,800.0,0.014990377239882946,11.992301791906357,0.0,0.0,0.0,700000,700000,13529,10475,10416,2786
2,rigid,11.685975074768066,20.0,1.5237495745168417e-06,3.0474991490336834e-05,50.0,0.0,0.0,1.0,2.521856572457182e-07,2.521856572457182e-07,0.0050025012506253125,0.03461640328168869,0.00017316860070879786,0.0050025012506253125,0.11156020313501358,0.0005580800557029194,800.0,0.014606516808271408,11.685213446617126,0.0,0.0,0.0,700000,700000,13509,10475,10414,2759
3,rigid,11.385733604431152,20.0,6.094587206462165e-06,0.00012189174412924331,50.0,0.0,0.0,1.0,9.99337089524488e-07,9.99337089524488e-07,0.010005002501250625,0.034389227628707886,0.0003440643084412995,0.010005002501250625,0.11128729581832886,0.0011134296730197985,800.0,0.014230191707611084,11.384153366088867,0.0,0.0,0.0,700000,700000,13497,10475,10414,2728
4,rigid,11.091876983642578,20.0,1.3714091437577736e-05,0.0002742818287515547,50.0,0.0,0.0,1.0,2.234455223515397e-06,2.234455223515397e-06,0.015007503751875938,0.03449060395359993,0.0005176178682381181,0.015007503751875938,0.11095569282770157,0.0016651679764037254,800.0,0.013861771672964096,11.089417338371277,0.0,0.0,0.0,700000,700000,13455,10475,10414,2699
5,rigid,10.804559707641602,20.0,2.438646879454609e-05,0.0004877293758909218,50.0,0.0,0.0,1.0,3.969246790802572e-06,3.969246790802572e-06,0.02001000500250125,0.03448423743247986,0.0006900297635313628,0.02001000500250125,0.10973040759563446,0.002195706004915147,800.0,0.013501478359103203,10.801182687282562,0.0,0.0,0.0,700000,700000,13362,10475,10406,2692
6,rigid,10.52368450164795,20.0,3.8117443182272837e-05,0.0007623488636454567,50.0,0.0,0.0,1.0,6.187347935338039e-06,6.187347935338039e-06,0.02501250625312656,0.03413521870970726,0.0008538073714283957,0.02501250625312656,0.10879671573638916,0.002721278532676067,800.0,0.01314917579293251,10.519340634346008,0.0,0.0,0.0,700000,700000,13422,10475,10403,2678
7,rigid,10.248950958251953,20.0,5.491715273819864e-05,0.0010983430547639728,50.0,0.0,0.0,1.0,8.895776772988029e-06,8.895776772988029e-06,0.030015007503751877,0.03460350260138512,0.001038624390236672,0.030015007503751877,0.10766664147377014,0.003231615051738974,800.0,0.012804466299712658,10.243573039770126,0.0,0.0,0.0,700000,700000,13330,10475,10406,2669
8,rigid,9.9803466796875,20.0,7.479860505554825e-05,0.001495972101110965,50.0,0.0,0.0,1.0,1.2061914276273455e-05,1.2061914276273455e-05,0.03501750875437719,0.0347747877240181,0.0012177264335574121,0.03501750875437719,0.10674582421779633,0.0037379728340398914,800.0,0.012467353604733944,9.973882883787155,0.0,0.0,0.0,700000,700000,13208,10475,10407,2655
9,rigid,9.717820167541504,20.0,9.777567902347073e-05,0.0019555135804694146,50.0,0.0,0.0,1.0,1.5671945220674388e-05,1.5671945220674388e-05,0.0400200100050025,0.03452185541391373,0.001381564999056077,0.0400200100050025,0.10610806196928024,0.004246445701622021,800.0,0.012137777172029018,9.710221737623215,0.0,0.0,0.0,700000,700000,13135,10475,10404,2634
10,rigid,9.461557388305664,20.0,0.00012386763410177082,0.0024773526820354164,50.0,0.0,0.0,1.0,1.9753893866436556e-05,1.9753893866436556e-05,0.04502251125562781,0.03462463617324829,0.0015588880718320891,0.04502251125562781,0.10478879511356354,0.004717854707464091,800.0,0.011815979145467281,9.452783316373825,0.0,0.0,0.0,700000,700000,12992,10475,10409,2630
11,rigid,9.211109161376953,20.0,0.0001530946756247431,0.003061893512494862,50.0,0.0,0.0,1.0,2.419219890725799e-05,2.419219890725799e-05,0.05002501250625312,0.03483831509947777,0.0017427871485481625,0.05002501250625312,0.10404554754495621,0.0052048798171563885,800.0,0.011501343920826912,9.20107513666153,0.0,0.0,0.0,700000,700000,12900,10475,10412,2612
12,rigid,8.967148780822754,20.0,0.00018548034131526947,0.0037096068263053894,50.0,0.0,0.0,1.0,2.8953489163541235e-05,2.8953489163541235e-05,0.05502751375687844,0.03497212380170822,0.0019244290236057552,0.05502751375687844,0.10314831882715225,0.005675995533260004,800.0,0.011194761842489243,8.955809473991394,0.0,0.0,0.0,700000,700000,12933,10475,10405,2598
13,rigid,8.729848861694336,20.0,0.00022104886011220515,0.004420977202244103,50.0,0.0,0.0,1.0,3.40599799528718e-05,3.40599799528718e-05,0.060030015007503754,0.03505566343665123,0.002104392002200174,0.060030015007503754,0.10226026922464371,0.006138685496226736,800.0,0.010896438732743263,8.71715098619461,0.0,0.0,0.0,700000,700000,12830,10475,10396,2584
14,rigid,8.498706817626953,20.0,0.0002598285209387541,0.005196570418775082,50.0,0.0,0.0,1.0,3.9462949644075707e-05,3.9462949644075707e-05,0.06503251625812906,0.03508954867720604,0.0022819616448408126,0.06503251625812906,0.10181557387113571,0.006621322963105373,800.0,0.010605709627270699,8.484567701816559,0.0,0.0,0.0,700000,700000,12798,10475,10397,2559
15,rigid,8.27401351928711,20.0,0.0003018546849489212,0.006037093698978424,50.0,0.0,0.0,1.0,4.513729072641581e-05,4.513729072641581e-05,0.07003501750875438,0.03523923084139824,0.002467980148972363,0.07003501750875438,0.10110004991292953,0.007080543765787962,800.0,0.010322978720068932,8.258382976055145,0.0,0.0,0.0,700000,700000,12765,10475,10400,2541
16,rigid,8.055458068847656,20.0,0.00034715671790763736,0.006943134358152747,50.0,0.0,0.0,1.0,5.085740485810675e-05,5.085740485810675e-05,0.0750375187593797,0.03537037596106529,0.0026541052497047494,0.0750375187593797,0.10059570521116257,0.0075484521168956405,800.0,0.010047826915979385,8.038261532783508,0.0,0.0,0.0,700000,700000,12652,10475,10404,2518
17,rigid,7.842849254608154,20.0,0.0003957785083912313,0.007915570167824626,50.0,0.0,0.0,1.0,5.656513530993834e-05,5.656513530993834e-05,0.080040020010005,0.03536928445100784,0.0028309582351982265,0.080040020010005,0.09996888041496277,0.008001511188791418,800.0,0.009780055843293667,7.8240446746349335,0.0,0.0,0.0,700000,700000,12699,10475,10396,2498
18,rigid,7.6363701820373535,20.0,0.0004477653419598937,0.008955306839197874,50.0,0.0,0.0,1.0,6.216864130692557e-05,6.216864130692557e-05,0.08504252126063032,0.03452097997069359,0.0029357511730955027,0.08504252126063032,0.09929274022579193,0.008444104971678154,800.0,0.009519966319203377,7.615973055362701,0.0,0.0,0.0,700000,700000,12727,10475,10394,2479
19,rigid,7.436160087585449,20.0,0.0005031807813793421,0.010063615627586842,50.0,0.0,0.0,1.0,6.753440538886935e-05,6.753440538886935e-05,0.09004502251125562,0.03454834222793579,0.0031109062536410414,0.09004502251125562,0.09830760210752487,0.008852110244799637,800.0,0.009267582558095455,7.414066046476364,0.0,0.0,0.0,700000,700000,12690,10475,10389,2468
