iter,stage,total,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
1,rigid,65.59043884277344,100.0,7.598088824778415e-16,7.598088824778415e-14,250.0,0.0,0.0,1.0,5.50671747784337e-12,5.50671747784337e-12,60.0,0.03281586617231369,1.9689519703388214,0.0,0.0,0.0,800.0,0.0795268639922142,63.62149119377136,0.0,0.0,0.0,700000,700000,2929
2,rigid,65.15269470214844,100.0,7.598088824778415e-16,7.598088824778415e-14,250.0,0.0,0.0,1.0,2.49834272381122e-07,2.49834272381122e-07,60.0,0.032743483781814575,1.9646090269088745,0.0,0.0,0.0,800.0,0.07898510247468948,63.18808197975159,0.0,0.0,0.0,700000,700000,2959
3,rigid,64.70880126953125,100.0,7.598088824778415e-16,7.598088824778415e-14,250.0,0.0,0.0,1.0,9.99337089524488e-07,9.99337089524488e-07,60.0,0.032508790493011475,1.9505274295806885,0.0,0.0,0.0,800.0,0.0784478411078453,62.758272886276245,0.0,0.0,0.0,700000,700000,2966
4,rigid,64.31119537353516,100.0,7.598088824778415e-16,7.598088824778415e-14,250.0,0.0,0.0,1.0,2.2414762952394085e-06,2.2414762952394085e-06,60.0,0.032986097037792206,1.9791658222675323,0.0,0.0,0.0,800.0,0.07791503518819809,62.33202815055847,0.0,0.0,0.0,700000,700000,2952
5,rigid,63.88196563720703,100.0,7.598088824778415e-16,7.598088824778415e-14,250.0,0.0,0.0,1.0,3.98797010348062e-06,3.98797010348062e-06,60.0,0.03288150206208229,1.9728901237249374,0.0,0.0,0.0,800.0,0.07738634198904037,61.9090735912323,0.0,0.0,0.0,700000,700000,2960
6,rigid,63.46174240112305,100.0,7.598088824778415e-16,7.598088824778415e-14,250.0,0.0,0.0,1.0,6.245856184250442e-06,6.245856184250442e-06,60.0,0.03287005051970482,1.9722030311822891,0.0,0.0,0.0,800.0,0.0768619179725647,61.48953437805176,0.0,0.0,0.0,700000,700000,2941
7,rigid,63.08060073852539,100.0,7.598088824778415e-16,7.598088824778415e-14,250.0,0.0,0.0,1.0,8.994033123599365e-06,8.994033123599365e-06,60.0,0.03344794362783432,2.006876617670059,0.0,0.0,0.0,800.0,0.0763421431183815,61.0737144947052,0.0,0.0,0.0,700000,700000,2951
8,rigid,62.65119934082031,100.0,7.598088824778415e-16,7.598088824778415e-14,250.0,0.0,0.0,1.0,1.225830419571139e-05,1.225830419571139e-05,60.0,0.03316060081124306,1.9896360486745834,0.0,0.0,0.0,800.0,0.07582694292068481,60.66155433654785,0.0,0.0,0.0,700000,700000,2941
9,rigid,62.260562896728516,100.0,7.598088824778415e-16,7.598088824778415e-14,250.0,0.0,0.0,1.0,1.5989393432391807e-05,1.5989393432391807e-05,60.0,0.03346589207649231,2.0079535245895386,0.0,0.0,0.0,800.0,0.07531574368476868,60.25259494781494,0.0,0.0,0.0,700000,700000,2930
10,rigid,61.85013198852539,100.0,7.598088824778415e-16,7.598088824778415e-14,250.0,0.0,0.0,1.0,2.0236577256582677e-05,2.0236577256582677e-05,60.0,0.03339052200317383,2.0034313201904297,0.0,0.0,0.0,800.0,0.07480835169553757,59.846681356430054,0.0,0.0,0.0,700000,700000,2919
11,rigid,61.48739242553711,100.0,7.598088824778415e-16,7.598088824778415e-14,250.0,0.0,0.0,1.0,2.5006891519296914e-05,2.5006891519296914e-05,60.0,0.03404951095581055,2.042970657348633,0.0,0.0,0.0,800.0,0.07430549710988998,59.44439768791199,0.0,0.0,0.0,700000,700000,2916
12,rigid,61.10490798950195,100.0,7.598088824778415e-16,7.598088824778415e-14,250.0,0.0,0.0,1.0,3.020414624188561e-05,3.020414624188561e-05,60.0,0.03431878983974457,2.059127390384674,0.0,0.0,0.0,800.0,0.07380718737840652,59.04574990272522,0.0,0.0,0.0,700000,700000,2894
13,rigid,60.71845245361328,100.0,7.598088824778415e-16,7.598088824778415e-14,250.0,0.0,0.0,1.0,3.591985296225175e-05,3.591985296225175e-05,60.0,0.034468863159418106,2.0681317895650864,0.0,0.0,0.0,800.0,0.07331285625696182,58.65028500556946,0.0,0.0,0.0,700000,700000,2908
14,rigid,60.34992980957031,100.0,7.598088824778415e-16,7.598088824778415e-14,250.0,0.0,0.0,1.0,4.2221989133395255e-05,4.2221989133395255e-05,60.0,0.03487110137939453,2.092266082763672,0.0,0.0,0.0,800.0,0.07282202690839767,58.25762152671814,0.0,0.0,0.0,700000,700000,2912
15,rigid,59.94535827636719,100.0,7.598088824778415e-16,7.598088824778415e-14,250.0,0.0,0.0,1.0,4.8934674850897864e-05,4.8934674850897864e-05,60.0,0.03461631014943123,2.0769786089658737,0.0,0.0,0.0,800.0,0.07233541458845139,57.86833167076111,0.0,0.0,0.0,700000,700000,2881
16,rigid,59.59968948364258,100.0,7.598088824778415e-16,7.598088824778415e-14,250.0,0.0,0.0,1.0,5.6107190175680444e-05,5.6107190175680444e-05,60.0,0.03527921438217163,2.116752862930298,0.0,0.0,0.0,800.0,0.07185360044240952,57.48288035392761,0.0,0.0,0.0,700000,700000,2875
17,rigid,59.187740325927734,100.0,7.598088824778415e-16,7.598088824778415e-14,250.0,0.0,0.0,1.0,6.388252222677693e-05,6.388252222677693e-05,60.0,0.034782808274030685,2.086968496441841,0.0,0.0,0.0,800.0,0.07137588411569595,57.10070729255676,0.0,0.0,0.0,700000,700000,2877
18,rigid,58.85552215576172,100.0,7.598088824778415e-16,7.598088824778415e-14,250.0,0.0,0.0,1.0,7.204266876215115e-05,7.204266876215115e-05,60.0,0.035574398934841156,2.1344639360904694,0.0,0.0,0.0,800.0,0.07090122997760773,56.72098398208618,0.0,0.0,0.0,700000,700000,2842
19,rigid,58.471126556396484,100.0,7.598088824778415e-16,7.598088824778415e-14,250.0,0.0,0.0,1.0,8.077749225776643e-05,8.077749225776643e-05,60.0,0.03545021638274193,2.1270129829645157,0.0,0.0,0.0,800.0,0.07043004035949707,56.344032287597656,0.0,0.0,0.0,700000,700000,2833
20,rigid,58.09946823120117,100.0,7.598088824778415e-16,7.598088824778415e-14,250.0,0.0,0.0,1.0,8.996744873002172e-05,8.996744873002172e-05,60.0,0.03551045060157776,2.1306270360946655,0.0,0.0,0.0,800.0,0.06996093690395355,55.96874952316284,0.0,0.0,0.0,700000,700000,2816
