iter,total,prior_raw,prior_scaled,contact_raw,contact_scaled,dynamics_raw,dynamics_scaled,penetration_raw,penetration_scaled,smooth_raw,smooth_scaled,human_prior_raw,human_prior_scaled,human_smooth_raw,human_smooth_scaled,human_mask_2d_raw,human_mask_2d_scaled,object_mask_2d_raw,object_mask_2d_scaled,object_part_mask_2d_raw,object_part_mask_2d_scaled,object_scale_reg_raw,object_scale_reg_scaled
0,0.7896199226379395,0.0,0.0,0.0028222636319696903,0.5644527077674866,8.169725333573297e-05,0.012254588305950165,0.0,0.0,0.01037207804620266,0.2074415683746338,0.0,0.0,0.0,0.0,2.4078241040115245e-05,0.0009631296270526946,1.5757039363961667e-05,0.0009454223327338696,2.9686940251849592e-05,0.003562432713806629,0.0,0.0
25,0.3038962483406067,9.805436275200918e-05,0.001961087342351675,0.00044386438094079494,0.08877287805080414,2.3724796847091056e-05,0.0035587195307016373,7.141652531572618e-06,0.00014283304335549474,0.009281315840780735,0.1856263130903244,0.00014430609007831663,0.014430608600378036,7.371907486231066e-06,0.0002211572282249108,3.135189035674557e-05,0.0012540756724774837,2.4628316168673337e-05,0.001477699028328061,5.1019411330344155e-05,0.006122329272329807,1.0951448530249763e-05,0.0003285434504505247
50,0.2484835684299469,0.00019181433890480548,0.0038362867198884487,0.00025047489907592535,0.050094980746507645,1.3363691323320381e-05,0.002004553796723485,8.773207810008898e-06,0.00017546415620017797,0.008369212970137596,0.16738426685333252,0.00017415529873687774,0.017415529116988182,6.579383807547856e-06,0.00019738150876946747,3.192110307281837e-05,0.0012768441811203957,1.795389107428491e-05,0.0010772334644570947,3.74410992662888e-05,0.004492931999266148,1.7603413652977906e-05,0.0005281023913994431
75,0.22920136153697968,0.0003023343160748482,0.0060466863214969635,0.0002171197993448004,0.043423958122730255,9.51126821746584e-06,0.0014266902580857277,1.1209061085537542e-05,0.00022418121807277203,0.007764364592730999,0.15528729557991028,0.0001537643256597221,0.015376432798802853,6.009575372445397e-06,0.0001802872575353831,2.9674349207198247e-05,0.0011869739973917603,1.7607464542379603e-05,0.001056447857990861,3.651077349786647e-05,0.004381292965263128,2.037059675785713e-05,0.0006111179245635867
100,0.2171873301267624,0.0004218182584736496,0.00843636505305767,0.00020737106387969106,0.04147421196103096,8.07068408903433e-06,0.0012106025824323297,1.290651380259078e-05,0.0002581302833277732,0.007269175723195076,0.14538350701332092,0.00013020889309700578,0.013020888902246952,5.094562311569462e-06,0.00015283687389455736,2.8267622838029638e-05,0.001130704884417355,1.777221041265875e-05,0.001066332682967186,3.6417070077732205e-05,0.004370048642158508,2.2790205548517406e-05,0.0006837061373516917
125,0.20877079665660858,0.0005442092660814524,0.010884185321629047,0.000203221759875305,0.04064435139298439,7.346112852246733e-06,0.0011019168887287378,1.4775970157643314e-05,0.00029551939223892987,0.006867589429020882,0.13735178112983704,0.00011061588884331286,0.011061589233577251,4.485152658162406e-06,0.00013455457519739866,2.7494910682435147e-05,0.0010997963836416602,1.7883756299852394e-05,0.0010730253998190165,3.6411827750271186e-05,0.0043694195337593555,2.5154658942483366e-05,0.0007546397391706705
150,0.20225311815738678,0.0006678375066258013,0.013356749899685383,0.00019992722081951797,0.03998544439673424,7.080874183884589e-06,0.00106213113758713,1.539470576972235e-05,0.0003078941081184894,0.006530188024044037,0.13060376048088074,9.506049536867067e-05,0.009506049565970898,4.094486030226108e-06,0.00012283457908779383,2.6872072339756414e-05,0.001074882922694087,1.785253880370874e-05,0.001071152277290821,3.6273104342399165e-05,0.004352772608399391,2.6981384507962503e-05,0.0008094415534287691
175,0.19735121726989746,0.0007870671106502414,0.015741342678666115,0.00019753766537178308,0.039507534354925156,7.415104846586473e-06,0.001112265745177865,1.7531672710902058e-05,0.00035063346149399877,0.006248305551707745,0.12496611475944519,8.226020872825757e-05,0.008226021192967892,3.6738674680236727e-06,0.00011021602404071018,2.6371446438133717e-05,0.0010548578575253487,1.7885664419736713e-05,0.0010731398360803723,3.6254739825380966e-05,0.004350568633526564,2.861754001060035e-05,0.0008585262112319469
200,0.19357188045978546,0.0008948847535066307,0.017897695302963257,0.0001959061628440395,0.03918123245239258,7.18625324225286e-06,0.0010779380099847913,2.1207895770203322e-05,0.00042415791540406644,0.0060218037106096745,0.12043607234954834,7.13715999154374e-05,0.007137159816920757,3.285330421931576e-06,9.855991083895788e-05,2.601459709694609e-05,0.0010405839420855045,1.7804428352974355e-05,0.0010682656429708004,3.596064925659448e-05,0.004315278027206659,2.983167905767914e-05,0.0008949503535404801
225,0.1907360702753067,0.0009955139830708504,0.019910279661417007,0.00019551643345039338,0.03910328820347786,7.246901077451184e-06,0.0010870351688936353,2.0772460629814304e-05,0.0004154492053203285,0.00582653796300292,0.11653076112270355,6.269892037380487e-05,0.0062698922120034695,3.0258997867349535e-06,9.07769936020486e-05,2.576701808720827e-05,0.0010306807234883308,1.7834299796959385e-05,0.0010700579732656479,3.5851851862389594e-05,0.004302222281694412,3.085469506913796e-05,0.000925640866626054
