iter,total,cd3d,cd3d_raw,cd2d,scale_reg,t_reg,scale,tx,ty,tz
0,0.14033097,0.00009643,0.00983172,439.01327515,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.42330706
1,0.10897828,0.00007081,0.00842214,381.71258545,0.00002500,0.00007500,1.00501263,0.00500000,0.00500000,0.42830706
2,0.08385300,0.00005089,0.00713831,329.61962891,0.00009883,0.00029651,1.00999105,0.00992523,0.00996148,0.43324506
3,0.06403152,0.00003578,0.00598402,282.54129028,0.00021834,0.00065550,1.01488590,0.01472797,0.01485816,0.43806589
4,0.04853414,0.00002447,0.00494792,240.65687561,0.00037878,0.00113919,1.01965296,0.01937910,0.01966702,0.44271961
5,0.03670459,0.00001628,0.00403612,204.18684387,0.00057416,0.00173109,1.02425098,0.02384317,0.02436417,0.44716045
6,0.02805182,0.00001075,0.00327908,172.99116516,0.00079684,0.00241010,1.02863050,0.02806795,0.02892721,0.45133394
7,0.02175044,0.00000707,0.00265974,146.73272705,0.00103826,0.00315150,1.03274679,0.03198842,0.03333915,0.45519349
8,0.01716139,0.00000467,0.00216227,124.81280518,0.00129072,0.00393098,1.03657973,0.03555002,0.03758680,0.45872465
9,0.01376981,0.00000312,0.00176718,106.40836334,0.00154753,0.00472648,1.04012263,0.03871979,0.04166161,0.46192789
10,0.01114772,0.00000211,0.00145326,90.28524780,0.00180351,0.00552159,1.04338241,0.04150625,0.04555969,0.46481770
11,0.00905133,0.00000146,0.00120858,75.82346344,0.00205468,0.00630734,1.04637170,0.04396975,0.04928580,0.46740824
12,0.00740021,0.00000104,0.00102018,63.50091171,0.00229808,0.00707567,1.04910588,0.04614355,0.05284226,0.46971974
13,0.00609575,0.00000077,0.00087744,53.15514755,0.00253157,0.00781818,1.05160201,0.04803353,0.05622828,0.47177711
14,0.00505647,0.00000060,0.00077312,44.47484589,0.00275379,0.00852964,1.05387795,0.04965970,0.05944502,0.47360456
15,0.00421983,0.00000049,0.00069855,37.19696426,0.00296390,0.00920655,1.05595088,0.05104478,0.06249443,0.47522455
16,0.00354042,0.00000041,0.00064379,31.12955856,0.00316148,0.00984654,1.05783784,0.05220805,0.06537989,0.47665805
17,0.00298600,0.00000036,0.00060208,26.09711266,0.00334649,0.01044856,1.05955493,0.05317004,0.06810572,0.47792500
18,0.00253397,0.00000032,0.00056908,21.95584869,0.00351907,0.01101218,1.06111670,0.05394901,0.07067656,0.47904313
19,0.00216648,0.00000030,0.00054457,18.54701805,0.00367950,0.01153787,1.06253648,0.05456591,0.07309712,0.48002782
20,0.00187259,0.00000028,0.00052908,15.76810646,0.00382811,0.01202609,1.06382596,0.05503673,0.07537203,0.48089269
21,0.00163891,0.00000027,0.00052150,13.50497341,0.00396527,0.01247757,1.06499529,0.05537656,0.07750628,0.48164901
22,0.00145591,0.00000027,0.00052163,11.66831017,0.00409138,0.01289324,1.06605387,0.05559919,0.07950506,0.48230639
23,0.00131288,0.00000028,0.00052823,10.16370487,0.00420677,0.01327448,1.06700921,0.05572072,0.08137339,0.48287258
24,0.00120416,0.00000029,0.00053992,8.94716835,0.00431179,0.01362293,1.06786799,0.05575797,0.08311650,0.48335391
25,0.00112253,0.00000031,0.00055517,7.95975637,0.00440680,0.01394028,1.06863666,0.05572636,0.08473965,0.48375580
26,0.00106368,0.00000033,0.00057258,7.17111921,0.00449210,0.01422842,1.06932020,0.05564128,0.08624837,0.48408276
27,0.00102233,0.00000035,0.00059106,6.53920555,0.00456803,0.01448926,1.06992352,0.05551773,0.08764820,0.48433849
28,0.00099414,0.00000037,0.00060965,6.03116798,0.00463492,0.01472459,1.07045114,0.05536835,0.08894450,0.48452640
29,0.00097560,0.00000039,0.00062764,5.62043953,0.00469308,0.01493602,1.07090712,0.05520348,0.09014277,0.48464939
30,0.00096522,0.00000042,0.00064435,5.30172729,0.00474286,0.01512522,1.07129526,0.05503315,0.09124800,0.48471048
31,0.00095922,0.00000043,0.00065932,5.04443693,0.00478459,0.01529358,1.07161915,0.05486418,0.09226532,0.48471239
32,0.00095596,0.00000045,0.00067215,4.83923817,0.00481865,0.01544275,1.07188249,0.05470540,0.09319979,0.48465747
33,0.00095439,0.00000047,0.00068271,4.67885876,0.00484543,0.01557384,1.07208908,0.05455990,0.09405585,0.48454884
34,0.00095286,0.00000048,0.00069073,4.55200958,0.00486533,0.01568817,1.07224214,0.05443266,0.09483796,0.48438910
35,0.00095069,0.00000048,0.00069629,4.45210171,0.00487880,0.01578703,1.07234561,0.05432737,0.09555046,0.48418131
36,0.00094686,0.00000049,0.00069937,4.36991119,0.00488629,0.01587154,1.07240307,0.05424570,0.09619725,0.48392913
37,0.00094151,0.00000049,0.00070012,4.30509424,0.00488829,0.01594270,1.07241845,0.05418799,0.09678228,0.48363575
38,0.00093452,0.00000049,0.00069869,4.25471258,0.00488528,0.01600178,1.07239544,0.05415700,0.09730922,0.48330468
39,0.00092563,0.00000048,0.00069531,4.21259832,0.00487778,0.01604964,1.07233775,0.05415124,0.09778155,0.48293966
40,0.00091472,0.00000048,0.00069020,4.17398834,0.00486625,0.01608726,1.07224917,0.05417012,0.09820265,0.48254469
41,0.00090259,0.00000047,0.00068360,4.14319086,0.00485118,0.01611568,1.07213330,0.05421356,0.09857596,0.48212332
42,0.00088925,0.00000046,0.00067579,4.11591816,0.00483307,0.01613586,1.07199383,0.05428109,0.09890460,0.48167914
43,0.00087451,0.00000044,0.00066706,4.08585262,0.00481237,0.01614857,1.07183397,0.05437056,0.09919161,0.48121589
44,0.00085908,0.00000043,0.00065756,4.05752373,0.00478951,0.01615456,1.07165730,0.05448005,0.09943981,0.48073703
45,0.00084342,0.00000042,0.00064753,4.03213692,0.00476489,0.01615464,1.07146645,0.05460897,0.09965171,0.48024595
46,0.00082739,0.00000041,0.00063718,4.00497961,0.00473888,0.01614928,1.07126427,0.05475266,0.09983036,0.47974581
47,0.00081116,0.00000039,0.00062665,3.97612238,0.00471182,0.01613894,1.07105339,0.05490791,0.09997806,0.47923958
48,0.00079542,0.00000038,0.00061615,3.94979429,0.00468402,0.01612414,1.07083631,0.05507238,0.10009730,0.47873002
49,0.00078001,0.00000037,0.00060580,3.92259479,0.00465576,0.01610524,1.07061493,0.05524231,0.10019054,0.47821954
50,0.00076533,0.00000035,0.00059566,3.89817643,0.00462731,0.01608255,1.07039130,0.05541478,0.10025971,0.47771063
51,0.00075152,0.00000034,0.00058583,3.87666392,0.00459887,0.01605637,1.07016730,0.05558665,0.10030701,0.47720510
52,0.00073784,0.00000033,0.00057642,3.84987426,0.00457065,0.01602679,1.06994426,0.05575390,0.10033415,0.47670510
53,0.00072530,0.00000032,0.00056743,3.82789135,0.00454282,0.01599428,1.06972373,0.05591626,0.10034298,0.47621205
54,0.00071313,0.00000031,0.00055892,3.80262589,0.00451552,0.01595889,1.06950676,0.05607009,0.10033517,0.47572738
55,0.00070188,0.00000030,0.00055087,3.78022385,0.00448887,0.01592058,1.06929433,0.05621108,0.10031238,0.47525239
56,0.00069193,0.00000030,0.00054332,3.76389742,0.00446297,0.01587957,1.06908751,0.05633816,0.10027606,0.47478801
57,0.00068220,0.00000029,0.00053627,3.74337482,0.00443791,0.01583596,1.06888676,0.05644915,0.10022776,0.47433499
58,0.00067352,0.00000028,0.00052962,3.72817802,0.00441376,0.01578983,1.06869268,0.05654164,0.10016908,0.47389385
59,0.00066504,0.00000027,0.00052343,3.70930409,0.00439054,0.01574131,1.06850576,0.05661505,0.10010100,0.47346514
60,0.00065696,0.00000027,0.00051765,3.68943119,0.00436831,0.01569072,1.06832623,0.05666993,0.10002491,0.47304899
61,0.00064979,0.00000026,0.00051222,3.67434049,0.00434708,0.01563814,1.06815445,0.05670537,0.09994178,0.47264552
62,0.00064266,0.00000026,0.00050714,3.65556693,0.00432684,0.01558408,1.06799030,0.05672432,0.09985285,0.47225437
63,0.00063607,0.00000025,0.00050240,3.63829327,0.00430760,0.01552859,1.06783402,0.05672618,0.09975886,0.47187555
64,0.00062975,0.00000025,0.00049796,3.62029386,0.00428934,0.01547168,1.06768537,0.05670993,0.09966058,0.47150907
65,0.00062382,0.00000024,0.00049382,3.60287118,0.00427207,0.01541359,1.06754434,0.05667664,0.09955877,0.47115472
66,0.00061869,0.00000024,0.00048993,3.59049511,0.00425575,0.01535450,1.06741095,0.05662692,0.09945433,0.47081211
67,0.00061342,0.00000024,0.00048629,3.57408977,0.00424037,0.01529462,1.06728518,0.05656216,0.09934773,0.47048086
68,0.00060832,0.00000023,0.00048286,3.55708623,0.00422591,0.01523416,1.06716657,0.05648383,0.09923950,0.47016063
69,0.00060367,0.00000023,0.00047968,3.54198647,0.00421236,0.01517332,1.06705523,0.05639323,0.09913009,0.46985114
70,0.00059930,0.00000023,0.00047665,3.52787375,0.00419968,0.01511224,1.06695092,0.05629157,0.09901977,0.46955189
71,0.00059465,0.00000022,0.00047380,3.50929737,0.00418783,0.01505100,1.06685328,0.05617886,0.09890924,0.46926242
72,0.00059076,0.00000022,0.00047108,3.49672699,0.00417679,0.01498984,1.06676221,0.05605737,0.09879874,0.46898222
73,0.00058698,0.00000022,0.00046851,3.48374963,0.00416652,0.01492900,1.06667733,0.05592914,0.09868865,0.46871060
74,0.00058337,0.00000022,0.00046610,3.47101521,0.00415698,0.01486881,1.06659853,0.05579711,0.09857927,0.46844712
75,0.00058006,0.00000022,0.00046379,3.46003890,0.00414815,0.01480961,1.06652546,0.05566425,0.09847093,0.46819112
76,0.00057674,0.00000021,0.00046164,3.44736218,0.00413998,0.01475148,1.06645787,0.05553164,0.09836370,0.46794227
77,0.00057349,0.00000021,0.00045961,3.43418431,0.00413247,0.01469458,1.06639552,0.05540074,0.09825781,0.46770012
78,0.00057059,0.00000021,0.00045769,3.42340851,0.00412558,0.01463887,1.06633830,0.05527126,0.09815343,0.46746433
79,0.00056812,0.00000021,0.00045587,3.41596627,0.00411928,0.01458429,1.06628597,0.05514271,0.09805074,0.46723458
80,0.00056552,0.00000021,0.00045418,3.40594935,0.00411354,0.01453105,1.06623840,0.05501683,0.09795008,0.46701044
81,0.00056331,0.00000020,0.00045257,3.39902353,0.00410832,0.01447930,1.06619501,0.05489495,0.09785173,0.46679139
82,0.00056125,0.00000020,0.00045103,3.39296603,0.00410362,0.01442925,1.06615579,0.05477921,0.09775584,0.46657696
83,0.00055912,0.00000020,0.00044959,3.38516259,0.00409937,0.01438077,1.06612051,0.05466883,0.09766237,0.46636689
84,0.00055702,0.00000020,0.00044822,3.37688255,0.00409556,0.01433405,1.06608880,0.05456603,0.09757133,0.46616077
85,0.00055525,0.00000020,0.00044694,3.37111664,0.00409217,0.01428904,1.06606054,0.05447030,0.09748278,0.46595839
86,0.00055319,0.00000020,0.00044572,3.36194086,0.00408917,0.01424585,1.06603551,0.05438317,0.09739677,0.46575925
87,0.00055178,0.00000020,0.00044460,3.35824847,0.00408653,0.01420454,1.06601357,0.05430539,0.09731340,0.46556297
88,0.00055019,0.00000020,0.00044351,3.35246444,0.00408425,0.01416512,1.06599450,0.05423733,0.09723270,0.46536934
89,0.00054876,0.00000020,0.00044252,3.34729648,0.00408230,0.01412754,1.06597817,0.05417865,0.09715463,0.46517819
90,0.00054696,0.00000020,0.00044160,3.33782315,0.00408068,0.01409176,1.06596470,0.05412919,0.09707928,0.46498927
91,0.00054572,0.00000019,0.00044073,3.33344173,0.00407935,0.01405768,1.06595361,0.05408793,0.09700671,0.46480253
92,0.00054468,0.00000019,0.00043994,3.33035970,0.00407831,0.01402527,1.06594491,0.05405461,0.09693701,0.46461791
93,0.00054331,0.00000019,0.00043920,3.32340050,0.00407757,0.01399436,1.06593871,0.05402775,0.09687015,0.46443540
94,0.00054185,0.00000019,0.00043852,3.31501412,0.00407710,0.01396490,1.06593490,0.05400639,0.09680637,0.46425501
95,0.00054074,0.00000019,0.00043790,3.30969453,0.00407691,0.01393669,1.06593323,0.05398926,0.09674560,0.46407640
