iter,total,cd3d,cd3d_raw,cd2d,scale_reg,t_reg,scale,tx,ty,tz
0,0.00209446,0.00000070,0.00083964,13.89467144,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.66945028
1,0.00131195,0.00000057,0.00075302,7.44824314,0.00002500,0.00007500,1.00501251,0.00500000,0.00500000,0.67445028
2,0.00106839,0.00000061,0.00078125,4.57695866,0.00008789,0.00026043,1.00941885,0.00991284,0.00937985,0.67806304
3,0.00106129,0.00000068,0.00082229,3.84576607,0.00013267,0.00043294,1.01158500,0.01457841,0.01226369,0.67781764
4,0.00105730,0.00000068,0.00082219,3.80610609,0.00013520,0.00056801,1.01169515,0.01873085,0.01335996,0.67566931
5,0.00105846,0.00000067,0.00081598,3.91860604,0.00011788,0.00067279,1.01091647,0.02209488,0.01315632,0.67284429
6,0.00107989,0.00000068,0.00082314,4.01491928,0.00010156,0.00074757,1.01012862,0.02448112,0.01215972,0.67007023
7,0.00110249,0.00000069,0.00083231,4.08888245,0.00009855,0.00078651,1.00997674,0.02588030,0.01070346,0.66798037
8,0.00110920,0.00000069,0.00082826,4.22301292,0.00011303,0.00078811,1.01068819,0.02641961,0.00914190,0.66689283
9,0.00110057,0.00000066,0.00081240,4.39680290,0.00014421,0.00075660,1.01208115,0.02622949,0.00779207,0.66663939
10,0.00108220,0.00000063,0.00079630,4.47220612,0.00018914,0.00070261,1.01384783,0.02544866,0.00694936,0.66686493
11,0.00105310,0.00000062,0.00078860,4.30337000,0.00024092,0.00063727,1.01564252,0.02421683,0.00675399,0.66716933
12,0.00101374,0.00000062,0.00078752,3.92695856,0.00028778,0.00056947,1.01710892,0.02265655,0.00713871,0.66717190
13,0.00096719,0.00000062,0.00078533,3.49628448,0.00031853,0.00050599,1.01800764,0.02086463,0.00792186,0.66663921
14,0.00092241,0.00000061,0.00077836,3.15794945,0.00032933,0.00045191,1.01831305,0.01891438,0.00888599,0.66555178
15,0.00089779,0.00000059,0.00077041,3.03533983,0.00032494,0.00041300,1.01818943,0.01694398,0.00983571,0.66404986
16,0.00089730,0.00000059,0.00076631,3.09375000,0.00031471,0.00038861,1.01789832,0.01506710,0.01053771,0.66234028
17,0.00091439,0.00000059,0.00076655,3.26120400,0.00030829,0.00037614,1.01771331,0.01343464,0.01086561,0.66064197
18,0.00093119,0.00000059,0.00076730,3.41762686,0.00031383,0.00036994,1.01787305,0.01216947,0.01076461,0.65915632
19,0.00093474,0.00000058,0.00076426,3.49953914,0.00033567,0.00036615,1.01849008,0.01136360,0.01028214,0.65799195
20,0.00092360,0.00000057,0.00075682,3.50089288,0.00037476,0.00036373,1.01954734,0.01104588,0.00950718,0.65714848
21,0.00090823,0.00000056,0.00074844,3.47283983,0.00042886,0.00036576,1.02092481,0.01114876,0.00863270,0.65652978
22,0.00089755,0.00000055,0.00074259,3.45250583,0.00049386,0.00037695,1.02247167,0.01159434,0.00784505,0.65599746
23,0.00089216,0.00000055,0.00074104,3.42050695,0.00056251,0.00040329,1.02400076,0.01230581,0.00734425,0.65538198
24,0.00088475,0.00000055,0.00074261,3.32209110,0.00062695,0.00044772,1.02535498,0.01317224,0.00723442,0.65455467
25,0.00087197,0.00000056,0.00074517,3.15501165,0.00068078,0.00051087,1.02643514,0.01408041,0.00752286,0.65344965
26,0.00085839,0.00000056,0.00074800,2.97586417,0.00072195,0.00059157,1.02723348,0.01495745,0.00812277,0.65207601
27,0.00084915,0.00000056,0.00075146,2.83027077,0.00075296,0.00068520,1.02781999,0.01573395,0.00888170,0.65050948
28,0.00084826,0.00000057,0.00075590,2.75319695,0.00078031,0.00078348,1.02832782,0.01635815,0.00962318,0.64887643
29,0.00085334,0.00000058,0.00076056,2.73205638,0.00081147,0.00087642,1.02889609,0.01678481,0.01023085,0.64731377
30,0.00085698,0.00000058,0.00076329,2.72569132,0.00085342,0.00095400,1.02964425,0.01699355,0.01060085,0.64593768
31,0.00085506,0.00000058,0.00076301,2.70970631,0.00090915,0.00101195,1.03061128,0.01700748,0.01069523,0.64478636
32,0.00084705,0.00000058,0.00075992,2.67548966,0.00097815,0.00105074,1.03176951,0.01683725,0.01053295,0.64383191
33,0.00083683,0.00000057,0.00075540,2.64075470,0.00105643,0.00107575,1.03303671,0.01650709,0.01015247,0.64298904
34,0.00082852,0.00000056,0.00075078,2.62615204,0.00113717,0.00109637,1.03429687,0.01604382,0.00965690,0.64214259
35,0.00082298,0.00000056,0.00074646,2.63453341,0.00121289,0.00112228,1.03543997,0.01547929,0.00914977,0.64118445
36,0.00082026,0.00000055,0.00074226,2.66880774,0.00127863,0.00116122,1.03640497,0.01486172,0.00872825,0.64005357
37,0.00081658,0.00000055,0.00073862,2.68479276,0.00133273,0.00121786,1.03718114,0.01423205,0.00850656,0.63874286
38,0.00081234,0.00000054,0.00073618,2.67716026,0.00137879,0.00129170,1.03783000,0.01363676,0.00851128,0.63730538
39,0.00080916,0.00000054,0.00073538,2.65581799,0.00142365,0.00137923,1.03845215,0.01313678,0.00871341,0.63582385
40,0.00080601,0.00000054,0.00073599,2.61396885,0.00147500,0.00147477,1.03915274,0.01279000,0.00905266,0.63438982
41,0.00080355,0.00000054,0.00073698,2.57298398,0.00153901,0.00157084,1.04000998,0.01258578,0.00944049,0.63307285
42,0.00080058,0.00000054,0.00073768,2.53130770,0.00161794,0.00166397,1.04104352,0.01253343,0.00979054,0.63188654
43,0.00079702,0.00000054,0.00073778,2.49242520,0.00171036,0.00175393,1.04222369,0.01263341,0.01001784,0.63079840
44,0.00079164,0.00000054,0.00073737,2.44274187,0.00181128,0.00184342,1.04347777,0.01284516,0.01007574,0.62974000
45,0.00078707,0.00000054,0.00073666,2.40558767,0.00191405,0.00193827,1.04472101,0.01314292,0.00998034,0.62863451
46,0.00078243,0.00000054,0.00073560,2.37278223,0.00201194,0.00204314,1.04587579,0.01345857,0.00978222,0.62742269
47,0.00077907,0.00000054,0.00073413,2.35869813,0.00210094,0.00216080,1.04690266,0.01375374,0.00952982,0.62608194
48,0.00077638,0.00000054,0.00073265,2.35146904,0.00218192,0.00228990,1.04781914,0.01398085,0.00931602,0.62464350
49,0.00077435,0.00000054,0.00073166,2.34340429,0.00225958,0.00242568,1.04868305,0.01410535,0.00921405,0.62317044
50,0.00077118,0.00000053,0.00073109,2.31802988,0.00233959,0.00256178,1.04955816,0.01410587,0.00923331,0.62172657
51,0.00076745,0.00000053,0.00073081,2.28257489,0.00242745,0.00269284,1.05050302,0.01399849,0.00937213,0.62036830
52,0.00076320,0.00000053,0.00073048,2.24256921,0.00252565,0.00281613,1.05154014,0.01379797,0.00958326,0.61911237
53,0.00075941,0.00000053,0.00072997,2.20993662,0.00263289,0.00293284,1.05265093,0.01352196,0.00979989,0.61793369
