frame_idx,pnp_ok,num_alive,ransac_inliers,reproj_mean,reproj_p90,visibility_mean,delta_t,delta_rot_deg
0,1,324,324,0.7071186304092407,0.7071499228477478,1.0,0.0,0.0
1,1,324,324,0.31957149505615234,0.5199489474296569,1.0,0.03739282861351967,0.8232947810686713
2,1,324,324,0.4219946265220642,0.6901257932186127,1.0,0.04194270074367523,0.4441135642335683
3,1,324,324,0.3870079517364502,0.6604142069816589,1.0,0.010145018808543682,0.5678623372941045
4,1,324,324,0.44978371262550354,0.7823688328266143,1.0,0.015647081658244133,0.6161204754410253
5,1,324,324,0.49374455213546753,0.8590410470962524,1.0,0.0025864476338028908,0.9577706899445313
6,1,324,324,0.4694175124168396,0.78892622590065,1.0,0.016757270321249962,0.9266179882564962
7,1,324,324,0.5427119135856628,0.8993029236793517,1.0,0.008102428168058395,0.9450187493641111
8,1,324,324,0.5736082196235657,0.9561216056346893,1.0,0.021451154723763466,1.199425737253172
9,1,324,324,0.554450511932373,0.9071181595325466,1.0,0.007100789807736874,0.9926838972217669
10,1,324,324,0.6271498203277588,1.0055684685707091,1.0,0.011263174004852772,0.8864696436905806
11,1,324,324,0.6827161908149719,1.1467582821846007,1.0,0.014613667502999306,0.6249497602547038
12,1,324,324,0.7125774621963501,1.235838782787323,1.0,0.03122301958501339,1.3519050708099032
13,1,324,324,0.7453826665878296,1.3273968696594236,1.0,0.018584515899419785,0.2987071358280474
14,1,324,324,0.7863887548446655,1.37235689163208,1.0,0.018225157633423805,0.6824231169165307
15,1,324,324,0.8301560282707214,1.5033878684043882,1.0,0.022714396938681602,0.46478104910274065
16,1,324,324,0.8512513637542725,1.558156633377075,1.0,0.02456243522465229,0.5644060243383544
17,1,324,324,0.9051463007926941,1.656873893737793,1.0,0.031062163412570953,0.4909862921005759
18,1,324,324,0.9253754615783691,1.6941294908523559,1.0,0.018733667209744453,0.5692389865934318
19,1,324,324,0.9617884159088135,1.7462918043136597,1.0,0.016145866364240646,0.486984682917278
20,1,324,324,0.9348124861717224,1.7170348286628723,1.0,0.026236610487103462,1.0549906568293101
21,1,324,324,0.9492493867874146,1.7349575400352477,1.0,0.023734847083687782,0.8586619051306179
22,1,324,324,0.9835750460624695,1.7739731431007384,1.0,0.06072668731212616,1.416650610416939
23,1,324,324,0.9860924482345581,1.7843439817428586,1.0,0.014720594510436058,0.5841680573410714
24,1,324,324,1.0001779794692993,1.8310492277145385,1.0,0.023292042315006256,0.5801345932307347
25,1,324,324,1.0095316171646118,1.8216506361961364,1.0,0.01579112932085991,0.3064670732398903
26,1,324,324,0.9944203495979309,1.7674773335456848,1.0,0.011507569812238216,0.5517840710276737
27,1,324,324,0.9860668182373047,1.7637071490287781,1.0,0.02311347797513008,0.3784591542402196
28,1,324,324,0.9970868825912476,1.7809825658798217,1.0,0.017836324870586395,0.373253122200151
29,1,324,324,0.9926130771636963,1.7531302452087403,1.0,0.01610792800784111,0.2517882961682785
30,1,324,324,0.9791855216026306,1.70022634267807,1.0,0.043405551463365555,0.6537193754352586
31,1,324,324,0.9341364502906799,1.6678982257843018,1.0,0.026743626222014427,0.6045791075785798
32,1,324,324,0.9343626499176025,1.6214818239212032,1.0,0.020734865218400955,0.6691032853862069
33,1,324,324,0.8869470953941345,1.4959208726882935,1.0,0.024086428806185722,1.0697263019310073
34,1,324,324,0.8672402501106262,1.4273324131965637,1.0,0.020365457981824875,0.5012409924573552
35,1,324,324,0.8603157997131348,1.4407499194145201,1.0,0.029847251251339912,1.0737431561624193
36,1,324,324,0.878198504447937,1.3979954957962035,1.0,0.02708796225488186,1.0921737616877483
37,1,324,324,0.8788544535636902,1.3817648410797119,1.0,0.022798730060458183,1.4116689573083565
38,1,324,324,0.883432149887085,1.435171091556549,1.0,0.023112136870622635,0.6065179198591212
39,1,324,324,0.8058763742446899,1.3217415571212767,1.0,0.019427187740802765,1.0271726380526016
40,1,324,324,0.7519389390945435,1.2716972947120666,1.0,0.009787219576537609,0.7893191658246668
41,1,324,324,0.7401115894317627,1.2896217226982116,1.0,0.0423409566283226,0.43069306180910794
42,1,324,324,0.7070560455322266,1.1813452601432801,1.0,0.030775247141718864,0.38765386898692206
43,1,324,324,0.6091139912605286,0.9565699934959411,1.0,0.009790870361030102,0.5315545482464157
44,1,324,324,0.6090222597122192,1.0139681816101072,1.0,0.014396237209439278,0.09691329395132914
45,1,324,324,0.6112159490585327,1.0365358948707581,1.0,0.029472269117832184,0.8327475499547962
46,1,324,324,0.6065400838851929,1.0684733152389525,1.0,0.011794041842222214,0.12511453444308365
47,1,324,324,0.5639539361000061,1.0474305152893066,1.0,0.010924662463366985,0.4279584622847201
48,1,324,324,0.5079644322395325,0.9627015531063079,1.0,0.007000308483839035,0.3380412803038261
49,1,324,324,0.4603772461414337,0.861082935333252,1.0,0.0069450573064386845,0.27836248477296915
50,1,324,324,0.45460718870162964,0.8311653912067414,1.0,0.019211048260331154,0.2579303869547666
51,1,324,324,0.477340966463089,0.8851232647895813,1.0,0.02111584134399891,0.3582740158310247
52,1,324,324,0.4924076199531555,0.8959428548812866,1.0,0.015977751463651657,0.3753441999249234
53,1,324,324,0.49772578477859497,0.797979599237442,1.0,0.047719135880470276,0.6783969395175264
54,1,324,324,0.49584734439849854,0.766841185092926,1.0,0.02166764996945858,0.06852804325551864
55,1,324,324,0.4753222167491913,0.7923097550868988,1.0,0.022302858531475067,0.43250652289371755
56,1,324,324,0.5029668807983398,0.8074256896972656,1.0,0.017066368833184242,0.6766641018605308
57,1,324,324,0.49991345405578613,0.8402879595756529,1.0,0.04751289635896683,0.42428491427026155
58,1,324,324,0.5264653563499451,0.8889958620071411,1.0,0.02331789955496788,0.7893191658246668
59,1,324,324,0.5925710797309875,0.9728513181209564,1.0,0.03880050778388977,0.8536336712206254
60,1,324,324,0.6862786412239075,1.1503801941871643,1.0,0.01809646002948284,1.5011563727653676
61,1,324,324,0.6775449514389038,1.077521550655365,1.0,0.030709052458405495,0.4073441889832797
62,1,324,324,0.7633087635040283,1.2467396140098572,1.0,0.03276377171278,1.5055821388441508
63,1,324,324,0.8504950404167175,1.3900898098945618,1.0,0.03212374448776245,0.6416346685611898
64,1,324,324,0.8750525712966919,1.5004637360572814,1.0,0.02151995152235031,0.6116580427422956
65,1,324,324,0.88578200340271,1.5563645958900452,1.0,0.012781335040926933,0.468136931133984
66,1,324,324,0.921703577041626,1.5789240479469298,1.0,0.020392755046486855,0.49653437043716775
67,1,324,324,0.9126666188240051,1.5631922245025636,1.0,0.027176672592759132,0.37949179063681887
68,1,324,324,0.8813174962997437,1.5614251613616943,1.0,0.02585858851671219,0.3391969837295315
69,1,324,324,0.8958497047424316,1.536928856372833,1.0,0.006308897398412228,0.30390244409559464
70,1,324,324,0.9172557592391968,1.5969794273376465,1.0,0.04331356659531593,0.820437714476089
71,1,324,324,0.9048441052436829,1.5676188707351684,1.0,0.016047822311520576,0.6236960860982055
72,1,324,324,0.923668384552002,1.5961953878402706,1.0,0.013055721297860146,0.2533377797477128
73,1,324,324,0.9457864761352539,1.7160128474235528,1.0,0.020731374621391296,0.6116580427422956
74,1,324,324,0.9407150149345398,1.7368594169616696,1.0,0.008081668987870216,0.5322902695241459
75,1,324,324,0.942528247833252,1.7394707798957822,1.0,0.021274343132972717,0.4845678561238727
76,1,324,324,0.9121501445770264,1.6425626635551451,1.0,0.0230189748108387,0.3946572422757224
77,1,324,324,0.9135348200798035,1.591773271560669,1.0,0.019736550748348236,0.6743467254428198
78,1,324,324,0.9676324129104614,1.6862049698829649,1.0,0.024558182805776596,0.2594431906973403
79,1,324,318,1.0132601261138916,1.7085922360420225,1.0,0.03362683951854706,0.456283375837779
80,1,324,324,1.0381965637207031,1.7866537570953367,1.0,0.035735294222831726,0.28393029707233297
