iter,stage,total,e_img,e_smooth,e_vel,term_img,term_smooth_weighted,term_vel_weighted,total_from_terms,e_img_raw,e_smooth_raw,e_vel_raw,e_img_denom,e_smooth_denom,e_vel_denom,active_pairs,sum_weight,mean_reproj_px,max_translation
20,adam,8.470781326293945,7.322909355163574,0.0024274964816868305,0.0052452897652983665,7.322909355163574,0.7282489445060492,0.4196231812238693,8.470781480893493,1145603.25,1.1506333351135254,2.5177390575408936,156441.0,474.0,480.0,156441,156441.0,2.506950855255127,2.215355634689331
40,adam,4.869238376617432,3.830105781555176,0.00210088724270463,0.005110828671604395,3.830105781555176,0.630266172811389,0.4088662937283516,4.869238248094916,599185.5625,0.9958205223083496,2.453197717666626,156441.0,474.0,480.0,156441,156441.0,1.6464757919311523,2.215128183364868
60,adam,4.25924015045166,3.3093793392181396,0.00183468300383538,0.0049932003021240234,3.3093793392181396,0.550404901150614,0.3994560241699219,4.2592402645386755,517722.625,0.8696397542953491,2.3967361450195312,156441.0,474.0,480.0,156441,156441.0,1.487891674041748,2.2134997844696045
80,adam,3.9992430210113525,3.1252708435058594,0.001608900143764913,0.004891275893896818,3.1252708435058594,0.4826700431294739,0.39130207151174545,3.9992429581470788,488920.5,0.7626186609268188,2.3478124141693115,156441.0,474.0,480.0,156441,156441.0,1.4083269834518433,2.2093679904937744
100,adam,3.9073705673217773,3.0970726013183594,0.001420454354956746,0.004802021197974682,3.0970726013183594,0.42613630648702383,0.38416169583797455,3.9073706036433578,484509.125,0.6732953786849976,2.3049702644348145,156441.0,474.0,480.0,156441,156441.0,1.397702693939209,2.2053709030151367
120,adam,3.8486647605895996,3.090898036956787,0.0012658425839617848,0.004725173115730286,3.090898036956787,0.37975277518853545,0.37801384925842285,3.8486646614037454,483543.1875,0.6000093817710876,2.268083095550537,156441.0,474.0,480.0,156441,156441.0,1.3959323167800903,2.202214241027832
140,adam,3.804572343826294,3.0897703170776367,0.001140301814302802,0.004658893216401339,3.0897703170776367,0.3420905442908406,0.3727114573121071,3.8045723186805844,483366.75,0.5405030846595764,2.2362687587738037,156441.0,474.0,480.0,156441,156441.0,1.3957306146621704,2.1992251873016357
160,adam,3.7695600986480713,3.08960223197937,0.0010393953416496515,0.004601741209626198,3.08960223197937,0.31181860249489546,0.3681392967700958,3.7695601312443614,483340.46875,0.4926733672618866,2.2088358402252197,156441.0,474.0,480.0,156441,156441.0,1.3958055973052979,2.196629524230957
180,adam,3.7415308952331543,3.0898709297180176,0.0009582788916304708,0.004552202299237251,3.0898709297180176,0.2874836674891412,0.3641761839389801,3.741530781146139,483382.5,0.45422419905662537,2.1850571632385254,156441.0,474.0,480.0,156441,156441.0,1.3961154222488403,2.194359540939331
200,adam,3.718916177749634,3.0903730392456055,0.0008927627932280302,0.004508928395807743,3.0903730392456055,0.26782883796840906,0.36071427166461945,3.718916148878634,483461.03125,0.4231695532798767,2.164285659790039,156441.0,474.0,480.0,156441,156441.0,1.3965073823928833,2.192336320877075
220,adam,3.7005298137664795,3.091050386428833,0.0008393938769586384,0.004470766521990299,3.091050386428833,0.25181816308759153,0.35766132175922394,3.7005298712756485,483567.03125,0.3978726863861084,2.145967960357666,156441.0,474.0,480.0,156441,156441.0,1.3969273567199707,2.191317558288574
240,adam,3.6853652000427246,3.091796875,0.0007954281172715127,0.00443674810230732,3.091796875,0.23862843518145382,0.35493984818458557,3.6853651583660394,483683.8125,0.37703293561935425,2.129639148712158,156441.0,474.0,480.0,156441,156441.0,1.3973621129989624,2.1903440952301025
260,adam,3.6726913452148438,3.0925776958465576,0.0007587528671137989,0.004406097810715437,3.0925776958465576,0.22762586013413966,0.35248782485723495,3.6726913808379322,483805.9375,0.35964885354042053,2.114927053451538,156441.0,474.0,480.0,156441,156441.0,1.3977911472320557,2.1894123554229736
280,adam,3.661944627761841,3.0933563709259033,0.0007277735276147723,0.004378201439976692,3.0933563709259033,0.2183320582844317,0.3502561151981354,3.6619445444084704,483927.75,0.3449646532535553,2.101536750793457,156441.0,474.0,480.0,156441,156441.0,1.3981990814208984,2.188530206680298
300,adam,3.6527228355407715,3.0941295623779297,0.0007012909627519548,0.004352574236690998,3.0941295623779297,0.21038728882558644,0.34820593893527985,3.652722790138796,484048.71875,0.33241191506385803,2.089235544204712,156441.0,474.0,480.0,156441,156441.0,1.3985878229141235,2.1877028942108154
