node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
"person 1, hips",target object 1,0.06533165637153994,0.1617186750745366,0.10981844517363099,1.0,0.0,0.0
"person 1, left hand",target object 1,0.19370021266767376,0.2951180330521563,0.2397449141764994,1.0,0.0,0.0
"person 1, right hand",target object 1,0.09460406535484166,0.14025681336840826,0.11695154031039329,1.0,0.0,0.0
