iter,total,mask_weight,mask_raw,mask_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled
1,15.94346809387207,500.0,1.871126914920751e-05,0.009355634574603755,0.0,0.0,0.0,500.0,0.024895137175917625,12.447568587958813,200.0,0.007864084094762802,1.5728168189525604
2,13.990777969360352,500.0,1.8467195332050323e-05,0.009233597666025162,0.007503751875937969,0.0,0.0,500.0,0.024232234805822372,12.116117402911186,200.0,0.0076812333427369595,1.536246668547392
3,13.956064224243164,500.0,1.822757621994242e-05,0.00911378810997121,0.015007503751875938,0.0,0.0,500.0,0.023763500154018402,11.881750077009201,200.0,0.007577425334602594,1.5154850669205189
4,13.373961448669434,500.0,1.823491220420692e-05,0.00911745610210346,0.022511255627813906,0.0,0.0,500.0,0.023340707644820213,11.670353822410107,200.0,0.007490688934922218,1.4981377869844437
5,12.951072692871094,500.0,1.8050566723104566e-05,0.009025283361552283,0.030015007503751877,0.0,0.0,500.0,0.02258799597620964,11.29399798810482,200.0,0.007350003346800804,1.4700006693601608
6,12.539080619812012,500.0,1.776989665813744e-05,0.00888494832906872,0.03751875937968985,0.0,0.0,500.0,0.02163572981953621,10.817864909768105,200.0,0.007188505493104458,1.4377010986208916
7,12.038318634033203,500.0,1.752395291987341e-05,0.008761976459936704,0.04502251125562781,0.0,0.0,500.0,0.02077735960483551,10.388679802417755,200.0,0.007069578859955072,1.4139157719910145
8,11.573217391967773,500.0,1.7283311535720713e-05,0.008641655767860357,0.05252626313156578,0.0,0.0,500.0,0.01994333602488041,9.971668012440205,200.0,0.0069738999009132385,1.3947799801826477
9,11.03824520111084,500.0,1.7167973055620678e-05,0.008583986527810339,0.060030015007503754,0.0,0.0,500.0,0.01909783110022545,9.548915550112724,200.0,0.006853223312646151,1.3706446625292301
10,10.675897598266602,500.0,1.720650470815599e-05,0.008603252354077995,0.06753376688344172,0.0,0.0,500.0,0.018297625705599785,9.148812852799892,200.0,0.006715704686939716,1.3431409373879433
11,10.344082832336426,500.0,1.7176898836623877e-05,0.008588449418311939,0.0750375187593797,0.0,0.0,500.0,0.01748010143637657,8.740050718188286,200.0,0.006571488920599222,1.3142977841198444
12,10.06472396850586,500.0,1.7097177988034673e-05,0.008548588994017337,0.08254127063531766,0.0,0.0,500.0,0.016683779656887054,8.341889828443527,200.0,0.006428918335586786,1.2857836671173573
13,9.834458351135254,500.0,1.692614569037687e-05,0.008463072845188435,0.09004502251125562,0.0,0.0,500.0,0.015994936227798462,7.997468113899231,200.0,0.006306634284555912,1.2613268569111824
14,9.499728202819824,500.0,1.6687052266206592e-05,0.008343526133103296,0.0975487743871936,0.0,0.0,500.0,0.015430133789777756,7.715066894888878,200.0,0.006211362779140472,1.2422725558280945
15,9.4089937210083,500.0,1.6387410141760483e-05,0.008193705070880242,0.10505252626313157,0.0,0.0,500.0,0.014987732283771038,7.493866141885519,200.0,0.006136301904916763,1.2272603809833527
16,9.325885772705078,500.0,1.6175452401512302e-05,0.008087726200756151,0.11255627813906953,0.0,0.0,500.0,0.014582140371203423,7.291070185601711,200.0,0.00605182396247983,1.210364792495966
17,8.822830200195312,500.0,1.5937344869598746e-05,0.007968672434799373,0.12006003001500751,0.0,0.0,500.0,0.01415608823299408,7.07804411649704,200.0,0.005966666620224714,1.1933333240449429
18,8.556316375732422,500.0,1.5604289728798904e-05,0.007802144864399452,0.12756378189094547,0.0,0.0,500.0,0.013759123161435127,6.879561580717564,200.0,0.005888713523745537,1.1777427047491074
19,8.184744834899902,500.0,1.527390122646466e-05,0.0076369506132323295,0.13506753376688344,0.0,0.0,500.0,0.013438824564218521,6.719412282109261,200.0,0.005826745647937059,1.1653491295874119
20,7.92562198638916,500.0,1.4964882211643271e-05,0.007482441105821636,0.1425712856428214,0.0,0.0,500.0,0.013160733506083488,6.580366753041744,200.0,0.005770051386207342,1.1540102772414684
21,7.745934009552002,500.0,1.4715189536218531e-05,0.007357594768109266,0.1500750375187594,0.0,0.0,500.0,0.012825677171349525,6.412838585674763,200.0,0.005691884085536003,1.1383768171072006
22,7.588719367980957,500.0,1.4536941307596862e-05,0.007268470653798431,0.15757878939469736,0.0,0.0,500.0,0.012451033107936382,6.225516553968191,200.0,0.005600178148597479,1.1200356297194958
23,7.388837814331055,500.0,1.4438490325119346e-05,0.007219245162559673,0.16508254127063532,0.0,0.0,500.0,0.012050794437527657,6.025397218763828,200.0,0.005498161539435387,1.0996323078870773
24,7.209702968597412,500.0,1.443120254407404e-05,0.00721560127203702,0.17258629314657328,0.0,0.0,500.0,0.011646484024822712,5.823242012411356,200.0,0.005389701575040817,1.0779403150081635
25,7.147520542144775,500.0,1.4504126738756895e-05,0.0072520633693784475,0.18009004502251125,0.0,0.0,500.0,0.011292023584246635,5.646011792123318,200.0,0.005286072380840778,1.0572144761681557
