iter,total,mask_weight,mask_raw,mask_scaled,front_weight,front_raw,front_scaled,root_trans_gvhmr_weight,root_trans_gvhmr_raw,root_trans_gvhmr_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,betas_gvhmr_weight,betas_gvhmr_raw,betas_gvhmr_scaled,scale_prior_weight,scale_prior_raw,scale_prior_scaled,intersect_weight,intersect_raw,intersect_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled
11,33.73936462402344,1.0,1.6094945749500766e-05,1.6094945749500766e-05,1500.0,9.317194781033322e-05,0.13975792171549983,20.0,9.875751857180148e-05,0.0019751503714360297,20.0,0.0001570867607370019,0.003141735214740038,10.0,9.417781984666362e-05,0.0009417781984666362,10.0,9.104216587729752e-05,0.0009104216587729752,25.0,9.226938709616661e-05,0.0023067346774041653,0.0750375187593797,0.0,0.0,0.10005002501250625,0.36582329869270325,0.036600630184362506,500.0,0.06508057564496994,32.54028782248497,200.0,0.0050649335607886314,1.0129867121577263,0.0050025012506253125,0.08840012550354004,0.00044222173838689364,0.0,0.0,0.0
12,31.903654098510742,1.0,1.627887468202971e-05,1.627887468202971e-05,1500.0,9.990097169065848e-05,0.14985145753598772,20.0,0.00011952719069086015,0.002390543813817203,20.0,0.00018944811017718166,0.0037889622035436332,10.0,0.00011373433517292142,0.0011373433517292142,10.0,0.0001093624669010751,0.001093624669010751,25.0,0.0001101184097933583,0.0027529602448339574,0.08254127063531766,0.0,0.0,0.11005502751375688,0.3649144768714905,0.040160672792260085,500.0,0.06146574020385742,30.73287010192871,200.0,0.004845541436225176,0.9691082872450352,0.005502751375687844,0.08812008798122406,0.00048490293536441456,0.0,0.0,0.0
13,30.154144287109375,1.0,1.655102096265182e-05,1.655102096265182e-05,1500.0,0.00011861808161484078,0.17792712242226116,20.0,0.0001422105124220252,0.002844210248440504,20.0,0.0002249207318527624,0.004498414637055248,10.0,0.00013510670396499336,0.0013510670396499336,10.0,0.00012884667376056314,0.0012884667376056314,25.0,0.00012813249486498535,0.0032033123716246337,0.09004502251125562,0.0,0.0,0.12006003001500751,0.36404645442962646,0.04370742824567802,500.0,0.05798272043466568,28.99136021733284,200.0,0.004637100733816624,0.9274201467633247,0.006003001500750375,0.08785415440797806,0.0005273886207582475,0.0,0.0,0.0
14,28.44990348815918,1.0,1.692152363830246e-05,1.692152363830246e-05,1500.0,0.00012412485375534743,0.18618728063302115,20.0,0.00016689684707671404,0.0033379369415342808,20.0,0.0002637389115989208,0.0052747782319784164,10.0,0.0001582866534590721,0.0015828665345907211,10.0,0.0001497317134635523,0.001497317134635523,25.0,0.00014675081183668226,0.0036687702959170565,0.0975487743871936,0.0,0.0,0.13006503251625812,0.3629370629787445,0.047205420897685625,500.0,0.054626915603876114,27.313457801938057,200.0,0.004435521550476551,0.8871043100953102,0.0065032516258129065,0.08759260177612305,0.0005696367299097547,0.0,0.0,0.0
15,26.80693817138672,1.0,1.738448190735653e-05,1.738448190735653e-05,1500.0,0.00012702173262368888,0.19053259893553331,20.0,0.00019358260033186525,0.003871652006637305,20.0,0.0003059054142795503,0.006118108285591006,10.0,0.00018323148833587766,0.0018323148833587766,10.0,0.00017188458878081292,0.0017188458878081292,25.0,0.00016561453230679035,0.004140363307669759,0.10505252626313157,0.0,0.0,0.14007003501750875,0.3620859980583191,0.05071739842737836,500.0,0.051397278904914856,25.698639452457428,200.0,0.004243690986186266,0.8487381972372532,0.007003501750875438,0.08733566850423813,0.0006116555072833086,0.0,0.0,0.0
16,25.20962905883789,1.0,1.7965434381039813e-05,1.7965434381039813e-05,1500.0,0.00011739074398064986,0.1760861159709748,20.0,0.0002223718329332769,0.004447436658665538,20.0,0.0003514332929626107,0.007028665859252214,10.0,0.00020980312547180802,0.00209803125471808,10.0,0.00019543524831533432,0.001954352483153343,25.0,0.00018519209697842598,0.0046298024244606495,0.11255627813906953,0.0,0.0,0.1500750375187594,0.3615472912788391,0.054259223303477606,500.0,0.0482962466776371,24.14812333881855,200.0,0.004051652271300554,0.8103304542601109,0.007503751875937969,0.08706130087375641,0.0006532863997530496,0.0,0.0,0.0
17,23.707260131835938,1.0,1.8669796190806665e-05,1.8669796190806665e-05,1500.0,0.0001298465795116499,0.19476986926747486,20.0,0.0002532118232920766,0.005064236465841532,20.0,0.0004004115180578083,0.008008230361156166,10.0,0.00023807876277714968,0.0023807876277714968,10.0,0.00022009755775798112,0.002200975577579811,25.0,0.00020456139463931322,0.0051140348659828305,0.12006003001500751,0.0,0.0,0.16008004002001,0.361162394285202,0.05781489053089777,500.0,0.04531845450401306,22.65922725200653,200.0,0.003859832650050521,0.7719665300101042,0.0080040020010005,0.08678648620843887,0.000694639209272147,0.0,0.0,0.0
18,22.252214431762695,1.0,1.9492534192977473e-05,1.9492534192977473e-05,1500.0,0.00013273008516989648,0.19909512775484473,20.0,0.00028607348212972283,0.005721469642594457,20.0,0.0004529048455879092,0.009058096911758184,10.0,0.0002679989265743643,0.002679989265743643,10.0,0.00024567273794673383,0.0024567273794673383,25.0,0.00022318818082567304,0.005579704520641826,0.12756378189094547,0.0,0.0,0.17008504252126064,0.36104896664619446,0.061409028844275196,500.0,0.042461298406124115,21.230649203062057,200.0,0.003674038453027606,0.7348076906055212,0.008504252126063032,0.08653835952281952,0.0007359440279579449,0.0,0.0,0.0
19,20.860610961914062,1.0,2.042146479652729e-05,2.042146479652729e-05,1500.0,0.00013700773706659675,0.20551160559989512,20.0,0.00032096426002681255,0.006419285200536251,20.0,0.0005089183687232435,0.01017836737446487,10.0,0.00029952218756079674,0.0029952218756079674,10.0,0.00027200320619158447,0.0027200320619158447,25.0,0.00024061115982476622,0.0060152789956191555,0.13506753376688344,0.0,0.0,0.18009004502251125,0.3605883717536926,0.06493837610371653,500.0,0.03972312808036804,19.86156404018402,200.0,0.0034973446745425463,0.6994689349085093,0.009004502251125562,0.08632360398769379,0.0007773010864324602,0.0,0.0,0.0
20,19.513822555541992,1.0,2.1411950001493096e-05,2.1411950001493096e-05,1500.0,0.00013114497414790094,0.1967174612218514,20.0,0.0003578794130589813,0.007157588261179626,20.0,0.0005684182979166508,0.011368365958333015,10.0,0.00033263611840084195,0.0033263611840084195,10.0,0.0002988944761455059,0.002988944761455059,25.0,0.0002562433364801109,0.006406083412002772,0.1425712856428214,0.0,0.0,0.19009504752376188,0.36036577820777893,0.06850374973434517,500.0,0.03710271790623665,18.551358953118324,200.0,0.003325778292492032,0.6651556584984064,0.009504752376188095,0.08610925823450089,0.0008184471768161666,0.0,0.0,0.0
21,18.275577545166016,1.0,2.249031422252301e-05,2.249031422252301e-05,1500.0,0.00015942975005600601,0.23914462508400902,20.0,0.0003965988871641457,0.007931977743282914,20.0,0.000631149741820991,0.01262299483641982,10.0,0.0003671473532449454,0.003671473532449454,10.0,0.0003249069850426167,0.0032490698504261672,25.0,0.0002676368458196521,0.006690921145491302,0.1500750375187594,0.0,0.0,0.2001000500250125,0.3599119186401367,0.07201839292448958,500.0,0.0345970094203949,17.29850471019745,200.0,0.0031543057411909103,0.6308611482381821,0.010005002501250625,0.08593601733446121,0.0008597900683788015,0.0,0.0,0.0
22,17.080453872680664,1.0,2.3634433091501705e-05,2.3634433091501705e-05,1500.0,0.00017883793043438345,0.2682568956515752,20.0,0.0004369625821709633,0.008739251643419266,20.0,0.0006969921523705125,0.01393984304741025,10.0,0.0004032393335364759,0.004032393335364759,10.0,0.0003500624734442681,0.003500624734442681,25.0,0.0002734042936936021,0.006835107342340052,0.15757878939469736,0.0,0.0,0.21010505252626313,0.3593425750732422,0.0754996906106862,500.0,0.032203175127506256,16.101587563753128,200.0,0.0029856907203793526,0.5971381440758705,0.010505252626313157,0.08580317348241806,0.0009013840135721758,0.0,0.0,0.0
23,15.9204740524292,1.0,2.4805223802104592e-05,2.4805223802104592e-05,1500.0,0.0001822318008635193,0.27334770129527897,20.0,0.0004783516633324325,0.00956703326664865,20.0,0.0007652969798073173,0.015305939596146345,10.0,0.00044073269236832857,0.004407326923683286,10.0,0.0003735655336640775,0.003735655336640775,25.0,0.00027129685622639954,0.0067824214056599885,0.16508254127063532,0.0,0.0,0.22011005502751377,0.3584807515144348,0.07890521794214674,500.0,0.029924850910902023,14.962425455451012,200.0,0.0028251458425074816,0.5650291685014963,0.011005502751375688,0.08568720519542694,0.0009430307725359643,0.0,0.0,0.0
24,14.804037094116211,1.0,2.6105622964678332e-05,2.6105622964678332e-05,1500.0,0.00017796832253225148,0.2669524837983772,20.0,0.0005222136387601495,0.01044427277520299,20.0,0.0008367581176571548,0.016735162353143096,10.0,0.00047886729589663446,0.004788672958966345,10.0,0.00039914529770612717,0.003991452977061272,25.0,0.000272097036940977,0.0068024259235244244,0.17258629314657328,0.0,0.0,0.23011505752876438,0.3577271103858948,0.08231839458604882,500.0,0.027755282819271088,13.877641409635544,200.0,0.0026667604688555002,0.5333520937711,0.01150575287643822,0.08552860468626022,0.000984070989386686,0.0,0.0,0.0
25,13.767804145812988,1.0,2.7523954486241564e-05,2.7523954486241564e-05,1500.0,0.0001925657270476222,0.2888485905714333,20.0,0.0005683894269168377,0.011367788538336754,20.0,0.0009115510620176792,0.018231021240353584,10.0,0.0005180567386560142,0.005180567386560142,10.0,0.0004257168620824814,0.004257168620824814,25.0,0.00027254721499048173,0.006813680374762043,0.18009004502251125,0.0,0.0,0.24012006003001501,0.3569016754627228,0.08569925173692193,500.0,0.025688378140330315,12.844189070165157,200.0,0.002510825637727976,0.5021651275455952,0.01200600300150075,0.0853511169552803,0.001024725766346537,0.0,0.0,0.0
26,12.768744468688965,1.0,2.8993343221372925e-05,2.8993343221372925e-05,1500.0,0.00019854007405228913,0.2978101110784337,20.0,0.0006165983504615724,0.012331967009231448,20.0,0.000989843625575304,0.01979687251150608,10.0,0.0005584668251685798,0.005584668251685798,10.0,0.0004524242540355772,0.004524242540355772,25.0,0.0002696124720387161,0.006740311800967902,0.1875937968984492,0.0,0.0,0.25012506253126565,0.35602647066116333,0.0890511432369093,500.0,0.023720599710941315,11.860299855470657,200.0,0.00235755299217999,0.47151059843599796,0.01250625312656328,0.0851677730679512,0.0010651297282134966,0.0,0.0,0.0
27,11.800087928771973,1.0,3.052218380616978e-05,3.052218380616978e-05,1500.0,0.0001926223048940301,0.28893345734104514,20.0,0.0006669181166216731,0.013338362332433462,20.0,0.0010715818498283625,0.02143163699656725,10.0,0.0006001495639793575,0.006001495639793575,10.0,0.0004793229454662651,0.004793229454662651,25.0,0.00026379068731330335,0.006594767182832584,0.1950975487743872,0.0,0.0,0.26013006503251623,0.3550753891468048,0.09236578407020435,500.0,0.021849846467375755,10.924923233687878,200.0,0.0022028519306331873,0.44057038612663746,0.013006503251625813,0.08497781306505203,0.0011052642019466498,0.0,0.0,0.0
28,10.866443634033203,1.0,3.2126466976478696e-05,3.2126466976478696e-05,1500.0,0.0001771170791471377,0.26567561872070655,20.0,0.0007194410427473485,0.014388820854946971,20.0,0.0011568594491109252,0.023137188982218504,10.0,0.0006432091468013823,0.006432091468013823,10.0,0.0005066945450380445,0.0050669454503804445,25.0,0.00025555616593919694,0.006388904148479924,0.20260130065032517,0.0,0.0,0.27013506753376687,0.3541821837425232,0.09567702812454353,500.0,0.020076317712664604,10.038158856332302,200.0,0.0020517054945230484,0.4103410989046097,0.013506753376688344,0.08478114753961563,0.0011451180508102162,0.0,0.0,0.0
29,10.033609390258789,1.0,3.377749089850113e-05,3.377749089850113e-05,1500.0,0.00019583293760661036,0.29374940640991554,20.0,0.0007740985602140427,0.015481971204280853,20.0,0.0012454352108761668,0.024908704217523336,10.0,0.0006874503451399505,0.006874503451399505,10.0,0.0005342318909242749,0.005342318909242749,25.0,0.0002445685095153749,0.0061142127378843725,0.21010505252626313,0.0,0.0,0.2801400700350175,0.35324355959892273,0.0989576755254611,500.0,0.018398769199848175,9.199384599924088,200.0,0.0019078892655670643,0.38157785311341286,0.014007003501750876,0.08457785099744797,0.0011846822550918175,0.0,0.0,0.0
30,9.225149154663086,1.0,3.548809763742611e-05,3.548809763742611e-05,1500.0,0.00019881075422745198,0.29821613134117797,20.0,0.0008308566175401211,0.01661713235080242,20.0,0.0013371200766414404,0.026742401532828808,10.0,0.0007328024948947132,0.007328024948947132,10.0,0.0005619055009447038,0.005619055009447038,25.0,0.0002309614501427859,0.005774036253569648,0.2176088044022011,0.0,0.0,0.29014507253626814,0.35229748487472534,0.10221737930332202,500.0,0.016815192997455597,8.407596498727798,200.0,0.0017688993830233812,0.35377987660467625,0.014507253626813406,0.08436878770589828,0.0012239594014362431,0.0,0.0,0.0
31,8.461472511291504,1.0,3.725300484802574e-05,3.725300484802574e-05,1500.0,0.00019960265490226448,0.2994039823533967,20.0,0.0008897046791389585,0.01779409358277917,20.0,0.0014317692257463932,0.028635384514927864,10.0,0.0007793286349624395,0.007793286349624395,10.0,0.0005896803340874612,0.005896803340874612,25.0,0.00021497630223166198,0.005374407555791549,0.22511255627813906,0.0,0.0,0.3001500750375188,0.35120370984077454,0.10541381986216344,500.0,0.015325523912906647,7.662761956453323,200.0,0.0016354925464838743,0.32709850929677486,0.015007503751875938,0.0841582641005516,0.0012630054642403944,0.0,0.0,0.0
32,7.745495796203613,1.0,3.911171734216623e-05,3.911171734216623e-05,1500.0,0.00019980741490144283,0.29971112235216424,20.0,0.0009510385571047664,0.019020771142095327,20.0,0.0015305101405829191,0.030610202811658382,10.0,0.0008264881325885653,0.008264881325885653,10.0,0.0006181120406836271,0.006181120406836271,25.0,0.00019817022257484496,0.004954255564371124,0.23261630815407705,0.0,0.0,0.31015507753876936,0.3501284122467041,0.10859410484890271,500.0,0.013929972425103188,6.964986212551594,200.0,0.0015091613167896867,0.30183226335793734,0.015507753876938469,0.08394613116979599,0.001301815941102389,0.0,0.0,0.0
33,7.083993434906006,1.0,4.100472870049998e-05,4.100472870049998e-05,1500.0,0.00020409452554304153,0.3061417883145623,20.0,0.0010143377585336566,0.020286755170673132,20.0,0.0016312701627612114,0.03262540325522423,10.0,0.0008744896040298045,0.008744896040298045,10.0,0.0006463677855208516,0.006463677855208516,25.0,0.00017931681941263378,0.004482920485315844,0.24012006003001501,0.0,0.0,0.32016008004002,0.3489243686199188,0.11171165378526665,500.0,0.012626171112060547,6.313085556030273,200.0,0.0013953474117442966,0.2790694823488593,0.016008004002001,0.08373445272445679,0.0013404214543184677,0.0,0.0,0.0
34,6.471678256988525,1.0,4.299281135899946e-05,4.299281135899946e-05,1500.0,0.00020915272762067616,0.31372909143101424,20.0,0.0010796531569212675,0.02159306313842535,20.0,0.001733643002808094,0.03467286005616188,10.0,0.0009230532450601459,0.009230532450601459,10.0,0.0006744420970790088,0.006744420970790088,25.0,0.0001591131294844672,0.00397782823711168,0.24762381190595298,0.0,0.0,0.33016508254127064,0.3478197455406189,0.11483793499590218,500.0,0.011412618681788445,5.706309340894222,200.0,0.0012958105653524399,0.259162113070488,0.016508254127063533,0.0835200846195221,0.0013787707816129212,0.0,0.0,0.0
35,5.903193473815918,1.0,4.5083186705596745e-05,4.5083186705596745e-05,1500.0,0.00021253254089970142,0.3187988113495521,20.0,0.0011470082681626081,0.022940165363252163,20.0,0.0018371883779764175,0.03674376755952835,10.0,0.0009721085079945624,0.009721085079945624,10.0,0.0007023430662229657,0.007023430662229657,25.0,0.00013817448052577674,0.0034543620131444186,0.25512756378189094,0.0,0.0,0.3401700850425213,0.3466426730155945,0.11791746755908167,500.0,0.01028740219771862,5.14370109885931,200.0,0.0012071579694747925,0.2414315938949585,0.017008504252126064,0.08330412954092026,0.0014168786415164026,0.0,0.0,0.0
36,5.379279613494873,1.0,4.727407213067636e-05,4.727407213067636e-05,1500.0,0.00021645081869792193,0.3246762280468829,20.0,0.0012164489598944783,0.024328979197889566,20.0,0.0019412761321291327,0.038825522642582655,10.0,0.0010214465437456965,0.010214465437456965,10.0,0.0007300854194909334,0.007300854194909334,25.0,0.0001170973846456036,0.00292743461614009,0.26263131565782893,0.0,0.0,0.3501750875437719,0.3455546796321869,0.1210046401913611,500.0,0.009246268309652805,4.623134154826403,200.0,0.001126824994571507,0.2253649989143014,0.017508754377188594,0.0830889642238617,0.001454784266050605,0.0,0.0,0.0
37,4.910489559173584,1.0,4.960801743436605e-05,4.960801743436605e-05,1500.0,0.00022814712428953499,0.3422206864343025,20.0,0.0012881800066679716,0.025763600133359432,20.0,0.0020456602796912193,0.04091320559382439,10.0,0.0010711110662668943,0.010711110662668943,10.0,0.0007576022180728614,0.007576022180728614,25.0,9.651877917349339e-05,0.0024129694793373346,0.27013506753376687,0.0,0.0,0.3601800900450225,0.34452059864997864,0.12408946024411437,500.0,0.008287952281534672,4.143976140767336,200.0,0.0010564184049144387,0.21128368098288774,0.018009004502251125,0.08291202783584595,0.0014931630825865203,0.0,0.0,0.0
38,4.47598934173584,1.0,5.2128561947029084e-05,5.2128561947029084e-05,1500.0,0.00023344784858636558,0.35017177287954837,20.0,0.0013620082754641771,0.027240165509283543,20.0,0.0021481234580278397,0.04296246916055679,10.0,0.0011207381030544639,0.011207381030544639,10.0,0.0007849717512726784,0.007849717512726784,25.0,7.68193494877778e-05,0.001920483737194445,0.27763881940970486,0.0,0.0,0.37018509254627313,0.34343189001083374,0.12713336598700198,500.0,0.007412366569042206,3.706183284521103,200.0,0.000998683157376945,0.199736631475389,0.018509254627313655,0.08277701586484909,0.0015321408639316738,0.0,0.0,0.0
39,4.0769453048706055,1.0,5.477443482959643e-05,5.477443482959643e-05,1500.0,0.00023073612828738987,0.3461041924310848,20.0,0.0014381534419953823,0.028763068839907646,20.0,0.0022552122827619314,0.04510424565523863,10.0,0.0011685224017128348,0.011685224017128348,10.0,0.0008142261067405343,0.008142261067405343,25.0,5.99425402469933e-05,0.0014985635061748326,0.2851425712856428,0.0012985514476895332,0.0003702722987408874,0.38019009504752377,0.3427858352661133,0.13032377929076844,500.0,0.006628144532442093,3.3140722662210464,200.0,0.0009462792659178376,0.18925585318356752,0.01900950475237619,0.08262074738740921,0.001570579490105828,0.0,0.0,0.0
40,3.736609697341919,1.0,5.75891972403042e-05,5.75891972403042e-05,1500.0,0.00023956355289556086,0.3593453293433413,20.0,0.001516917021945119,0.030338340438902378,20.0,0.0023634787648916245,0.04726957529783249,10.0,0.0012150609400123358,0.012150609400123358,10.0,0.0008444790146313608,0.008444790146313608,25.0,4.471392458071932e-05,0.001117848114517983,0.2926463231615808,0.0003209130954928696,9.391403745038956e-05,0.3901950975487744,0.3423783779144287,0.13359436456891166,500.0,0.005924497731029987,2.9622488655149937,200.0,0.0009016979020088911,0.18033958040177822,0.01950975487743872,0.08246774971485138,0.0016089255822307172,0.0,0.0,0.0
41,3.436002731323242,1.0,6.0610746004385874e-05,6.0610746004385874e-05,1500.0,0.00024802377447485924,0.37203566171228886,20.0,0.0015981525648385286,0.03196305129677057,20.0,0.002469168044626713,0.049383360892534256,10.0,0.0012597176246345043,0.012597176246345043,10.0,0.0008750939159654081,0.008750939159654081,25.0,3.107112934230827e-05,0.0007767782335577067,0.3001500750375188,0.0007464965456165373,0.00022406099418205224,0.400200100050025,0.34168827533721924,0.13674368197587564,500.0,0.005295809358358383,2.6479046791791916,200.0,0.0008695778669789433,0.17391557339578867,0.02001000500250125,0.08232402801513672,0.0016473042124089388,0.0,0.0,0.0
42,3.179302930831909,1.0,6.396372191375121e-05,6.396372191375121e-05,1500.0,0.00026133088977076113,0.3919963346561417,20.0,0.0016819153679534793,0.033638307359069586,20.0,0.002569646807387471,0.051392936147749424,10.0,0.0013017910532653332,0.013017910532653332,10.0,0.0009065858903340995,0.009065858903340995,25.0,1.944673203979619e-05,0.0004861683009949047,0.3076538269134567,0.0015000919811427593,0.00046150903872075883,0.4102051025512756,0.3412204682826996,0.13997037718449906,500.0,0.004736975766718388,2.368487883359194,200.0,0.0008451808243989944,0.1690361648797989,0.02051025512756378,0.08217965811491013,0.001685525754232774,0.0,0.0,0.0
43,2.9552628993988037,1.0,6.761477561667562e-05,6.761477561667562e-05,1500.0,0.0002725300728343427,0.4087951092515141,20.0,0.0017680268501862884,0.03536053700372577,20.0,0.0026663891039788723,0.053327782079577446,10.0,0.00134081463329494,0.0134081463329494,10.0,0.0009381179697811604,0.009381179697811604,25.0,1.0216785994998645e-05,0.0002554196498749661,0.3151575787893947,0.0020353887230157852,0.0006414681818408928,0.42021010505252626,0.3407992422580719,0.14320728539108574,500.0,0.004246341530233622,2.123170765116811,200.0,0.0008296192390844226,0.16592384781688452,0.021010505252626314,0.0820474773645401,0.0017238589541324085,0.0,0.0,0.0
