best_iter,best_total_loss,total_scaled,frame_loss_semantics,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
713,3.3920388221740723,3.3920388221740723,diagnostic_local,20.0,0.016729213297367096,0.3345842659473419,0.0001,97.44789123535156,0.009744788520038128,0.0001,104.78298950195312,0.010478299111127853,1000.0,0.00013388393563218415,0.13388393819332123,1000.0,0.0005023267585784197,0.5023267865180969,1.0,0.0,0.0,1.426,0.004974240902811289,0.007093267515301704,1000.0,0.002268197014927864,2.2681970596313477,151.174,0.0008316932944580913,0.12573039531707764
