node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
"person 1, hips",target object,0.017975955680186985,0.1419360799358222,0.07198518069679322,0.9997,0.005142083955406054,0.011544446779149285
"person 1, left hand",target object,0.0241663335176121,0.0951387216890739,0.07406170613112824,0.9997,0.005142083955406054,0.011544446779149285
"person 1, right hand",target object,0.0017913659084132353,0.07075672390742313,0.03274339975827615,0.9997,0.005142083955406054,0.011544446779149285
"person 1, left foot",floor,0.0008411933155577979,0.04711661140131275,0.010767878113139591,0.9997,0.005142083955406054,0.011544446779149285
"person 1, right foot",floor,0.031563573703684844,0.07743489612796495,0.042261313224839774,0.9997,0.005142083955406054,0.011544446779149285
