iter,stage,total,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
1,rigid,35.29692840576172,20.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500.0,0.07059385627508163,35.29692813754082,0.0,0.0,0.0,700000,700000,0
2,rigid,34.953636169433594,20.0,1.5367540981969796e-06,3.073508196393959e-05,10.0,0.0,0.0,1.0,2.49834272381122e-07,2.49834272381122e-07,0.01001001001001001,0.0,0.0,500.0,0.06990721076726913,34.95360538363457,0.0,0.0,0.0,700000,700000,0
3,rigid,34.613956451416016,20.0,6.137375748949125e-06,0.0001227475149789825,10.0,0.0,0.0,1.0,1.0040341749117943e-06,1.0040341749117943e-06,0.02002002002002002,0.0,0.0,500.0,0.0692276656627655,34.61383283138275,0.0,0.0,0.0,700000,700000,0
4,rigid,34.27802276611328,20.0,1.3789525837637484e-05,0.0002757905167527497,10.0,0.0,0.0,1.0,2.2485082808998413e-06,2.2485082808998413e-06,0.03003003003003003,0.0,0.0,500.0,0.06855548918247223,34.277744591236115,0.0,0.0,0.0,700000,700000,0
5,rigid,33.945465087890625,20.0,2.4483928427798674e-05,0.0004896785685559735,10.0,0.0,0.0,1.0,4.006736617157003e-06,4.006736617157003e-06,0.04004004004004004,0.0,0.0,500.0,0.06788994371891022,33.94497185945511,0.0,0.0,0.0,700000,700000,0
6,rigid,33.61650466918945,20.0,3.821372229140252e-05,0.0007642744458280504,10.0,0.0,0.0,1.0,6.245856184250442e-06,6.245856184250442e-06,0.05005005005005005,0.0,0.0,500.0,0.06723146885633469,33.61573442816734,0.0,0.0,0.0,700000,700000,0
7,rigid,33.29121398925781,20.0,5.4969419579720125e-05,0.0010993883915944025,10.0,0.0,0.0,1.0,9.022206540976185e-06,9.022206540976185e-06,0.06006006006006006,0.0,0.0,500.0,0.06658020615577698,33.29010307788849,0.0,0.0,0.0,700000,700000,0
8,rigid,32.9697265625,20.0,7.473386358469725e-05,0.001494677271693945,10.0,0.0,0.0,1.0,1.225830419571139e-05,1.225830419571139e-05,0.07007007007007007,0.0,0.0,500.0,0.06593643873929977,32.96821936964989,0.0,0.0,0.0,700000,700000,0
9,rigid,32.65184020996094,20.0,9.748050797497854e-05,0.0019496101594995707,10.0,0.0,0.0,1.0,1.602694646862801e-05,1.602694646862801e-05,0.08008008008008008,0.0,0.0,500.0,0.06529974937438965,32.649874687194824,0.0,0.0,0.0,700000,700000,0
10,rigid,32.337677001953125,20.0,0.00012318475637584925,0.002463695127516985,10.0,0.0,0.0,1.0,2.029996358032804e-05,2.029996358032804e-05,0.09009009009009009,0.0,0.0,500.0,0.0646703839302063,32.33519196510315,0.0,0.0,0.0,700000,700000,0
