iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
36,0.04825500,0.00003343,0.00002552,0.00004134,0.00574309,0.00505326,0.00643292,14.82562828,12.51586437,17.13539314,1.61418378,0.00505649,0.02103275,0.08235845
37,0.04929532,0.00003448,0.00002647,0.00004249,0.00583425,0.00514630,0.00652219,14.81496811,12.50628090,17.12365532,1.61457169,0.00545404,0.02015122,0.08261702
38,0.05020583,0.00003540,0.00002730,0.00004350,0.00591288,0.00522634,0.00659942,14.80536652,12.50567722,17.10505486,1.61489642,0.00596935,0.01932603,0.08283754
39,0.05097392,0.00003618,0.00002799,0.00004436,0.00597846,0.00529269,0.00666423,14.79605865,12.50927067,17.08284760,1.61516201,0.00657593,0.01859670,0.08302263
40,0.05161201,0.00003682,0.00002857,0.00004507,0.00603200,0.00534678,0.00671721,14.79311466,12.52312469,17.06310463,1.61537266,0.00723794,0.01798613,0.08317477
41,0.05211604,0.00003732,0.00002902,0.00004562,0.00607384,0.00538928,0.00675840,14.79246616,12.55105209,17.03388023,1.61553180,0.00792662,0.01753796,0.08329626
42,0.05248407,0.00003769,0.00002936,0.00004602,0.00610432,0.00542066,0.00678798,14.79125595,12.58035374,17.00215912,1.61564338,0.00860035,0.01724925,0.08338933
43,0.05271880,0.00003793,0.00002959,0.00004627,0.00612380,0.00544122,0.00680638,14.78967953,12.61030197,16.96905708,1.61571062,0.00923479,0.01711069,0.08345611
44,0.05283315,0.00003804,0.00002970,0.00004638,0.00613302,0.00545172,0.00681431,14.79306793,12.65012455,16.93601227,1.61573720,0.00979815,0.01711313,0.08349860
45,0.05282808,0.00003803,0.00002971,0.00004636,0.00613267,0.00545273,0.00681260,14.79408836,12.68617725,16.90199852,1.61572599,0.01027119,0.01724101,0.08351872
46,0.05270973,0.00003792,0.00002963,0.00004621,0.00612355,0.00544504,0.00680206,14.78920555,12.71617699,16.86223412,1.61568010,0.01063690,0.01748556,0.08351830
47,0.05248808,0.00003771,0.00002945,0.00004596,0.00610612,0.00542909,0.00678314,14.78232670,12.74442673,16.82022667,1.61560237,0.01089321,0.01783448,0.08349907
48,0.05217293,0.00003740,0.00002920,0.00004560,0.00608126,0.00540558,0.00675694,14.77135277,12.76437473,16.77833176,1.61549592,0.01103070,0.01825000,0.08346266
49,0.05177555,0.00003702,0.00002887,0.00004517,0.00604976,0.00537511,0.00672441,14.75679302,12.77497864,16.73860741,1.61536324,0.01105141,0.01870974,0.08341067
50,0.05130744,0.00003657,0.00002847,0.00004466,0.00601217,0.00533808,0.00668627,14.74190521,12.77746868,16.70634079,1.61520660,0.01095981,0.01918267,0.08334462
51,0.05078042,0.00003605,0.00002802,0.00004409,0.00596940,0.00529505,0.00664375,14.72612095,12.76892662,16.68331528,1.61502886,0.01076458,0.01961129,0.08326589
52,0.05020612,0.00003549,0.00002751,0.00004348,0.00592214,0.00524688,0.00659741,14.71147442,12.75427055,16.66867828,1.61483216,0.01048129,0.01999156,0.08317586
53,0.04960003,0.00003490,0.00002696,0.00004283,0.00587132,0.00519440,0.00654823,14.70151997,12.73602104,16.66701889,1.61461866,0.01013206,0.02032067,0.08307583
54,0.04896615,0.00003427,0.00002638,0.00004216,0.00581738,0.00513794,0.00649682,14.69355965,12.71421814,16.67290115,1.61439037,0.00974746,0.02057233,0.08296701
55,0.04832304,0.00003363,0.00002577,0.00004148,0.00576125,0.00507843,0.00644406,14.69465542,12.69824982,16.69106102,1.61414957,0.00935812,0.02073556,0.08285055
56,0.04766565,0.00003297,0.00002515,0.00004079,0.00570321,0.00501609,0.00639032,14.69569778,12.67545795,16.71593666,1.61389756,0.00899883,0.02079278,0.08272754
57,0.04700553,0.00003230,0.00002451,0.00004010,0.00564381,0.00495182,0.00633580,14.70167065,12.65711403,16.74622726,1.61363649,0.00868727,0.02076411,0.08259894
58,0.04635067,0.00003164,0.00002386,0.00003941,0.00558349,0.00488615,0.00628083,14.71559334,12.64652061,16.78466606,1.61336756,0.00843411,0.02066251,0.08246569
59,0.04569557,0.00003097,0.00002322,0.00003873,0.00552296,0.00481989,0.00622602,14.72371864,12.63177109,16.81566620,1.61309242,0.00824933,0.02051602,0.08232865
60,0.04505360,0.00003032,0.00002258,0.00003805,0.00546253,0.00475356,0.00617151,14.73616028,12.62365627,16.84866333,1.61281264,0.00813805,0.02032621,0.08218869
61,0.04442095,0.00002967,0.00002196,0.00003739,0.00540237,0.00468745,0.00611728,14.74781322,12.61845779,16.87716866,1.61252892,0.00810731,0.02009888,0.08204647
