node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
human.hips,wooden shelf,0.0018143628258258104,0.09666207432746887,0.03420117497444153,0.9990157142857143,0.01121837180107832,0.043791159987449646
human.left_hand,wooden shelf,0.002910388633608818,0.10410355776548386,0.04450554773211479,0.9990157142857143,0.01121837180107832,0.043791159987449646
human.right_hand,wooden shelf,0.0015726186102256179,0.045638468116521835,0.01733275316655636,0.9990157142857143,0.01121837180107832,0.043791159987449646
