best_iter,best_total_loss,total_scaled,frame_loss_semantics,prior_raw,prior_scaled,contact_raw,contact_scaled,dynamics_raw,dynamics_scaled,penetration_raw,penetration_scaled,smooth_raw,smooth_scaled,human_prior_raw,human_prior_scaled,human_smooth_raw,human_smooth_scaled,human_mask_2d_raw,human_mask_2d_scaled,object_mask_2d_raw,object_mask_2d_scaled,object_part_mask_2d_raw,object_part_mask_2d_scaled,object_scale_reg_raw,object_scale_reg_scaled
824,0.40535691380500793,0.40535691380500793,diagnostic_local,0.0016472089337185025,0.03294418007135391,0.0016369253862649202,0.3273850679397583,8.940740372054279e-06,0.0013411110267043114,6.182250945130363e-05,0.0012364501599222422,0.0002596093690954149,0.005192187614738941,0.00011730997357517481,0.011730996891856194,1.4976901638874551e-06,4.49307044618763e-05,1.4724408174515702e-05,0.0005889763124287128,3.824768646154553e-05,0.0022948612459003925,0.0,0.0,0.0007532719755545259,0.022598158568143845
