frame_idx,prior_raw,prior_scaled,contact_raw,contact_scaled,dynamics_raw,dynamics_scaled,penetration_raw,penetration_scaled,smooth_raw,smooth_scaled,human_prior_raw,human_prior_scaled,human_smooth_raw,human_smooth_scaled,human_mask_2d_raw,human_mask_2d_scaled,object_mask_2d_raw,object_mask_2d_scaled,object_part_mask_2d_raw,object_part_mask_2d_scaled,total_raw_local,total_scaled_local
0,7.864658982725814e-06,0.00015729317965451628,0.0016833648551255465,0.33667296171188354,0.0,0.0,4.75949673273135e-05,0.0009518993319943547,0.0,0.0,6.144794042484136e-07,6.144794315332547e-05,0.0,0.0,1.441858330508694e-05,0.0005767433322034776,3.972666308982298e-05,0.002383599756285548,0.0,0.0,0.0017935842042788863,0.34080392122268677
1,6.279608896875288e-06,0.00012559218157548457,0.0016784218605607748,0.3356843590736389,5.206725745665608e-06,0.0007810088573023677,6.645729445153847e-05,0.001329145859926939,1.728103234199807e-05,0.0003456206468399614,6.380361696756154e-07,6.380361446645111e-05,1.476055786042707e-06,4.428167449077591e-05,1.3225672773842234e-05,0.0005290269036777318,3.573335925466381e-05,0.002144001657143235,0.0,0.0,0.0018247195985168219,0.34104683995246887
2,6.0295724324532785e-06,0.00012059144501108676,0.0016569767612963915,0.33139535784721375,1.3329908142623026e-05,0.0019994862377643585,9.313513874076307e-05,0.0018627027748152614,4.818633169634268e-05,0.000963726663030684,5.52363644601428e-07,5.523636355064809e-05,1.1444351457612356e-06,3.433305391808972e-05,1.3029637557337992e-05,0.0005211855168454349,3.766741065192036e-05,0.0022600446827709675,0.0,0.0,0.0018700517248362303,0.33921265602111816
3,7.082207957864739e-06,0.00014164415188133717,0.001654355088248849,0.33087101578712463,4.157585408393061e-06,0.0006236378103494644,4.73293948743958e-05,0.0009465878829360008,0.00010308740456821397,0.0020617481786757708,5.780187279924576e-07,5.780187348136678e-05,3.077449491684092e-06,9.232348384102806e-05,1.2884759598819073e-05,0.0005153903621248901,3.549930625013076e-05,0.002129958476871252,0.0,0.0,0.0018680511275306344,0.33744016289711
4,9.634205525799189e-06,0.00019268410687800497,0.0016482623759657145,0.32965248823165894,6.4556902543699834e-06,0.0009683535317890346,4.0170998545363545e-05,0.0008034199709072709,0.00012988400703761727,0.0025976800825446844,8.344665047843591e-07,8.344664820469916e-05,1.017371573652781e-06,3.052114698220976e-05,1.2770580724463798e-05,0.0005108232144266367,4.303779132897034e-05,0.002582267392426729,0.0,0.0,0.0018920673755928874,0.3374216854572296
5,1.2191182577225845e-05,0.0002438236551824957,0.0016412017866969109,0.32824036478996277,3.2546743113925913e-06,0.00048820115625858307,0.00010572352766757831,0.0021144705824553967,0.00017455426859669387,0.0034910854883491993,9.935414482242777e-07,9.935414709616452e-05,1.6971584955172148e-06,5.091475395602174e-05,1.3241631677374244e-05,0.0005296652670949697,4.0236158383777365e-05,0.0024141694884747267,0.0,0.0,0.001993093639612198,0.33767202496528625
6,1.3746735930908471e-05,0.0002749347186181694,0.0016491514397785068,0.3298302888870239,1.0438412573421374e-05,0.0015657618641853333,6.734904309269041e-05,0.001346980920061469,0.00021734178881160915,0.004346835892647505,9.769198641151888e-07,9.769198368303478e-05,2.0350712475192267e-06,6.10521383350715e-05,1.3594117262982763e-05,0.0005437646759673953,4.0445094782626256e-05,0.002426705788820982,0.0,0.0,0.0020150786731392145,0.3404940366744995
7,1.6267713363049552e-05,0.00032535428181290627,0.001631048507988453,0.32620969414711,2.575511098257266e-05,0.003863266669213772,7.58080423111096e-05,0.0015161607880145311,0.0002997383417095989,0.0059947669506073,1.196060566144297e-06,0.00011960605479544029,7.255454193000332e-07,2.176636189687997e-05,1.2281746421649586e-05,0.0004912698641419411,3.464197652647272e-05,0.0020785185042768717,0.0,0.0,0.0020974630024284124,0.34062039852142334
8,1.984222217288334e-05,0.00039684443618170917,0.0016298993723466992,0.32597988843917847,7.842383638489991e-06,0.001176357502117753,8.842584793455899e-05,0.0017685169586911798,0.0002724524529185146,0.005449049174785614,1.2848555570599274e-06,0.00012848555343225598,9.316791533819924e-07,2.795037471514661e-05,1.2193584552733228e-05,0.0004877433821093291,3.424626629566774e-05,0.0020547760650515556,0.0,0.0,0.002067118650302291,0.3374696373939514
9,2.2012762201484293e-05,0.00044025524402968585,0.0016313083469867706,0.3262616693973541,1.358851386612514e-05,0.0020382769871503115,9.217410115525126e-05,0.0018434820231050253,0.00034934101859107614,0.006986820138990879,1.2060627341270447e-06,0.00012060627341270447,4.022881512355525e-06,0.00012068644718965515,1.2722148312604986e-05,0.0005088859470561147,2.40539029618958e-05,0.0014432341558858752,0.0,0.0,0.0021504296455532312,0.33976393938064575
10,2.433344525343273e-05,0.00048666889779269695,0.0016200864920392632,0.3240172863006592,1.2213552508910652e-05,0.0018320329254493117,6.212525477167219e-05,0.0012425051536411047,0.00032523449044674635,0.006504689808934927,1.5218023463603458e-06,0.00015218023327179253,2.3545435396954417e-06,7.063630619086325e-05,1.3560397746914532e-05,0.0005424158880487084,3.3119831641670316e-05,0.0019871899858117104,0.0,0.0,0.0020945498254150152,0.3368355929851532
11,2.4632054191897623e-05,0.0004926410620100796,0.0016064039664343,0.3212808072566986,7.197123977675801e-06,0.0010795686393976212,0.00011286923836451024,0.0022573848254978657,0.00033103430178016424,0.006620686035603285,1.581177230036701e-06,0.000158117720275186,4.89144554194354e-07,1.4674336853204295e-05,1.3302328625286464e-05,0.0005320931668393314,2.9702936444664374e-05,0.0017821762012317777,0.0,0.0,0.0021272122394293547,0.3342181146144867
12,2.5028984964592382e-05,0.0005005797138437629,0.0015989730600267649,0.319794625043869,1.308497758145677e-05,0.001962746726348996,5.665753997163847e-05,0.001133150770328939,0.000430018815677613,0.008600376546382904,1.7293665450779372e-06,0.00017293664859607816,1.1222199418625678e-06,3.366659802850336e-05,1.4729939721291885e-05,0.0005891976179555058,4.668159817811102e-05,0.002800895832479,0.0,0.0,0.002188026672229171,0.3355881869792938
13,2.3954667994985357e-05,0.0004790933453477919,0.0015903968596830964,0.3180793821811676,8.940505722421221e-06,0.0013410758692771196,5.141424117027782e-05,0.0010282847797498107,0.00046491395914927125,0.009298278950154781,1.6863012888279627e-06,0.00016863012569956481,4.1241542021452915e-06,0.00012372463243082166,1.4479082892648876e-05,0.000579163315705955,3.573225694708526e-05,0.002143935300409794,0.0,0.0,0.0021956420969218016,0.3332415819168091
14,2.0683641196228564e-05,0.0004136728239245713,0.0015905762556940317,0.3181152641773224,3.818091045104666e-06,0.0005727136740460992,5.573590169660747e-05,0.0011147180339321494,0.0004418260359670967,0.008836520835757256,1.235349259331997e-06,0.00012353491911198944,2.5230833671230357e-06,7.569250010419637e-05,1.7133734218077734e-05,0.0006853493396192789,4.868822725256905e-05,0.0029212937224656343,0.0,0.0,0.0021822203416377306,0.33285877108573914
15,1.8636199456523173e-05,0.00037272399640642107,0.0015922440215945244,0.3184488117694855,1.0865740478038788e-05,0.0016298610717058182,8.738236647332087e-05,0.001747647300362587,0.0005158606800250709,0.010317213833332062,1.0921970670096925e-06,0.0001092197053367272,1.0146959539270028e-06,3.0440878617810085e-05,1.5450299542862922e-05,0.0006180119817145169,3.3005300792865455e-05,0.0019803179893642664,0.0,0.0,0.0022755516692996025,0.3352542221546173
16,1.749373768689111e-05,0.0003498747537378222,0.0015796070219948888,0.3159213960170746,4.1651128412922844e-06,0.0006247669225558639,0.00011487739539006725,0.0022975478786975145,0.0004006734234280884,0.008013468235731125,9.953644166671438e-07,9.953643893823028e-05,2.2597541828872636e-06,6.779262912459671e-05,1.4898031622578856e-05,0.0005959212430752814,4.374794661998749e-05,0.0026248767971992493,0.0,0.0,0.0021787178702652454,0.3305951952934265
17,1.777533361746464e-05,0.00035550666507333517,0.001579209347255528,0.3158418834209442,9.562057130096946e-06,0.0014343085931614041,4.275076207704842e-05,0.0008550152415409684,0.00036103572347201407,0.0072207143530249596,1.0867403261727304e-06,0.00010867403034353629,1.8739713141258107e-06,5.621913805953227e-05,1.5992722183000296e-05,0.0006397088873200119,4.427703606779687e-05,0.002656622091308236,0.0,0.0,0.0020735636353492737,0.3291686177253723
18,1.8621441995492205e-05,0.00037242885446175933,0.0015750904567539692,0.31501808762550354,4.448635991138872e-06,0.0006672954186797142,5.53799000044819e-05,0.0011075979564338923,0.000556490384042263,0.01112980768084526,1.1487717301861267e-06,0.00011487716983538121,1.3567305359174497e-06,4.0701917896512896e-05,1.649980367801618e-05,0.0006599921616725624,5.540074926102534e-05,0.003324044868350029,0.0,0.0,0.002284436719492078,0.33243486285209656
19,2.035320721915923e-05,0.00040706415893509984,0.0015781426336616278,0.3156285285949707,5.487335783982417e-06,0.0008231003885157406,5.31054065504577e-05,0.0010621080873534083,0.00041004951344802976,0.008200990036129951,1.3113541399434325e-06,0.0001311354135395959,9.245279102287896e-07,2.77358376479242e-05,1.5342717233579606e-05,0.0006137086893431842,5.2520532335620373e-05,0.003151231911033392,0.0,0.0,0.0021372372284531593,0.3300456404685974
20,2.3101030819816515e-05,0.0004620206309482455,0.001574322348460555,0.31486445665359497,1.0071347787743434e-05,0.001510702189989388,6.037687853677198e-05,0.0012075375998392701,0.0005341957439668477,0.01068391464650631,1.5099703887244686e-06,0.00015099704614840448,3.0718214816261025e-07,9.215464160661213e-06,1.521919148217421e-05,0.0006087676738388836,4.90555539727211e-05,0.002943333238363266,0.0,0.0,0.0022681590635329485,0.33244097232818604
21,2.685842991922982e-05,0.0005371685838326812,0.0015771195758134127,0.3154239058494568,3.3295641514996532e-06,0.0004994345945306122,3.4863951441366225e-05,0.000697278999723494,0.00039848260348662734,0.00796965230256319,1.7306384734183666e-06,0.0001730638468870893,1.8062026185816649e-07,5.418607997853542e-06,1.6459338439744897e-05,0.0006583735230378807,4.228503166814335e-05,0.002537101972848177,0.0,0.0,0.0021013098303228617,0.3285013735294342
22,3.217129051336087e-05,0.0006434257957153022,0.001576736569404602,0.3153473138809204,7.113048468454508e-06,0.0010669572511687875,5.7281733461422846e-05,0.0011456346837803721,0.0002833256730809808,0.0056665134616196156,1.9145375063089887e-06,0.00019145375699736178,3.724144903571869e-07,1.1172434824402444e-05,1.6154968761838973e-05,0.0006461987504735589,4.0855979023035616e-05,0.0024513588286936283,0.0,0.0,0.0020159261766821146,0.3271700441837311
23,3.490370363579132e-05,0.0006980740581639111,0.0015759982634335756,0.3151996433734894,1.2218874871905427e-06,0.0001832831185311079,5.7349221606273204e-05,0.0011469844030216336,0.00018692563753575087,0.0037385127507150173,1.9888400402123807e-06,0.00019888400856871158,4.275335072634334e-07,1.282600533158984e-05,1.5794754290254787e-05,0.000631790142506361,3.856402327073738e-05,0.0023138413671404123,0.0,0.0,0.0019131738226860762,0.3241237998008728
24,3.608455153880641e-05,0.0007216910598799586,0.0015743444673717022,0.31486889719963074,2.2272017758950824e-06,0.00033408027957193553,7.30741085135378e-05,0.0014614821411669254,7.963430107338354e-05,0.0015926860505715013,1.987951236515073e-06,0.00019879512547049671,6.885576908643998e-07,2.0656731066992506e-05,1.51327476487495e-05,0.00060530990594998,4.5378998038358986e-05,0.0027227399405092,0.0,0.0,0.0018285529222339392,0.32252633571624756
25,3.460203515714966e-05,0.0006920407176949084,0.001577775808982551,0.3155551552772522,1.0382512300566304e-05,0.0015573768178001046,6.975972064537928e-05,0.001395194442011416,5.273027272778563e-05,0.0010546054691076279,1.936721446327283e-06,0.0001936721382662654,1.029090526571963e-06,3.087271761614829e-05,1.5573212294839323e-05,0.0006229284917935729,4.6137407480273396e-05,0.0027682443615049124,0.0,0.0,0.0018099267035722733,0.32387012243270874
26,3.160103369737044e-05,0.0006320206448435783,0.0015716773923486471,0.3143354654312134,8.57992381497752e-06,0.0012869886122643948,2.164285433536861e-05,0.0004328570794314146,2.4978617148008198e-05,0.0004995723720639944,1.7449484630560619e-06,0.00017449485312681645,5.808104788229684e-07,1.7424314137315378e-05,1.4592708794225473e-05,0.0005837083444930613,6.0264919738983735e-05,0.0036158952862024307,0.0,0.0,0.0017356632743030787,0.32157841324806213
27,3.0166100259521045e-05,0.0006033219979144633,0.0015715191839262843,0.31430384516716003,2.394154762441758e-06,0.00035912322346121073,5.213576878304593e-05,0.0010427153902128339,5.838488868903369e-05,0.0011676978319883347,1.7081141550079337e-06,0.00017081141413655132,1.8385071598459035e-07,5.5155214795377105e-06,1.6798425349406898e-05,0.0006719370139762759,6.696246418869123e-05,0.004017747938632965,0.0,0.0,0.0018002529395744205,0.3223426640033722
