final_iter,final_total_loss,total_scaled,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
2000,1.8367931842803955,1.8367931842803955,50.0,0.0004962412640452385,0.024812063202261925,150.0,0.0020021148957312107,0.3003172343596816,1.0,0.009301096200942993,0.009301096200942993,60.0,0.005382569972425699,0.32295419834554195,30.0,0.000558184867259115,0.01674554601777345,800.0,0.0011201919987797737,0.896153599023819,0.001,266.5093688964844,0.26650936889648436,700000,700000,203,10475,10456,5
