iter,stage,total,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
11,rigid,3.2133469581604004,20.0,0.00015594280557706952,0.0031188561115413904,50.0,0.0,0.0,1.0,2.526572279748507e-05,2.526572279748507e-05,0.05002501250625312,0.004821687005460262,0.00024120495274938778,0.05002501250625312,0.06257636100053787,0.003130383241647717,800.0,0.004008539021015167,3.206831216812134,0.0,0.0,0.0,700000,700000,533,10475,10418,252
12,rigid,3.0757639408111572,20.0,0.00018824843573383987,0.0037649687146767974,50.0,0.0,0.0,1.0,3.061825191252865e-05,3.061825191252865e-05,0.05502751375687844,0.005166081711649895,0.0002842766324569727,0.05502751375687844,0.062863789498806,0.0034592380414550576,800.0,0.0038352811243385077,3.068224899470806,0.0,0.0,0.0,700000,700000,613,10475,10418,256
13,rigid,2.943244457244873,20.0,0.00022349279606714845,0.004469855921342969,50.0,0.0,0.0,1.0,3.648462370620109e-05,3.648462370620109e-05,0.060030015007503754,0.005088289268314838,0.00030545008113946003,0.060030015007503754,0.06292939186096191,0.0037776523378266285,800.0,0.003668318735435605,2.934654988348484,0.0,0.0,0.0,700000,700000,644,10475,10414,261
14,rigid,2.8157410621643066,20.0,0.0002616624697111547,0.005233249394223094,50.0,0.0,0.0,1.0,4.298783460399136e-05,4.298783460399136e-05,0.06503251625812906,0.005279222037643194,0.00034332109299330425,0.06503251625812906,0.06069428101181984,0.003947101816676627,800.0,0.0035077182110399008,2.8061745688319206,0.0,0.0,0.0,700000,700000,694,10475,10411,266
15,rigid,2.693885564804077,20.0,0.0003026975900866091,0.0060539518017321825,50.0,0.0,0.0,1.0,4.9924561608349904e-05,4.9924561608349904e-05,0.07003501750875438,0.005657033063471317,0.00039619040964781614,0.07003501750875438,0.06022893637418747,0.0042181346134998726,800.0,0.0033539594151079655,2.6831675320863724,0.0,0.0,0.0,700000,700000,765,10475,10407,264
16,rigid,2.5780956745147705,20.0,0.00034656800562515855,0.006931360112503171,50.0,0.0,0.0,1.0,5.741546192439273e-05,5.741546192439273e-05,0.0750375187593797,0.005769054871052504,0.00043289556311049306,0.0750375187593797,0.0596456341445446,0.004475660391036363,800.0,0.003207748057320714,2.566198445856571,0.0,0.0,0.0,700000,700000,821,10475,10403,261
17,rigid,2.467357635498047,20.0,0.00039317202754318714,0.007863440550863743,50.0,0.0,0.0,1.0,6.546772783622146e-05,6.546772783622146e-05,0.080040020010005,0.005887117702513933,0.0004712050187104699,0.080040020010005,0.05589868128299713,0.0044741315684239825,800.0,0.0030681041534990072,2.454483322799206,0.0,0.0,0.0,700000,700000,862,10475,10401,266
18,rigid,2.362192153930664,20.0,0.0004423854115884751,0.008847708231769502,50.0,0.0,0.0,1.0,7.416942389681935e-05,7.416942389681935e-05,0.08504252126063032,0.0060026319697499275,0.0005104789569071974,0.08504252126063032,0.05574865639209747,0.004741006296476524,800.0,0.002935023745521903,2.3480189964175224,0.0,0.0,0.0,700000,700000,909,10475,10395,262
19,rigid,2.262082576751709,20.0,0.0004942825180478394,0.009885650360956788,50.0,0.0,0.0,1.0,8.337105100508779e-05,8.337105100508779e-05,0.09004502251125562,0.005964512936770916,0.0005370747016602125,0.09004502251125562,0.05281916633248329,0.004756103021434213,800.0,0.0028085254598408937,2.246820367872715,0.0,0.0,0.0,700000,700000,1040,10475,10394,268
20,rigid,2.167914628982544,20.0,0.0005487253074534237,0.010974506149068475,50.0,0.0,0.0,1.0,9.311057510785758e-05,9.311057510785758e-05,0.09504752376188094,0.0063072131015360355,0.0005994849871394931,0.09504752376188094,0.05263468250632286,0.005002796236218781,800.0,0.0026890558656305075,2.151244692504406,0.0,0.0,0.0,700000,700000,1153,10475,10388,264
21,rigid,2.0785257816314697,20.0,0.0006056134589016438,0.012112269178032875,50.0,0.0,0.0,1.0,0.00010348347859689966,0.00010348347859689966,0.10005002501250625,0.006538406014442444,0.0006541676852868878,0.10005002501250625,0.05157053470611572,0.0051596332872552,800.0,0.0025756205432116985,2.060496434569359,0.0,0.0,0.0,700000,700000,1159,10475,10380,263
22,rigid,1.9946712255477905,20.0,0.000664946623146534,0.01329893246293068,50.0,0.0,0.0,1.0,0.00011440406524343416,0.00011440406524343416,0.10505252626313157,0.007291530258953571,0.0007659936740271385,0.10505252626313157,0.05274784192442894,0.0055412940490895835,800.0,0.002468688180670142,1.9749505445361137,0.0,0.0,0.0,700000,700000,1257,10475,10381,259
23,rigid,1.9154247045516968,20.0,0.000726444530300796,0.01452889060601592,50.0,0.0,0.0,1.0,0.00012608303222805262,0.00012608303222805262,0.11005502751375688,0.007718070410192013,0.0008494124513467948,0.11005502751375688,0.05210832878947258,0.005734783558621294,800.0,0.0023677318822592497,1.8941855058073997,0.0,0.0,0.0,700000,700000,1326,10475,10379,264
24,rigid,1.8397730588912964,20.0,0.0007901521166786551,0.015803042333573103,50.0,0.0,0.0,1.0,0.0001382743357680738,0.0001382743357680738,0.11505752876438219,0.007788608316332102,0.0008961380253908871,0.11505752876438219,0.049822848290205,0.005732493800273712,800.0,0.00227150390855968,1.817203126847744,0.0,0.0,0.0,700000,700000,1408,10475,10379,272
25,rigid,1.7684829235076904,20.0,0.0008561734575778246,0.017123469151556492,50.0,0.0,0.0,1.0,0.00015108582738321275,0.00015108582738321275,0.12006003001500751,0.008875993080437183,0.0010656519956502872,0.12006003001500751,0.048646651208400726,0.0058405184042101925,800.0,0.002180377719923854,1.744302175939083,0.0,0.0,0.0,700000,700000,1467,10475,10376,279
26,rigid,1.700930118560791,20.0,0.0009244813118129969,0.018489626236259937,50.0,0.0,0.0,1.0,0.00016452505951747298,0.00016452505951747298,0.12506253126563283,0.008961857296526432,0.0011207925583449766,0.12506253126563283,0.04828830435872078,0.006039057573626911,800.0,0.0020938951056450605,1.6751160845160484,0.0,0.0,0.0,700000,700000,1549,10475,10370,286
27,rigid,1.6384958028793335,20.0,0.000994885340332985,0.0198977068066597,50.0,0.0,0.0,1.0,0.00017859948275145143,0.00017859948275145143,0.13006503251625812,0.009753182530403137,0.0012685480029538847,0.13006503251625812,0.04907193034887314,0.006382542216461738,800.0,0.00201346050016582,1.610768400132656,0.0,0.0,0.0,700000,700000,1580,10475,10368,290
28,rigid,1.5805678367614746,20.0,0.0010668420000001788,0.021336840000003576,50.0,0.0,0.0,1.0,0.00019331675139255822,0.00019331675139255822,0.13506753376688344,0.010031684301793575,0.0013549548581712181,0.13506753376688344,0.04887738823890686,0.0066017482863956235,800.0,0.0019388512009754777,1.5510809607803822,0.0,0.0,0.0,700000,700000,1656,10475,10364,302
29,rigid,1.5274606943130493,20.0,0.0011401934316381812,0.022803868632763624,50.0,0.0,0.0,1.0,0.00020875221525784582,0.00020875221525784582,0.14007003501750875,0.010923663154244423,0.0015300778805344864,0.14007003501750875,0.04748517647385597,0.006651250331505589,800.0,0.0018703334499150515,1.4962667599320412,0.0,0.0,0.0,700000,700000,1701,10475,10362,316
30,rigid,1.479532241821289,20.0,0.0012147306697443128,0.024294613394886255,50.0,0.0,0.0,1.0,0.00022485083900392056,0.00022485083900392056,0.14507253626813407,0.011431485414505005,0.001658394582394423,0.14507253626813407,0.046550799161195755,0.0067532424996231966,800.0,0.0018082514870911837,1.446601189672947,0.0,0.0,0.0,700000,700000,1740,10475,10358,325
31,rigid,1.4358646869659424,20.0,0.0012900233268737793,0.025800466537475586,50.0,0.0,0.0,1.0,0.000241620306042023,0.000241620306042023,0.1500750375187594,0.01187649741768837,0.001782365795551031,0.1500750375187594,0.04597403481602669,0.006899554999903955,800.0,0.0017514259088784456,1.4011407271027565,0.0,0.0,0.0,700000,700000,1833,10475,10354,333
32,rigid,1.3961973190307617,20.0,0.0013657741947099566,0.027315483894199133,50.0,0.0,0.0,1.0,0.00025937060127034783,0.00025937060127034783,0.15507753876938468,0.01185683161020279,0.0018387282637132888,0.15507753876938468,0.04620135948061943,0.007164793116054038,800.0,0.0016995236510410905,1.3596189208328724,0.0,0.0,0.0,700000,700000,1928,10475,10351,340
33,rigid,1.3609699010849,20.0,0.001441765925846994,0.02883531851693988,50.0,0.0,0.0,1.0,0.00027790648164227605,0.00027790648164227605,0.16008004002001,0.012368917465209961,0.0019800168028350114,0.16008004002001,0.046095386147499084,0.007378951259229468,800.0,0.0016531221335753798,1.3224977068603039,0.0,0.0,0.0,700000,700000,2048,10475,10345,350
34,rigid,1.3286255598068237,20.0,0.0015180220361799002,0.030360440723598003,50.0,0.0,0.0,1.0,0.00029732476104982197,0.00029732476104982197,0.16508254127063532,0.012409691698849201,0.0020486234420311338,0.16508254127063532,0.046143364161252975,0.0076174638185159994,800.0,0.0016103771049529314,1.2883016839623451,0.0,0.0,0.0,700000,700000,2160,10475,10337,361
35,rigid,1.3004094362258911,20.0,0.0015941973542794585,0.03188394708558917,50.0,0.0,0.0,1.0,0.00031756595126353204,0.00031756595126353204,0.17008504252126064,0.012901071459054947,0.0021942792876831828,0.17008504252126064,0.046768419444561005,0.007954608609880311,800.0,0.0015725737903267145,1.2580590322613716,0.0,0.0,0.0,700000,700000,2291,10475,10334,371
36,rigid,1.2752028703689575,20.0,0.0016703121364116669,0.03340624272823334,50.0,0.0,0.0,1.0,0.0003386463795322925,0.0003386463795322925,0.17508754377188596,0.01304220873862505,0.0022835282934060867,0.17508754377188596,0.046025101095438004,0.008058421902652978,800.0,0.001538895070552826,1.2311160564422607,0.0,0.0,0.0,700000,700000,2414,10475,10336,391
37,rigid,1.2539615631103516,20.0,0.0017458172515034676,0.03491634503006935,50.0,0.0,0.0,1.0,0.00036040417035110295,0.00036040417035110295,0.18009004502251125,0.012940743938088417,0.0023304991584351324,0.18009004502251125,0.04735719785094261,0.008528559893116228,800.0,0.0015097821597009897,1.2078257277607918,0.0,0.0,0.0,700000,700000,2552,10475,10331,396
38,rigid,1.2352867126464844,20.0,0.0018197300378233194,0.03639460075646639,50.0,0.0,0.0,1.0,0.00038311490789055824,0.00038311490789055824,0.18509254627313657,0.013493519276380539,0.002497549841050925,0.18509254627313657,0.048379428684711456,0.008954671642492865,800.0,0.0014838209608569741,1.1870567686855793,0.0,0.0,0.0,700000,700000,2691,10475,10335,405
39,rigid,1.2183421850204468,20.0,0.0018913785461336374,0.03782757092267275,50.0,0.0,0.0,1.0,0.00040623563108965755,0.00040623563108965755,0.19009504752376188,0.013729983940720558,0.002610001949711762,0.19009504752376188,0.04892783239483833,0.00930093862433145,800.0,0.001460246741771698,1.1681973934173584,0.0,0.0,0.0,700000,700000,2808,10475,10338,417
40,rigid,1.20457124710083,20.0,0.0019595655612647533,0.03919131122529507,50.0,0.0,0.0,1.0,0.00043003365863114595,0.00043003365863114595,0.1950975487743872,0.014092572964727879,0.0027494264413426076,0.1950975487743872,0.048938557505607605,0.009547792609898433,800.0,0.0014408159768208861,1.152652781456709,0.0,0.0,0.0,700000,700000,2885,10475,10344,433
41,rigid,1.1927951574325562,20.0,0.0020236840937286615,0.04047368187457323,50.0,0.0,0.0,1.0,0.0004541090165730566,0.0004541090165730566,0.2001000500250125,0.014479631558060646,0.0028973749991116847,0.2001000500250125,0.04938216879963875,0.009881374447151325,800.0,0.001423860783688724,1.1390886269509792,0.0,0.0,0.0,700000,700000,3008,10475,10348,448
42,rigid,1.1814285516738892,20.0,0.002082706894725561,0.04165413789451122,50.0,0.0,0.0,1.0,0.00047812145203351974,0.00047812145203351974,0.2051025512756378,0.014373542740941048,0.002948050287036433,0.2051025512756378,0.049190033227205276,0.010089001312233198,800.0,0.0014078239910304546,1.1262591928243637,0.0,0.0,0.0,700000,700000,3094,10475,10353,468
43,rigid,1.170561671257019,20.0,0.002137476811185479,0.04274953622370958,50.0,0.0,0.0,1.0,0.0005020161042921245,0.0005020161042921245,0.21010505252626313,0.014367885887622833,0.0030187654191103502,0.21010505252626313,0.04955550283193588,0.01041186152546927,800.0,0.0013923492515459657,1.1138794012367725,0.0,0.0,0.0,700000,700000,3173,10475,10358,483
44,rigid,1.161562442779541,20.0,0.0021875915117561817,0.043751830235123634,50.0,0.0,0.0,1.0,0.0005256321746855974,0.0005256321746855974,0.21510755377688845,0.014535047113895416,0.0031265984287018656,0.21510755377688845,0.05136081576347351,0.011048099438866239,800.0,0.0013788879150524735,1.1031103320419788,0.0,0.0,0.0,700000,700000,3263,10475,10364,494
45,rigid,1.1534565687179565,20.0,0.002232375554740429,0.04464751109480858,50.0,0.0,0.0,1.0,0.0005489109898917377,0.0005489109898917377,0.22011005502751377,0.014377121813595295,0.003164549073527729,0.22011005502751377,0.05235476791858673,0.011523810847512838,800.0,0.0013669646577909589,1.093571726232767,0.0,0.0,0.0,700000,700000,3279,10475,10368,508
46,rigid,1.1446672677993774,20.0,0.0022714370861649513,0.045428741723299026,50.0,0.0,0.0,1.0,0.0005721327615901828,0.0005721327615901828,0.22511255627813906,0.014615585096180439,0.0032901517225018494,0.22511255627813906,0.05205678194761276,0.011718635255840791,800.0,0.001354572013951838,1.0836576111614704,0.0,0.0,0.0,700000,700000,3326,10475,10373,521
47,rigid,1.1354066133499146,20.0,0.002306567272171378,0.04613134544342756,50.0,0.0,0.0,1.0,0.0005951484781689942,0.0005951484781689942,0.23011505752876438,0.014882302843034267,0.003424641974885324,0.23011505752876438,0.05291266366839409,0.012176000644052666,800.0,0.001341349328868091,1.0730794630944729,0.0,0.0,0.0,700000,700000,3357,10475,10375,535
48,rigid,1.125637173652649,20.0,0.0023385374806821346,0.04677074961364269,50.0,0.0,0.0,1.0,0.0006179178599268198,0.0006179178599268198,0.2351175587793897,0.014491355046629906,0.0034071720219690125,0.2351175587793897,0.05349882319569588,0.012578512707342202,800.0,0.0013278285041451454,1.0622628033161163,0.0,0.0,0.0,700000,700000,3303,10475,10385,547
49,rigid,1.1156129837036133,20.0,0.002368487184867263,0.04736974369734526,50.0,0.0,0.0,1.0,0.0006396893877536058,0.0006396893877536058,0.24012006003001501,0.01475846953690052,0.0035438045911517007,0.24012006003001501,0.05329540744423866,0.012797296434834697,800.0,0.001314078108407557,1.0512624867260456,0.0,0.0,0.0,700000,700000,3333,10475,10391,562
50,rigid,1.1055107116699219,20.0,0.00239741918630898,0.0479483837261796,50.0,0.0,0.0,1.0,0.0006609929841943085,0.0006609929841943085,0.24512256128064033,0.014410474337637424,0.0035323323789106247,0.24512256128064033,0.053970981389284134,0.013229505192971098,800.0,0.0013001743936911225,1.040139514952898,0.0,0.0,0.0,700000,700000,3246,10475,10403,568
51,rigid,1.0955458879470825,20.0,0.0024261651560664177,0.048523303121328354,50.0,0.0,0.0,1.0,0.0006806848687119782,0.0006806848687119782,0.25012506253126565,0.013852296397089958,0.0034648065025237517,0.25012506253126565,0.05454128608107567,0.013642142591564701,800.0,0.001286543789319694,1.0292350314557552,0.0,0.0,0.0,700000,700000,3241,10475,10414,571
52,rigid,1.0870859622955322,20.0,0.0024551767855882645,0.04910353571176529,50.0,0.0,0.0,1.0,0.0006999207544140518,0.0006999207544140518,0.25512756378189094,0.01401590183377266,0.0035758428890565563,0.25512756378189094,0.054764844477176666,0.013972021352356229,800.0,0.0012746682623401284,1.0197346098721027,0.0,0.0,0.0,700000,700000,3207,10475,10426,569
53,rigid,1.0790386199951172,20.0,0.0024843888822942972,0.049687777645885944,50.0,0.0,0.0,1.0,0.0007187952869571745,0.0007187952869571745,0.26013006503251623,0.013300303369760513,0.0034598087805279973,0.26013006503251623,0.055632032454013824,0.01447156422015367,800.0,0.001263375859707594,1.0107006877660751,0.0,0.0,0.0,700000,700000,3202,10475,10433,568
54,rigid,1.0711928606033325,20.0,0.0025150631554424763,0.050301263108849525,50.0,0.0,0.0,1.0,0.000737156136892736,0.000737156136892736,0.2651325662831416,0.013409667648375034,0.003555339596617693,0.2651325662831416,0.055018357932567596,0.014587158431346087,800.0,0.00125251489225775,1.0020119138062,0.0,0.0,0.0,700000,700000,3187,10475,10438,579
55,rigid,1.0642974376678467,20.0,0.0025490461848676205,0.05098092369735241,50.0,0.0,0.0,1.0,0.0007560066878795624,0.0007560066878795624,0.27013506753376687,0.01302306354045868,0.0035179861489983426,0.27013506753376687,0.055355872958898544,0.014953562480142677,800.0,0.001242611207999289,0.9940889663994312,0.0,0.0,0.0,700000,700000,3153,10475,10441,583
56,rigid,1.0583572387695312,20.0,0.0025869696401059628,0.051739392802119255,50.0,0.0,0.0,1.0,0.000775095249991864,0.000775095249991864,0.2751375687843922,0.012423585169017315,0.0034181950189892565,0.2751375687843922,0.05577775835990906,0.015346556827388686,800.0,0.0012338474625721574,0.9870779700577259,0.0,0.0,0.0,700000,700000,3136,10475,10440,592
57,rigid,1.0536980628967285,20.0,0.0026301860343664885,0.05260372068732977,50.0,0.0,0.0,1.0,0.0007941572112031281,0.0007941572112031281,0.2801400700350175,0.012052083387970924,0.0033762714843740458,0.2801400700350175,0.057020679116249084,0.015973777041070277,800.0,0.0012261876836419106,0.9809501469135284,0.0,0.0,0.0,700000,700000,3097,10475,10438,598
58,rigid,1.049942135810852,20.0,0.002680686302483082,0.053613726049661636,50.0,0.0,0.0,1.0,0.0008131829672493041,0.0008131829672493041,0.2851425712856428,0.012096489779651165,0.003449224199300232,0.2851425712856428,0.05673286318778992,0.016176954485763007,800.0,0.0012198613258078694,0.9758890606462955,0.0,0.0,0.0,700000,700000,3064,10475,10437,612
59,rigid,1.0475207567214966,20.0,0.0027373896446079016,0.05474779289215803,50.0,0.0,0.0,1.0,0.0008317572064697742,0.0008317572064697742,0.29014507253626814,0.01167877297848463,0.0033885384329770314,0.29014507253626814,0.05657230690121651,0.016414176089397485,800.0,0.001215173164382577,0.9721385315060616,0.0,0.0,0.0,700000,700000,3022,10475,10437,618
60,rigid,1.0458334684371948,20.0,0.002798197790980339,0.05596395581960678,50.0,0.0,0.0,1.0,0.0008513624779880047,0.0008513624779880047,0.29514757378689344,0.011100774630904198,0.0032763666994664715,0.29514757378689344,0.05649334937334061,0.016673875002636798,800.0,0.001211334951221943,0.9690679609775543,0.0,0.0,0.0,700000,700000,2996,10475,10436,629
61,rigid,1.0445311069488525,20.0,0.0028642783872783184,0.05728556774556637,50.0,0.0,0.0,1.0,0.0008707806700840592,0.0008707806700840592,0.3001500750375188,0.010816685855388641,0.003246629071152169,0.3001500750375188,0.05705669894814491,0.017125572470678814,800.0,0.0012075031409040093,0.9660025127232075,0.0,0.0,0.0,700000,700000,2958,10475,10438,642
62,rigid,1.0434989929199219,20.0,0.0029345944058150053,0.058691888116300106,50.0,0.0,0.0,1.0,0.0008897176594473422,0.0008897176594473422,0.3051525762881441,0.010866311378777027,0.003315882911982985,0.3051525762881441,0.05678385868668556,0.017327740769824008,800.0,0.001204092288389802,0.9632738307118416,0.0,0.0,0.0,700000,700000,2923,10475,10440,654
63,rigid,1.0426318645477295,20.0,0.003008235013112426,0.060164700262248516,50.0,0.0,0.0,1.0,0.0009081511525437236,0.0009081511525437236,0.31015507753876936,0.010749487206339836,0.0033340080379843412,0.31015507753876936,0.05691801384091377,0.017653410996181357,800.0,0.0012007144978269935,0.9605715982615948,0.0,0.0,0.0,700000,700000,2925,10475,10436,669
64,rigid,1.041983723640442,20.0,0.003085775999352336,0.06171551998704672,50.0,0.0,0.0,1.0,0.000925630796700716,0.000925630796700716,0.3151575787893947,0.010540075600147247,0.003321784706399583,0.3151575787893947,0.05758076161146164,0.018147013414317577,800.0,0.0011973422951996326,0.9578738361597061,0.0,0.0,0.0,700000,700000,2942,10475,10437,674
65,rigid,1.0413392782211304,20.0,0.003165489761158824,0.06330979522317648,50.0,0.0,0.0,1.0,0.0009422684670425951,0.0009422684670425951,0.32016008004002,0.010407181456685066,0.0033319640481633025,0.32016008004002,0.05765625089406967,0.01845922990105282,800.0,0.001194120035506785,0.9552960284054279,0.0,0.0,0.0,700000,700000,2964,10475,10434,679
66,rigid,1.0406800508499146,20.0,0.0032454500906169415,0.06490900181233883,50.0,0.0,0.0,1.0,0.000957891927100718,0.000957891927100718,0.32516258129064535,0.010703307576477528,0.0034803151199151545,0.32516258129064535,0.056906674057245255,0.01850392102911927,800.0,0.0011910361936315894,0.9528289549052715,0.0,0.0,0.0,700000,700000,2960,10475,10435,699
67,rigid,1.040467381477356,20.0,0.00332485418766737,0.0664970837533474,50.0,0.0,0.0,1.0,0.0009715946507640183,0.0009715946507640183,0.33016508254127064,0.010551405139267445,0.0034837055487326233,0.33016508254127064,0.057660479098558426,0.019037476840944752,800.0,0.001188096939586103,0.9504775516688824,0.0,0.0,0.0,700000,700000,3045,10475,10435,702
68,rigid,1.040089726448059,20.0,0.0034033365081995726,0.06806673016399145,50.0,0.0,0.0,1.0,0.0009833332151174545,0.0009833332151174545,0.33516758379189593,0.010774471797049046,0.0036112536788508553,0.33516758379189593,0.05796554684638977,0.01942817227968041,800.0,0.0011850002920255065,0.9480002336204052,0.0,0.0,0.0,700000,700000,3043,10475,10435,710
69,rigid,1.0396560430526733,20.0,0.003478622529655695,0.0695724505931139,50.0,0.0,0.0,1.0,0.0009929228108376265,0.0009929228108376265,0.3401700850425213,0.010438960045576096,0.0035510219264591023,0.3401700850425213,0.05810847878456116,0.019766766169835713,800.0,0.0011822161031886935,0.9457728825509548,0.0,0.0,0.0,700000,700000,3093,10475,10435,720
70,rigid,1.0395739078521729,20.0,0.003549178596585989,0.07098357193171978,50.0,0.0,0.0,1.0,0.0010007764212787151,0.0010007764212787151,0.34517258629314657,0.010579247027635574,0.0036516660575630546,0.34517258629314657,0.05845047906041145,0.02017550302735563,800.0,0.0011797030456364155,0.9437624365091324,0.0,0.0,0.0,700000,700000,3141,10475,10434,724
71,rigid,1.0399690866470337,20.0,0.0036129732616245747,0.0722594652324915,50.0,0.0,0.0,1.0,0.0010061284992843866,0.0010061284992843866,0.3501750875437719,0.01091326680034399,0.0038215541571989965,0.3501750875437719,0.058947522193193436,0.02064195374448995,800.0,0.0011778000043705106,0.9422400034964085,0.0,0.0,0.0,700000,700000,3140,10475,10432,723
72,rigid,1.0405137538909912,20.0,0.0036700170021504164,0.07340034004300833,50.0,0.0,0.0,1.0,0.0010088097769767046,0.0010088097769767046,0.3551775887943972,0.011189650744199753,0.0039743131707763,0.3551775887943972,0.05914459377527237,0.021006834207325353,800.0,0.0011764043010771275,0.941123440861702,0.0,0.0,0.0,700000,700000,3105,10475,10433,725
73,rigid,1.0409409999847412,20.0,0.003720005741342902,0.07440011482685804,50.0,0.0,0.0,1.0,0.0010088097769767046,0.0010088097769767046,0.3601800900450225,0.010909338481724262,0.003929326516679074,0.3601800900450225,0.05898987129330635,0.02124697715416737,800.0,0.0011754448059946299,0.9403558447957039,0.0,0.0,0.0,700000,700000,3088,10475,10432,727
74,rigid,1.0416709184646606,20.0,0.0037617224734276533,0.07523444946855307,50.0,0.0,0.0,1.0,0.0010061284992843866,0.0010061284992843866,0.36518259129564784,0.011040989309549332,0.00403197708652877,0.36518259129564784,0.059065964072942734,0.021569861817532864,800.0,0.001174785546027124,0.9398284368216991,0.0,0.0,0.0,700000,700000,3099,10475,10431,727
