iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
0,0.15716109,0.00014651,0.00005687,0.00023614,0.01147967,0.00754683,0.01541252,10.65258408,10.60501003,10.70015907,1.70079303,0.00000000,0.00000000,0.10454621
1,0.14687146,0.00013602,0.00005221,0.00021983,0.01104887,0.00723027,0.01486747,10.85366726,10.52884388,11.17849064,1.69231033,-0.00500000,0.00500000,0.09954621
2,0.15123701,0.00014044,0.00005388,0.00022700,0.01122715,0.00734495,0.01510935,10.80083084,10.74271870,10.85894299,1.68813145,-0.00272966,0.00987215,0.09879078
3,0.14765266,0.00013685,0.00005250,0.00022121,0.01108242,0.00725041,0.01491443,10.79796410,11.10819817,10.48772907,1.68858039,0.00077891,0.01453958,0.10081845
4,0.14291488,0.00013200,0.00005060,0.00021341,0.01088276,0.00711788,0.01464765,10.91038322,11.52820778,10.29255962,1.69095826,0.00461269,0.01900571,0.10379294
5,0.14217955,0.00013114,0.00005022,0.00021205,0.01084596,0.00709118,0.01460073,11.04312706,11.95362473,10.13263035,1.69353044,0.00812669,0.02321679,0.10697105
6,0.14384606,0.00013264,0.00005079,0.00021449,0.01090818,0.00713149,0.01468487,11.20469666,12.33229160,10.07710075,1.69495821,0.01063316,0.02723577,0.10977898
7,0.14385124,0.00013244,0.00005065,0.00021424,0.01089874,0.00712135,0.01467614,11.40880966,12.59138489,10.22623444,1.69463265,0.01166826,0.03101657,0.11185548
8,0.14185564,0.00013024,0.00004972,0.00021076,0.01080576,0.00705556,0.01455596,11.61626244,12.74456215,10.48796177,1.69288754,0.01147899,0.03435498,0.11326440
9,0.14014065,0.00012834,0.00004895,0.00020774,0.01072571,0.00700076,0.01445067,11.79667568,12.82290649,10.77044487,1.69039130,0.01063619,0.03703694,0.11435153
10,0.13995281,0.00012803,0.00004889,0.00020718,0.01071375,0.00699643,0.01443108,11.91898346,12.83853149,10.99943638,1.68782997,0.00959717,0.03895782,0.11552158
11,0.14058714,0.00012862,0.00004918,0.00020806,0.01073952,0.00701700,0.01446204,11.96691990,12.81264591,11.12119389,1.68581331,0.00873445,0.04011213,0.11708283
12,0.14061126,0.00012868,0.00004923,0.00020813,0.01074239,0.00702045,0.01446433,11.93408966,12.74906254,11.11911678,1.68471730,0.00828275,0.04052508,0.11916155
13,0.13954417,0.00012771,0.00004884,0.00020659,0.01070146,0.00699249,0.01441044,11.83249283,12.65822887,11.00675678,1.68454635,0.00830539,0.04030033,0.12170354
14,0.13810600,0.00012643,0.00004829,0.00020457,0.01064666,0.00695365,0.01433968,11.67126751,12.53921890,10.80331612,1.68503726,0.00876252,0.03954121,0.12456906
