iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale_reg,t_reg,scale,tx,ty,tz
27,38.64978790,0.03860907,0.03899653,0.03822161,1.08698606,1.24677813,0.92719400,406.69070435,142.17126465,671.21014404,0.02132944,0.03224640,1.15724945,-0.07102682,0.07909466,0.14472605
28,38.56166458,0.03851856,0.03893793,0.03809919,1.05319524,1.21098757,0.89540291,430.49118042,164.36029053,696.62207031,0.02318705,0.03526510,1.16447806,-0.07426289,0.08360896,0.15086305
29,38.46487427,0.03841907,0.03887410,0.03796404,1.01941741,1.17519653,0.86363822,457.40887451,190.04049683,724.77728271,0.02514831,0.03849613,1.17184818,-0.07765485,0.08826522,0.15708312
30,38.35824585,0.03830937,0.03880433,0.03781441,0.98563653,1.13936651,0.83190656,488.08261108,219.71531677,756.44989014,0.02721680,0.04196881,1.17936373,-0.08131337,0.09306592,0.16338812
31,38.24051285,0.03818802,0.03872782,0.03764822,0.95184875,1.10348749,0.80021006,524.15991211,254.46612549,793.85369873,0.02939615,0.04572753,1.18702841,-0.08534590,0.09807374,0.16977970
32,38.11020279,0.03805350,0.03864375,0.03746324,0.91808343,1.06757903,0.76858789,566.26611328,295.04336548,837.48889160,0.03169006,0.04978192,1.19484568,-0.08976030,0.10323557,0.17625955
33,37.96552658,0.03790396,0.03855116,0.03725675,0.88436049,1.03166509,0.73705590,614.79577637,341.97695923,887.61462402,0.03410223,0.05415951,1.20281899,-0.09457423,0.10857607,0.18282905
34,37.80449295,0.03773735,0.03844905,0.03702566,0.85072386,0.99580282,0.70564485,670.46173096,396.15924072,944.76422119,0.03663640,0.05889466,1.21095145,-0.09976468,0.11417273,0.18948947
35,37.62483978,0.03755136,0.03833627,0.03676646,0.81722343,0.96004850,0.67439842,733.77362061,458.31033325,1009.23687744,0.03929627,0.06400472,1.21924627,-0.10530208,0.12002237,0.19624175
36,37.42390442,0.03734335,0.03821158,0.03647511,0.78391588,0.92446977,0.64336199,804.49139404,528.60058594,1080.38220215,0.04208550,0.06950650,1.22770607,-0.11114987,0.12612729,0.20308648
37,37.19864273,0.03711027,0.03807356,0.03614698,0.75085557,0.88912737,0.61258382,882.52593994,607.12817383,1157.92370605,0.04500771,0.07541421,1.23633349,-0.11727448,0.13247964,0.21002394
38,36.94568253,0.03684876,0.03792062,0.03577691,0.71810496,0.85408479,0.58212507,967.87084961,694.78057861,1240.96105957,0.04806642,0.08173075,1.24513066,-0.12364067,0.13903688,0.21705410
39,36.66116714,0.03655494,0.03775090,0.03535898,0.68571603,0.81938851,0.55204356,1060.87768555,792.20050049,1329.55480957,0.05126510,0.08846109,1.25409973,-0.13021910,0.14577016,0.22417656
40,36.34073639,0.03622439,0.03756231,0.03488647,0.65373981,0.78508568,0.52239400,1161.94738770,899.48101807,1424.41369629,0.05460709,0.09560619,1.26324224,-0.13697629,0.15265018,0.23139060
41,35.97940445,0.03585223,0.03735254,0.03435193,0.62223530,0.75123358,0.49323696,1270.12768555,1015.56164551,1524.69372559,0.05809567,0.10316806,1.27255976,-0.14387710,0.15966217,0.23869525
42,35.57155609,0.03543288,0.03711899,0.03374678,0.59125137,0.71788663,0.46461609,1384.99499512,1140.41613770,1629.57385254,0.06173402,0.11115159,1.28205383,-0.15089883,0.16679688,0.24608929
43,35.11104965,0.03496027,0.03685877,0.03306177,0.56083953,0.68509442,0.43658471,1506.01269531,1273.68933105,1738.33618164,0.06552525,0.11955518,1.29172564,-0.15800776,0.17404111,0.25357133
44,34.59116364,0.03442765,0.03656859,0.03228670,0.53104448,0.65290195,0.40918705,1633.14575195,1415.81103516,1850.48046875,0.06947242,0.12837863,1.30157638,-0.16516757,0.18139540,0.26113984
45,34.00493240,0.03382819,0.03624535,0.03141103,0.50193667,0.62140048,0.38247290,1765.33032227,1565.73828125,1964.92248535,0.07357857,0.13760112,1.31160772,-0.17229542,0.18885346,0.26879320
46,33.34487152,0.03315465,0.03588557,0.03042373,0.47356975,0.59065700,0.35648251,1899.95996094,1721.36901855,2078.55102539,0.07784680,0.14718881,1.32182109,-0.17927209,0.19642189,0.27652985
47,32.60400391,0.03240038,0.03548607,0.02931469,0.44601688,0.56076610,0.33126765,2033.85656738,1880.86694336,2186.84619141,0.08228017,0.15708271,1.33221805,-0.18593289,0.20410231,0.28434822
48,31.77549934,0.03155926,0.03504418,0.02807434,0.41935074,0.53183919,0.30686229,2159.83984375,2038.81176758,2280.86767578,0.08688191,0.16714224,1.34280050,-0.19193703,0.21188246,0.29224688
49,30.85334015,0.03062635,0.03455816,0.02669453,0.39364445,0.50400233,0.28328660,2267.27392578,2186.83129883,2347.71655273,0.09165523,0.17713743,1.35357082,-0.19679762,0.21971212,0.30022442
50,29.83317375,0.02959808,0.03402648,0.02516969,0.36894327,0.47733495,0.26055160,2348.06445312,2317.66235352,2378.46655273,0.09660343,0.18685573,1.36453128,-0.20018874,0.22747301,0.30827945
51,28.71403503,0.02847375,0.03344413,0.02350336,0.34522516,0.45172566,0.23872465,2399.91259766,2424.95361328,2374.87182617,0.10172969,0.19614944,1.37568378,-0.20221466,0.23482583,0.31641033
52,27.49845886,0.02725628,0.03279999,0.02171256,0.32240036,0.42687467,0.21792604,2418.70043945,2497.08251953,2340.31835938,0.10703696,0.20474029,1.38703024,-0.20322165,0.24096972,0.32461491
53,26.19151688,0.02595146,0.03207399,0.01982892,0.30031177,0.40232709,0.19829644,2397.37426758,2516.04736328,2278.70117188,0.11252756,0.21215895,1.39857137,-0.20361951,0.24470846,0.33289009
54,24.80060005,0.02456646,0.03124221,0.01789072,0.27882987,0.37774917,0.17991056,2338.00292969,2476.27465820,2199.73144531,0.11820283,0.21822426,1.41030550,-0.20398922,0.24530353,0.34123135
55,23.33707809,0.02311079,0.03028708,0.01593451,0.25795645,0.35317001,0.16274287,2259.37744141,2397.49853516,2121.25659180,0.12406272,0.22342500,1.42222905,-0.20498765,0.24323335,0.34963208
56,21.81736183,0.02159877,0.02919578,0.01400175,0.23777243,0.32877088,0.14677401,2182.35205078,2304.25537109,2060.44873047,0.13010527,0.22841853,1.43433464,-0.20717923,0.23931515,0.35808316
57,20.25893593,0.02004683,0.02795729,0.01213637,0.21836230,0.30473021,0.13199438,2117.37695312,2210.51806641,2024.23583984,0.13632600,0.23363194,1.44661093,-0.21076360,0.23416948,0.36657238
58,18.68164444,0.01847458,0.02656801,0.01038114,0.19984244,0.28128031,0.11840457,2066.87597656,2122.26489258,2011.48730469,0.14271794,0.23924851,1.45904231,-0.21562140,0.22818285,0.37508467
59,17.10678482,0.01690349,0.02503260,0.00877438,0.18233356,0.25864837,0.10601874,2029.01806641,2040.13598633,2017.90002441,0.14927085,0.24528340,1.47160828,-0.22143658,0.22158358,0.38360131
60,15.55609226,0.01535550,0.02336797,0.00734302,0.16595130,0.23706524,0.09483735,2001.88720703,1963.89562988,2039.87890625,0.15597114,0.25172234,1.48428297,-0.22795336,0.21451513,0.39210057
61,14.04989433,0.01385109,0.02159753,0.00610465,0.15077233,0.21666758,0.08487708,1983.81591797,1893.19299316,2074.43896484,0.16280197,0.25855219,1.49703622,-0.23501204,0.20706284,0.40055776
62,12.60525990,0.01240737,0.01975237,0.00506237,0.13683479,0.19753882,0.07613075,1974.57739258,1828.95898438,2120.19580078,0.16974324,0.26575506,1.50983298,-0.24249665,0.19928239,0.40894616
63,11.23236561,0.01103457,0.01786599,0.00420316,0.12410901,0.17968571,0.06853232,1973.41040039,1771.15014648,2175.67065430,0.17677300,0.27330607,1.52263713,-0.25030512,0.19122034,0.41723880
64,9.93826199,0.00973993,0.01597105,0.00350880,0.11253542,0.16305317,0.06201768,1978.71093750,1718.34204102,2239.07983398,0.18386835,0.28116331,1.53541195,-0.25832656,0.18291293,0.42540985
65,8.73634624,0.00853694,0.01412824,0.00294564,0.10209258,0.14779545,0.05638971,1989.28100586,1669.73168945,2308.83032227,0.19100469,0.28925782,1.54811931,-0.26641962,0.17439453,0.43343389
66,7.64494324,0.00744426,0.01239740,0.00249112,0.09278877,0.13403568,0.05154187,2001.85131836,1624.41687012,2379.28588867,0.19815320,0.29745692,1.56071496,-0.27435285,0.16569941,0.44128352
67,6.67290068,0.00647128,0.01082188,0.00212068,0.08456190,0.12180148,0.04732232,2011.14355469,1579.03161621,2443.25537109,0.20527859,0.30554760,1.57314503,-0.28178948,0.15686409,0.44892755
68,5.82779121,0.00562649,0.00943295,0.00182003,0.07738503,0.11110330,0.04366676,2007.77783203,1528.25769043,2487.29809570,0.21234418,0.31312066,1.58535480,-0.28808939,0.14792684,0.45633632
69,5.11000776,0.00491148,0.00825162,0.00157133,0.07120223,0.10196212,0.04044233,1979.92602539,1465.15051270,2494.70141602,0.21930654,0.31968400,1.59727931,-0.29252487,0.13893259,0.46347699
70,4.50624561,0.00431341,0.00726450,0.00136233,0.06588526,0.09421571,0.03755482,1922.80651855,1387.33203125,2458.28100586,0.22612238,0.32495403,1.60885584,-0.29474047,0.12992895,0.47031963
71,4.00235558,0.00381795,0.00645039,0.00118551,0.06132448,0.08769588,0.03495308,1838.44665527,1296.21752930,2380.67578125,0.23275235,0.32884967,1.62002921,-0.29468724,0.12096223,0.47684091
72,3.58563566,0.00341167,0.00578710,0.00103624,0.05743575,0.08225565,0.03261586,1733.95019531,1196.58312988,2271.31713867,0.23915862,0.33154234,1.63074744,-0.29270080,0.11206940,0.48302075
73,3.24452567,0.00308213,0.00525022,0.00091404,0.05416207,0.07773965,0.03058449,1618.20556641,1093.44628906,2142.96484375,0.24530706,0.33328590,1.64096558,-0.28922179,0.10328702,0.48884398
74,2.96584034,0.00281552,0.00481650,0.00081454,0.05141715,0.07399903,0.02883528,1497.36328125,990.68164062,2004.04492188,0.25117064,0.33427987,1.65065014,-0.28458297,0.09464503,0.49430224
75,2.73791504,0.00259983,0.00446666,0.00073300,0.04911738,0.07090932,0.02732544,1374.95910645,890.03875732,1859.87939453,0.25672927,0.33468717,1.65977931,-0.27905053,0.08616441,0.49939331
76,2.55087447,0.00242483,0.00418466,0.00066500,0.04718418,0.06836371,0.02600465,1254.47241211,793.45507812,1715.48986816,0.26196864,0.33463132,1.66833937,-0.27282432,0.07785671,0.50411958
77,2.39912510,0.00228455,0.00396032,0.00060878,0.04558100,0.06629866,0.02486333,1139.74816895,704.23565674,1575.26062012,0.26688051,0.33422217,1.67632651,-0.26608378,0.06972743,0.50848764
78,2.27626371,0.00217246,0.00378260,0.00056232,0.04425825,0.06463478,0.02388173,1032.01586914,622.94818115,1441.08361816,0.27146077,0.33354938,1.68374240,-0.25897545,0.06178763,0.51250696
79,2.17827821,0.00208449,0.00364500,0.00052398,0.04318509,0.06332809,0.02304210,931.80816650,549.75915527,1313.85717773,0.27570885,0.33268589,1.69059384,-0.25162417,0.05404175,0.51618856
80,2.10063720,0.00201605,0.00353985,0.00049225,0.04232129,0.06231796,0.02232461,839.73162842,484.58541870,1194.87780762,0.27962688,0.33169812,1.69689071,-0.24414907,0.04649675,0.51954538
81,2.03778267,0.00196161,0.00345824,0.00046498,0.04160827,0.06152662,0.02168992,755.55072021,426.83157349,1084.26989746,0.28322083,0.33063549,1.70264840,-0.23664321,0.03915368,0.52259207
82,1.98625445,0.00191769,0.00339291,0.00044247,0.04102030,0.06088825,0.02115235,679.47961426,375.76031494,983.19885254,0.28650060,0.32952869,1.70788801,-0.22916436,0.03201051,0.52534533
83,1.94363213,0.00188185,0.00333876,0.00042494,0.04054011,0.06035585,0.02072438,611.63439941,331.60961914,891.65917969,0.28947625,0.32839802,1.71262968,-0.22175249,0.02506581,0.52782154
84,1.90872550,0.00185295,0.00329501,0.00041090,0.04014947,0.05992327,0.02037567,551.51611328,293.84317017,809.18908691,0.29216039,0.32726204,1.71689713,-0.21444355,0.01832080,0.53003806
85,1.87925220,0.00182885,0.00325800,0.00039969,0.03982437,0.05955579,0.02009295,497.86352539,261.51907349,734.20794678,0.29456553,0.32613927,1.72071326,-0.20728013,0.01177095,0.53201097
86,1.85447955,0.00180880,0.00322656,0.00039105,0.03955740,0.05924239,0.01987241,450.53067017,233.94531250,667.11602783,0.29670617,0.32504797,1.72410381,-0.20030460,0.00541189,0.53375721
87,1.83357930,0.00179206,0.00319866,0.00038547,0.03934596,0.05896336,0.01972856,408.93920898,210.97854614,606.89984131,0.29859629,0.32400420,1.72709298,-0.19356154,-0.00076326,0.53529203
88,1.81603563,0.00177816,0.00317406,0.00038227,0.03918114,0.05871655,0.01964573,372.49874878,191.79820251,553.19927979,0.30025029,0.32302740,1.72970521,-0.18710910,-0.00676231,0.53663009
89,1.80165958,0.00176693,0.00315291,0.00038095,0.03905766,0.05850378,0.01961153,341.07727051,176.16320801,505.99133301,0.30168211,0.32213935,1.73196399,-0.18101895,-0.01258795,0.53778529
90,1.78947580,0.00175739,0.00313424,0.00038055,0.03895831,0.05831560,0.01960102,314.57376099,164.32009888,464.82742310,0.30290613,0.32135469,1.73389292,-0.17534982,-0.01824580,0.53877103
91,1.77879751,0.00174891,0.00311702,0.00038081,0.03887472,0.05814159,0.01960785,292.58584595,155.88407898,429.28759766,0.30393800,0.32068160,1.73551762,-0.17014118,-0.02374161,0.53960162
92,1.76923394,0.00174115,0.00310064,0.00038166,0.03880284,0.05797573,0.01962994,274.60308838,150.13439941,399.07177734,0.30479184,0.32013303,1.73686123,-0.16545323,-0.02907632,0.54028958
93,1.76006258,0.00173342,0.00308406,0.00038278,0.03873336,0.05780755,0.01965917,260.14688110,146.76512146,373.52865601,0.30548227,0.31970882,1.73794699,-0.16130559,-0.03425508,0.54084742
94,1.75125968,0.00172573,0.00306738,0.00038409,0.03866543,0.05763797,0.01969289,249.01464844,145.27908325,352.75021362,0.30602247,0.31941068,1.73879600,-0.15772381,-0.03928149,0.54128629
95,1.74252307,0.00171780,0.00305014,0.00038545,0.03859532,0.05746241,0.01972824,240.99044800,145.63771057,336.34317017,0.30642545,0.31923592,1.73942935,-0.15471707,-0.04415656,0.54161680
96,1.73362792,0.00170944,0.00303202,0.00038687,0.03852104,0.05727734,0.01976475,235.60525513,147.46397400,323.74655151,0.30670348,0.31918126,1.73986602,-0.15228936,-0.04887943,0.54184872
97,1.72421682,0.00170035,0.00301267,0.00038802,0.03843698,0.05707939,0.01979457,232.43737793,150.58020020,314.29455566,0.30686867,0.31923759,1.74012554,-0.15041700,-0.05345315,0.54199177
98,1.71415055,0.00169039,0.00299195,0.00038884,0.03834115,0.05686679,0.01981552,231.32485962,154.87188721,307.77783203,0.30693135,0.31939888,1.74022412,-0.14908229,-0.05788404,0.54205424
99,1.70330298,0.00167948,0.00296970,0.00038927,0.03823227,0.05663795,0.01982659,231.93167114,160.07861328,303.78472900,0.30690148,0.31965667,1.74017715,-0.14825265,-0.06217917,0.54204386
100,1.69202089,0.00166800,0.00294661,0.00038940,0.03811483,0.05639975,0.01982992,233.91317749,166.03742981,301.78890991,0.30678812,0.31999937,1.73999906,-0.14788155,-0.06634322,0.54196769
101,1.68052626,0.00165618,0.00292304,0.00038932,0.03799187,0.05615594,0.01982781,237.19013977,172.51107788,301.86920166,0.30660009,0.32041690,1.73970377,-0.14792392,-0.07037490,0.54183280
102,1.66890669,0.00164411,0.00289919,0.00038903,0.03786433,0.05590831,0.01982035,241.73184204,179.55072021,303.91296387,0.30634603,0.32089761,1.73930454,-0.14832813,-0.07427237,0.54164565
103,1.65733039,0.00163196,0.00287545,0.00038848,0.03773373,0.05566115,0.01980630,247.38916016,187.21591187,307.56240845,0.30603307,0.32142884,1.73881292,-0.14903866,-0.07803649,0.54141170
104,1.64586794,0.00161984,0.00285181,0.00038787,0.03760247,0.05541423,0.01979071,253.99327087,195.39825439,312.58828735,0.30566797,0.32199666,1.73823893,-0.14999716,-0.08166716,0.54113585
