frame_idx,num_active,sum_weight,visibility_mean,mask_gate_mean,reproj_mean_px,reproj_p50_px,reproj_p90_px
0,2118,2118.0,1.0,1.0,0.7071018815040588,0.7071067690849304,0.7071499228477478
1,2116,2116.0,1.0,0.9990556836128235,0.5995332598686218,0.5398167371749878,1.0497217178344727
2,2106,2106.0,1.0,0.9943342804908752,1.0675474405288696,0.9688552618026733,1.927295446395874
3,2081,2081.0,1.0,0.9825306534767151,1.5626717805862427,1.4600961208343506,2.8622584342956543
4,2022,2022.0,0.9693106412887573,0.9589235186576843,2.0941402912139893,1.992877721786499,3.7235841751098633
5,1954,1954.0,0.9419263601303101,0.9386213421821594,2.0279593467712402,1.8856863975524902,3.609161853790283
6,1942,1942.0,0.9367327690124512,0.9310670495033264,2.1861345767974854,2.0960707664489746,3.8332176208496094
7,2047,2047.0,0.984891414642334,0.9683663845062256,2.4375147819519043,2.31764554977417,4.36952018737793
8,2069,2069.0,0.9905571341514587,0.9768649339675903,2.1282684803009033,2.017969846725464,3.932408094406128
9,2104,2104.0,1.0,0.9933899641036987,1.7877297401428223,1.8037171363830566,3.3270838260650635
10,2112,2112.0,1.0,0.9971671104431152,1.5908679962158203,1.6292078495025635,3.0149619579315186
11,2110,2110.0,1.0,0.9962228536605835,1.4371366500854492,1.4536843299865723,2.6627092361450195
12,2111,2111.0,1.0,0.9966949820518494,1.3987376689910889,1.3890436887741089,2.5199038982391357
13,2112,2112.0,1.0,0.9971671104431152,1.4717278480529785,1.3526899814605713,2.606607437133789
14,2107,2107.0,1.0,0.9948064088821411,1.5926945209503174,1.493564486503601,2.7468481063842773
15,2104,2104.0,1.0,0.9933899641036987,1.7538559436798096,1.629965901374817,2.982592821121216
16,2103,2103.0,1.0,0.9929178357124329,1.9483708143234253,1.7680903673171997,3.3709371089935303
17,2102,2102.0,1.0,0.992445707321167,2.323517084121704,2.0841774940490723,4.065220355987549
18,2092,2092.0,1.0,0.987724244594574,2.4388458728790283,2.182685375213623,4.357337951660156
19,2096,2096.0,1.0,0.9896128177642822,3.0709681510925293,2.7366673946380615,5.653817176818848
20,2082,2082.0,1.0,0.9830028414726257,3.993260622024536,3.518890857696533,7.7142720222473145
21,2069,2069.0,1.0,0.9768649339675903,4.3692803382873535,3.7871053218841553,8.727656364440918
22,2051,2051.0,1.0,0.9683663845062256,4.399160861968994,3.8047990798950195,8.836984634399414
23,2058,2058.0,1.0,0.9716714024543762,4.274750232696533,3.711088180541992,8.550127983093262
24,2047,2047.0,1.0,0.9664778113365173,4.362669467926025,3.799434185028076,8.811792373657227
25,2066,2066.0,1.0,0.9754485487937927,4.546546936035156,4.029857635498047,9.209219932556152
26,2045,2045.0,1.0,0.9655334949493408,5.072729587554932,4.609219551086426,10.243463516235352
27,2067,2067.0,1.0,0.9759206771850586,5.69728946685791,5.061646461486816,11.532853126525879
28,2029,2029.0,0.9891406893730164,0.9678942561149597,6.447489261627197,5.842271327972412,13.013545989990234
29,2032,2032.0,0.9867799878120422,0.9669499397277832,7.739741325378418,7.1293840408325195,15.267157554626465
30,2030,2030.0,0.9839470982551575,0.9678942561149597,8.105894088745117,7.619824409484863,15.730795860290527
31,2049,2049.0,0.9962228536605835,0.9702549576759338,7.159186840057373,6.654315948486328,13.878761291503906
32,2064,2064.0,1.0,0.9745042324066162,6.129158973693848,5.708162307739258,11.971426963806152
33,2042,2042.0,1.0,0.9641170501708984,5.5730438232421875,5.139309883117676,10.86362361907959
34,2035,2035.0,1.0,0.9608120918273926,5.2508063316345215,4.859652042388916,10.071406364440918
35,2044,2044.0,1.0,0.965061366558075,5.245345115661621,4.853878974914551,10.092844009399414
36,2051,2051.0,1.0,0.9683663845062256,5.632251739501953,5.206197261810303,10.928030014038086
37,2050,2050.0,1.0,0.9678942561149597,5.916342258453369,5.467792510986328,11.554211616516113
38,2048,2048.0,0.9995278716087341,0.9674220681190491,6.456395149230957,5.906117916107178,12.633420944213867
39,2051,2051.0,1.0,0.9683663845062256,7.018884658813477,6.40738582611084,13.868789672851562
40,2049,2049.0,1.0,0.9674220681190491,7.623258590698242,6.9922637939453125,14.861998558044434
41,2042,2042.0,1.0,0.9641170501708984,8.492431640625,7.764664649963379,16.608966827392578
42,2008,2008.0,0.9863077998161316,0.9603399038314819,9.099727630615234,8.096405029296875,18.315540313720703
43,1940,1940.0,0.9584513306617737,0.9532577991485596,8.951394081115723,7.8447160720825195,18.306211471557617
44,1900,1900.0,0.937204897403717,0.9480642080307007,8.892450332641602,7.667771339416504,18.491018295288086
45,1603,1603.0,0.7832860946655273,0.9438149333000183,7.27020263671875,6.003204822540283,15.530476570129395
46,1410,1410.0,0.6902738213539124,0.9338998794555664,6.286638259887695,5.1108222007751465,13.724685668945312
47,1241,1241.0,0.6189801692962646,0.9612842202186584,5.4309401512146,4.500591278076172,11.31452465057373
48,1104,1104.0,0.5623229146003723,0.9589235186576843,4.789421558380127,3.8719215393066406,9.535696029663086
49,1100,1100.0,0.5604343414306641,0.9589235186576843,4.805522918701172,3.93213152885437,9.330331802368164
50,1111,1111.0,0.5599622130393982,0.9636449217796326,4.695811748504639,3.8889944553375244,9.197936058044434
51,1486,1486.0,0.7204909920692444,0.9475920796394348,6.426491737365723,5.425636291503906,13.487275123596191
52,1785,1785.0,0.8649669289588928,0.9636449217796326,7.8456902503967285,6.603749752044678,16.544580459594727
53,2038,2038.0,0.9943342804908752,0.9678942561149597,8.001646995544434,7.27072811126709,15.793525695800781
54,2060,2060.0,1.0,0.972615659236908,6.910461902618408,6.34661340713501,13.668658256530762
55,2055,2055.0,1.0,0.9702549576759338,5.29978609085083,4.893281936645508,10.331255912780762
56,2066,2066.0,1.0,0.9754485487937927,4.40294075012207,4.122658729553223,8.36966323852539
57,2083,2083.0,1.0,0.9834749698638916,2.6974809169769287,2.408259153366089,5.269280433654785
58,2031,2031.0,1.0,0.9589235186576843,1.8465526103973389,1.4407442808151245,3.795583486557007
59,2023,2023.0,1.0,0.9551463723182678,1.6128408908843994,1.2311732769012451,3.440324306488037
60,2087,2087.0,1.0,0.9853635430335999,1.5972013473510742,1.1957353353500366,3.3248767852783203
61,2096,2096.0,1.0,0.9896128177642822,1.892709732055664,1.4070053100585938,3.9623870849609375
62,2099,2099.0,1.0,0.9910292625427246,2.546964645385742,2.2859766483306885,4.932403087615967
63,2092,2092.0,1.0,0.987724244594574,3.268002510070801,3.006575107574463,6.282719135284424
64,2092,2092.0,1.0,0.987724244594574,3.757415294647217,3.4678807258605957,7.289614677429199
65,2084,2084.0,1.0,0.9839470982551575,4.051177501678467,3.7043027877807617,7.916313171386719
66,2062,2062.0,1.0,0.9735599756240845,5.486510753631592,5.115474700927734,10.37812328338623
67,2054,2054.0,1.0,0.969782829284668,6.74368143081665,6.331808090209961,12.646888732910156
68,2044,2044.0,0.995278537273407,0.969782829284668,8.491778373718262,7.840936660766602,16.439729690551758
69,1648,1648.0,0.7979225516319275,0.9641170501708984,7.255860805511475,5.957165241241455,15.787357330322266
70,1598,1598.0,0.7686496376991272,0.9584513306617737,7.1188130378723145,5.964971542358398,15.37614631652832
71,1288,1288.0,0.6213408708572388,0.9490084648132324,5.453394412994385,4.729977130889893,10.526324272155762
72,1254,1254.0,0.6118980050086975,0.9768649339675903,5.595080375671387,4.764863014221191,10.801923751831055
73,1218,1218.0,0.5939565300941467,0.9749763607978821,5.382022857666016,4.566070079803467,10.139688491821289
74,1245,1245.0,0.6019830107688904,0.9395655989646912,5.438350677490234,4.678714752197266,10.107013702392578
