View,Step0,Step49,Step99,Step149,Step199,Step249,Step299,Step349,Step399,Step449,Step499,Step549,Step599,Step649,Step699,Step749,Step799,Step849,Step899,Step949,Step999,Step1049,Step1099,Step1149,Step1199,Step1249,Step1299,Step1349,Step1399,Step1449,Step1499,Step1549,Step1599
000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.6628,0.7478,0.7905,0.8150,0.8318,0.8432,0.8485,0.8443,0.8256,0.7850,0.6932,0.4796,0.2117,0.0973,0.0912,0.0778,0.0811,0.0808,0.0731,0.0610,0.0460,0.0364,0.0301,0.0258
001,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5801,0.6241,0.6374,0.6235,0.5789,0.4993,0.3855,0.2551,0.1535,0.0978,0.0661,0.0464,0.0338,0.0249,0.0224,0.0183,0.0172,0.0157,0.0139,0.0127,0.0110,0.0097,0.0088,0.0080
002,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3526,0.2148,0.1303,0.0828,0.0561,0.0403,0.0302,0.0231,0.0179,0.0142,0.0115,0.0093,0.0076,0.0062,0.0056,0.0048,0.0044,0.0040,0.0036,0.0034,0.0031,0.0028,0.0025,0.0023
003,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5962,0.6712,0.7267,0.7663,0.7959,0.8188,0.8372,0.8526,0.8654,0.8747,0.8804,0.8825,0.8821,0.8794,0.8982,0.8949,0.9062,0.9109,0.9125,0.9216,0.9246,0.9274,0.9310,0.9342
004,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.4689,0.3803,0.2665,0.1765,0.1200,0.0850,0.0617,0.0447,0.0325,0.0245,0.0188,0.0146,0.0113,0.0088,0.0080,0.0066,0.0062,0.0057,0.0050,0.0046,0.0040,0.0036,0.0033,0.0030
005,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3999,0.3025,0.2219,0.1631,0.1225,0.0944,0.0742,0.0592,0.0477,0.0389,0.0319,0.0262,0.0215,0.0176,0.0156,0.0133,0.0120,0.0109,0.0097,0.0091,0.0083,0.0077,0.0072,0.0067
006,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5886,0.6036,0.5506,0.4440,0.3137,0.2009,0.1241,0.0739,0.0457,0.0308,0.0217,0.0157,0.0115,0.0086,0.0078,0.0064,0.0061,0.0057,0.0050,0.0044,0.0036,0.0030,0.0025,0.0022
007,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3995,0.3047,0.2271,0.1701,0.1303,0.1021,0.0816,0.0660,0.0539,0.0445,0.0369,0.0307,0.0255,0.0211,0.0184,0.0158,0.0142,0.0128,0.0115,0.0105,0.0094,0.0086,0.0080,0.0074
008,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5439,0.5698,0.5802,0.5722,0.5442,0.4969,0.4324,0.3531,0.2670,0.1947,0.1410,0.1024,0.0763,0.0581,0.0537,0.0448,0.0429,0.0401,0.0381,0.0403,0.0396,0.0378,0.0360,0.0340
009,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5767,0.6333,0.6735,0.7043,0.7274,0.7459,0.7624,0.7826,0.8047,0.8237,0.8413,0.8540,0.8602,0.8630,0.8885,0.8883,0.9025,0.9085,0.9136,0.9251,0.9277,0.9295,0.9311,0.9326
010,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.6270,0.7104,0.7575,0.7806,0.7882,0.7837,0.7663,0.7290,0.6595,0.5240,0.3306,0.1824,0.1056,0.0672,0.0610,0.0490,0.0466,0.0433,0.0404,0.0444,0.0470,0.0512,0.0593,0.0681
011,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.6084,0.6944,0.7583,0.8064,0.8429,0.8705,0.8916,0.9079,0.9206,0.9307,0.9389,0.9458,0.9515,0.9559,0.9637,0.9658,0.9705,0.9732,0.9742,0.9751,0.9742,0.9725,0.9702,0.9675
012,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3066,0.1524,0.0821,0.0515,0.0357,0.0266,0.0207,0.0167,0.0137,0.0114,0.0096,0.0080,0.0066,0.0054,0.0051,0.0044,0.0041,0.0038,0.0035,0.0035,0.0033,0.0032,0.0032,0.0031
013,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3929,0.2937,0.2148,0.1585,0.1198,0.0929,0.0737,0.0592,0.0482,0.0396,0.0328,0.0272,0.0225,0.0187,0.0163,0.0140,0.0125,0.0113,0.0102,0.0093,0.0085,0.0077,0.0071,0.0066
