iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
35,0.02663458,0.00001770,0.00003061,0.00000480,0.00386257,0.00553471,0.00219043,8.93106270,5.77243233,12.08969307,2.65920186,-0.02191866,0.03796554,0.02542010
36,0.02681055,0.00001780,0.00003071,0.00000490,0.00387844,0.00554359,0.00221330,9.00759411,5.83883333,12.17635441,2.65811443,-0.02220946,0.03728983,0.02491225
37,0.02697501,0.00001788,0.00003079,0.00000497,0.00389089,0.00555142,0.00223037,9.09077072,5.91061449,12.27092648,2.65736365,-0.02257978,0.03673377,0.02453595
38,0.02709127,0.00001793,0.00003085,0.00000502,0.00389826,0.00555599,0.00224053,9.15900612,5.97395325,12.34405994,2.65694666,-0.02300685,0.03630502,0.02428944
39,0.02715716,0.00001794,0.00003085,0.00000503,0.00390000,0.00555643,0.00224358,9.21560192,6.03543758,12.39576626,2.65684772,-0.02347988,0.03600132,0.02416606
40,0.02716558,0.00001791,0.00003081,0.00000502,0.00389622,0.00555258,0.00223985,9.25371361,6.08686972,12.42055702,2.65704584,-0.02395567,0.03581857,0.02415844
41,0.02712229,0.00001785,0.00003073,0.00000497,0.00388747,0.00554515,0.00222979,9.27409649,6.12630224,12.42189121,2.65751457,-0.02441522,0.03574914,0.02425549
42,0.02703029,0.00001776,0.00003061,0.00000490,0.00387471,0.00553502,0.00221440,9.27229118,6.14763021,12.39695168,2.65822339,-0.02484471,0.03578461,0.02444543
43,0.02690644,0.00001765,0.00003049,0.00000482,0.00385936,0.00552400,0.00219472,9.25264931,6.15397930,12.35132027,2.65913367,-0.02523986,0.03591571,0.02471108
44,0.02675663,0.00001754,0.00003037,0.00000472,0.00384238,0.00551316,0.00217160,9.21302700,6.13942194,12.28663158,2.66020751,-0.02560874,0.03613411,0.02503558
45,0.02660288,0.00001744,0.00003027,0.00000461,0.00382541,0.00550407,0.00214676,9.16293144,6.11684895,12.20901394,2.66140723,-0.02594706,0.03642390,0.02540704
46,0.02645877,0.00001735,0.00003020,0.00000450,0.00380984,0.00549786,0.00212181,9.10615349,6.08564043,12.12666607,2.66268921,-0.02625054,0.03677458,0.02580663
47,0.02633341,0.00001729,0.00003018,0.00000440,0.00379666,0.00549547,0.00209784,9.04445839,6.04677582,12.04214096,2.66400743,-0.02651357,0.03717252,0.02621479
48,0.02623437,0.00001725,0.00003019,0.00000431,0.00378630,0.00549675,0.00207584,8.98431015,6.00709867,11.96152210,2.66532660,-0.02672974,0.03760120,0.02661961
49,0.02616353,0.00001724,0.00003025,0.00000423,0.00377912,0.00550171,0.00205654,8.92612457,5.96034908,11.89190102,2.66660929,-0.02688841,0.03804876,0.02700616
50,0.02612612,0.00001725,0.00003034,0.00000416,0.00377526,0.00551005,0.00204046,8.87578297,5.91923952,11.83232689,2.66781783,-0.02698854,0.03849865,0.02736086
51,0.02610713,0.00001728,0.00003045,0.00000411,0.00377398,0.00551999,0.00202797,8.82742882,5.87071371,11.78414345,2.66892290,-0.02702348,0.03894137,0.02767235
52,0.02610781,0.00001732,0.00003057,0.00000407,0.00377447,0.00553076,0.00201818,8.78851795,5.82645845,11.75057697,2.66991138,-0.02699645,0.03936385,0.02793702
53,0.02611542,0.00001736,0.00003068,0.00000404,0.00377604,0.00554138,0.00201070,8.75253296,5.77997398,11.72509193,2.67077398,-0.02690192,0.03975504,0.02815240
54,0.02612730,0.00001741,0.00003079,0.00000402,0.00377834,0.00555135,0.00200533,8.71996403,5.73120308,11.70872498,2.67150927,-0.02674362,0.04011461,0.02831892
55,0.02614453,0.00001745,0.00003089,0.00000401,0.00378126,0.00556045,0.00200207,8.69319725,5.68609381,11.70030117,2.67211652,-0.02653957,0.04043632,0.02843773
56,0.02616560,0.00001749,0.00003098,0.00000400,0.00378432,0.00556815,0.00200050,8.67467213,5.64920330,11.70014095,2.67258620,-0.02630853,0.04071237,0.02850530
57,0.02618585,0.00001752,0.00003105,0.00000400,0.00378717,0.00557399,0.00200034,8.66272736,5.61946344,11.70599174,2.67291880,-0.02607284,0.04094090,0.02852057
58,0.02620025,0.00001755,0.00003109,0.00000400,0.00378942,0.00557774,0.00200109,8.65472794,5.59443235,11.71502399,2.67312121,-0.02583309,0.04111871,0.02848694
59,0.02620737,0.00001756,0.00003110,0.00000401,0.00379101,0.00557930,0.00200273,8.64993477,5.57497931,11.72488976,2.67320108,-0.02560101,0.04124144,0.02840685
60,0.02620632,0.00001756,0.00003110,0.00000402,0.00379196,0.00557894,0.00200497,8.64636612,5.55785942,11.73487186,2.67316961,-0.02537159,0.04131296,0.02828518
61,0.02619928,0.00001755,0.00003108,0.00000403,0.00379219,0.00557670,0.00200769,8.64638233,5.54905224,11.74371243,2.67303658,-0.02516329,0.04133501,0.02812652
62,0.02618564,0.00001754,0.00003103,0.00000404,0.00379190,0.00557288,0.00201093,8.64746284,5.54414558,11.75078011,2.67281461,-0.02498023,0.04131167,0.02793710
63,0.02617121,0.00001752,0.00003098,0.00000406,0.00379134,0.00556796,0.00201471,8.65278435,5.54718733,11.75838184,2.67251968,-0.02482278,0.04124713,0.02772307
64,0.02615296,0.00001749,0.00003091,0.00000408,0.00379056,0.00556216,0.00201895,8.65822506,5.55135393,11.76509666,2.67216849,-0.02470092,0.04114980,0.02748957
65,0.02613382,0.00001747,0.00003085,0.00000409,0.00378984,0.00555605,0.00202363,8.66355324,5.55944777,11.76765919,2.67177892,-0.02461425,0.04102208,0.02724359
66,0.02611434,0.00001745,0.00003078,0.00000411,0.00378910,0.00554977,0.00202844,8.66916370,5.56696367,11.77136421,2.67137003,-0.02455906,0.04087339,0.02699145
67,0.02609864,0.00001742,0.00003070,0.00000413,0.00378828,0.00554324,0.00203331,8.67970943,5.58299494,11.77642441,2.67094684,-0.02454527,0.04070645,0.02673548
68,0.02608308,0.00001739,0.00003063,0.00000415,0.00378755,0.00553686,0.00203825,8.68941116,5.59783840,11.78098392,2.67052031,-0.02456360,0.04052503,0.02647964
69,0.02607187,0.00001737,0.00003057,0.00000417,0.00378706,0.00553096,0.00204315,8.70078087,5.61544275,11.78611851,2.67010617,-0.02460978,0.04033606,0.02623062
70,0.02606203,0.00001735,0.00003051,0.00000419,0.00378663,0.00552531,0.00204795,8.71229076,5.63230181,11.79227924,2.66971350,-0.02468508,0.04014518,0.02599162
71,0.02605701,0.00001733,0.00003045,0.00000421,0.00378631,0.00551997,0.00205265,8.72711086,5.65343237,11.80078888,2.66934276,-0.02479223,0.03995863,0.02576253
72,0.02605457,0.00001731,0.00003040,0.00000423,0.00378627,0.00551535,0.00205719,8.74079514,5.67394781,11.80764294,2.66900516,-0.02492112,0.03978163,0.02554715
73,0.02605471,0.00001730,0.00003035,0.00000425,0.00378650,0.00551150,0.00206151,8.75324249,5.69379139,11.81269264,2.66871452,-0.02505752,0.03962267,0.02534947
74,0.02605809,0.00001729,0.00003032,0.00000426,0.00378678,0.00550836,0.00206521,8.76625061,5.71114063,11.82136154,2.66848207,-0.02519985,0.03948506,0.02517269
75,0.02606143,0.00001728,0.00003029,0.00000428,0.00378702,0.00550591,0.00206813,8.77701759,5.72682285,11.82721233,2.66831064,-0.02534495,0.03936975,0.02501782
76,0.02606717,0.00001728,0.00003027,0.00000429,0.00378712,0.00550403,0.00207021,8.78881264,5.74141121,11.83621311,2.66820526,-0.02547528,0.03928057,0.02488708
77,0.02607198,0.00001727,0.00003026,0.00000429,0.00378702,0.00550269,0.00207136,8.79860115,5.75475502,11.84244823,2.66816831,-0.02558162,0.03921797,0.02478231
78,0.02607142,0.00001727,0.00003025,0.00000429,0.00378677,0.00550193,0.00207161,8.80167198,5.76007271,11.84327030,2.66819835,-0.02566337,0.03918164,0.02470328
79,0.02607318,0.00001727,0.00003025,0.00000429,0.00378630,0.00550163,0.00207097,8.80644703,5.76602602,11.84686756,2.66829014,-0.02572590,0.03917038,0.02464738
80,0.02607058,0.00001726,0.00003025,0.00000428,0.00378561,0.00550170,0.00206951,8.80644989,5.76621342,11.84668636,2.66843748,-0.02576568,0.03918304,0.02461303
81,0.02606840,0.00001726,0.00003025,0.00000427,0.00378485,0.00550218,0.00206752,8.80573845,5.76465082,11.84682560,2.66863132,-0.02577893,0.03921675,0.02459614
82,0.02606095,0.00001726,0.00003026,0.00000426,0.00378407,0.00550309,0.00206504,8.79843235,5.75464058,11.84222412,2.66886306,-0.02576775,0.03926981,0.02459222
83,0.02605753,0.00001726,0.00003027,0.00000425,0.00378330,0.00550435,0.00206226,8.79383659,5.74776554,11.83990669,2.66912127,-0.02573469,0.03933717,0.02459787
84,0.02605282,0.00001727,0.00003029,0.00000424,0.00378263,0.00550588,0.00205938,8.78664589,5.73701572,11.83627701,2.66939402,-0.02568932,0.03941483,0.02460803
85,0.02604856,0.00001727,0.00003031,0.00000423,0.00378208,0.00550758,0.00205658,8.77878952,5.72581768,11.83176041,2.66967297,-0.02563337,0.03949809,0.02461943
86,0.02604691,0.00001727,0.00003033,0.00000422,0.00378169,0.00550940,0.00205398,8.77246475,5.71504688,11.82988167,2.66994691,-0.02557269,0.03958361,0.02462794
87,0.02604617,0.00001728,0.00003035,0.00000421,0.00378145,0.00551124,0.00205166,8.76637459,5.70550537,11.82724476,2.67020965,-0.02549736,0.03966715,0.02463090
88,0.02604610,0.00001729,0.00003037,0.00000420,0.00378134,0.00551300,0.00204968,8.76067829,5.69399452,11.82736206,2.67045283,-0.02541451,0.03974517,0.02462556
89,0.02604648,0.00001729,0.00003039,0.00000419,0.00378136,0.00551463,0.00204809,8.75532627,5.68380213,11.82684994,2.67066741,-0.02533256,0.03981454,0.02460913
90,0.02604744,0.00001730,0.00003040,0.00000419,0.00378141,0.00551591,0.00204691,8.75165176,5.67535400,11.82794952,2.67085099,-0.02525688,0.03987177,0.02458161
91,0.02604917,0.00001730,0.00003041,0.00000419,0.00378146,0.00551683,0.00204609,8.75002480,5.67072392,11.82932663,2.67100239,-0.02519784,0.03991624,0.02454241
92,0.02604966,0.00001730,0.00003042,0.00000418,0.00378141,0.00551731,0.00204552,8.74903774,5.66646338,11.83161163,2.67112231,-0.02516772,0.03994586,0.02449257
93,0.02604975,0.00001730,0.00003042,0.00000418,0.00378136,0.00551742,0.00204529,8.74895859,5.66420317,11.83371449,2.67121363,-0.02516294,0.03995972,0.02443269
94,0.02604675,0.00001730,0.00003042,0.00000418,0.00378119,0.00551717,0.00204520,8.74754143,5.66142178,11.83366108,2.67127967,-0.02518387,0.03995745,0.02436510
95,0.02604768,0.00001730,0.00003041,0.00000418,0.00378090,0.00551651,0.00204529,8.75189781,5.66778660,11.83600998,2.67132258,-0.02523013,0.03994039,0.02429079
96,0.02604930,0.00001729,0.00003040,0.00000418,0.00378065,0.00551563,0.00204566,8.75760174,5.67467690,11.84052658,2.67134356,-0.02529121,0.03991230,0.02421032
97,0.02604448,0.00001729,0.00003039,0.00000419,0.00378028,0.00551449,0.00204606,8.75826454,5.67633343,11.84019566,2.67134500,-0.02534268,0.03987295,0.02412430
98,0.02604482,0.00001728,0.00003037,0.00000419,0.00377998,0.00551323,0.00204673,8.76418114,5.68402576,11.84433746,2.67133045,-0.02539661,0.03982735,0.02403258
99,0.02604356,0.00001727,0.00003036,0.00000419,0.00377969,0.00551180,0.00204759,8.76903439,5.68957806,11.84849072,2.67129993,-0.02543588,0.03977839,0.02393460
100,0.02604268,0.00001727,0.00003034,0.00000420,0.00377948,0.00551033,0.00204864,8.77411270,5.69503641,11.85318851,2.67125893,-0.02546886,0.03972640,0.02383248
101,0.02604001,0.00001726,0.00003032,0.00000420,0.00377931,0.00550890,0.00204973,8.77705288,5.69937992,11.85472584,2.67121363,-0.02549649,0.03967515,0.02372864
102,0.02603883,0.00001726,0.00003031,0.00000421,0.00377925,0.00550756,0.00205095,8.78074837,5.70145321,11.86004257,2.67116880,-0.02551291,0.03962827,0.02362409
103,0.02604050,0.00001725,0.00003030,0.00000421,0.00377922,0.00550632,0.00205211,8.78685093,5.70903635,11.86466599,2.67113209,-0.02551834,0.03958655,0.02352211
104,0.02604201,0.00001725,0.00003029,0.00000421,0.00377922,0.00550533,0.00205311,8.79174614,5.71374464,11.86974812,2.67110801,-0.02551160,0.03955218,0.02342451
105,0.02604070,0.00001725,0.00003028,0.00000422,0.00377922,0.00550449,0.00205395,8.79330444,5.71405220,11.87255573,2.67110038,-0.02549756,0.03952383,0.02333315
106,0.02604145,0.00001724,0.00003027,0.00000422,0.00377918,0.00550380,0.00205457,8.79662418,5.71429682,11.87895107,2.67111039,-0.02548031,0.03950156,0.02324842
107,0.02604221,0.00001724,0.00003026,0.00000422,0.00377915,0.00550332,0.00205497,8.79914665,5.71766663,11.88062668,2.67113948,-0.02546811,0.03948714,0.02317040
108,0.02604066,0.00001724,0.00003026,0.00000422,0.00377903,0.00550299,0.00205507,8.79921532,5.71623421,11.88219643,2.67118788,-0.02545843,0.03948022,0.02309944
109,0.02604121,0.00001724,0.00003026,0.00000422,0.00377890,0.00550276,0.00205503,8.80112267,5.71700525,11.88523960,2.67125297,-0.02545595,0.03948074,0.02303411
110,0.02604033,0.00001724,0.00003026,0.00000422,0.00377875,0.00550271,0.00205479,8.80101776,5.71530199,11.88673401,2.67133331,-0.02546372,0.03948643,0.02297445
111,0.02603920,0.00001724,0.00003026,0.00000422,0.00377855,0.00550273,0.00205437,8.80065536,5.71336985,11.88794041,2.67142773,-0.02547790,0.03949685,0.02291932
112,0.02604011,0.00001724,0.00003026,0.00000422,0.00377829,0.00550278,0.00205379,8.80245590,5.71467686,11.89023590,2.67153263,-0.02549602,0.03950952,0.02286771
113,0.02603870,0.00001724,0.00003026,0.00000421,0.00377803,0.00550294,0.00205312,8.80154037,5.71451044,11.88856983,2.67164540,-0.02552363,0.03952370,0.02281847
114,0.02603681,0.00001724,0.00003026,0.00000421,0.00377776,0.00550310,0.00205242,8.80022526,5.71057796,11.88987255,2.67176151,-0.02555421,0.03953943,0.02277006
115,0.02603871,0.00001724,0.00003026,0.00000421,0.00377748,0.00550326,0.00205170,8.80271435,5.71285391,11.89257431,2.67187905,-0.02558729,0.03955547,0.02272225
116,0.02603598,0.00001724,0.00003026,0.00000421,0.00377720,0.00550337,0.00205102,8.80074883,5.70929670,11.89220047,2.67199373,-0.02562400,0.03957209,0.02267268
117,0.02603603,0.00001723,0.00003026,0.00000420,0.00377695,0.00550344,0.00205045,8.80159092,5.71042681,11.89275551,2.67210221,-0.02566834,0.03958735,0.02261974
118,0.02603643,0.00001723,0.00003027,0.00000420,0.00377676,0.00550348,0.00205003,8.80263424,5.71029139,11.89497662,2.67220259,-0.02571881,0.03960135,0.02256230
119,0.02603763,0.00001723,0.00003026,0.00000420,0.00377656,0.00550338,0.00204975,8.80499268,5.71254158,11.89744282,2.67229247,-0.02576834,0.03961305,0.02249790
120,0.02603558,0.00001723,0.00003026,0.00000420,0.00377643,0.00550315,0.00204972,8.80426025,5.70996857,11.89855289,2.67237091,-0.02580822,0.03962360,0.02242572
121,0.02603585,0.00001723,0.00003026,0.00000420,0.00377642,0.00550296,0.00204988,8.80524540,5.70913029,11.90136051,2.67243862,-0.02582761,0.03963473,0.02234641
122,0.02603650,0.00001723,0.00003026,0.00000420,0.00377644,0.00550271,0.00205017,8.80666924,5.70943737,11.90390205,2.67249775,-0.02583235,0.03964511,0.02226108
123,0.02603323,0.00001723,0.00003025,0.00000420,0.00377649,0.00550234,0.00205063,8.80446911,5.70483351,11.90410423,2.67254949,-0.02582688,0.03965418,0.02217046
124,0.02603270,0.00001723,0.00003025,0.00000421,0.00377652,0.00550190,0.00205113,8.80533314,5.70339060,11.90727520,2.67259622,-0.02581339,0.03966035,0.02207596
125,0.02603413,0.00001723,0.00003024,0.00000421,0.00377657,0.00550146,0.00205168,8.80804539,5.70529175,11.91079903,2.67264056,-0.02579851,0.03966228,0.02197997
126,0.02603307,0.00001722,0.00003024,0.00000421,0.00377653,0.00550092,0.00205215,8.80903339,5.70351028,11.91455650,2.67268610,-0.02578403,0.03965921,0.02188384
127,0.02603172,0.00001722,0.00003023,0.00000421,0.00377650,0.00550041,0.00205258,8.80957603,5.70237494,11.91677761,2.67273378,-0.02577328,0.03965246,0.02178912
128,0.02603231,0.00001722,0.00003023,0.00000421,0.00377642,0.00549996,0.00205289,8.81203079,5.70355701,11.92050362,2.67278600,-0.02577794,0.03964225,0.02169625
129,0.02603270,0.00001722,0.00003022,0.00000421,0.00377620,0.00549936,0.00205304,8.81535912,5.70630741,11.92441082,2.67284274,-0.02579069,0.03962880,0.02160542
130,0.02603196,0.00001721,0.00003021,0.00000421,0.00377597,0.00549881,0.00205312,8.81748581,5.70760393,11.92736816,2.67290568,-0.02580876,0.03961320,0.02151782
131,0.02602979,0.00001721,0.00003021,0.00000421,0.00377568,0.00549834,0.00205302,8.81814671,5.70644808,11.92984581,2.67297482,-0.02581879,0.03959431,0.02143417
132,0.02603138,0.00001721,0.00003020,0.00000421,0.00377535,0.00549787,0.00205284,8.82266140,5.71085405,11.93446827,2.67305064,-0.02582806,0.03957468,0.02135340
133,0.02603067,0.00001721,0.00003020,0.00000421,0.00377506,0.00549757,0.00205254,8.82420731,5.71245289,11.93596268,2.67313194,-0.02582433,0.03955532,0.02127510
134,0.02602941,0.00001720,0.00003020,0.00000421,0.00377472,0.00549720,0.00205223,8.82559013,5.71288013,11.93830109,2.67321777,-0.02580650,0.03953857,0.02119824
135,0.02602938,0.00001720,0.00003019,0.00000421,0.00377441,0.00549695,0.00205186,8.82769680,5.71290636,11.94248676,2.67330766,-0.02577802,0.03952203,0.02112253
136,0.02602684,0.00001720,0.00003019,0.00000421,0.00377410,0.00549674,0.00205146,8.82712364,5.71045828,11.94378853,2.67339945,-0.02575515,0.03950648,0.02104715
137,0.02602802,0.00001720,0.00003019,0.00000421,0.00377379,0.00549649,0.00205109,8.83047485,5.71403122,11.94691753,2.67349267,-0.02574056,0.03949343,0.02097113
138,0.02602811,0.00001720,0.00003019,0.00000421,0.00377348,0.00549621,0.00205075,8.83279037,5.71344280,11.95213795,2.67358565,-0.02574307,0.03948270,0.02089461
139,0.02602508,0.00001719,0.00003018,0.00000420,0.00377318,0.00549595,0.00205041,8.83183670,5.71201563,11.95165730,2.67367673,-0.02575344,0.03947380,0.02081767
140,0.02602859,0.00001719,0.00003018,0.00000420,0.00377288,0.00549561,0.00205016,8.83777046,5.71729660,11.95824528,2.67376518,-0.02577036,0.03946751,0.02073885
141,0.02602771,0.00001719,0.00003018,0.00000420,0.00377267,0.00549536,0.00204998,8.83860016,5.71691656,11.96028423,2.67385054,-0.02578173,0.03946308,0.02065873
142,0.02602775,0.00001719,0.00003017,0.00000420,0.00377246,0.00549502,0.00204991,8.84068584,5.71791649,11.96345520,2.67393208,-0.02580622,0.03946172,0.02057534
143,0.02602501,0.00001719,0.00003017,0.00000420,0.00377231,0.00549462,0.00204999,8.83995438,5.71596336,11.96394634,2.67400932,-0.02584141,0.03946278,0.02048772
144,0.02602459,0.00001718,0.00003016,0.00000420,0.00377220,0.00549429,0.00205011,8.84109497,5.71505213,11.96713829,2.67408299,-0.02587181,0.03946631,0.02039668
145,0.02602460,0.00001718,0.00003016,0.00000420,0.00377211,0.00549389,0.00205033,8.84287357,5.71567202,11.97007465,2.67415428,-0.02589258,0.03947050,0.02030309
146,0.02602473,0.00001718,0.00003016,0.00000420,0.00377203,0.00549352,0.00205055,8.84459496,5.71504688,11.97414207,2.67422509,-0.02589773,0.03947357,0.02020890
147,0.02602427,0.00001718,0.00003015,0.00000421,0.00377197,0.00549318,0.00205077,8.84551620,5.71473408,11.97629833,2.67429543,-0.02588100,0.03947559,0.02011468
148,0.02602314,0.00001718,0.00003015,0.00000421,0.00377193,0.00549290,0.00205096,8.84554291,5.71155214,11.97953415,2.67436695,-0.02584720,0.03947656,0.02002021
149,0.02602494,0.00001718,0.00003015,0.00000421,0.00377186,0.00549261,0.00205111,8.84863567,5.71332788,11.98394299,2.67444086,-0.02581626,0.03947646,0.01992655
150,0.02602317,0.00001717,0.00003014,0.00000421,0.00377175,0.00549228,0.00205122,8.84842682,5.71032810,11.98652649,2.67451739,-0.02579358,0.03947366,0.01983373
151,0.02602196,0.00001717,0.00003014,0.00000421,0.00377161,0.00549195,0.00205127,8.84895420,5.70855188,11.98935604,2.67459559,-0.02578194,0.03947061,0.01974116
152,0.02602095,0.00001717,0.00003013,0.00000421,0.00377141,0.00549157,0.00205124,8.85005188,5.70802593,11.99207878,2.67467570,-0.02578320,0.03946522,0.01965041
153,0.02602119,0.00001717,0.00003013,0.00000421,0.00377117,0.00549114,0.00205120,8.85276222,5.70901537,11.99650955,2.67475867,-0.02580196,0.03945719,0.01956047
154,0.02602088,0.00001717,0.00003013,0.00000421,0.00377089,0.00549075,0.00205103,8.85493851,5.71194792,11.99792957,2.67484403,-0.02583094,0.03944477,0.01947158
155,0.02602017,0.00001716,0.00003012,0.00000421,0.00377052,0.00549024,0.00205079,8.85748577,5.71316671,12.00180435,2.67493081,-0.02586565,0.03943140,0.01938338
