iter,total,corr,reproj,scale_reg,tz_reg,scale,tz
132,1.19526529,1.11901307,75.82135010,0.42551705,0.00538322,1.91998374,0.07337041
133,1.16896832,1.09370422,74.82748413,0.43124238,0.00535735,1.92839968,0.07319392
134,1.14298820,1.06871688,73.82891083,0.43697831,0.00533011,1.93681216,0.07300760
135,1.11732864,1.04405415,72.82655334,0.44272381,0.00530149,1.94521964,0.07281131
136,1.09199119,1.01971757,71.81988525,0.44847783,0.00527147,1.95362151,0.07260492
137,1.06697786,0.99570864,70.80977631,0.45423940,0.00524007,1.96201658,0.07238830
138,1.04229164,0.97203106,69.79531860,0.46000740,0.00520725,1.97040367,0.07216130
139,1.01793337,0.94868475,68.77777863,0.46578088,0.00517304,1.97878182,0.07192382
140,0.99390644,0.92567259,67.75717926,0.47155866,0.00513741,1.98714960,0.07167575
141,0.97021109,0.90299541,66.73325348,0.47733980,0.00510038,1.99550629,0.07141697
142,0.94684982,0.88065505,65.70662689,0.48312309,0.00506196,2.00385046,0.07114742
143,0.92382336,0.85865188,64.67752075,0.48890752,0.00502213,2.01218128,0.07086701
144,0.90113491,0.83698905,63.64616013,0.49469200,0.00498093,2.02049685,0.07057568
145,0.87878323,0.81566489,62.61289215,0.50047553,0.00493835,2.02879691,0.07027341
146,0.85677081,0.79468149,61.57815933,0.50625682,0.00489442,2.03707981,0.06996015
147,0.83509839,0.77403915,60.54235458,0.51203495,0.00484916,2.04534435,0.06963591
148,0.81376624,0.75373781,59.50584412,0.51780868,0.00480259,2.05358958,0.06930070
149,0.79277569,0.73377830,58.46903229,0.52357697,0.00475473,2.06181407,0.06895452
150,0.77212650,0.71416020,57.43225861,0.52933878,0.00470561,2.07001686,0.06859743
151,0.75182015,0.69488412,56.39630127,0.53509283,0.00465526,2.07819629,0.06822947
152,0.73185527,0.67594850,55.36131287,0.54083806,0.00460372,2.08635187,0.06785071
153,0.71223378,0.65735483,54.32782364,0.54657340,0.00455102,2.09448147,0.06746123
154,0.69295406,0.63910097,53.29633713,0.55229771,0.00449719,2.10258460,0.06706113
155,0.67401642,0.62118691,52.26700211,0.55800986,0.00444229,2.11065984,0.06665050
156,0.65542072,0.60361141,51.24120712,0.56370872,0.00438634,2.11870575,0.06622948
157,0.63716596,0.58637369,50.21852875,0.56939316,0.00432940,2.12672138,0.06579820
158,0.61925238,0.56947345,49.19958115,0.57506210,0.00427151,2.13470507,0.06535679
159,0.60167813,0.55290782,48.18536758,0.58071446,0.00421271,2.14265609,0.06490541
160,0.58444256,0.53667599,47.17607117,0.58634907,0.00415306,2.15057302,0.06444422
161,0.56754464,0.52077657,46.17193985,0.59196478,0.00409259,2.15845466,0.06397338
162,0.55098331,0.50520813,45.17358780,0.59756058,0.00403137,2.16629958,0.06349308
163,0.53475690,0.48996794,44.18181992,0.60313535,0.00396944,2.17410684,0.06300350
164,0.51886404,0.47505489,43.19649887,0.60868794,0.00390685,2.18187499,0.06250484
165,0.50330305,0.46046656,42.21847153,0.61421746,0.00384366,2.18960285,0.06199728
166,0.48807132,0.44619966,41.24816895,0.61972266,0.00377992,2.19728971,0.06148104
167,0.47316766,0.43225300,40.28573990,0.62520248,0.00371567,2.20493388,0.06095632
168,0.45859057,0.41862428,39.33197403,0.63065594,0.00365098,2.21253395,0.06042334
169,0.44433627,0.40530971,38.38690186,0.63608193,0.00358589,2.22008944,0.05988232
170,0.43040335,0.39230743,37.45094681,0.64147955,0.00352046,2.22759867,0.05933348
171,0.41678920,0.37961438,36.52449799,0.64684761,0.00345474,2.23506069,0.05877706
172,0.40349102,0.36722752,35.60789108,0.65218514,0.00338879,2.24247432,0.05821328
173,0.39050624,0.35514367,34.70176697,0.65749121,0.00332265,2.24983835,0.05764239
174,0.37783211,0.34336025,33.80585861,0.66276479,0.00325637,2.25715160,0.05706462
175,0.36546546,0.33187324,32.92102051,0.66800487,0.00319002,2.26441312,0.05648022
176,0.35340285,0.32067928,32.04724884,0.67321062,0.00312363,2.27162194,0.05588945
177,0.34164140,0.30977485,31.18508339,0.67838097,0.00305727,2.27877688,0.05529255
178,0.33017743,0.29915646,30.33446312,0.68351513,0.00299097,2.28587699,0.05468978
179,0.31900799,0.28882077,29.49567604,0.68861210,0.00292480,2.29292107,0.05408141
180,0.30812931,0.27876362,28.66913795,0.69367099,0.00285879,2.29990816,0.05346768
181,0.29753810,0.26898184,27.85478401,0.69869095,0.00279300,2.30683708,0.05284888
182,0.28722996,0.25947025,27.05328751,0.70367116,0.00272748,2.31370735,0.05222528
183,0.27720177,0.25022617,26.26432991,0.70861083,0.00266226,2.32051754,0.05159714
184,0.26744929,0.24124470,25.48849869,0.71350908,0.00259740,2.32726693,0.05096474
185,0.25796798,0.23252162,24.72545433,0.71836519,0.00253294,2.33395505,0.05032836
186,0.24875467,0.22405301,23.97600174,0.72317839,0.00246893,2.34058046,0.04968829
187,0.23980528,0.21583517,23.23976517,0.72794783,0.00240539,2.34714222,0.04904481
188,0.23111458,0.20786253,22.51704216,0.73267293,0.00234239,2.35364032,0.04839821
189,0.22267951,0.20013198,21.80788994,0.73735297,0.00227995,2.36007309,0.04774877
190,0.21449535,0.19263877,21.11236382,0.74198717,0.00221811,2.36644006,0.04709679
191,0.20655715,0.18537772,20.43069458,0.74657506,0.00215691,2.37274098,0.04644256
192,0.19886148,0.17834535,19.76289940,0.75111586,0.00209639,2.37897444,0.04578638
193,0.19140358,0.17153695,19.10897636,0.75560915,0.00203659,2.38513994,0.04512854
194,0.18417855,0.16494760,18.46891403,0.76005429,0.00197752,2.39123726,0.04446933
195,0.17718229,0.15857303,17.84288788,0.76445061,0.00191923,2.39726543,0.04380906
196,0.17041016,0.15240882,17.23066902,0.76879781,0.00186175,2.40322399,0.04314802
197,0.16385750,0.14645021,16.63238525,0.77309519,0.00180510,2.40911245,0.04248651
198,0.15752004,0.14069276,16.04819489,0.77734250,0.00174932,2.41493011,0.04182483
199,0.15139313,0.13513209,15.47780132,0.78153914,0.00169441,2.42067647,0.04116327
200,0.14547198,0.12976332,14.92133904,0.78568488,0.00164042,2.42635131,0.04050213
201,0.13975212,0.12458204,14.37869644,0.78977913,0.00158736,2.43195415,0.03984170
202,0.13422851,0.11958341,13.84976387,0.79382169,0.00153525,2.43748498,0.03918228
203,0.12889728,0.11476336,13.33461666,0.79781216,0.00148411,2.44294286,0.03852416
204,0.12375368,0.11011754,12.83295918,0.80175030,0.00143396,2.44832754,0.03786761
205,0.11879297,0.10564113,12.34482384,0.80563587,0.00138480,2.45363903,0.03721293
206,0.11401057,0.10132969,11.87007427,0.80946863,0.00133666,2.45887709,0.03656039
207,0.10940206,0.09717880,11.40872574,0.81324834,0.00128955,2.46404147,0.03591028
208,0.10496297,0.09318444,10.96030903,0.81697482,0.00124347,2.46913195,0.03526286
209,0.10068896,0.08934212,10.52498913,0.82064790,0.00119843,2.47414827,0.03461840
210,0.09657548,0.08564749,10.10257912,0.82426745,0.00115445,2.47909045,0.03397716
211,0.09261815,0.08209644,9.69277477,0.82783329,0.00111152,2.48395848,0.03333941
212,0.08881257,0.07868474,9.29541111,0.83134562,0.00106964,2.48875237,0.03270539
213,0.08515449,0.07540808,8.91057587,0.83480412,0.00102883,2.49347210,0.03207536
214,0.08163980,0.07226279,8.53781700,0.83820885,0.00098907,2.49811745,0.03144955
215,0.07826389,0.06924431,8.17707253,0.84156001,0.00095038,2.50268912,0.03082821
216,0.07502303,0.06634921,7.82804203,0.84485739,0.00091274,2.50718665,0.03021155
217,0.07191289,0.06357314,7.49077511,0.84810126,0.00087615,2.51161051,0.02959980
218,0.06892969,0.06091286,7.16470289,0.85129154,0.00084060,2.51596045,0.02899317
219,0.06606931,0.05836421,6.84987259,0.85442835,0.00080610,2.52023697,0.02839188
220,0.06332769,0.05592343,6.54597950,0.85751200,0.00077262,2.52444053,0.02779611
221,0.06070131,0.05358711,6.25292110,0.86054242,0.00074017,2.52857089,0.02720607
222,0.05818610,0.05135165,5.97022390,0.86351997,0.00070873,2.53262877,0.02662194
223,0.05577846,0.04921347,5.69786406,0.86644483,0.00067828,2.53661442,0.02604388
224,0.05347492,0.04716939,5.43556452,0.86931717,0.00064883,2.54052782,0.02547208
225,0.05127188,0.04521612,5.18299580,0.87213725,0.00062034,2.54436946,0.02490669
226,0.04916553,0.04334998,4.94005013,0.87490541,0.00059282,2.54814029,0.02434785
227,0.04715260,0.04156790,4.70651484,0.87762195,0.00056624,2.55184054,0.02379573
228,0.04522995,0.03986720,4.48192739,0.88028711,0.00054058,2.55547023,0.02325044
229,0.04339424,0.03824446,4.26636124,0.88290137,0.00051584,2.55903006,0.02271212
230,0.04164201,0.03669679,4.05926228,0.88546491,0.00049199,2.56252098,0.02218089
231,0.03997057,0.03522150,3.86062121,0.88797820,0.00046902,2.56594276,0.02165685
232,0.03837666,0.03381562,3.67015100,0.89044160,0.00044690,2.56929636,0.02114011
233,0.03685717,0.03247629,3.48759246,0.89285558,0.00042563,2.57258272,0.02063075
234,0.03540948,0.03120118,3.31267142,0.89522046,0.00040517,2.57580185,0.02012888
235,0.03403052,0.02998746,3.14513564,0.89753675,0.00038552,2.57895494,0.01963455
236,0.03271787,0.02883281,2.98488450,0.89980495,0.00036664,2.58204198,0.01914784
237,0.03146873,0.02773476,2.83158970,0.90202552,0.00034852,2.58506393,0.01866881
238,0.03028041,0.02669087,2.68501043,0.90419894,0.00033115,2.58802176,0.01819752
239,0.02915061,0.02569899,2.54498005,0.90632558,0.00031449,2.59091568,0.01773400
240,0.02807678,0.02475688,2.41119695,0.90840614,0.00029854,2.59374666,0.01727829
241,0.02705660,0.02386231,2.28357100,0.91044104,0.00028326,2.59651542,0.01683043
242,0.02608780,0.02301332,2.16178083,0.91243088,0.00026865,2.59922266,0.01639044
243,0.02516809,0.02220782,2.04564285,0.91437614,0.00025467,2.60186934,0.01595834
244,0.02429553,0.02144403,1.93497539,0.91627735,0.00024131,2.60445571,0.01553412
245,0.02346783,0.02071992,1.82954955,0.91813511,0.00022855,2.60698318,0.01511779
246,0.02268317,0.02003389,1.72911108,0.91995001,0.00021637,2.60945201,0.01470935
247,0.02193952,0.01938401,1.63358724,0.92172265,0.00020474,2.61186337,0.01430879
248,0.02123511,0.01876874,1.54271984,0.92345357,0.00019366,2.61421776,0.01391609
249,0.02056812,0.01818644,1.45634711,0.92514336,0.00018309,2.61651611,0.01353122
250,0.01993676,0.01763554,1.37425423,0.92679268,0.00017303,2.61875939,0.01315415
251,0.01933943,0.01711456,1.29630184,0.92840213,0.00016345,2.62094831,0.01278485
252,0.01877441,0.01662202,1.22225749,0.92997229,0.00015434,2.62308407,0.01242328
253,0.01824039,0.01615671,1.15203500,0.93150371,0.00014567,2.62516665,0.01206939
254,0.01773574,0.01571721,1.08538711,0.93299699,0.00013743,2.62719750,0.01172312
255,0.01725901,0.01530217,1.02225840,0.93445289,0.00012961,2.62917757,0.01138443
256,0.01680892,0.01491051,0.96242017,0.93587202,0.00012217,2.63110733,0.01105326
257,0.01638413,0.01454103,0.90573621,0.93725479,0.00011512,2.63298774,0.01072954
258,0.01598342,0.01419263,0.85207808,0.93860197,0.00010843,2.63481951,0.01041319
259,0.01560551,0.01386417,0.80131710,0.93991417,0.00010209,2.63660383,0.01010416
260,0.01524921,0.01355462,0.75329351,0.94119215,0.00009609,2.63834167,0.00980236
261,0.01491350,0.01326308,0.70789355,0.94243640,0.00009040,2.64003348,0.00950772
262,0.01459726,0.01298853,0.66500360,0.94364750,0.00008501,2.64168048,0.00922015
263,0.01429954,0.01273016,0.62448049,0.94482619,0.00007992,2.64328313,0.00893957
264,0.01401936,0.01248709,0.58622724,0.94597298,0.00007510,2.64484239,0.00866588
265,0.01375581,0.01225851,0.55013871,0.94708848,0.00007054,2.64635897,0.00839900
266,0.01350794,0.01204361,0.51609278,0.94817340,0.00006624,2.64783406,0.00813884
267,0.01327497,0.01184171,0.48396677,0.94922823,0.00006218,2.64926815,0.00788530
268,0.01305604,0.01165202,0.45370743,0.95025373,0.00005834,2.65066242,0.00763828
269,0.01285040,0.01147389,0.42520380,0.95125043,0.00005473,2.65201759,0.00739768
270,0.01265736,0.01130675,0.39834520,0.95221901,0.00005131,2.65333414,0.00716340
271,0.01247616,0.01114986,0.37308738,0.95315981,0.00004810,2.65461349,0.00693535
272,0.01230619,0.01100277,0.34930444,0.95407367,0.00004507,2.65585589,0.00671341
273,0.01214682,0.01086488,0.32693118,0.95496100,0.00004222,2.65706229,0.00649749
274,0.01199744,0.01073565,0.30592486,0.95582259,0.00003953,2.65823340,0.00628747
275,0.01185747,0.01061462,0.28615287,0.95665884,0.00003701,2.65937018,0.00608325
276,0.01172635,0.01050126,0.26758218,0.95747042,0.00003463,2.66047359,0.00588473
277,0.01160359,0.01039515,0.25015518,0.95825785,0.00003240,2.66154408,0.00569179
278,0.01148873,0.01029588,0.23379661,0.95902163,0.00003030,2.66258240,0.00550434
279,0.01138125,0.01020303,0.21843608,0.95976239,0.00002833,2.66358948,0.00532225
280,0.01128075,0.01011620,0.20404591,0.96048063,0.00002648,2.66456604,0.00514543
281,0.01118685,0.01003511,0.19054170,0.96117699,0.00002474,2.66551232,0.00497377
282,0.01109906,0.00995930,0.17788206,0.96185189,0.00002311,2.66643000,0.00480716
283,0.01101709,0.00988853,0.16602491,0.96250594,0.00002158,2.66731906,0.00464549
284,0.01094056,0.00982249,0.15491469,0.96313953,0.00002015,2.66818023,0.00448865
285,0.01086912,0.00976084,0.14451602,0.96375328,0.00001881,2.66901469,0.00433654
286,0.01080249,0.00970334,0.13477698,0.96434766,0.00001755,2.66982269,0.00418906
287,0.01074036,0.00964974,0.12568013,0.96492308,0.00001637,2.67060494,0.00404610
288,0.01068244,0.00959979,0.11715127,0.96548009,0.00001527,2.67136216,0.00390755
289,0.01062847,0.00955325,0.10918941,0.96601921,0.00001424,2.67209506,0.00377332
290,0.01057822,0.00950991,0.10175224,0.96654093,0.00001327,2.67280412,0.00364331
291,0.01053145,0.00946959,0.09480002,0.96704555,0.00001237,2.67348981,0.00351740
292,0.01048790,0.00943205,0.08830965,0.96753359,0.00001153,2.67415333,0.00339550
293,0.01044738,0.00939712,0.08224392,0.96800566,0.00001074,2.67479515,0.00327751
294,0.01040972,0.00936467,0.07658176,0.96846193,0.00001001,2.67541528,0.00316333
295,0.01037473,0.00933451,0.07130329,0.96890295,0.00000932,2.67601466,0.00305287
296,0.01034220,0.00930649,0.06637678,0.96932918,0.00000868,2.67659402,0.00294603
297,0.01031197,0.00928044,0.06177411,0.96974111,0.00000808,2.67715430,0.00284272
298,0.01028394,0.00925630,0.05748884,0.97013897,0.00000752,2.67769480,0.00274283
299,0.01025790,0.00923387,0.05349472,0.97052318,0.00000700,2.67821741,0.00264630
300,0.01023377,0.00921310,0.04977596,0.97089422,0.00000652,2.67872143,0.00255301
301,0.01021138,0.00919381,0.04630939,0.97125238,0.00000607,2.67920852,0.00246289
302,0.01019064,0.00917595,0.04308219,0.97159803,0.00000564,2.67967844,0.00237585
303,0.01017142,0.00915941,0.04007264,0.97193170,0.00000525,2.68013191,0.00229180
304,0.01015362,0.00914408,0.03727739,0.97225362,0.00000489,2.68056941,0.00221065
305,0.01013714,0.00912990,0.03467741,0.97256404,0.00000455,2.68099141,0.00213233
306,0.01012190,0.00911678,0.03225464,0.97286350,0.00000423,2.68139839,0.00205676
307,0.01010780,0.00910464,0.02999960,0.97315222,0.00000394,2.68179083,0.00198385
308,0.01009477,0.00909343,0.02790390,0.97343045,0.00000366,2.68216896,0.00191352
309,0.01008273,0.00908307,0.02595152,0.97369862,0.00000341,2.68253350,0.00184570
310,0.01007159,0.00907349,0.02414149,0.97395706,0.00000317,2.68288493,0.00178033
311,0.01006132,0.00906465,0.02246014,0.97420603,0.00000295,2.68322325,0.00171732
312,0.01005184,0.00905650,0.02089367,0.97444588,0.00000274,2.68354917,0.00165660
313,0.01004309,0.00904897,0.01944256,0.97467673,0.00000255,2.68386316,0.00159810
314,0.01003503,0.00904203,0.01809427,0.97489905,0.00000238,2.68416524,0.00154175
315,0.01002759,0.00903564,0.01683793,0.97511309,0.00000221,2.68445611,0.00148750
