iter,total,corr,reproj,scale_reg,tz_reg,scale,tz
0,0.96068817,0.96068817,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
1,0.92443210,0.92434961,0.08251873,0.00002500,0.00002500,1.00501263,0.00500000
2,0.88893467,0.88860923,0.32522160,0.00009996,0.00009989,1.01004815,0.00999429
3,0.85420680,0.85348564,0.72070438,0.00022478,0.00022437,1.01510549,0.01497887
4,0.82026082,0.81899869,1.26130366,0.00039929,0.00039799,1.02018332,0.01994959
5,0.78711015,0.78516984,1.93909955,0.00062329,0.00062012,1.02527988,0.02490219
6,0.75476348,0.75201559,2.74609017,0.00089647,0.00088996,1.03039384,0.02983227
7,0.72323239,0.71955615,3.67387772,0.00121850,0.00120654,1.03552341,0.03473530
8,0.69252509,0.68780780,4.71412563,0.00158896,0.00156869,1.04066682,0.03960665
9,0.66264898,0.65678674,5.85822058,0.00200735,0.00197505,1.04582238,0.04444158
10,0.63361186,0.62650955,7.09744263,0.00247314,0.00242411,1.05098796,0.04923525
11,0.60541880,0.59698999,8.42291355,0.00298568,0.00291414,1.05616176,0.05398273
12,0.57807392,0.56824112,9.82584953,0.00354428,0.00344323,1.06134164,0.05867903
13,0.55158120,0.54027587,11.29718018,0.00414815,0.00400931,1.06652546,0.06331908
14,0.52594161,0.51310408,12.82814789,0.00479645,0.00461011,1.07171094,0.06789776
15,0.50115639,0.48673606,14.40959930,0.00548824,0.00524319,1.07689583,0.07240991
16,0.47722423,0.46117932,16.03277779,0.00622253,0.00590597,1.08207774,0.07685033
17,0.45414355,0.43644130,17.68866920,0.00699822,0.00659569,1.08725417,0.08121383
18,0.43191046,0.41252670,19.36863518,0.00781417,0.00730943,1.09242260,0.08549520
19,0.41052020,0.38943952,21.06395721,0.00866914,0.00804416,1.09758043,0.08968925
20,0.38996580,0.36718130,22.76614571,0.00956182,0.00879672,1.10272515,0.09379084
21,0.37023962,0.34575263,24.46693420,0.01049083,0.00956383,1.10785401,0.09779485
22,0.35133311,0.32515308,26.15823555,0.01145473,0.01034213,1.11296403,0.10169626
23,0.33323509,0.30537936,27.83215714,0.01245198,0.01112816,1.11805260,0.10549012
24,0.31593379,0.28642741,29.48100090,0.01348100,0.01191843,1.12311685,0.10917158
25,0.29941601,0.26829121,31.09756088,0.01454014,0.01270939,1.12815380,0.11273593
26,0.28366709,0.25096324,32.67472839,0.01562768,0.01349747,1.13316059,0.11617862
27,0.26867083,0.23443377,34.20604706,0.01674186,0.01427911,1.13813436,0.11949523
28,0.25441095,0.21869279,35.68521118,0.01788084,0.01505077,1.14307189,0.12268157
29,0.24086879,0.20372777,37.10617065,0.01904275,0.01580895,1.14797044,0.12573363
30,0.22802576,0.18952541,38.46356964,0.02022568,0.01655022,1.15282679,0.12864766
31,0.21586102,0.17606986,39.75246429,0.02142766,0.01727125,1.15763819,0.13142014
32,0.20435378,0.16334507,40.96809387,0.02264671,0.01796882,1.16240168,0.13404782
33,0.19348249,0.15133342,42.10653305,0.02388079,0.01863983,1.16711414,0.13652776
34,0.18322457,0.14001615,43.16401672,0.02512788,0.01928135,1.17177272,0.13885731
35,0.17355677,0.12937313,44.13734818,0.02638591,0.01989063,1.17637467,0.14103416
36,0.16445571,0.11938354,45.02405167,0.02765282,0.02046512,1.18091702,0.14305633
37,0.15589689,0.11002519,45.82178116,0.02892654,0.02100245,1.18539739,0.14492221
38,0.14785689,0.10127624,46.52893448,0.03020500,0.02150051,1.18981266,0.14663054
39,0.14031096,0.09311308,47.14442062,0.03148616,0.02195744,1.19416046,0.14818043
40,0.13323471,0.08551214,47.66742706,0.03276800,0.02237160,1.19843829,0.14957137
41,0.12660368,0.07844908,48.09780502,0.03404849,0.02274163,1.20264387,0.15080327
42,0.12039404,0.07189986,48.43578720,0.03532569,0.02306643,1.20677471,0.15187638
43,0.11458160,0.06583970,48.68195724,0.03659767,0.02334520,1.21082890,0.15279135
44,0.10914293,0.06024382,48.83766556,0.03786255,0.02357736,1.21480441,0.15354922
45,0.10405537,0.05508816,48.90433502,0.03911853,0.02376266,1.21869910,0.15415141
46,0.09929596,0.05034792,48.88376999,0.04036384,0.02390106,1.22251165,0.15459968
47,0.09484293,0.04599895,48.77838898,0.04159681,0.02399282,1.22624052,0.15489617
48,0.09067548,0.04201804,48.59058762,0.04281583,0.02403844,1.22988403,0.15504335
49,0.08677322,0.03838173,48.32343292,0.04401938,0.02403864,1.23344111,0.15504400
50,0.08311639,0.03506730,47.97989273,0.04520603,0.02399440,1.23691094,0.15490125
51,0.07968662,0.03205284,47.56348801,0.04637444,0.02390687,1.24029255,0.15461847
52,0.07646622,0.02931719,47.07773590,0.04752337,0.02377744,1.24358523,0.15419935
53,0.07343841,0.02683975,46.52640152,0.04865166,0.02360764,1.24678862,0.15364778
54,0.07058723,0.02460069,45.91338348,0.04975829,0.02339918,1.24990273,0.15296791
55,0.06789830,0.02258166,45.24263000,0.05084231,0.02315391,1.25292695,0.15216409
56,0.06535755,0.02076438,44.51839828,0.05190290,0.02287379,1.25586188,0.15124084
57,0.06295224,0.01913212,43.74462509,0.05293935,0.02256090,1.25870764,0.15020286
58,0.06067061,0.01766873,42.92571259,0.05395104,0.02221738,1.26146483,0.14905496
59,0.05850164,0.01635925,42.06560516,0.05493747,0.02184546,1.26413417,0.14780210
60,0.05643546,0.01518955,41.16856003,0.05589824,0.02144740,1.26671648,0.14644931
61,0.05446299,0.01414649,40.23863983,0.05683307,0.02102550,1.26921284,0.14500171
62,0.05257613,0.01321780,39.27999878,0.05774177,0.02058205,1.27162445,0.14346445
63,0.05076746,0.01239215,38.29655457,0.05862425,0.02011936,1.27395272,0.14184274
64,0.04903028,0.01165914,37.29201126,0.05948053,0.01963972,1.27619922,0.14014179
65,0.04735887,0.01100910,36.27030945,0.06031070,0.01914537,1.27836561,0.13836680
66,0.04574819,0.01043331,35.23512650,0.06111496,0.01863852,1.28045356,0.13652298
67,0.04419346,0.00992371,34.18973541,0.06189357,0.01812133,1.28246522,0.13461548
68,0.04269095,0.00947303,33.13767624,0.06264690,0.01759587,1.28440249,0.13264944
69,0.04123720,0.00907470,32.08205795,0.06337535,0.01706417,1.28626752,0.13062990
70,0.03982929,0.00872281,31.02587128,0.06407943,0.01652815,1.28806245,0.12856184
71,0.03846476,0.00841193,29.97208023,0.06475968,0.01598964,1.28978980,0.12645015
72,0.03714165,0.00813735,28.92343521,0.06541672,0.01545040,1.29145169,0.12429965
73,0.03585803,0.00789480,27.88226318,0.06605119,0.01491208,1.29305065,0.12211504
74,0.03461251,0.00768045,26.85101128,0.06666380,0.01437622,1.29458916,0.11990090
75,0.03340397,0.00749099,25.83188057,0.06725528,0.01384427,1.29606950,0.11766169
76,0.03223137,0.00732336,24.82686043,0.06782640,0.01331757,1.29749441,0.11540177
77,0.03109396,0.00717496,23.83781815,0.06837793,0.01279734,1.29886627,0.11312534
78,0.02999110,0.00704348,22.86642075,0.06891070,0.01228472,1.30018747,0.11083647
79,0.02892214,0.00692682,21.91411209,0.06942555,0.01178073,1.30146074,0.10853908
80,0.02788670,0.00682323,20.98225594,0.06992328,0.01128629,1.30268836,0.10623695
81,0.02688439,0.00673109,20.07209587,0.07040473,0.01080221,1.30387282,0.10393371
82,0.02591476,0.00664904,19.18452263,0.07087074,0.01032923,1.30501640,0.10163282
83,0.02497754,0.00657583,18.32051086,0.07132215,0.00986796,1.30612147,0.09933760
84,0.02407232,0.00651037,17.48077202,0.07175975,0.00941894,1.30719042,0.09705120
85,0.02319879,0.00645168,16.66594124,0.07218438,0.00898261,1.30822539,0.09477662
86,0.02235656,0.00639898,15.87642097,0.07259680,0.00855934,1.30922830,0.09251669
87,0.02154520,0.00635145,15.11260796,0.07299779,0.00814941,1.31020153,0.09027407
88,0.02076425,0.00630842,14.37469482,0.07338808,0.00775303,1.31114697,0.08805127
89,0.02001325,0.00626930,13.66281033,0.07376838,0.00737033,1.31206644,0.08585064
90,0.01929165,0.00623355,12.97695923,0.07413939,0.00700140,1.31296182,0.08367436
91,0.01859887,0.00620069,12.31702805,0.07450177,0.00664623,1.31383467,0.08152444
92,0.01793435,0.00617026,11.68292522,0.07485613,0.00630480,1.31468678,0.07940275
93,0.01729741,0.00614184,11.07439137,0.07520308,0.00597699,1.31551969,0.07731100
94,0.01668732,0.00611512,10.49099922,0.07554315,0.00566267,1.31633472,0.07525074
95,0.01610348,0.00608974,9.93249798,0.07587687,0.00536166,1.31713319,0.07322336
96,0.01554505,0.00606542,9.39835167,0.07620472,0.00507373,1.31791639,0.07123012
97,0.01501123,0.00604189,8.88801956,0.07652716,0.00479863,1.31868553,0.06927213
98,0.01450135,0.00601891,8.40106583,0.07684460,0.00453607,1.31944156,0.06735035
99,0.01401452,0.00599627,7.93680859,0.07715742,0.00428575,1.32018554,0.06546561
100,0.01354996,0.00597382,7.49462938,0.07746594,0.00404733,1.32091820,0.06361860
101,0.01310686,0.00595142,7.07385111,0.07777048,0.00382046,1.32164025,0.06180989
102,0.01268447,0.00592888,6.67391348,0.07807130,0.00360479,1.32235253,0.06003993
103,0.01228187,0.00590611,6.29398727,0.07836864,0.00339995,1.32305574,0.05830905
104,0.01189835,0.00588306,5.93342686,0.07866271,0.00320554,1.32375014,0.05661745
105,0.01153311,0.00585965,5.59148979,0.07895368,0.00302118,1.32443631,0.05496524
106,0.01118536,0.00583581,5.26745319,0.07924169,0.00284648,1.32511473,0.05335244
107,0.01085444,0.00581157,4.96066046,0.07952686,0.00268106,1.32578540,0.05177894
108,0.01053950,0.00578688,4.67028713,0.07980928,0.00252452,1.32644892,0.05024458
109,0.01023991,0.00576177,4.39567137,0.08008903,0.00237647,1.32710528,0.04874909
110,0.00995504,0.00573627,4.13617229,0.08036613,0.00223654,1.32775450,0.04729212
111,0.00968411,0.00571040,3.89095783,0.08064060,0.00210436,1.32839692,0.04587327
112,0.00942660,0.00568423,3.65947461,0.08091246,0.00197954,1.32903230,0.04449207
113,0.00918184,0.00565777,3.44102764,0.08118168,0.00186175,1.32966101,0.04314797
114,0.00894927,0.00563116,3.23491669,0.08144823,0.00175062,1.33028257,0.04184039
115,0.00872836,0.00560442,3.04058003,0.08171206,0.00164582,1.33089709,0.04056869
116,0.00851858,0.00557765,2.85740495,0.08197308,0.00154702,1.33150434,0.03933219
117,0.00831939,0.00555090,2.68480492,0.08223127,0.00145391,1.33210444,0.03813017
118,0.00813033,0.00552432,2.52215648,0.08248650,0.00136618,1.33269680,0.03696189
119,0.00795094,0.00549789,2.36902475,0.08273871,0.00128354,1.33328176,0.03582659
120,0.00778077,0.00547177,2.22480440,0.08298779,0.00120572,1.33385873,0.03472345
121,0.00761940,0.00544602,2.08901381,0.08323365,0.00113244,1.33442760,0.03365168
122,0.00746645,0.00542068,1.96122217,0.08347617,0.00106344,1.33498824,0.03261046
123,0.00732153,0.00539586,1.84096014,0.08371527,0.00099849,1.33554029,0.03159895
124,0.00718425,0.00537160,1.72775805,0.08395082,0.00093736,1.33608365,0.03061634
